회사명,거래소코드,회계년도,[U01210000]매출액(영업수익)(*)(천원),[U01110000]자산(*)(천원),[U01140000]부채(*)(천원),[U01160000]자본(*)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01110000]자산(*)(연결)(천원),[U01140000]부채(*)(연결)(천원),[U01160000]자본(*)(연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01A100000000]자산(*)(IFRS)(천원),[U01A800000000]부채(*)(IFRS)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS)(천원),[U01A100000000]자산(*)(비교)(IFRS)(천원),[U01A800000000]부채(*)(비교)(IFRS)(천원),[U01A600000000]자본(*)(비교)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01A100000000]자산(*)(IFRS연결)(천원),[U01A800000000]부채(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS연결)(천원),[U01A100000000]자산(*)(비교)(IFRS연결)(천원),[U01A800000000]부채(*)(비교)(IFRS연결)(천원),[U01A600000000]자본(*)(비교)(IFRS연결)(천원),자기자본순이익률,자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),매출채권회전률,매출채권회전률(IFRS),매출채권회전률(IFRS연결),종업원수증가율,종업원수증가율(IFRS),종업원수증가율(IFRS연결),설립일,상장일
(주)액트로,290740,2017/12,50658817.0,46119000.0,18113057.0,28005942.0,91030061.0,53621791.0,26525787.0,27096003.0,50658817.0,46119000.0,18113057.0,28005942.0,50658817.0,46119000.0,18113057.0,28005942.0,91030061.0,53621791.0,26525787.0,27096003.0,91030061.0,53621791.0,26525787.0,27096003.0,20.19,20.19,26.14,2.27,2.27,13.63,0.0,0.0,,2012/09/04,2018/08/28
(주)액트로,290740,2018/12,67135255.0,85806816.0,15754913.0,70051903.0,105631916.0,89041422.0,26009927.0,63031495.0,67135255.0,85806816.0,15754913.0,70051903.0,67135255.0,85806816.0,15754913.0,70051903.0,105631916.0,89041422.0,26009927.0,63031495.0,105631916.0,89041422.0,26009927.0,63031495.0,40.82,40.82,30.38,2.51,2.51,12.53,0.0,0.0,,2012/09/04,2018/08/28
(주)액트로,290740,2019/12,47107733.0,87495654.0,10415967.0,77079687.0,107845425.0,99003423.0,22999820.0,76003603.0,47107733.0,87495654.0,10415967.0,77079687.0,47107733.0,87495654.0,10415967.0,77079687.0,107845425.0,99003423.0,22999820.0,76003603.0,107845425.0,99003423.0,22999820.0,76003603.0,11.85,11.85,21.0,1.71,1.71,14.17,25.53,25.53,,2012/09/04,2018/08/28
(주)액트로,290740,2020/12,32919405.0,81289067.0,7426607.0,73862460.0,132273162.0,101393106.0,26724349.0,74668757.0,32919405.0,81289067.0,7426607.0,73862460.0,32919405.0,81289067.0,7426607.0,73862460.0,132273162.0,101393106.0,26724349.0,74668757.0,132273162.0,101393106.0,26724349.0,74668757.0,-1.55,-1.55,2.74,1.32,1.32,9.66,3.39,3.39,,2012/09/04,2018/08/28
(주)액트로,290740,2021/12,29399807.0,80043248.0,8370092.0,71673156.0,92326395.0,98876847.0,25043298.0,73833548.0,29399807.0,80043248.0,8370092.0,71673156.0,29399807.0,80043248.0,8370092.0,71673156.0,92326395.0,98876847.0,25043298.0,73833548.0,92326395.0,98876847.0,25043298.0,73833548.0,5.36,5.36,3.87,1.03,1.03,5.44,-3.28,-3.28,,2012/09/04,2018/08/28
(주)액트로,290740,2022/12,30119262.0,70210546.0,6528319.0,63682228.0,132980435.0,92014192.0,28384312.0,63629879.0,30119262.0,70210546.0,6528319.0,63682228.0,,,,,132980435.0,92014192.0,28384312.0,63629879.0,,,,,-8.96,-8.96,-13.57,1.06,1.06,9.63,-13.56,-13.56,,2012/09/04,2018/08/28
(주)앤디포스,238090,2012/12,23022410.0,18060211.0,11181292.0,6878919.0,,,,,,,,,,,,,,,,,,,,,12.55,,,13.38,,,0.0,,,2010/06/23,2016/10/12
(주)앤디포스,238090,2013/12,24943434.0,23715311.0,16501120.0,7214191.0,,,,,,,,,,,,,,,,,,,,,4.76,,,11.17,,,0.0,,,2010/06/23,2016/10/12
(주)앤디포스,238090,2014/12,46380457.0,24334393.0,13602542.0,10731851.0,,,,,46416672.0,25167375.0,13741345.0,11426031.0,46416672.0,25167375.0,13741345.0,11426031.0,,,,,,,,,39.2,35.63,,10.29,7.04,,0.0,0.0,,2010/06/23,2016/10/12
(주)앤디포스,238090,2015/12,57457562.0,34925025.0,10468769.0,24456256.0,,,,,57457562.0,34925025.0,10468769.0,24456256.0,57457562.0,34925025.0,10468769.0,24456256.0,,,,,,,,,78.2,76.69,,10.78,10.46,,0.0,0.0,,2010/06/23,2016/10/12
(주)앤디포스,238090,2016/12,70582568.0,88789864.0,8287322.0,80502541.0,,,,,70582568.0,88789864.0,8287322.0,80502541.0,70582568.0,88789864.0,8287322.0,80502541.0,,,,,,,,,28.45,28.45,,13.69,13.69,,0.0,0.0,,2010/06/23,2016/10/12
(주)앤디포스,238090,2017/12,52344188.0,92726264.0,12209683.0,80516581.0,,,,,52344188.0,92726264.0,12209683.0,80516581.0,52344188.0,92726264.0,12209683.0,80516581.0,,,,,52344188.0,92726264.0,12209683.0,80516581.0,10.03,10.03,,6.57,6.57,,6.52,6.52,,2010/06/23,2016/10/12
(주)앤디포스,238090,2018/12,44246149.0,118791037.0,34209796.0,84581240.0,47757634.0,130369260.0,41971550.0,88397710.0,44246149.0,118791037.0,34209796.0,84581240.0,44246149.0,118791037.0,34209796.0,84581240.0,47757634.0,130369260.0,41971550.0,88397710.0,47757634.0,130369260.0,41971550.0,88397710.0,-9.52,-9.52,-9.29,5.23,5.23,5.56,-4.08,-4.08,,2010/06/23,2016/10/12
(주)앤디포스,238090,2019/12,56931775.0,180062104.0,66596960.0,113465144.0,84122729.0,189924143.0,72294106.0,117630037.0,56931775.0,180062104.0,66596960.0,113465144.0,56931775.0,180062104.0,66596960.0,113465144.0,84122729.0,189924143.0,72294106.0,117630037.0,84122729.0,189924143.0,72294106.0,117630037.0,1.84,1.84,-0.64,6.3,6.3,7.84,11.7,11.7,,2010/06/23,2016/10/12
(주)앤디포스,238090,2020/12,62477952.0,168520222.0,29189003.0,139331218.0,89033746.0,174720728.0,36070781.0,138649948.0,62477952.0,168520222.0,29189003.0,139331218.0,62477952.0,168520222.0,29189003.0,139331218.0,89033746.0,174720728.0,36070781.0,138649948.0,62753469.0,174720728.0,36070781.0,138649948.0,9.85,9.85,6.72,5.87,5.87,7.21,21.9,21.9,,2010/06/23,2016/10/12
(주)앤디포스,238090,2021/12,60722929.0,181610693.0,17467096.0,164143598.0,63314538.0,231899039.0,61958127.0,169940912.0,60722929.0,181610693.0,17467096.0,164143598.0,60722929.0,181610693.0,17467096.0,164143598.0,63314538.0,231899039.0,61958127.0,169940912.0,63314538.0,231899039.0,61958127.0,169940912.0,9.8,9.8,12.22,6.86,6.86,6.39,7.81,7.81,,2010/06/23,2016/10/12
(주)앤디포스,238090,2022/12,44159189.0,169227049.0,22560698.0,146666350.0,89607678.0,173006350.0,32814413.0,140191937.0,44159189.0,169227049.0,22560698.0,146666350.0,,,,,89607678.0,173006350.0,32814413.0,140191937.0,,,,,-13.58,-13.58,-13.14,6.53,6.53,12.79,-7.25,-7.25,,2010/06/23,2016/10/12
(주)앤씨앤,92600,2012/12,53108560.0,77728948.0,10085087.0,67643861.0,53108560.0,77728028.0,10085087.0,67642941.0,53108560.0,77728948.0,10085087.0,67643861.0,53108560.0,77728948.0,10085087.0,67643861.0,53108560.0,77728028.0,10085087.0,67642941.0,53108560.0,77728028.0,10085087.0,67642941.0,4.81,4.81,4.72,19.64,19.64,36.3,-7.19,-7.19,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2013/12,36693560.0,57558696.0,9056617.0,48502079.0,36693560.0,57554674.0,9056617.0,48498057.0,36693560.0,57558696.0,9056617.0,48502079.0,36693560.0,57558696.0,9056617.0,48502079.0,36693560.0,57554674.0,9056617.0,48498057.0,36693560.0,57554674.0,9056617.0,48498057.0,-32.05,-32.05,-32.05,26.62,26.62,26.62,-6.2,-6.2,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2014/12,35866618.0,56145766.0,9271730.0,46874036.0,35866618.0,56150455.0,9271730.0,46878725.0,35866618.0,56145766.0,9271730.0,46874036.0,35866618.0,56145766.0,9271730.0,46874036.0,35866618.0,56150455.0,9271730.0,46878725.0,35866618.0,56150455.0,9271730.0,46878725.0,-4.0,-4.0,-4.0,29.93,29.93,29.93,-17.36,-17.36,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2015/12,63174936.0,65823023.0,10122190.0,55700834.0,63184945.0,67503519.0,11920076.0,55583444.0,63174936.0,65823023.0,10122190.0,55700834.0,63174936.0,65823023.0,10122190.0,55700834.0,63184945.0,67503519.0,11920076.0,55583444.0,63184945.0,67503519.0,11920076.0,55583444.0,17.17,17.17,16.58,50.82,50.82,44.5,9.0,9.0,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2016/12,60989966.0,63671211.0,6727790.0,56943421.0,64056482.0,65331021.0,9407628.0,55923393.0,60989966.0,63671211.0,6727790.0,56943421.0,60989966.0,63671211.0,6727790.0,56943421.0,64056482.0,65331021.0,9407628.0,55923393.0,64056482.0,65331021.0,9407628.0,55923393.0,3.59,3.59,2.03,37.92,37.92,28.82,10.09,10.09,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2017/12,41222922.0,58644204.0,5830735.0,52813470.0,53399310.0,60379404.0,12261856.0,48117548.0,41222922.0,58644204.0,5830735.0,52813470.0,41222922.0,58644204.0,5830735.0,52813470.0,53399310.0,60379404.0,12261856.0,48117548.0,53399310.0,60379404.0,12261856.0,48117548.0,-8.04,-8.04,-16.05,19.24,19.24,12.14,5.83,5.83,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2018/12,30033773.0,52426532.0,10340237.0,42086295.0,58778225.0,54329936.0,21497866.0,32832070.0,30033773.0,52426532.0,10340237.0,42086295.0,30033773.0,52426532.0,10340237.0,42086295.0,58778225.0,54329936.0,21497866.0,32832070.0,58778225.0,54329936.0,21497866.0,32832070.0,-23.88,-23.88,-36.68,18.69,18.69,11.06,1.57,1.57,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2019/12,75197020.0,78739999.0,21429860.0,57310139.0,78473813.0,71516824.0,30284359.0,41232465.0,75197020.0,78739999.0,21429860.0,57310139.0,75197020.0,78739999.0,21429860.0,57310139.0,78473813.0,71516824.0,30284359.0,41232465.0,78473813.0,71516824.0,30284359.0,41232465.0,7.53,7.53,-15.64,18.9,18.9,12.08,-39.53,-39.53,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2020/12,80885910.0,98758721.0,42931684.0,55827037.0,87796151.0,98806919.0,74474663.0,24332256.0,80885910.0,98758721.0,42931684.0,55827037.0,80885910.0,98758721.0,42931684.0,55827037.0,87796151.0,98806919.0,74474663.0,24332256.0,87796151.0,98806919.0,74474663.0,24332256.0,-2.62,-2.62,-45.91,10.53,10.53,10.3,17.95,17.95,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2021/12,89906621.0,99318896.0,31295919.0,68022977.0,114680131.0,111697845.0,39126826.0,72571019.0,89906621.0,99318896.0,31295919.0,68022977.0,89906621.0,99318896.0,31295919.0,68022977.0,114680131.0,111697845.0,39126826.0,72571019.0,114680131.0,111697845.0,39126826.0,72571019.0,1.97,1.97,-40.52,11.33,11.33,13.31,25.0,25.0,,1997/05/13,2007/06/26
(주)앤씨앤,92600,2022/12,79307985.0,95552175.0,33931403.0,61620772.0,92593552.0,114807485.0,40699057.0,74108428.0,79307985.0,95552175.0,33931403.0,61620772.0,,,,,92593552.0,114807485.0,40699057.0,74108428.0,,,,,-15.69,-15.69,-37.78,10.19,10.19,9.68,3.48,3.48,,1997/05/13,2007/06/26
(주)앱코,129890,2016/12,29746727.0,10966940.0,8503284.0,2463656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001/07/11,2020/12/02
(주)앱코,129890,2017/12,47277421.0,20216681.0,14832708.0,5383973.0,,,,,,,,,,,,,,,,,,,,,51.62,,,9.65,,,0.0,,,2001/07/11,2020/12/02
(주)앱코,129890,2018/12,70146953.0,37313870.0,25471777.0,11842093.0,,,,,,,,,66338338.0,41567635.0,35960141.0,5607494.0,,,,,66338338.0,41585189.0,35977858.0,5607331.0,40.19,,,11.44,,,0.0,,,2001/07/11,2020/12/02
(주)앱코,129890,2019/12,84270937.0,57164429.0,46951551.0,10212878.0,84270937.0,57179957.0,46967242.0,10212715.0,84270937.0,57164429.0,46951551.0,10212878.0,84270937.0,57164429.0,46951551.0,10212878.0,84270937.0,57179957.0,46967242.0,10212715.0,84270937.0,57179957.0,46967242.0,10212715.0,31.51,34.02,34.02,11.46,11.48,11.48,0.0,0.0,,2001/07/11,2020/12/02
(주)앱코,129890,2020/12,153173603.0,147716973.0,68026055.0,79690918.0,153173603.0,147731268.0,68040349.0,79690918.0,153173603.0,147716973.0,68026055.0,79690918.0,153173603.0,147716973.0,68026055.0,79690918.0,153173603.0,147731268.0,68040349.0,79690918.0,153173603.0,147731268.0,68040349.0,79690918.0,40.43,40.43,40.43,6.06,6.06,6.06,0.0,0.0,,2001/07/11,2020/12/02
(주)앱코,129890,2021/12,101831878.0,124184059.0,51074322.0,73109737.0,101831878.0,124197732.0,51087995.0,73109737.0,101831878.0,124184059.0,51074322.0,73109737.0,101831878.0,124184059.0,51074322.0,73109737.0,101831878.0,124197732.0,51087995.0,73109737.0,101831878.0,124197732.0,51087995.0,73109737.0,-9.3,-9.3,-9.3,3.56,3.56,3.56,-21.95,-21.95,,2001/07/11,2020/12/02
(주)앱코,129890,2022/12,82663363.0,99727005.0,43588078.0,56138927.0,82663363.0,99727005.0,43588078.0,56138927.0,82663363.0,99727005.0,43588078.0,56138927.0,,,,,82663363.0,99727005.0,43588078.0,56138927.0,,,,,-27.28,-27.28,-27.28,6.08,6.08,6.08,-39.06,-39.06,,2001/07/11,2020/12/02
(주)야스,255440,2012/12,33202283.0,43550471.0,18443131.0,25107340.0,,,,,33202283.0,43550471.0,18443131.0,25107340.0,33202283.0,43550471.0,18443131.0,25107340.0,,,,,,,,,16.34,16.34,,1.79,1.79,,0.0,0.0,,2002/04/11,2017/09/29
(주)야스,255440,2013/12,66221181.0,56966956.0,24243235.0,32723721.0,,,,,66221181.0,56966956.0,24243235.0,32723721.0,66221181.0,56966956.0,24243235.0,32723721.0,,,,,,,,,26.27,26.27,,3.62,3.62,,0.0,0.0,,2002/04/11,2017/09/29
(주)야스,255440,2014/12,30034099.0,52479099.0,18493569.0,33985530.0,,,,,30034099.0,52479099.0,18493569.0,33985530.0,30034099.0,52479099.0,18493569.0,33985530.0,,,,,,,,,3.43,3.43,,1.9,1.9,,0.0,0.0,,2002/04/11,2017/09/29
(주)야스,255440,2015/12,31990370.0,57904733.0,22557022.0,35347710.0,,,,,31990370.0,57904733.0,22557022.0,35347710.0,31990370.0,58495428.0,23701177.0,34794251.0,,,,,,,,,3.23,3.23,,1.82,1.82,,0.0,0.0,,2002/04/11,2017/09/29
(주)야스,255440,2016/12,82981673.0,81082802.0,31898849.0,49183953.0,,,,,82981673.0,81082802.0,31898849.0,49183953.0,82981673.0,81082802.0,31898849.0,49183953.0,,,,,82981673.0,81082802.0,31898849.0,49183953.0,30.91,30.91,,6.53,6.53,,0.0,0.0,,2002/04/11,2017/09/29
(주)야스,255440,2017/12,86244464.0,125982691.0,19309767.0,106672924.0,86546664.0,126152861.0,19479936.0,106672924.0,86244464.0,125982691.0,19309767.0,106672924.0,86244464.0,125982691.0,19309767.0,106672924.0,86546664.0,126152861.0,19479936.0,106672924.0,86546664.0,126152861.0,19479936.0,106672924.0,20.84,20.84,15.22,11.28,11.28,7.52,0.0,0.0,,2002/04/11,2017/09/29
(주)야스,255440,2018/12,184507976.0,236987042.0,96642269.0,140344773.0,184507976.0,236578169.0,96233395.0,140344773.0,184507976.0,236987042.0,96642269.0,140344773.0,184507976.0,236987042.0,96642269.0,140344773.0,184507976.0,236578169.0,96233395.0,140344773.0,184507976.0,236578169.0,96233395.0,140344773.0,29.17,29.17,29.17,7.75,7.75,7.71,17.37,17.37,,2002/04/11,2017/09/29
(주)야스,255440,2019/12,86643451.0,212394252.0,61760225.0,150634027.0,86853451.0,214004929.0,63370902.0,150634027.0,86643451.0,212394252.0,61760225.0,150634027.0,86643451.0,212394252.0,61760225.0,150634027.0,86853451.0,214004929.0,63370902.0,150634027.0,86853451.0,214004929.0,63370902.0,150634027.0,11.22,11.22,11.22,2.28,2.28,2.28,3.6,3.6,,2002/04/11,2017/09/29
(주)야스,255440,2020/12,54934577.0,196306516.0,35945176.0,160361340.0,55055077.0,198221174.0,37859834.0,160361340.0,54934577.0,196306516.0,35945176.0,160361340.0,54934577.0,196306516.0,35945176.0,160361340.0,55055077.0,198221174.0,37859834.0,160361340.0,55055077.0,198221174.0,37859834.0,160361340.0,7.51,7.51,7.51,1.81,1.81,1.82,-4.63,-4.63,,2002/04/11,2017/09/29
(주)야스,255440,2021/12,49460661.0,225523313.0,64117274.0,161406038.0,49692711.0,224033772.0,62627734.0,161406038.0,49460661.0,225523313.0,64117274.0,161406038.0,49460661.0,225523313.0,64117274.0,161406038.0,49692711.0,224033772.0,62627734.0,161406038.0,49692711.0,224033772.0,62627734.0,161406038.0,1.31,1.31,1.31,2.25,2.25,2.26,0.4,0.4,,2002/04/11,2017/09/29
(주)야스,255440,2022/12,54730013.0,212383462.0,53294055.0,159089407.0,54812295.0,216740824.0,57075050.0,159665774.0,54730013.0,212383462.0,53294055.0,159089407.0,,,,,54812295.0,216740824.0,57075050.0,159665774.0,,,,,-0.53,-0.53,-0.53,3.1,3.1,3.1,-2.42,-2.42,,2002/04/11,2017/09/29
(주)어스앤에어로스페이스,263540,2012/12,14432606.0,18737736.0,15342494.0,3395242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2013/12,21677215.0,28189260.0,23496210.0,4693050.0,,,,,,,,,,,,,,,,,,,,,15.56,,,3.14,,,0.0,,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2014/12,31253153.0,26853623.0,20440525.0,6413097.0,,,,,,,,,,,,,,,,,,,,,18.38,,,4.68,,,0.0,,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2015/12,27521966.0,31056314.0,15408236.0,15648078.0,,,,,27521966.0,31379816.0,16454874.0,14924943.0,27521966.0,31379816.0,16454874.0,14924943.0,,,,,,,,,13.63,9.63,,4.61,5.01,,0.0,0.0,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2016/12,28814071.0,36431963.0,16294389.0,20137575.0,,,,,28814071.0,36431963.0,16294389.0,20137575.0,28814071.0,36431963.0,16294389.0,20137575.0,,,,,,,,,11.42,11.66,,3.55,3.55,,0.0,0.0,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2017/12,30086064.0,61475210.0,19735521.0,41739690.0,,,,,30086064.0,61475210.0,19735521.0,41739690.0,30086064.0,61475210.0,19735521.0,41739690.0,,,,,,,,,2.42,2.42,,2.33,2.33,,0.0,0.0,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2018/12,31186869.0,70479383.0,30936381.0,39543002.0,,,,,31186869.0,70479383.0,30936381.0,39543002.0,29072110.0,66027623.0,31407574.0,34620050.0,,,,,,,,,-5.08,-5.08,,1.92,1.92,,6.55,6.55,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2019/12,26308494.0,41897759.0,38878489.0,3019270.0,,,,,26308494.0,41897759.0,38878489.0,3019270.0,26308494.0,41897759.0,38878489.0,3019270.0,,,,,,,,,-155.51,-155.51,,1.96,1.96,,-2.87,-2.87,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2020/12,16801152.0,34869659.0,34734661.0,134998.0,,,,,16801152.0,34869659.0,34734661.0,134998.0,16801152.0,34869659.0,34734661.0,134998.0,,,,,,,,,-489.75,-489.75,,2.75,2.75,,-13.92,-13.92,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2021/12,20274726.0,36602754.0,35566464.0,1036290.0,,,,,20274726.0,36602754.0,35566464.0,1036290.0,20274726.0,36602754.0,35566464.0,1036290.0,,,,,,,,,-113.73,-113.73,,6.04,6.04,,-5.88,-5.88,,2002/01/08,2017/09/15
(주)어스앤에어로스페이스,263540,2022/12,33756125.0,34723704.0,26690779.0,8032925.0,,,,,33756125.0,34723704.0,26690779.0,8032925.0,,,,,,,,,,,,,19.66,19.66,,14.28,14.28,,-13.02,-13.02,,2002/01/08,2017/09/15
(주)얼라인드제네틱스,238120,2015/12,3869873.0,6960100.0,791522.0,6168578.0,4095688.0,6858834.0,796040.0,6062794.0,3869873.0,6960100.0,791522.0,6168578.0,3869873.0,6960100.0,791522.0,6168578.0,4095688.0,6858834.0,796040.0,6062794.0,4095688.0,6858834.0,796040.0,6062794.0,,,,,,,,,,2008/10/02,2016/11/03
(주)얼라인드제네틱스,238120,2016/12,4478562.0,26060933.0,1472145.0,24588788.0,4711534.0,25860714.0,1678079.0,24182635.0,4478562.0,26060933.0,1472145.0,24588788.0,4478562.0,26060933.0,1472145.0,24588788.0,4711534.0,25860714.0,1678079.0,24182635.0,4711534.0,25860714.0,1678079.0,24182635.0,-5.12,-5.12,-6.43,2.88,2.88,6.32,0.0,0.0,,2008/10/02,2016/11/03
(주)얼라인드제네틱스,238120,2017/12,4975639.0,25187654.0,1516715.0,23670938.0,5636108.0,24307065.0,1666845.0,22640220.0,4975639.0,25187654.0,1516715.0,23670938.0,4975639.0,25187654.0,1516715.0,23670938.0,5636108.0,24307065.0,1666845.0,22640220.0,5636108.0,24307065.0,1666845.0,22640220.0,-4.64,-4.64,-7.49,3.08,3.08,6.01,-8.77,-8.77,,2008/10/02,2016/11/03
(주)얼라인드제네틱스,238120,2018/12,4876003.0,23054467.0,1886440.0,21168027.0,5675117.0,23000867.0,2112790.0,20888077.0,4876003.0,23054467.0,1886440.0,21168027.0,4876003.0,23054467.0,1886440.0,21168027.0,5675117.0,23000867.0,2112790.0,20888077.0,5675117.0,23000867.0,2112790.0,20888077.0,-10.33,-10.33,-7.3,3.19,3.19,4.95,-15.38,-15.38,,2008/10/02,2016/11/03
(주)얼라인드제네틱스,238120,2019/12,6607194.0,24461132.0,3470067.0,20991065.0,7793683.0,24619170.0,3652665.0,20966505.0,6607194.0,24461132.0,3470067.0,20991065.0,6607194.0,24461132.0,3470067.0,20991065.0,7793683.0,24619170.0,3652665.0,20966505.0,7793683.0,24619170.0,3652665.0,20966505.0,-0.64,-0.64,0.56,4.45,4.45,7.26,-4.55,-4.55,,2008/10/02,2016/11/03
(주)얼라인드제네틱스,238120,2020/12,6939147.0,25920432.0,3911076.0,22009356.0,7957134.0,25481065.0,4017430.0,21463635.0,6939147.0,25920432.0,3911076.0,22009356.0,6939147.0,25920432.0,3911076.0,22009356.0,7957134.0,25481065.0,4017430.0,21463635.0,7957134.0,25481065.0,4017430.0,21463635.0,4.8,4.8,2.21,3.83,3.83,7.05,7.14,7.14,,2008/10/02,2016/11/03
(주)얼라인드제네틱스,238120,2021/12,10335296.0,34689332.0,7354422.0,27334910.0,11761977.0,34469498.0,7477334.0,26992164.0,10335296.0,34689332.0,7354422.0,27334910.0,10335296.0,34689332.0,7354422.0,27334910.0,11761977.0,34469498.0,7477334.0,26992164.0,11761977.0,34469498.0,7477334.0,26992164.0,21.7,21.7,22.87,5.23,5.23,6.91,-4.44,-4.44,,2008/10/02,2016/11/03
(주)얼라인드제네틱스,238120,2022/12,12293460.0,36874262.0,7818111.0,29056151.0,13752579.0,36901487.0,8051757.0,28849730.0,12293460.0,36874262.0,7818111.0,29056151.0,,,,,13752579.0,36901487.0,8051757.0,28849730.0,,,,,8.23,8.23,8.35,7.47,7.47,7.68,23.26,23.26,,2008/10/02,2016/11/03
(주)에너토크,19990,2012/12,31827045.0,31616562.0,3743713.0,27872850.0,,,,,31827045.0,31616562.0,3743713.0,27872850.0,31827045.0,31616562.0,3743713.0,27872850.0,,,,,,,,,14.73,14.73,,3.6,3.6,,17.78,17.78,,1987/05/16,2006/02/01
(주)에너토크,19990,2013/12,27503544.0,33420446.0,3903089.0,29517357.0,,,,,27503544.0,33420446.0,3903089.0,29517357.0,27503544.0,33420446.0,3903089.0,29517357.0,,,,,,,,,9.25,9.25,,3.11,3.11,,1.89,1.89,,1987/05/16,2006/02/01
(주)에너토크,19990,2014/12,32010303.0,36813000.0,5275130.0,31537870.0,,,,,32010303.0,36813000.0,5275130.0,31537870.0,32010303.0,36813000.0,5275130.0,31537870.0,,,,,,,,,9.08,9.08,,3.4,3.4,,4.63,4.63,,1987/05/16,2006/02/01
(주)에너토크,19990,2015/12,28667714.0,37716319.0,4465374.0,33250946.0,,,,,28667714.0,37716319.0,4465374.0,33250946.0,28667714.0,37716319.0,4465374.0,33250946.0,,,,,28667714.0,37716319.0,4465374.0,33250946.0,6.18,6.18,,3.04,3.04,,-5.31,-5.31,,1987/05/16,2006/02/01
(주)에너토크,19990,2016/12,26023692.0,42835616.0,2152369.0,40683247.0,26023692.0,42870809.0,2155875.0,40714934.0,26023692.0,42835616.0,2152369.0,40683247.0,26023692.0,42835616.0,2152369.0,40683247.0,26023692.0,42870809.0,2155875.0,40714934.0,26023692.0,42870809.0,2155875.0,40714934.0,5.39,5.39,4.84,3.15,3.15,3.14,-5.61,-5.61,,1987/05/16,2006/02/01
(주)에너토크,19990,2017/12,24468473.0,42797803.0,1576870.0,41220933.0,24468473.0,42508123.0,1586392.0,40921731.0,24468473.0,42797803.0,1576870.0,41220933.0,24468473.0,42797803.0,1576870.0,41220933.0,24468473.0,42508123.0,1586392.0,40921731.0,24468473.0,42508123.0,1586392.0,40921731.0,1.51,1.51,0.98,3.49,3.49,3.49,-2.97,-2.97,,1987/05/16,2006/02/01
(주)에너토크,19990,2018/12,23058748.0,44313228.0,2292170.0,42021058.0,23055729.0,43548601.0,2311095.0,41237505.0,23058748.0,44313228.0,2292170.0,42021058.0,23058748.0,44313228.0,2292170.0,42021058.0,23055729.0,43548601.0,2311095.0,41237505.0,23055729.0,43548601.0,2311095.0,41237505.0,4.44,4.44,3.25,4.07,4.07,4.07,0.0,0.0,,1987/05/16,2006/02/01
(주)에너토크,19990,2019/12,23480773.0,44109277.0,2673497.0,41435780.0,23483475.0,42867117.0,2806740.0,40060377.0,23480773.0,44109277.0,2673497.0,41435780.0,23480773.0,44109277.0,2673497.0,41435780.0,23483475.0,42867117.0,2806740.0,40060377.0,23483475.0,42867117.0,2806740.0,40060377.0,2.79,2.79,1.2,4.09,4.09,4.09,-4.08,-4.08,,1987/05/16,2006/02/01
(주)에너토크,19990,2020/12,22757589.0,46309749.0,5343533.0,40966216.0,22944976.0,46012906.0,5412816.0,40600090.0,22757589.0,46309749.0,5343533.0,40966216.0,22757589.0,46309749.0,5343533.0,40966216.0,22944976.0,46012906.0,5412816.0,40600090.0,22944976.0,46012906.0,5412816.0,40600090.0,-1.6,-1.6,1.1,3.87,3.87,3.9,-1.06,-1.06,,1987/05/16,2006/02/01
(주)에너토크,19990,2021/12,22509434.0,51457592.0,6621226.0,44836366.0,22574208.0,51940476.0,6937808.0,45002668.0,22509434.0,51457592.0,6621226.0,44836366.0,22509434.0,51457592.0,6621226.0,44836366.0,22574208.0,51940476.0,6937808.0,45002668.0,22574208.0,51940476.0,6937808.0,45002668.0,3.42,3.42,4.3,3.83,3.83,3.82,-3.23,-3.23,,1987/05/16,2006/02/01
