,회사명,거래소코드,회계년도,이자보상배율(이자비용),이자보상배율(순금융비용),[U01250010]   이자비용(천원),[U01230000]영업이익(손실)(천원)
6719,씨큐브(주),101240,2015/12,10.32,12.98,293704.0,3032258.0
6720,씨큐브(주),101240,2016/12,15.96,20.67,356227.0,5687135.0
6721,씨큐브(주),101240,2017/12,13.54,12.37,366695.0,4966774.0
6722,씨큐브(주),101240,2018/12,15.71,18.01,319657.0,5022814.0
6723,씨큐브(주),101240,2019/12,21.5,22.64,360389.0,7747327.0
6724,씨큐브(주),101240,2020/12,10.98,10.14,377038.0,4139802.0
6725,씨큐브(주),101240,2021/12,11.02,12.91,371043.0,4087095.0
6726,씨큐브(주),101240,2022/12,11.48,12.71,566674.0,6506494.0
6727,아미코젠(주),92040,2013/12,58.36,999999999.0,150646.0,8792453.0
6728,아미코젠(주),92040,2014/12,999999999.0,999999999.0,0.0,9607565.0
6729,아미코젠(주),92040,2015/12,223.83,999999999.0,13712.0,3069207.0
6730,아미코젠(주),92040,2016/12,186.15,999999999.0,14769.0,2749259.0
6731,아미코젠(주),92040,2017/12,-28.92,999999999.0,70880.0,-2049631.0
6732,아미코젠(주),92040,2018/12,-23.13,999999999.0,93795.0,-2169184.0
6733,아미코젠(주),92040,2019/12,-0.97,999999999.0,241313.0,-233317.0
6734,아미코젠(주),92040,2020/12,2.17,142.52,433138.0,941259.0
6735,아미코젠(주),92040,2021/12,-4.26,5.58,2032738.0,-8653757.0
6736,아미코젠(주),92040,2022/12,-1.69,-9.45,6326045.0,-10668906.0
6737,아이디피(주),332370,2020/12,130.86,999999999.0,15652.0,2048161.0
6738,아이디피(주),332370,2021/12,422.59,999999999.0,7501.0,3169830.0
6739,아이디피(주),332370,2022/12,470.18,999999999.0,26300.0,12365758.0
6740,아이쓰리시스템(주),214430,2015/12,14.71,31.49,349021.0,5135463.0
6741,아이쓰리시스템(주),214430,2016/12,49.29,999999999.0,122698.0,6048389.0
6742,아이쓰리시스템(주),214430,2017/12,110.44,999999999.0,83506.0,9222211.0
6743,아이쓰리시스템(주),214430,2018/12,179.42,999999999.0,50112.0,8990916.0
6744,아이쓰리시스템(주),214430,2019/12,-29.85,999999999.0,80287.0,-2396260.0
6745,아이쓰리시스템(주),214430,2020/12,11.03,999999999.0,69700.0,768717.0
6746,아이쓰리시스템(주),214430,2021/12,34.09,999999999.0,41380.0,1410841.0
6747,아이쓰리시스템(주),214430,2022/12,205.81,999999999.0,27632.0,5686972.0
6748,아이진(주),185490,2015/12,-186.14,999999999.0,27762.0,-5167531.0
6749,아이진(주),185490,2016/12,-827.08,999999999.0,10387.0,-8590836.0
6750,아이진(주),185490,2017/12,-220.35,999999999.0,42173.0,-9292862.0
6751,아이진(주),185490,2018/12,-9.23,-18.36,895983.0,-8265921.0
6752,아이진(주),185490,2019/12,-4.27,-5.53,2151349.0,-9188146.0
6753,아이진(주),185490,2020/12,-5.01,-6.22,2517372.0,-12601066.0
6754,아이진(주),185490,2021/12,-19.76,-28.34,1754264.0,-34663349.0
6755,아이진(주),185490,2022/12,-55.18,999999999.0,391143.0,-21583375.0
6756,아이큐어(주),175250,2018/12,-10.02,-53.8,748650.0,-7504067.0
6757,아이큐어(주),175250,2019/12,-2.44,-6.95,2759098.0,-6736514.0
6758,아이큐어(주),175250,2020/12,-7.02,-7.18,2639428.0,-18517664.0
6759,아이큐어(주),175250,2021/12,-5.33,-6.68,5007670.0,-26667908.0
6760,아이큐어(주),175250,2022/12,-3.84,-7.29,6054371.0,-23230782.0
6761,아이텍(주),119830,2012/12,-0.68,-0.79,1365919.0,-927842.0
6762,아이텍(주),119830,2013/12,0.95,1.32,987999.0,941127.0
6763,아이텍(주),119830,2014/12,1.63,3.57,468910.0,765987.0
6764,아이텍(주),119830,2015/12,-1.89,-0.32,799296.0,-1509388.0
6765,아이텍(주),119830,2016/12,4.52,4.78,473276.0,2139088.0
6766,아이텍(주),119830,2017/12,5.75,5.38,431350.0,2481175.0
6767,아이텍(주),119830,2018/12,1.49,1.97,1774954.0,2636060.0
6768,아이텍(주),119830,2019/12,1.28,-1.47,3325003.0,4245486.0
6769,아이텍(주),119830,2020/12,2.42,-2.5,1932833.0,4677467.0
6770,아이텍(주),119830,2021/12,1.36,-0.76,3493513.0,4736431.0
6771,아이텍(주),119830,2022/12,1.69,999999999.0,504947.0,854457.0
6772,알리코제약(주),260660,2018/12,9.59,14.06,768273.0,7366723.0
6773,알리코제약(주),260660,2019/12,12.76,23.42,982660.0,12538130.0
6774,알리코제약(주),260660,2020/12,16.58,36.0,639091.0,10599164.0
6775,알리코제약(주),260660,2021/12,17.31,52.31,276948.0,4794068.0
6776,알리코제약(주),260660,2022/12,10.19,19.64,968394.0,9863878.0
6777,알서포트(주),131370,2012/12,,,,
6778,알서포트(주),131370,2013/12,108.95,999999999.0,62808.0,6842838.0
6779,알서포트(주),131370,2014/12,-0.03,999999999.0,65156.0,-2143.0
6780,알서포트(주),131370,2015/12,-266.17,999999999.0,8709.0,-2318070.0
6781,알서포트(주),131370,2016/12,152.97,999999999.0,11898.0,1820016.0
6782,알서포트(주),131370,2017/12,194.9,999999999.0,17598.0,3429910.0
6783,알서포트(주),131370,2018/12,309.97,999999999.0,16249.0,5036704.0
6784,알서포트(주),131370,2019/12,29.1,999999999.0,138430.0,4027890.0
6785,알서포트(주),131370,2020/12,58.5,999999999.0,236820.0,13854390.0
6786,알서포트(주),131370,2021/12,182.92,999999999.0,78450.0,14349898.0
6787,알서포트(주),131370,2022/12,83.88,999999999.0,57262.0,4803059.0
6788,알에스오토메이션(주),140670,2017/12,5.58,6.65,689694.0,3848679.0
6789,알에스오토메이션(주),140670,2018/12,1.65,1.0,552733.0,909949.0
6790,알에스오토메이션(주),140670,2019/12,0.13,-1.45,509309.0,64675.0
6791,알에스오토메이션(주),140670,2020/12,-3.87,-7.93,385757.0,-1493941.0
6792,알에스오토메이션(주),140670,2021/12,8.69,10.41,366793.0,3188685.0
6793,알에스오토메이션(주),140670,2022/12,3.1,1.69,676725.0,2100939.0
6794,알에프머트리얼즈(주),327260,2019/12,6.07,10.76,185946.0,1129461.0
6795,알에프머트리얼즈(주),327260,2020/12,-5.07,-11.79,339070.0,-1720537.0
6796,알에프머트리얼즈(주),327260,2021/12,-1.77,-0.33,659919.0,-1166828.0
6797,알에프머트리얼즈(주),327260,2022/12,2.52,9.71,895606.0,2252756.0
6798,알에프에이치아이씨(주),218410,2015/12,,,,
6799,알에프에이치아이씨(주),218410,2016/12,,,,
6800,알에프에이치아이씨(주),218410,2017/12,27.79,999999999.0,286816.0,7971449.0
6801,알에프에이치아이씨(주),218410,2018/12,16.21,999999999.0,1315584.0,21321664.0
6802,알에프에이치아이씨(주),218410,2019/12,18.67,999999999.0,937045.0,17496096.0
6803,알에프에이치아이씨(주),218410,2020/12,-3.12,999999999.0,845858.0,-2637208.0
6804,알에프에이치아이씨(주),218410,2021/12,0.94,6.15,3305125.0,3115308.0
6805,알에프에이치아이씨(주),218410,2022/12,-0.62,999999999.0,3300925.0,-2050493.0
6806,압타바이오(주),293780,2019/12,-3519.2,999999999.0,2032.0,-7151021.0
6807,압타바이오(주),293780,2020/12,-2642.61,999999999.0,2295.0,-6064788.0
6808,압타바이오(주),293780,2021/12,-6204.69,999999999.0,1832.0,-11366985.0
6809,압타바이오(주),293780,2022/12,-2116.38,999999999.0,4492.0,-9506766.0
6810,애니젠(주),196300,2016/12,-6.26,-12.56,168355.0,-1053225.0
6811,애니젠(주),196300,2017/12,999999999.0,999999999.0,0.0,273915.0
6812,애니젠(주),196300,2018/12,-8.34,-17.17,617928.0,-5151124.0
6813,애니젠(주),196300,2019/12,-3.45,-5.04,1234413.0,-4260151.0
6814,애니젠(주),196300,2020/12,-0.73,-0.81,1425408.0,-1046686.0
6815,애니젠(주),196300,2021/12,-0.25,-0.35,1297368.0,-321396.0
6816,애니젠(주),196300,2022/12,-5.34,-7.0,809799.0,-4324861.0
6817,애머릿지코퍼레이션,900100,2012/12,1.2,-10.15,760578.0,913752.0
6818,애머릿지코퍼레이션,900100,2013/12,-0.8,-15.33,1047710.0,-841862.0
6819,애머릿지코퍼레이션,900100,2014/12,1.03,5.84,792833.0,819811.0
6820,애머릿지코퍼레이션,900100,2015/12,-1.12,-4.39,1034148.0,-1160961.0
6821,애머릿지코퍼레이션,900100,2016/12,-3.01,-5.46,2550691.0,-7675229.0
6822,애머릿지코퍼레이션,900100,2017/12,-3.37,-7.76,2625233.0,-8854346.0
6823,애머릿지코퍼레이션,900100,2018/12,0.69,-5.23,1967626.0,1348268.0
6824,애머릿지코퍼레이션,900100,2019/12,0.5,-23.75,1558866.0,787219.0
6825,애머릿지코퍼레이션,900100,2020/12,0.28,-1.64,4152099.0,1153312.0
6826,애머릿지코퍼레이션,900100,2021/12,1.44,1.8,2168376.0,3124093.0
6827,애머릿지코퍼레이션,900100,2022/12,1.74,2.36,1318775.0,2300751.0
6828,앱클론(주),174900,2017/12,-33.02,999999999.0,46795.0,-1544990.0
6829,앱클론(주),174900,2018/12,-31.7,999999999.0,61698.0,-1955710.0
6830,앱클론(주),174900,2019/12,35.66,999999999.0,120113.0,4283395.0
6831,앱클론(주),174900,2020/12,-34.76,999999999.0,189027.0,-6571379.0
6832,앱클론(주),174900,2021/12,-57.23,-335.3,178744.0,-10229163.0
6833,앱클론(주),174900,2022/12,-17.87,-43.85,489586.0,-8749803.0
6834,에브리봇(주),270660,2021/12,20.99,29.47,482401.0,10123202.0
6835,에브리봇(주),270660,2022/12,13.66,40.87,452305.0,6178667.0
6836,에스디바이오센서(주),137310,2021/12,3005.33,999999999.0,453413.0,1362655330.0
6837,에스디바이오센서(주),137310,2022/12,1828.71,999999999.0,609903.0,1115338664.0
6838,에스디엔(주),99220,2012/12,-2.11,-3.02,6563963.0,-13848774.0
6839,에스디엔(주),99220,2013/12,0.34,0.35,5089047.0,1732895.0
6840,에스디엔(주),99220,2014/12,-0.04,-0.7,4341149.0,-171458.0
6841,에스디엔(주),99220,2015/12,1.48,1.31,3398896.0,5033103.0
6842,에스디엔(주),99220,2016/12,0.25,0.21,2316082.0,588507.0
6843,에스디엔(주),99220,2017/12,1.0,17.6,2790632.0,2800160.0
6844,에스디엔(주),99220,2018/12,0.61,2.89,3321563.0,2012293.0
6845,에스디엔(주),99220,2019/12,0.8,999999999.0,2246091.0,1793243.0
6846,에스디엔(주),99220,2020/12,-0.44,999999999.0,2119343.0,-941507.0
6847,에스디엔(주),99220,2021/12,0.39,999999999.0,2287954.0,885079.0
6848,에스디엔(주),99220,2022/12,0.11,999999999.0,2183955.0,243529.0
6849,에스비더블유생명과학(주),151910,2012/12,3.75,3.75,1718362.0,6441907.0
6850,에스비더블유생명과학(주),151910,2013/12,3.48,4.11,2020760.0,7024358.0
6851,에스비더블유생명과학(주),151910,2014/12,1.4,1.48,2834770.0,3980137.0
6852,에스비더블유생명과학(주),151910,2015/12,-5.07,-5.88,1888391.0,-9575635.0
6853,에스비더블유생명과학(주),151910,2016/12,-18.82,13.14,2537779.0,-47764936.0
6854,에스비더블유생명과학(주),151910,2017/12,-5.24,-7.5,3182542.0,-16669307.0
6855,에스비더블유생명과학(주),151910,2018/12,0.42,-1.06,4180264.0,1772095.0
6856,에스비더블유생명과학(주),151910,2019/12,-3.47,-8.98,2563717.0,-8889120.0
6857,에스비더블유생명과학(주),151910,2020/12,0.75,-17.51,1183173.0,889362.0
6858,에스비더블유생명과학(주),151910,2021/12,-1.01,-14.32,3733866.0,-3789237.0
6859,에스비더블유생명과학(주),151910,2022/12,-0.19,-3.96,5060264.0,-951670.0
6860,에스씨엠생명과학(주),298060,2020/12,-31.7,-28.29,507542.0,-16088982.0
6861,에스씨엠생명과학(주),298060,2021/12,-61.51,999999999.0,197627.0,-12155170.0
6862,에스씨엠생명과학(주),298060,2022/12,-52.68,999999999.0,238793.0,-12578927.0
6863,에스유홀딩스(주),31860,2012/12,-4.18,-6.25,767012.0,-3202456.0
6864,에스유홀딩스(주),31860,2013/12,-3.56,-3.62,667188.0,-2377510.0
6865,에스유홀딩스(주),31860,2014/12,0.97,-16.43,620567.0,599746.0
6866,에스유홀딩스(주),31860,2015/12,-8.86,-17.95,301420.0,-2670059.0
6867,에스유홀딩스(주),31860,2016/12,-9.15,-13.16,933315.0,-8538903.0
6868,에스유홀딩스(주),31860,2017/12,-9.75,-22.3,734559.0,-7158895.0
6869,에스유홀딩스(주),31860,2018/12,0.45,-1.04,937318.0,421544.0
6870,에스유홀딩스(주),31860,2019/12,-0.73,-2.07,1918362.0,-1403342.0
6871,에스유홀딩스(주),31860,2020/12,-0.63,-2.2,3825202.0,-2411025.0
6872,에스유홀딩스(주),31860,2021/12,-1.88,-6.83,2831718.0,-5317874.0
6873,에스유홀딩스(주),31860,2022/12,-2.22,-13.1,1687545.0,-3748341.0
6874,에스지에이(주),49470,2012/12,-2.1,-15.43,369088.0,-775256.0
6875,에스지에이(주),49470,2013/12,0.11,1.6,808495.0,92809.0
6876,에스지에이(주),49470,2014/12,0.01,2.68,1173455.0,16076.0
6877,에스지에이(주),49470,2015/12,-0.2,-1.91,1012252.0,-201927.0
6878,에스지에이(주),49470,2016/12,-6.85,19.2,543370.0,-3720943.0
6879,에스지에이(주),49470,2017/12,-5.7,-13.78,928926.0,-5295902.0
6880,에스지에이(주),49470,2018/12,1.95,1.32,951125.0,1858246.0
6881,에스지에이(주),49470,2019/12,-3.22,-17.46,847871.0,-2727728.0
6882,에스지에이(주),49470,2020/12,-1.78,-4.86,1051309.0,-1869404.0
6883,에스지에이(주),49470,2021/12,3.39,14.51,1064837.0,3609135.0
6884,에스지에이(주),49470,2022/12,-4.6,999999999.0,480521.0,-2210560.0
6885,에스지에이솔루션즈(주),184230,2014/06,,,,
6886,에스지에이솔루션즈(주),184230,2015/06,9.86,11.98,422935.0,4171054.0
6887,에스지에이솔루션즈(주),184230,2016/12,4.25,11.18,976070.0,4143474.0
6888,에스지에이솔루션즈(주),184230,2017/12,1.38,3.12,703040.0,973189.0
6889,에스지에이솔루션즈(주),184230,2018/12,-6.67,-20.72,678659.0,-4525643.0
6890,에스지에이솔루션즈(주),184230,2019/12,-2.03,-37.89,937829.0,-1905804.0
6891,에스지에이솔루션즈(주),184230,2020/12,1.91,1.31,1323947.0,2522164.0
6892,에스지에이솔루션즈(주),184230,2021/12,2.26,1.86,1303200.0,2943692.0
6893,에스지에이솔루션즈(주),184230,2022/12,1.08,0.01,3032428.0,3289694.0
6894,에스퓨얼셀(주),288620,2018/12,10.0,13.52,194473.0,1945575.0
6895,에스퓨얼셀(주),288620,2019/12,4.26,7.37,511320.0,2178910.0
6896,에스퓨얼셀(주),288620,2020/12,3.76,6.73,585391.0,2201866.0
6897,에스퓨얼셀(주),288620,2021/12,2.88,5.83,852085.0,2452529.0
6898,에스퓨얼셀(주),288620,2022/12,0.93,1.78,1538661.0,1430175.0
6899,에쓰씨엔지니어링(주),23960,2012/12,-7.12,999999999.0,984067.0,-7008849.0
6900,에쓰씨엔지니어링(주),23960,2013/12,0.7,999999999.0,825155.0,573803.0
6901,에쓰씨엔지니어링(주),23960,2014/12,-14.89,-15.68,791864.0,-11789144.0
6902,에쓰씨엔지니어링(주),23960,2015/12,1.93,3.84,866196.0,1673857.0
6903,에쓰씨엔지니어링(주),23960,2016/12,-6.04,-9.65,1600607.0,-9670305.0
6904,에쓰씨엔지니어링(주),23960,2017/12,0.53,0.39,2211220.0,1170988.0
6905,에쓰씨엔지니어링(주),23960,2018/12,4.2,4.65,1280433.0,5381612.0
6906,에쓰씨엔지니어링(주),23960,2019/12,1.0,-11.64,1010416.0,1013792.0
6907,에쓰씨엔지니어링(주),23960,2020/12,-2.57,-11.91,778432.0,-1999555.0
6908,에쓰씨엔지니어링(주),23960,2021/12,-2.52,-2.79,1595281.0,-4012277.0
6909,에쓰씨엔지니어링(주),23960,2022/12,1.29,3.1,1547928.0,1989721.0
6910,에이디엠코리아(주),187660,2021/12,264.68,999999999.0,9115.0,2412505.0
6911,에이디엠코리아(주),187660,2022/12,1.1,999999999.0,470054.0,516521.0
6912,에이비엘바이오(주),298380,2018/12,-35.29,-218.03,680941.0,-24027290.0
6913,에이비엘바이오(주),298380,2019/12,-445.6,999999999.0,90730.0,-40428863.0
6914,에이비엘바이오(주),298380,2020/12,-818.77,999999999.0,72850.0,-59647069.0
6915,에이비엘바이오(주),298380,2021/12,-1246.02,999999999.0,41978.0,-52305341.0
6916,에이비엘바이오(주),298380,2022/12,1.73,999999999.0,68692.0,118582.0
6917,에이비온(주),203400,2021/12,-5.41,-38.35,1817187.0,-9826831.0
6918,에이비온(주),203400,2022/12,-34.69,999999999.0,709124.0,-24600087.0
6919,에이에프더블류(주),312610,2019/12,37.33,999999999.0,193928.0,7239019.0
6920,에이에프더블류(주),312610,2020/12,7.32,999999999.0,68818.0,503977.0
6921,에이에프더블류(주),312610,2021/12,-355801.07,999999999.0,7.0,-2490608.0
6922,에이에프더블류(주),312610,2022/12,-16916.4,999999999.0,236.0,-3992270.0
6923,에이치비솔루션(주),297890,2020/12,-1.51,-1.77,1162345.0,-1754315.0
6924,에이치비솔루션(주),297890,2021/12,1.69,9.22,632682.0,1070184.0
6925,에이치비솔루션(주),297890,2022/12,10.97,27.72,2442959.0,26808533.0
6926,에이치엘비(주),28300,2012/12,-1.57,-3.08,1031926.0,-1618856.0
6927,에이치엘비(주),28300,2013/12,-6.34,-17.79,861740.0,-5465845.0
6928,에이치엘비(주),28300,2014/12,0.42,-0.19,1912924.0,803854.0
6929,에이치엘비(주),28300,2015/12,-0.9,-1.97,2821464.0,-2550595.0
6930,에이치엘비(주),28300,2016/12,-5.01,-7.64,926380.0,-4640552.0
6931,에이치엘비(주),28300,2017/12,-1.61,-2.46,4213043.0,-6775520.0
6932,에이치엘비(주),28300,2018/12,0.13,4.44,12421890.0,1654470.0
6933,에이치엘비(주),28300,2019/12,-0.26,-0.65,19245064.0,-4939441.0
6934,에이치엘비(주),28300,2020/12,-2.13,-18.59,4645345.0,-9905938.0
6935,에이치엘비(주),28300,2021/12,-4.78,-29.62,3024885.0,-14452296.0
6936,에이치엘비(주),28300,2022/12,3.47,3.15,10949654.0,38003515.0
6937,에이치엘비글로벌(주),3580,2012/12,-2.33,-3.64,800286.0,-1861431.0
6938,에이치엘비글로벌(주),3580,2013/12,-1.05,-10.55,824697.0,-866162.0
6939,에이치엘비글로벌(주),3580,2014/12,0.94,1.3,821530.0,770802.0
6940,에이치엘비글로벌(주),3580,2015/12,2.08,25.27,601353.0,1249783.0
6941,에이치엘비글로벌(주),3580,2016/12,3.01,-3.8,684208.0,2060942.0
6942,에이치엘비글로벌(주),3580,2017/12,-0.64,-1.15,735200.0,-467593.0
6943,에이치엘비글로벌(주),3580,2018/12,-0.87,-3.46,2890240.0,-2503465.0
6944,에이치엘비글로벌(주),3580,2019/12,-0.77,-5.32,6644546.0,-5140563.0
6945,에이치엘비글로벌(주),3580,2020/12,-1.87,-11.19,3292494.0,-6155291.0
6946,에이치엘비글로벌(주),3580,2021/12,-2.29,-2.73,2654609.0,-6070275.0
6947,에이치엘비글로벌(주),3580,2022/12,-2.39,-6.85,3068306.0,-7345720.0
6948,에이치엘비바이오스텝(주),278650,2019/12,9.12,10.46,622159.0,5672002.0
6949,에이치엘비바이오스텝(주),278650,2020/12,45.13,999999999.0,177671.0,8018040.0
6950,에이치엘비바이오스텝(주),278650,2021/12,53.85,149.36,158675.0,8543935.0
6951,에이치엘비바이오스텝(주),278650,2022/12,1.34,-0.09,4187863.0,5603425.0
6952,에이치엘비생명과학(주),67630,2012/12,-2.18,-7.73,2140759.0,-4674844.0
6953,에이치엘비생명과학(주),67630,2013/12,-2.58,-9.9,1239177.0,-3201006.0
6954,에이치엘비생명과학(주),67630,2014/12,0.55,1.92,1014405.0,556659.0
6955,에이치엘비생명과학(주),67630,2015/12,-13.52,-81.62,500847.0,-6772771.0
6956,에이치엘비생명과학(주),67630,2016/12,-4.82,999999999.0,642773.0,-3097207.0
6957,에이치엘비생명과학(주),67630,2017/12,0.47,6.19,1383239.0,653701.0
6958,에이치엘비생명과학(주),67630,2018/12,-0.84,-0.43,7742285.0,-6491169.0
6959,에이치엘비생명과학(주),67630,2019/12,0.09,3.75,7299324.0,656716.0
6960,에이치엘비생명과학(주),67630,2020/12,-2.3,-82.89,1989149.0,-4583391.0
6961,에이치엘비생명과학(주),67630,2021/12,-11.45,-56.14,1236179.0,-14159883.0
6962,에이치엘비생명과학(주),67630,2022/12,-1.01,-6.03,9676896.0,-9757015.0
6963,에이치엘비이노베이션(주),24850,2012/12,1.8,-8.61,909347.0,1639551.0
6964,에이치엘비이노베이션(주),24850,2013/12,0.71,-30.95,554288.0,391936.0
6965,에이치엘비이노베이션(주),24850,2014/12,-14.83,999999999.0,193997.0,-2877176.0
6966,에이치엘비이노베이션(주),24850,2015/12,-80.73,999999999.0,116999.0,-9445414.0
6967,에이치엘비이노베이션(주),24850,2016/12,-77.92,-93.08,112133.0,-8737407.0
6968,에이치엘비이노베이션(주),24850,2018/03,2.57,-1.08,69775.0,179061.0
6969,에이치엘비이노베이션(주),24850,2019/03,-21.29,999999999.0,71971.0,-1532512.0
6970,에이치엘비이노베이션(주),24850,2020/03,7.51,999999999.0,82076.0,616501.0
6971,에이치엘비이노베이션(주),24850,2021/03,5.15,-1068.53,59667.0,307412.0
6972,에이치엘비이노베이션(주),24850,2022/03,43.24,-458.81,59743.0,2583034.0
6973,에이치엘비이노베이션(주),24850,2023/03,0.99,19.79,405552.0,402392.0
6974,에이치엘비제약(주),47920,2015/12,-1.46,-3.45,628453.0,-916074.0
6975,에이치엘비제약(주),47920,2016/12,0.58,0.86,1001579.0,576588.0
6976,에이치엘비제약(주),47920,2017/12,-1.81,-2.53,2107195.0,-3810149.0
6977,에이치엘비제약(주),47920,2018/12,-6.78,-12.13,859584.0,-5826274.0
6978,에이치엘비제약(주),47920,2019/12,0.98,0.78,1192373.0,1171416.0
6979,에이치엘비제약(주),47920,2020/12,0.08,-6.42,12655302.0,1047054.0
6980,에이치엘비제약(주),47920,2021/12,0.03,0.18,15878600.0,486237.0
6981,에이치엘비제약(주),47920,2022/12,-1.28,-1.32,5022596.0,-6436308.0
6982,에이치엘비테라퓨틱스(주),115450,2012/12,-3.59,-5.39,1164886.0,-4179410.0
6983,에이치엘비테라퓨틱스(주),115450,2013/12,-1.85,-4.13,1047129.0,-1942137.0
6984,에이치엘비테라퓨틱스(주),115450,2014/12,0.68,-0.55,465925.0,318249.0
6985,에이치엘비테라퓨틱스(주),115450,2015/12,-3.8,-9.4,674536.0,-2563416.0
6986,에이치엘비테라퓨틱스(주),115450,2016/12,-5.02,-40.79,506280.0,-2541192.0
6987,에이치엘비테라퓨틱스(주),115450,2017/12,-4.94,999999999.0,688538.0,-3402148.0
6988,에이치엘비테라퓨틱스(주),115450,2018/12,1.44,3.65,764690.0,1103767.0
6989,에이치엘비테라퓨틱스(주),115450,2019/12,-1.78,-9.64,1868242.0,-3331766.0
6990,에이치엘비테라퓨틱스(주),115450,2020/12,-1.11,-2.66,4251449.0,-4712016.0
6991,에이치엘비테라퓨틱스(주),115450,2021/12,-2.76,999999999.0,1158024.0,-3195485.0
6992,에이치엘비테라퓨틱스(주),115450,2022/12,0.49,-0.27,5197068.0,2541475.0
6993,에이치엘비파나진(주),46210,2012/12,-2.76,-4.18,1542901.0,-4259857.0
6994,에이치엘비파나진(주),46210,2013/12,-2.96,-2.94,1201118.0,-3556189.0
6995,에이치엘비파나진(주),46210,2014/12,-0.78,-1.26,1214147.0,-942877.0
6996,에이치엘비파나진(주),46210,2015/12,0.12,0.03,1271750.0,157347.0
6997,에이치엘비파나진(주),46210,2016/12,-0.76,-0.73,981713.0,-748846.0
6998,에이치엘비파나진(주),46210,2017/12,-14.9,-137.95,177607.0,-2646732.0
6999,에이치엘비파나진(주),46210,2018/12,999999999.0,999999999.0,0.0,-1340748.0
7000,에이치엘비파나진(주),46210,2019/12,-247.52,999999999.0,2456.0,-607899.0
7001,에이치엘비파나진(주),46210,2020/12,2099.9,999999999.0,2452.0,5148964.0
7002,에이치엘비파나진(주),46210,2021/12,499.14,999999999.0,8344.0,4164847.0
7003,에이치엘비파나진(주),46210,2022/12,173.92,999999999.0,9080.0,1579214.0
7004,에이피위성(주),211270,2016/12,118.19,999999999.0,13719.0,1621485.0
7005,에이피위성(주),211270,2017/12,2474.02,999999999.0,1100.0,2721418.0
7006,에이피위성(주),211270,2018/12,852.96,999999999.0,1033.0,881105.0
7007,에이피위성(주),211270,2019/12,1115.21,999999999.0,6388.0,7123981.0
7008,에이피위성(주),211270,2020/12,483.8,999999999.0,9046.0,4376443.0
7009,에이피위성(주),211270,2021/12,99.53,999999999.0,8462.0,842198.0
7010,에이피위성(주),211270,2022/12,858.34,999999999.0,5236.0,4494271.0
7011,에이피티씨(주),89970,2018/12,999999999.0,999999999.0,0.0,21069166.0
7012,에이피티씨(주),89970,2019/12,726.88,999999999.0,22182.0,16123946.0
7013,에이피티씨(주),89970,2020/12,2358.86,999999999.0,13188.0,31109160.0
7014,에이피티씨(주),89970,2021/12,665.45,999999999.0,84319.0,56109472.0
7015,에이피티씨(주),89970,2022/12,198.83,999999999.0,166306.0,33065888.0
7016,에코바이오홀딩스(주),38870,2012/12,1.07,3.37,2209676.0,2361695.0
7017,에코바이오홀딩스(주),38870,2013/12,-0.96,999999999.0,1913004.0,-1831240.0
7018,에코바이오홀딩스(주),38870,2014/12,0.3,999999999.0,1578098.0,469706.0
7019,에코바이오홀딩스(주),38870,2015/12,5.74,999999999.0,841788.0,4834915.0
7020,에코바이오홀딩스(주),38870,2016/12,-12.25,999999999.0,244103.0,-2989421.0
7021,에코바이오홀딩스(주),38870,2017/12,3.33,-29.7,1641341.0,5467357.0
7022,에코바이오홀딩스(주),38870,2018/12,1.84,999999999.0,1908716.0,3506754.0
7023,에코바이오홀딩스(주),38870,2019/12,14.39,999999999.0,218049.0,3137932.0
7024,에코바이오홀딩스(주),38870,2020/12,60.06,999999999.0,45973.0,2761182.0
7025,에코바이오홀딩스(주),38870,2021/12,0.92,999999999.0,891977.0,823572.0
7026,에코바이오홀딩스(주),38870,2022/12,-0.43,999999999.0,344257.0,-146749.0
7027,에코캡(주),128540,2018/12,,,802171.0,2560730.0
7028,에코캡(주),128540,2019/12,0.22,2.61,717318.0,158688.0
7029,에코캡(주),128540,2020/12,-3.84,999999999.0,709218.0,-2722319.0
7030,에코캡(주),128540,2021/12,-17.22,-46.69,725322.0,-12491093.0
7031,에코캡(주),128540,2022/12,-1.64,-1.68,1660307.0,-2729950.0
7032,에프엔에스테크(주),83500,2017/12,-10.7,-101.37,236170.0,-2526044.0
7033,에프엔에스테크(주),83500,2018/12,3.64,5.74,738308.0,2687292.0
7034,에프엔에스테크(주),83500,2019/12,2.42,3.42,890726.0,2159346.0
7035,에프엔에스테크(주),83500,2020/12,19.05,31.37,577074.0,10992057.0
7036,에프엔에스테크(주),83500,2021/12,9.35,6.48,394188.0,3686118.0
7037,에프엔에스테크(주),83500,2022/12,10.09,12.51,783832.0,7906584.0
7038,엑스큐어(주),70300,2012/12,-136.49,999999999.0,14010.0,-1912161.0
7039,엑스큐어(주),70300,2013/12,763.63,999999999.0,1721.0,1314207.0
7040,엑스큐어(주),70300,2014/12,-1339.68,999999999.0,2969.0,-3977511.0
7041,엑스큐어(주),70300,2015/12,999999999.0,999999999.0,0.0,522571.0
7042,엑스큐어(주),70300,2016/12,-107.34,-962.23,28872.0,-3099144.0
7043,엑스큐어(주),70300,2017/12,-210.13,999999999.0,8914.0,-1873057.0
7044,엑스큐어(주),70300,2018/12,999999999.0,999999999.0,0.0,-1490364.0
