,회사명,거래소코드,회계년도,[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01440000]투자활동으로 인한 현금흐름(*)(천원),[U01450000]재무활동으로 인한 현금흐름(*)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01440000]투자활동으로 인한 현금흐름(*)(연결)(천원),[U01450000]재무활동으로 인한 현금흐름(*)(연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(IFRS)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(비교)(IFRS)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(비교)(IFRS)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(비교)(IFRS연결)(천원),[U01D200000000]투자활동으로 인한 현금흐름(*)(비교)(IFRS연결)(천원),[U01D300000000]재무활동으로 인한 현금흐름(*)(비교)(IFRS연결)(천원)
6387,(주)차바이오텍,85660,2018/12,4531383.0,-4281896.0,1642650.0,75384302.0,-138980953.0,37778098.0,4531383.0,-4281896.0,1642650.0,4531383.0,-4281896.0,1642650.0,75384302.0,-138980953.0,37778098.0,75384302.0,-138980953.0,37778098.0
6388,(주)차바이오텍,85660,2019/12,-2672438.0,25173108.0,-775662.0,24665314.0,-98516671.0,100245871.0,-2672438.0,25173108.0,-775662.0,-2672438.0,25173108.0,-775662.0,24665314.0,-98516671.0,100245871.0,24665314.0,-98516671.0,100245871.0
6389,(주)차바이오텍,85660,2020/12,1866438.0,-103163098.0,74206317.0,46867053.0,-173378318.0,134539311.0,1866438.0,-103163098.0,74206317.0,1866438.0,-103163098.0,74206317.0,46867053.0,-173378318.0,134539311.0,46867053.0,-173378318.0,134539311.0
6390,(주)차바이오텍,85660,2021/12,4541688.0,-6647480.0,105932.0,22229781.0,-110314505.0,80123182.0,4541688.0,-6647480.0,105932.0,4541687.0,-6647480.0,105932.0,22229781.0,-110314505.0,80123182.0,22229781.0,-110314505.0,80123182.0
6391,(주)차바이오텍,85660,2022/12,9112159.0,-8436021.0,7811488.0,-20630514.0,-95616229.0,72684230.0,9112159.0,-8436021.0,7811488.0,,,,-20630514.0,-95616229.0,72684230.0,,,
6392,(주)차백신연구소,261780,2015/12,-405965.0,-1807374.0,2338157.0,,,,,,,,,,,,,,,
6393,(주)차백신연구소,261780,2016/12,-696155.0,541710.0,0.0,,,,,,,,,,,,,,,
6394,(주)차백신연구소,261780,2020/12,-3954336.0,-6871803.0,19991300.0,,,,-3954336.0,-6871803.0,19991300.0,-3954336.0,-6871803.0,19991300.0,,,,,,
6395,(주)차백신연구소,261780,2021/12,-4739554.0,-47463310.0,44319854.0,,,,-4739554.0,-47463310.0,44319854.0,-4739554.0,-47463310.0,44319854.0,,,,,,
6396,(주)차백신연구소,261780,2022/12,-5188555.0,3736417.0,-116291.0,,,,-5188555.0,3736417.0,-116291.0,,,,,,,,,
6397,(주)천보,278280,2012/09,7547897.0,-8812214.0,3773955.0,,,,,,,,,,,,,,,
6398,(주)천보,278280,2013/09,5355683.0,-9347148.0,258490.0,,,,,,,,,,,,,,,
6399,(주)천보,278280,2014/12,10892555.0,-6375195.0,-2243491.0,,,,,,,,,,,,,,,
6400,(주)천보,278280,2015/12,16668912.0,-14461353.0,-1579920.0,,,,,,,,,,,,,,,
6401,(주)천보,278280,2016/12,8932113.0,-19217888.0,9205212.0,,,,7753778.0,-19015488.0,10183585.0,7753778.0,-19015488.0,10183585.0,7732634.0,-18815488.0,10183585.0,7732634.0,-18815488.0,10183585.0
6402,(주)천보,278280,2017/12,13845105.0,-13308172.0,-1084000.0,14334723.0,-13885012.0,-1084000.0,13845105.0,-13308172.0,-1084000.0,13845105.0,-13308172.0,-1084000.0,14334723.0,-13885012.0,-1084000.0,14334723.0,-13885012.0,-1084000.0
6403,(주)천보,278280,2018/12,25789982.0,-15979622.0,-4300891.0,22194227.0,-22070918.0,6699109.0,25789982.0,-15979622.0,-4300891.0,25789982.0,-15979622.0,-4300891.0,22194227.0,-22070918.0,6699109.0,22194227.0,-22070918.0,6699109.0
6404,(주)천보,278280,2019/12,16158333.0,-93609165.0,76310506.0,22697489.0,-101631907.0,77810506.0,16158333.0,-93609165.0,76310506.0,16158333.0,-93609165.0,76310506.0,22697489.0,-101631907.0,77810506.0,22697489.0,-101631907.0,77810506.0
6405,(주)천보,278280,2020/12,22181350.0,-5175438.0,-12694374.0,19058734.0,-12503707.0,605626.0,22181350.0,-5175438.0,-12694374.0,22181350.0,-5175438.0,-12694374.0,19058734.0,-12503707.0,605626.0,19058734.0,-12503707.0,605626.0
6406,(주)천보,278280,2021/12,15652788.0,-36513442.0,22888642.0,-14278713.0,-48453363.0,84088642.0,15652788.0,-36513442.0,22888642.0,15652788.0,-36513442.0,22888642.0,-14278713.0,-48453363.0,84088642.0,-14278713.0,-48453363.0,84088642.0
6407,(주)천보,278280,2022/12,26113204.0,-314889032.0,296899129.0,65569877.0,-374177846.0,341649129.0,26113204.0,-314889032.0,296899129.0,,,,65569877.0,-374177846.0,341649129.0,,,
6408,(주)천일고속,650,2012/12,4771181.0,-3716637.0,-299.0,,,,4771181.0,-3716637.0,-299.0,4771181.0,-3716637.0,-299.0,,,,,,
6409,(주)천일고속,650,2013/12,2366687.0,-1762504.0,0.0,,,,2366687.0,-1762504.0,0.0,2366687.0,-1762504.0,0.0,,,,,,
6410,(주)천일고속,650,2014/12,4021396.0,-4710016.0,-6417.0,,,,4021396.0,-4710016.0,-6417.0,4021396.0,-4710016.0,-6417.0,,,,,,
6411,(주)천일고속,650,2015/12,3352561.0,-1836075.0,0.0,,,,3352561.0,-1836075.0,0.0,3352561.0,-1836075.0,0.0,,,,,,
6412,(주)천일고속,650,2016/12,5207853.0,6432162.0,-12849653.0,,,,5207853.0,6432162.0,-12849653.0,5207853.0,6432162.0,-12849653.0,,,,,,
6413,(주)천일고속,650,2017/12,-2097544.0,22735800.0,-20391023.0,,,,-2097544.0,22735800.0,-20391023.0,-2097544.0,22735800.0,-20391023.0,,,,,,
6414,(주)천일고속,650,2018/12,-3544591.0,12116057.0,-9832657.0,,,,-3544591.0,12116057.0,-9832657.0,-3544591.0,12116057.0,-9832657.0,,,,,,
6415,(주)천일고속,650,2019/12,6039371.0,-2290398.0,-3976221.0,,,,6039371.0,-2290398.0,-3976221.0,6039371.0,-2290398.0,-3976221.0,,,,,,
6416,(주)천일고속,650,2020/12,2425678.0,1311188.0,64951.0,,,,2425678.0,1311188.0,64951.0,2425678.0,1311188.0,64951.0,,,,,,
6417,(주)천일고속,650,2021/12,-5213402.0,17277008.0,-3618379.0,,,,-5213402.0,17277008.0,-3618379.0,-5213402.0,17277008.0,-3618379.0,,,,,,
6418,(주)천일고속,650,2022/12,-1529634.0,143882.0,-4299309.0,,,,-1529634.0,143882.0,-4299309.0,,,,,,,,,
6419,(주)청담글로벌,362320,2020/12,-8318588.0,-858972.0,10322226.0,-7295462.0,-6715825.0,15764823.0,-8318588.0,-858972.0,10322226.0,-8318588.0,-858972.0,10322226.0,-7295462.0,-6715825.0,15764823.0,-7295462.0,-6715825.0,15764823.0
6420,(주)청담글로벌,362320,2021/12,-456803.0,-2520077.0,167612.0,-3421118.0,-1994703.0,4047405.0,-456803.0,-2520077.0,167612.0,-456803.0,-2520077.0,167612.0,-3421118.0,-1994703.0,4047405.0,-3461118.0,-1954703.0,4047405.0
6421,(주)청담글로벌,362320,2022/12,-315438.0,-22979425.0,31933306.0,1619185.0,-23312012.0,36888725.0,-315438.0,-22979425.0,31933306.0,,,,1619185.0,-23312012.0,36888725.0,,,
6422,(주)청호ICT,12600,2012/12,5345209.0,42440695.0,-39758356.0,778514.0,36805425.0,-49101837.0,5345209.0,42440695.0,-39758356.0,5345209.0,42440695.0,-39758356.0,778514.0,36805425.0,-49101837.0,,,
6423,(주)청호ICT,12600,2013/12,-8116335.0,-17122762.0,12773505.0,-1689361.0,-29315397.0,25860790.0,-8116335.0,-17122762.0,12773505.0,-8116335.0,-17122762.0,17440225.0,-1689361.0,-29315397.0,25860790.0,-1689361.0,-29315397.0,25860790.0
6424,(주)청호ICT,12600,2014/12,-1298653.0,3753018.0,-4964503.0,-6260234.0,2468076.0,-3744011.0,-1298653.0,3753018.0,-4964503.0,-1298653.0,3753018.0,-4964503.0,-6260234.0,2468076.0,-3744011.0,-6260234.0,2468076.0,-3744011.0
6425,(주)청호ICT,12600,2015/12,-1369023.0,2992263.0,-1621836.0,1254984.0,5683158.0,-7262661.0,-1369023.0,2992263.0,-1621836.0,-1369023.0,2992263.0,-1621836.0,1254984.0,5683158.0,-7262661.0,1254984.0,5683158.0,-7262661.0
6426,(주)청호ICT,12600,2016/12,-5954773.0,-7748755.0,14427095.0,-2186709.0,-18578986.0,21467663.0,-5954773.0,-7748755.0,14427095.0,-5954773.0,-7748755.0,14427095.0,-2186709.0,-18578986.0,21467663.0,-2186709.0,-18578986.0,21467663.0
6427,(주)청호ICT,12600,2017/12,-6383065.0,3146020.0,3101369.0,-5405033.0,3953364.0,1338051.0,-6383065.0,3146020.0,3101369.0,-6383065.0,3146020.0,3101369.0,-5405033.0,3953364.0,1338051.0,-5405033.0,3953364.0,1338051.0
6428,(주)청호ICT,12600,2018/12,-2021532.0,4741259.0,-3428676.0,-3716657.0,16310055.0,-13747418.0,-2021532.0,4741259.0,-3428676.0,-2021532.0,4741259.0,-3428676.0,-3716657.0,16310055.0,-13747418.0,-3716657.0,16310055.0,-13747418.0
6429,(주)청호ICT,12600,2019/12,-5106170.0,9581590.0,-3456151.0,-7829813.0,18527575.0,-9115758.0,-5106170.0,9581590.0,-3456151.0,-5106170.0,9581590.0,-3456151.0,-7829813.0,18527575.0,-9115758.0,-7829813.0,18527575.0,-9115758.0
6430,(주)청호ICT,12600,2020/12,-13645269.0,13072706.0,682535.0,-11886991.0,13622307.0,-2230235.0,-13645269.0,13072706.0,682535.0,-13645269.0,13072706.0,682535.0,-11886991.0,13622307.0,-2230235.0,-11886991.0,13622307.0,-2230235.0
6431,(주)청호ICT,12600,2021/12,-7708931.0,-5248788.0,14781884.0,-7417122.0,-5310224.0,14530170.0,-7708931.0,-5248788.0,14781884.0,-7708931.0,-5248788.0,14781884.0,-7417122.0,-5310224.0,14530170.0,-7417122.0,-5310224.0,14530170.0
6432,(주)청호ICT,12600,2022/12,-4136579.0,945798.0,1653228.0,-4019830.0,911870.0,1459867.0,-4136579.0,945798.0,1653228.0,,,,-4019830.0,911870.0,1459867.0,,,
6433,(주)체시스,33250,2012/06,8002418.0,-6118005.0,-3334674.0,8973129.0,-6572896.0,-3334674.0,8002418.0,-6118005.0,-3334674.0,8002418.0,-6118005.0,-3334674.0,8973129.0,-6572896.0,-3334674.0,8973129.0,-6572896.0,-3334674.0
6434,(주)체시스,33250,2013/06,8035032.0,-9099419.0,2235681.0,9807283.0,-10300822.0,2235681.0,8035032.0,-9099419.0,2235681.0,8035032.0,-9099419.0,2235681.0,9807283.0,-10300822.0,2235681.0,9807283.0,-10300822.0,2235681.0
6435,(주)체시스,33250,2014/06,-4151887.0,-7820456.0,10418361.0,-6342734.0,-7307003.0,11479361.0,-4151887.0,-7820456.0,10418361.0,-4151887.0,-7820456.0,10418361.0,-6342734.0,-7307003.0,11479361.0,-6342734.0,-7307003.0,11479361.0
6436,(주)체시스,33250,2015/06,3858292.0,-5769936.0,744732.0,3605237.0,-5263419.0,744732.0,3858292.0,-5769936.0,744732.0,3858292.0,-5769936.0,744732.0,3605237.0,-5263419.0,744732.0,3605237.0,-5263419.0,744732.0
6437,(주)체시스,33250,2016/06,2557015.0,-194666.0,2865268.0,5433734.0,-2406931.0,2865268.0,2557015.0,-194666.0,2865268.0,2557015.0,-194666.0,2865268.0,5433734.0,-2406931.0,2865268.0,5433734.0,-2406931.0,2865268.0
6438,(주)체시스,33250,2017/06,-5032506.0,450488.0,-243634.0,-594866.0,-4337653.0,-243634.0,-5032506.0,450488.0,-243634.0,-5032506.0,450488.0,-243634.0,-594866.0,-4337653.0,-243634.0,-594866.0,-4337653.0,-243634.0
6439,(주)체시스,33250,2018/06,622661.0,-2777994.0,2611164.0,9626679.0,-11433595.0,2611164.0,622661.0,-2777994.0,2611164.0,622661.0,-2777994.0,2611164.0,9626679.0,-11433595.0,2611164.0,9626679.0,-11433595.0,2611164.0
6440,(주)체시스,33250,2019/06,1178298.0,-6195579.0,3939834.0,949148.0,-6194693.0,3939834.0,1178298.0,-6195579.0,3939834.0,1178298.0,-6195579.0,3939834.0,949148.0,-6194693.0,3939834.0,949148.0,-6194693.0,3939834.0
6441,(주)체시스,33250,2020/06,4725074.0,-3890856.0,-376938.0,2052316.0,-629780.0,-376938.0,4725074.0,-3890856.0,-376938.0,4725074.0,-3890856.0,-376938.0,2052316.0,-629780.0,-376938.0,2444371.0,-629780.0,-768993.0
6442,(주)체시스,33250,2021/06,5523588.0,-1072074.0,-2679445.0,7315685.0,-2692055.0,-2988071.0,5523588.0,-1072074.0,-2679445.0,5523588.0,-1072074.0,-2679445.0,7315685.0,-2692055.0,-2988071.0,7315685.0,-2692055.0,-2988071.0
6443,(주)체시스,33250,2022/06,787168.0,-1796830.0,-586360.0,-555509.0,-1004501.0,-1095861.0,787168.0,-1796830.0,-586360.0,787168.0,-1796830.0,-586360.0,-555509.0,-1004501.0,-1095861.0,-555509.0,-1004501.0,-1095861.0
6444,(주)초록뱀미디어,47820,2012/12,-935468.0,-1494456.0,0.0,-444579.0,-1579090.0,0.0,-935468.0,-1494456.0,0.0,-935468.0,-1494456.0,0.0,-444579.0,-1579090.0,0.0,-444579.0,-1579090.0,0.0
6445,(주)초록뱀미디어,47820,2013/12,-153809.0,968548.0,0.0,22166.0,968548.0,0.0,-153809.0,968548.0,0.0,-153809.0,968548.0,0.0,22166.0,968548.0,0.0,22166.0,968548.0,0.0
6446,(주)초록뱀미디어,47820,2014/12,-4438664.0,107505.0,2939696.0,-4347919.0,107505.0,2939696.0,-4438664.0,107505.0,2939696.0,-4438664.0,107505.0,2939696.0,-4347919.0,107505.0,2939696.0,-4347919.0,107505.0,2939696.0
6447,(주)초록뱀미디어,47820,2015/12,-2397348.0,-73963421.0,77998544.0,-2164749.0,-73963421.0,77998544.0,-2397348.0,-73963421.0,77998544.0,-2397348.0,-73963421.0,77998544.0,-2164749.0,-73963421.0,77998544.0,-2164749.0,-73963421.0,77998544.0
6448,(주)초록뱀미디어,47820,2016/12,4280965.0,-617220.0,39030.0,6732767.0,2766029.0,-4590613.0,4280965.0,-617220.0,39030.0,-1719035.0,5382780.0,39030.0,6732767.0,2766029.0,-4590613.0,6732767.0,2766029.0,-4590613.0
6449,(주)초록뱀미디어,47820,2017/12,8678105.0,-12183914.0,-115576.0,646502.0,-7988611.0,-908242.0,8678105.0,-12183914.0,-115576.0,8678105.0,-12183914.0,-115576.0,646502.0,-7988611.0,-908242.0,646502.0,-7988611.0,-908242.0
6450,(주)초록뱀미디어,47820,2018/12,-15811542.0,-40851208.0,60053146.0,-21533419.0,-55398463.0,79990146.0,-15811542.0,-40851208.0,60053146.0,-15811542.0,-40851208.0,60053146.0,-21533419.0,-55398463.0,79990146.0,-21533419.0,-55398463.0,79990146.0
6451,(주)초록뱀미디어,47820,2019/12,12137621.0,-10034974.0,2995363.0,11529335.0,-22185373.0,16481738.0,12137621.0,-10034974.0,2995363.0,12137621.0,-10034974.0,2995363.0,11529335.0,-22185373.0,16481738.0,11529335.0,-22185373.0,16481738.0
6452,(주)초록뱀미디어,47820,2020/12,-995849.0,-86406132.0,103303735.0,783893.0,-69282585.0,89117891.0,-995849.0,-86406132.0,103303735.0,2534069.0,-89936049.0,103303735.0,783893.0,-69282585.0,89117891.0,4923085.0,-73421778.0,89117891.0
6453,(주)초록뱀미디어,47820,2021/12,-348061.0,-82402900.0,143602734.0,4572849.0,-60898957.0,142724597.0,-348061.0,-82402900.0,143602734.0,6245539.0,-88996500.0,143602734.0,4572849.0,-60898957.0,142724597.0,11166449.0,-67483499.0,142724597.0
6454,(주)초록뱀미디어,47820,2022/12,6286639.0,-87358227.0,891772.0,6450074.0,-105672767.0,729842.0,6286639.0,-87358227.0,891772.0,,,,6450074.0,-105672767.0,729842.0,,,
6455,(주)칩스앤미디어,94360,2012/12,1395825.0,3992220.0,-2591978.0,1367488.0,3988174.0,-2591978.0,1395825.0,3992220.0,-2591978.0,1395825.0,3992220.0,-2591978.0,1367488.0,3988174.0,-2591978.0,1367488.0,3988174.0,-2591978.0
6456,(주)칩스앤미디어,94360,2013/12,1988817.0,-4191950.0,0.0,1988937.0,-4192587.0,0.0,1988817.0,-4191950.0,0.0,1988817.0,-4191950.0,0.0,1988937.0,-4192587.0,0.0,1988937.0,-4192587.0,0.0
6457,(주)칩스앤미디어,94360,2014/12,3326762.0,-498697.0,-1302954.0,3344384.0,-498697.0,-1302954.0,3326762.0,-498697.0,-1302954.0,3314737.0,-498697.0,-1290929.0,3344384.0,-498697.0,-1302954.0,3332359.0,-498697.0,-1290929.0
6458,(주)칩스앤미디어,94360,2015/12,3145547.0,-6413590.0,4849243.0,3152789.0,-6419823.0,4849243.0,3145547.0,-6413590.0,4849243.0,3145547.0,-6413590.0,4849243.0,3152789.0,-6419823.0,4849243.0,3152789.0,-6419823.0,4849243.0
6459,(주)칩스앤미디어,94360,2016/12,3817509.0,-4801070.0,312511.0,3921151.0,-4802857.0,312511.0,3817509.0,-4801070.0,312511.0,3817509.0,-4801070.0,312511.0,3921151.0,-4802857.0,312511.0,3921151.0,-4802857.0,312511.0
6460,(주)칩스앤미디어,94360,2017/12,-1817075.0,4245477.0,-298848.0,-1888457.0,4247302.0,-298848.0,-1817075.0,4245477.0,-298848.0,-1817075.0,4245477.0,-298848.0,-1888457.0,4247302.0,-298848.0,-1888457.0,4247302.0,-298848.0
6461,(주)칩스앤미디어,94360,2018/12,2909649.0,-6146675.0,12680.0,2895461.0,-6137106.0,12680.0,2909649.0,-6146675.0,12680.0,2909649.0,-6146675.0,12680.0,2895461.0,-6137106.0,12680.0,2895461.0,-6137106.0,12680.0
6462,(주)칩스앤미디어,94360,2019/12,2938568.0,-2709439.0,-557044.0,2924818.0,-2693930.0,-557044.0,2938568.0,-2709439.0,-557044.0,2938568.0,-2709439.0,-557044.0,2924818.0,-2693930.0,-557044.0,2924818.0,-2693930.0,-557044.0
6463,(주)칩스앤미디어,94360,2020/12,4712947.0,3960147.0,-1613879.0,4715423.0,3954580.0,-1613879.0,4712947.0,3960147.0,-1613879.0,4712947.0,3960147.0,-1613879.0,4715423.0,3954580.0,-1613879.0,4715423.0,3954580.0,-1613879.0
6464,(주)칩스앤미디어,94360,2021/12,9849650.0,-13443939.0,-1499645.0,9852851.0,-13443066.0,-1499645.0,9849650.0,-13443939.0,-1499645.0,9849650.0,-13443939.0,-1499645.0,9852851.0,-13443066.0,-1499645.0,9852851.0,-13443066.0,-1499645.0
6465,(주)칩스앤미디어,94360,2022/12,15184340.0,-16878360.0,2828972.0,15177062.0,-16878360.0,2828972.0,15184340.0,-16878360.0,2828972.0,,,,15177062.0,-16878360.0,2828972.0,,,
6466,(주)카이노스메드,284620,2017/12,,,,,,,,,,,,,,,,,,
6467,(주)카이노스메드,284620,2018/12,,,,,,,,,,,,,,,,,,
6468,(주)카이노스메드,284620,2019/12,,,,,,,,,,,,,,,,,,
6469,(주)카이노스메드,284620,2020/12,-7082965.0,-16307068.0,22559926.0,-7608106.0,1810956.0,25774540.0,-7082965.0,-16307068.0,22559926.0,-7082965.0,-16307068.0,22559926.0,-7608106.0,1810956.0,25774540.0,-7608106.0,1810956.0,25774540.0
6470,(주)카이노스메드,284620,2021/12,-5418374.0,-5996011.0,14649668.0,-9195206.0,-5753492.0,14666520.0,-5418374.0,-5996011.0,14649668.0,-5418374.0,-5996011.0,14649668.0,-9195206.0,-5753492.0,14666520.0,-9195206.0,-5753492.0,14666520.0
6471,(주)카이노스메드,284620,2022/12,-5552578.0,3427504.0,13378329.0,-11296127.0,2784566.0,9342024.0,-5552578.0,3427504.0,13378329.0,,,,-11296127.0,2784566.0,9342024.0,,,
6472,(주)캐리소프트,317530,2016/12,964423.0,-3838251.0,3000053.0,,,,,,,,,,,,,,,
6473,(주)캐리소프트,317530,2017/12,215593.0,-4029077.0,5029071.0,,,,,,,301249.0,-4078257.0,4999944.0,,,,-169292.0,-4127408.0,4999944.0
6474,(주)캐리소프트,317530,2018/12,232281.0,-3037813.0,1067061.0,136331.0,-3051314.0,1050061.0,232281.0,-3037813.0,1067061.0,232281.0,-3037813.0,1067061.0,136331.0,-3051314.0,1050061.0,136331.0,-3051314.0,1050061.0
6475,(주)캐리소프트,317530,2019/12,-1414680.0,-6854036.0,8240968.0,-1666870.0,-6409321.0,8222136.0,-1414680.0,-6854036.0,8240968.0,-1414680.0,-6854036.0,8240968.0,-1666870.0,-6409321.0,8222136.0,-1666870.0,-6409321.0,8222136.0
6476,(주)캐리소프트,317530,2020/12,-284447.0,-383234.0,-437977.0,-166166.0,1411164.0,-1248901.0,-284447.0,-383234.0,-437977.0,-284447.0,-383234.0,-437977.0,-166166.0,1411164.0,-1248901.0,-166166.0,1411164.0,-1248901.0
6477,(주)캐리소프트,317530,2021/12,-951843.0,278793.0,424257.0,-693319.0,-156592.0,164068.0,-951843.0,278793.0,424257.0,-951843.0,278793.0,424257.0,-693319.0,-156592.0,164068.0,-693319.0,-156592.0,164068.0
6478,(주)캐리소프트,317530,2022/12,-543225.0,856983.0,-239618.0,-1121782.0,743705.0,-127116.0,-543225.0,856983.0,-239618.0,,,,-1121782.0,743705.0,-127116.0,,,
6479,(주)캐스텍코리아,71850,2012/12,11176187.0,-7194795.0,-3953617.0,16564590.0,-9540504.0,-4360607.0,11176187.0,-7194795.0,-3953617.0,11176187.0,-7194795.0,-3953617.0,16564590.0,-9540504.0,-4360607.0,16564590.0,-9540504.0,-4360607.0
6480,(주)캐스텍코리아,71850,2013/12,13674696.0,-15842836.0,2171229.0,19527518.0,-18070588.0,-1696224.0,13674696.0,-15842836.0,2171229.0,13674696.0,-15842836.0,2171229.0,19527518.0,-18070588.0,-1696224.0,19527518.0,-18070588.0,-1696224.0
6481,(주)캐스텍코리아,71850,2014/12,9323010.0,-10232452.0,1338604.0,18894727.0,-15896641.0,-2298152.0,9323010.0,-10232452.0,1338604.0,9323010.0,-10232452.0,1338604.0,18894727.0,-15896641.0,-2298152.0,18894727.0,-15896641.0,-2298152.0
6482,(주)캐스텍코리아,71850,2015/12,12866118.0,-13398864.0,347013.0,16008298.0,-17184256.0,-30176.0,12866118.0,-13398864.0,347013.0,12866118.0,-13398864.0,347013.0,16008298.0,-17184256.0,-30176.0,16008298.0,-17184256.0,-30176.0
6483,(주)캐스텍코리아,71850,2016/12,16302776.0,-16329104.0,-259295.0,24089243.0,-28186687.0,4404104.0,16302776.0,-16329104.0,-259295.0,16302776.0,-16329104.0,-259295.0,24089243.0,-28186687.0,4404104.0,24089243.0,-28186687.0,4404104.0
6484,(주)캐스텍코리아,71850,2017/12,2051245.0,-19034507.0,18663846.0,7440284.0,-28504928.0,22564179.0,2051245.0,-19034507.0,18663846.0,2051245.0,-19034507.0,18663846.0,7440284.0,-28504928.0,22564179.0,7440284.0,-28504928.0,22564179.0
6485,(주)캐스텍코리아,71850,2018/12,5961122.0,-16564194.0,11429875.0,9127148.0,-28612562.0,19088491.0,5961122.0,-16564194.0,11429875.0,5961122.0,-16564194.0,11429875.0,9127148.0,-28612562.0,19088491.0,9127148.0,-28612561.0,19088491.0
6486,(주)캐스텍코리아,71850,2019/12,6504512.0,-12309717.0,7277159.0,7830251.0,-16866369.0,9212905.0,6504512.0,-12309717.0,7277159.0,6504512.0,-12309717.0,7277159.0,7830251.0,-16866369.0,9212905.0,7830251.0,-16866369.0,9212905.0
6487,(주)캐스텍코리아,71850,2020/12,10979560.0,-2696725.0,-5602984.0,7315144.0,8222317.0,-9637087.0,10979560.0,-2696725.0,-5602984.0,10979560.0,-2696725.0,-5602984.0,7315144.0,8222317.0,-9637087.0,7315144.0,8222317.0,-9637087.0
6488,(주)캐스텍코리아,71850,2021/12,-113163.0,56592.0,-1797523.0,-1575305.0,-4142911.0,2060802.0,-113163.0,56592.0,-1797523.0,-113163.0,56592.0,-1797523.0,-1575305.0,-4142911.0,2060802.0,-1575305.0,-4142911.0,2060802.0
6489,(주)캐스텍코리아,71850,2022/12,-7911476.0,14243907.0,-8898075.0,-1393798.0,7984902.0,-11377427.0,-7911476.0,14243907.0,-8898075.0,,,,-1393798.0,7984902.0,-11377427.0,,,
6490,(주)케스피온,79190,2012/12,-4900482.0,-3937884.0,12044258.0,-4681951.0,-4436234.0,12048872.0,-4900482.0,-3937884.0,12044258.0,-4681951.0,-4436234.0,12048872.0,-4681951.0,-4436234.0,12048872.0,,,
6491,(주)케스피온,79190,2013/12,4187143.0,-17770442.0,13427115.0,,,,4187143.0,-17770442.0,13427115.0,3581748.0,-16358830.0,13427115.0,,,,4187143.0,-17770442.0,13427115.0
6492,(주)케스피온,79190,2014/12,-5622059.0,-6863211.0,11228707.0,-4336959.0,-12338066.0,16837626.0,-5622059.0,-6863211.0,11228707.0,-5622059.0,-6863211.0,11228707.0,-4336959.0,-12338066.0,16837626.0,-4336959.0,-12338066.0,16837626.0
6493,(주)케스피온,79190,2015/12,4381870.0,-1496427.0,2983930.0,4640552.0,-2752068.0,3347254.0,4381870.0,-1496427.0,2983930.0,4381870.0,-1496427.0,2983930.0,4640552.0,-2752068.0,3347254.0,4640552.0,-2752068.0,3347254.0
6494,(주)케스피온,79190,2016/12,2718497.0,-4528197.0,-2042500.0,10762168.0,-5565821.0,-172785.0,2718497.0,-4528197.0,-2042500.0,2718497.0,-4528197.0,-2042500.0,10762168.0,-5565821.0,-172785.0,10762168.0,-5565821.0,-172785.0
6495,(주)케스피온,79190,2017/12,-3234772.0,1235903.0,1877175.0,579035.0,-3651934.0,-995358.0,-3234772.0,1235903.0,1877175.0,-2698284.0,1112954.0,1433556.0,579035.0,-3651934.0,-995358.0,1474065.0,-4004629.0,-1683556.0
6496,(주)케스피온,79190,2018/12,878314.0,3190671.0,-2922974.0,621322.0,2247733.0,-6225769.0,878314.0,3190671.0,-2922974.0,878314.0,3190671.0,-2922974.0,621322.0,2247733.0,-6225769.0,621322.0,2247733.0,-6225769.0
6497,(주)케스피온,79190,2019/12,1893292.0,14978568.0,-22326617.0,4596049.0,14953387.0,-23510301.0,1893292.0,14978568.0,-22326617.0,1893292.0,14978568.0,-22326617.0,4596049.0,14953387.0,-23510301.0,4596049.0,14953387.0,-23510301.0
6498,(주)케스피온,79190,2020/12,-454688.0,3162626.0,3352803.0,-4804051.0,3713560.0,5291540.0,-454688.0,3162626.0,3352803.0,-454688.0,3162626.0,3352803.0,-4804051.0,3713560.0,5291540.0,-4804051.0,3713560.0,5291540.0
6499,(주)케스피온,79190,2021/12,1042224.0,-5307589.0,5957730.0,-3803379.0,-820712.0,7811241.0,1042224.0,-5307589.0,5957730.0,1042224.0,-5307589.0,5957730.0,-3803379.0,-820712.0,7811241.0,-3803379.0,-820712.0,7811241.0
6500,(주)케스피온,79190,2022/12,-2129466.0,-1013750.0,1582346.0,-617218.0,-2705173.0,1511957.0,-2129466.0,-1013750.0,1582346.0,,,,-617218.0,-2705173.0,1511957.0,,,
