,회사명,거래소코드,회계년도,부실판단,기업수명주기
3824,(주)솔루젠,60700,2016,1.0,쇠퇴기
3825,참존생활건강주식회사,60702,2022,1.0,쇠퇴기
3826,엘오엘주식회사,60706,2014,1.0,성숙기
3827,동인아이앤지주식회사,60710,2015,1.0,쇠퇴기
3828,(주)씨앤씨오토모티브,60724,2014,1.0,도입기
3829,자일자동차(주),60727,2017,1.0,쇠퇴기
3830,엘이디라이텍주식회사,60731,2021,1.0,성장기
3831,주식회사애니모드,60737,2014,1.0,도입기
3832,주식회사인토외식산업,60744,2015,1.0,성장기
3833,(주)아토솔루션,60749,2014,1.0,성숙기
3834,한국정밀(주),60750,2017,1.0,쇠퇴기
3835,호산이엔지(주),60751,2014,1.0,도입기
3836,(주)유신,60757,2015,1.0,쇠퇴기
3837,(주)맥스,60772,2015,1.0,성장기
3838,대덕에프알디(주),60776,2016,1.0,쇠퇴기
3839,(주)하나하이메탈,60779,2022,1.0,도입기
3840,휴먼배움주식회사,60790,2016,1.0,성숙기
3841,주식회사은종,60797,2019,1.0,도입기
3842,(주)제이앤이,60804,2018,1.0,성숙기
3843,포항황룡(주),60805,2014,1.0,성숙기
3844,(주)누가개발,60812,2014,1.0,성장기
3845,(주)국제스카이웨이호텔,60817,2014,1.0,도입기
3846,엠알시(주),60820,2018,1.0,쇠퇴기
3847,(주)바텍이엔지,60822,2015,1.0,도입기
3848,신우금속(주),60825,2017,1.0,성숙기
3849,주식회사유니티해운,60828,2014,1.0,쇠퇴기
3850,주식회사우심시스템,60829,2019,1.0,성숙기
3851,마산해양신도시(주),60841,2014,1.0,성숙기
3852,(주)에프이에스제주,60848,2014,1.0,도입기
3853,(주)비티에스시,60851,2020,1.0,도입기
3854,밀레시스텍(주),60860,2021,1.0,쇠퇴기
3855,에스제이이노테크,60871,2016,1.0,성장기
3856,녹색지팡이(주),60883,2014,1.0,도입기
3857,(주)코랄리스인베스트먼트,60886,2014,1.0,쇠퇴기
3858,국제흥업개발(주),60898,2014,1.0,성숙기
3859,(주)전영,60900,2020,1.0,쇠퇴기
3860,주식회사나스카,60905,2021,1.0,도입기
3861,미래세움제이차주식회사,60913,2014,1.0,성숙기
3862,신성에스앤티주식회사,60914,2019,1.0,성숙기
3863,아라연환경(주),60918,2017,1.0,성숙기
3864,부광정밀공업(주),60921,2019,1.0,성숙기
3865,평화비티엘주식회사,60926,2014,1.0,성숙기
3866,(주)비원테크,60927,2014,1.0,쇠퇴기
3867,디지프리즘주식회사,60930,2015,1.0,성숙기
3868,(주)금강주택건설,60932,2014,1.0,성숙기
3869,에이취아이엠테크(주),60942,2016,1.0,성장기
3870,울진맑은물길(주),60946,2014,1.0,성숙기
3871,(주)에스아이티,60948,2017,1.0,성숙기
3872,우성하이테크(주),60951,2014,1.0,성숙기
3873,주식회사진우정공,60952,2014,1.0,성장기
3874,(주)씨앤엠마이크로,60962,2014,1.0,쇠퇴기
3875,(주)루켄테크놀러지스,60966,2014,1.0,도입기
3876,서서울고속도로(주),60970,2014,1.0,도입기
3877,(주)에버그린플라자,60972,2014,1.0,성장기
3878,천안예술의전당(주),60980,2014,1.0,성숙기
3879,농업회사법인(주)건형축산,60982,2014,1.0,성숙기
3880,아주지오텍(주),60996,2014,1.0,성장기
3881,매크로드(주),60997,2020,1.0,쇠퇴기
3882,청원자산관리주식회사,60998,2014,1.0,성숙기
3883,푸른칠곡환경주식회사,61001,2014,1.0,성장기
3884,(주)동신디에스티,61006,2017,1.0,쇠퇴기
3885,동산산업단지개발(주),61008,2014,1.0,성숙기
3886,호국타운주식회사,61010,2014,1.0,성숙기
3887,충성타운(주),61014,2014,1.0,성숙기
3888,(주)삼봉디엔씨,61017,2019,1.0,성숙기
3889,(주)크리스탈원,61020,2016,1.0,성장기
3890,농업회사법인주식회사민속한우,61022,2014,1.0,도입기
3891,선진개발(주),61034,2014,1.0,쇠퇴기
3892,토요타동일모터스(주),61039,2014,1.0,쇠퇴기
3893,평택에코피아(주),61045,2016,1.0,성숙기
3894,(주)삼원종합상사,61052,2022,1.0,도입기
3895,주식회사피케이아이,61055,2019,1.0,도입기
3896,케이씨알테크(주),61058,2021,1.0,도입기
3897,주식회사길산업,61061,2021,1.0,성숙기
3898,주식회사코리아매디케어,61068,2015,1.0,쇠퇴기
3899,(주)에이엠에스,61070,2021,1.0,쇠퇴기
3900,소망글로벌주식회사,61076,2014,1.0,쇠퇴기
3901,(주)건아엔터프라이즈,61086,2015,1.0,쇠퇴기
3902,(주)우경일렉텍,61088,2018,1.0,쇠퇴기
3903,(주)두원계전,61089,2020,1.0,쇠퇴기
3904,(주)밀양컨트리클럽,61093,2014,1.0,도입기
3905,(주)에스에프에스,61094,2015,1.0,성숙기
3906,주식회사프라브컴퍼니,61096,2017,1.0,쇠퇴기
3907,주식회사나리,61098,2014,1.0,성장기
3908,주식회사탑런토탈솔루션,61102,2018,1.0,도입기
3909,원창머티리얼주식회사,61112,2016,1.0,성장기
3910,(주)려산에이엠씨,61115,2014,1.0,성숙기
3911,주식회사원마운트,61124,2014,1.0,도입기
3912,갓파크리에이트코리아주식회사,61140,2014,1.0,쇠퇴기
3913,(주)하이코,61141,2015,1.0,쇠퇴기
3914,주식회사씨엔케이코스메틱,61146,2016,1.0,쇠퇴기
3915,주식회사쓰리엠에이에스티,61162,2014,1.0,쇠퇴기
3916,주식회사오엔이건설,61172,2014,1.0,성숙기
3917,(주)브이씨텍,61183,2019,1.0,성숙기
3918,(주)지알테크,61186,2014,1.0,쇠퇴기
3919,(주)서울마리나,61189,2014,1.0,성장기
3920,(주)에이디엠,61198,2014,1.0,쇠퇴기
3921,(주)래딕스플러스,61201,2014,1.0,쇠퇴기
3922,주식회사세양,61204,2016,1.0,성장기
3923,용인희망학교사랑주식회사,61208,2014,1.0,성숙기
3924,초장배움터주식회사,61209,2017,1.0,성숙기
3925,(주)에스앤비인터내셔널,61215,2014,1.0,도입기
3926,(주)성산하이텍,61216,2015,1.0,도입기
3927,학산금속공업(주),61217,2016,1.0,성숙기
3928,(주)입소스코리아,61221,2014,1.0,도입기
3929,주식회사대진전지,61227,2015,1.0,성장기
3930,(주)스파이어테크놀로지,61228,2016,1.0,성숙기
3931,(주)제이에스비도시환경,61230,2014,1.0,도입기
3932,동양알피에프산업(주),61231,2015,1.0,성숙기
3933,부성자원(주),61232,2016,1.0,성장기
3934,(주)에스알지텍,61243,2014,1.0,쇠퇴기
3935,더컨텐츠콤(주),61244,2015,1.0,쇠퇴기
3936,(주)애니캐스팅,61246,2016,1.0,성숙기
3937,(주)고려철강,61249,2020,1.0,쇠퇴기
3938,알피니언메디칼시스템(주),61250,2017,1.0,도입기
3939,주식회사태천,61251,2019,1.0,도입기
3940,비엠스틸주식회사,61255,2016,1.0,도입기
3941,주식회사반도산업,61259,2017,1.0,쇠퇴기
3942,아즈텍(주),61263,2014,1.0,도입기
3943,(주)엘엠티엔시,61266,2020,1.0,쇠퇴기
3944,세진종합기술주식회사,61274,2018,1.0,쇠퇴기
3945,(주)에이치와이티씨,61281,2016,1.0,쇠퇴기
3946,엠에스웨이(주),61291,2019,1.0,도입기
3947,신정우산업(주),61294,2018,1.0,도입기
3948,유일에너지(주),61298,2014,1.0,쇠퇴기
3949,(주)이원브이엘,61302,2014,1.0,성장기
3950,주식회사한진디엔비,61303,2016,1.0,쇠퇴기
3951,쌍용자동차인천정비사업소주식회사,61311,2014,1.0,도입기
3952,(주)에이치엔디,61316,2021,1.0,성숙기
3953,발리교역(주),61317,2017,1.0,도입기
3954,(주)네패스야하드,61320,2014,1.0,성숙기
3955,푸른제천지키미주식회사,61327,2015,1.0,쇠퇴기
3956,주식회사서남,61329,2014,1.0,성장기
3957,(주)마루교육,61334,2015,1.0,쇠퇴기
3958,월드이엔지주식회사,61338,2014,1.0,쇠퇴기
3959,주식회사AS상조,61341,2014,1.0,쇠퇴기
3960,(주)동보피엔티,61357,2022,1.0,쇠퇴기
3961,주식회사호텔리츠,61358,2016,1.0,쇠퇴기
3962,한국아이티오주식회사,61362,2014,1.0,도입기
3963,(주)세화이엘씨,61367,2015,1.0,성장기
3964,인터씨티산업개발(주),61369,2014,1.0,도입기
3965,주식회사카페베네,61374,2015,1.0,쇠퇴기
3966,(주)학산,61380,2014,1.0,도입기
3967,(주)레드티그리스,61381,2014,1.0,쇠퇴기
3968,지엘라파(주),61383,2015,1.0,쇠퇴기
3969,(주)성진피앤티,61384,2014,1.0,성장기
3970,(주)이킴,61397,2016,1.0,쇠퇴기
3971,주식회사비이컴즈,61398,2015,1.0,성숙기
3972,(주)진영통상,61406,2016,1.0,성숙기
3973,(주)윈윈,61407,2014,1.0,도입기
3974,(주)온악세사리,61414,2014,1.0,도입기
3975,(주)텔로닉스,61425,2015,1.0,쇠퇴기
3976,케이에셋운용주식회사,61441,2014,1.0,도입기
3977,청출람배움터주식회사,61451,2014,1.0,성숙기
3978,(주)진영이노텍,61453,2015,1.0,도입기
3979,유찬건설주식회사,61458,2016,1.0,쇠퇴기
3980,지평건설(주),61460,2020,1.0,도입기
3981,주식회사더블유엠홀딩스,61464,2019,1.0,도입기
3982,(주)에스티엠넷,61469,2019,1.0,쇠퇴기
3983,주식회사토마토클래식,61470,2014,1.0,도입기
3984,희연인터내셔날,61473,2014,1.0,쇠퇴기
3985,우리병영주식회사,61478,2014,1.0,성숙기
3986,주식회사동그랑,61479,2014,1.0,도입기
3987,주식회사SH신한,61485,2019,1.0,도입기
3988,주식회사아시안룩스,61487,2020,1.0,쇠퇴기
3989,대유중공업(주),61492,2018,1.0,성장기
3990,(주)함창,61499,2022,1.0,쇠퇴기
3991,(주)만강건설피에프브이,61500,2014,1.0,도입기
3992,(주)장백산업기계,61508,2018,1.0,쇠퇴기
3993,아딕센매뉴팩처링코리아(주),61512,2014,1.0,성숙기
3994,(주)커핀그루나루,61513,2014,1.0,쇠퇴기
3995,대국건설산업주식회사,61517,2016,1.0,도입기
3996,주식회사에스엠씨테크,61521,2014,1.0,성숙기
3997,디에이치씨,61526,2015,1.0,쇠퇴기
3998,주식회사호제,61531,2014,1.0,쇠퇴기
3999,(주)하나인더스,61533,2016,1.0,도입기
4000,(주)엘디스리젠트호텔,61536,2014,1.0,성장기
4001,주식회사대복골프연습장,61540,2014,1.0,성장기
4002,주식회사덕산금속,61542,2014,1.0,도입기
4003,보람상조실로암(주),61549,2014,1.0,도입기
4004,주식회사스틸뱅크,61553,2014,1.0,도입기
4005,(주)스타텍,61562,2014,1.0,쇠퇴기
4006,21세기산기(주),61582,2016,1.0,도입기
4007,(주)위지트에너지,61586,2020,1.0,쇠퇴기
4008,주식회사서강정밀,61591,2014,1.0,쇠퇴기
4009,대광공업주식회사,61592,2015,1.0,도입기
4010,벽산엘티씨엔터프라이즈주식회사,61596,2021,1.0,쇠퇴기
4011,주식회사에이치앤드씨,61600,2020,1.0,성장기
4012,(주)디에스리싸이클링,61605,2014,1.0,성숙기
4013,서산청천주식회사,61610,2014,1.0,성숙기
4014,(주)효천,61611,2014,1.0,쇠퇴기
4015,주식회사반석건설,61615,2017,1.0,쇠퇴기
4016,오성스텐스틸(주),61616,2017,1.0,쇠퇴기
4017,정우정공주식회사,61619,2021,1.0,성장기
4018,(주)씨엘팜,61622,2014,1.0,성숙기
4019,아이엠티글로벌주식회사,61624,2020,1.0,쇠퇴기
4020,주식회사우진일렉트,61626,2014,1.0,성숙기
4021,푸른울산(주),61636,2014,1.0,성숙기
4022,(주)경주산업개발,61639,2014,1.0,성장기
4023,동신수산주식회사,61640,2015,1.0,성장기
4024,(주)창운,61647,2014,1.0,도입기
4025,도준해운주식회사,61650,2016,1.0,성장기
4026,대호에스텍(주),61661,2018,1.0,쇠퇴기
4027,(주)에이스전자산업,61667,2017,1.0,성숙기
4028,주식회사체리쉬,61680,2017,1.0,쇠퇴기
4029,(주)이에스엔지니어링건축사사무소,61684,2018,1.0,쇠퇴기
4030,주식회사파이온텍,61687,2021,1.0,쇠퇴기
4031,(주)한남여행사,61691,2014,1.0,쇠퇴기
4032,(주)티모넷,61693,2022,1.0,성숙기
4033,(주)상신종합식품,61698,2014,1.0,성숙기
4034,신일산업(주),61703,2014,1.0,성숙기
4035,투어라이프(주),61717,2014,1.0,성장기
4036,(주)가나마린,61723,2014,1.0,쇠퇴기
4037,주식회사광양900,61724,2014,1.0,도입기
4038,(주)익스톨,61727,2016,1.0,성장기
4039,주식회사킨스계기,61728,2016,1.0,쇠퇴기
4040,(주)삼원프린테크,61734,2019,1.0,쇠퇴기
4041,(주)알룩스메뉴펙처링,61735,2014,1.0,도입기
4042,주식회사칸,61741,2020,1.0,쇠퇴기
4043,주식회사호빈,61745,2014,1.0,성숙기
4044,주식회사제모피아인베스트,61759,2016,1.0,도입기
4045,포승산단주식회사,61770,2016,1.0,성숙기
4046,(주)고려로지텍,61783,2017,1.0,성숙기
4047,(주)심석,61786,2015,1.0,도입기
4048,(주)태려,61788,2016,1.0,쇠퇴기
4049,(주)아이씨비,61795,2014,1.0,도입기
4050,(주)세계주철,61798,2014,1.0,쇠퇴기
4051,주식회사휴민시티,61801,2022,1.0,도입기
4052,주식회사새은디앤씨,61802,2014,1.0,쇠퇴기
4053,주식회사감성,61804,2018,1.0,성장기
4054,(주)에코필,61805,2016,1.0,도입기
4055,주식회사휴온스푸디언스,61806,2014,1.0,도입기
4056,삶도시주식회사,61810,2014,1.0,도입기
4057,이산특수강주식회사,61811,2015,1.0,쇠퇴기
4058,충무주식회사,61813,2014,1.0,성숙기
4059,씨엔에프(주),61818,2014,1.0,쇠퇴기
4060,한국광성전자주식회사,61824,2014,1.0,도입기
4061,(주)와이씨텍,61827,2021,1.0,쇠퇴기
4062,제이제이케터링(주),61833,2021,1.0,성숙기
4063,영종이피주식회사,61863,2014,1.0,쇠퇴기
4064,주식회사드림산업개발,61864,2014,1.0,쇠퇴기
4065,주식회사캐피탈익스프레스,61868,2014,1.0,쇠퇴기
4066,유알아이퍼시픽(주),61873,2016,1.0,도입기
4067,(주)엘켐,61877,2014,1.0,도입기
4068,주식회사대건테크,61883,2016,1.0,쇠퇴기
4069,(주)웰랑,61887,2014,1.0,성숙기
4070,신우코스텍(주),61891,2021,1.0,쇠퇴기
4071,(주)경일텔레콤,61897,2017,1.0,쇠퇴기
4072,(주)솔라루체,61901,2020,1.0,쇠퇴기
4073,(주)ATS엔지니어링,61907,2016,1.0,성숙기
4074,진흥문화(주),61908,2020,1.0,쇠퇴기
4075,(주)우방신소재,61910,2014,1.0,도입기
4076,동부흥산(주),61911,2014,1.0,쇠퇴기
4077,(주)위성도시건설,61912,2014,1.0,도입기
4078,(주)드림화인테크홀딩스,61931,2014,1.0,쇠퇴기
4079,(주)세종넷피아,61933,2020,1.0,도입기
4080,주식회사칼라스퀘어,61938,2014,1.0,도입기
4081,경동건설산업주식회사,61939,2018,1.0,도입기
4082,주식회사이엠케이승경,61941,2014,1.0,성장기
4083,주식회사민음인,61945,2014,1.0,쇠퇴기
4084,무진유통(주),61946,2017,1.0,쇠퇴기
4085,태림모피(주),61960,2014,1.0,성숙기
4086,(주)에스아이시,61965,2017,1.0,도입기
4087,주식회사세계프라임개발,61968,2021,1.0,도입기
4088,주식회사성원산업,61973,2014,1.0,도입기
4089,카바스(주),61975,2017,1.0,성장기
4090,(주)씨사이드,61976,2014,1.0,도입기
4091,일우공영주식회사,61978,2020,1.0,성숙기
4092,주식회사푸른교육,61979,2014,1.0,성숙기
4093,주식회사메가럭,61983,2017,1.0,도입기
4094,주식회사N.T.I,61989,2022,1.0,도입기
4095,주식회사지에스테크,61993,2020,1.0,성숙기
4096,주식회사도암엔지니어링,61995,2019,1.0,쇠퇴기
4097,주식회사제일케이블,61997,2018,1.0,쇠퇴기
4098,엠알홀딩스주식회사,62001,2014,1.0,쇠퇴기
4099,케이피엘밸브공업주식회사,62002,2019,1.0,성숙기
4100,월어스코리아주식회사,62006,2014,1.0,도입기
4101,주식회사정우섬유,62007,2014,1.0,성숙기
4102,(주)어센틱브랜즈코리아,62046,2014,1.0,도입기
4103,주식회사세일엔지니어링,62048,2016,1.0,쇠퇴기
4104,(주)엘케이하이테크,62050,2020,1.0,도입기
4105,경기체육발전주식회사,62052,2014,1.0,쇠퇴기
4106,양주병영비티엘주식회사,62060,2014,1.0,쇠퇴기
4107,(주)진성전자,62068,2020,1.0,쇠퇴기
4108,주식회사대국아이.엔.티,62073,2022,1.0,쇠퇴기
4109,(주)엔씨건설,62079,2014,1.0,도입기
4110,나이스산업주식회사,62088,2014,1.0,도입기
4111,주식회사비에스티,62090,2016,1.0,쇠퇴기
4112,(주)삼구골프클럽,62099,2014,1.0,성숙기
4113,(주)노아엑츄에이션,62104,2020,1.0,성숙기
4114,대홍코스텍(주),62116,2015,1.0,도입기
4115,주식회사녹채원,62118,2014,1.0,쇠퇴기
4116,(주)엔에이치엔여행박사,62119,2016,1.0,쇠퇴기
4117,한국다이아몬드파이프(주),62124,2022,1.0,도입기
4118,(주)무한홀딩스,62134,2014,1.0,쇠퇴기
4119,(주)하원정밀화학,62141,2018,1.0,도입기
4120,주식회사구택,62144,2014,1.0,쇠퇴기
4121,주식회사유세이홀딩스,62158,2014,1.0,쇠퇴기
4122,주식회사종로,62165,2020,1.0,도입기
4123,(주)S-Tech,62173,2014,1.0,쇠퇴기
4124,(주)제이케이,62182,2016,1.0,성숙기
4125,(주)캠포에버코리아,62187,2014,1.0,도입기
4126,(주)삼우건설조경,62189,2014,1.0,도입기
4127,세계로케미칼(주),62192,2015,1.0,쇠퇴기
4128,아시아중공업(주),62194,2020,1.0,쇠퇴기
4129,(주)성환금속,62198,2014,1.0,성숙기
4130,(주)강남선박,62202,2017,1.0,쇠퇴기
4131,쌍용자동차해운대정비사업소(주),62207,2020,1.0,도입기
4132,주식회사엠디아이레저개발,62210,2014,1.0,도입기
4133,주식회사페루프,62211,2016,1.0,성숙기
4134,미래웨딩캐슬(주),62216,2020,1.0,성숙기
4135,주식회사흥부,62221,2021,1.0,쇠퇴기
4136,첨단메탈코팅주식회사,62225,2020,1.0,성장기
4137,(주)음성축산물유통,62226,2014,1.0,도입기
4138,대익이엔지주식회사,62236,2019,1.0,쇠퇴기
4139,아시아케미칼(주),62237,2018,1.0,성숙기
4140,(주)창공예천,62241,2014,1.0,쇠퇴기
4141,농업회사법인파머스가든주식회사,62244,2018,1.0,성장기
4142,주식회사신해중공업,62247,2014,1.0,도입기
4143,신화섬유공업(주),62250,2014,1.0,성숙기
4144,두라해운(주),62252,2020,1.0,성장기
4145,(주)새서울글로벌,62253,2017,1.0,도입기
4146,(주)후게츠코리아,62275,2014,1.0,성숙기
4147,주식회사선도,62279,2019,1.0,쇠퇴기
4148,(주)해정,62295,2014,1.0,쇠퇴기
4149,(주)에스엠앤컴퍼니,62310,2014,1.0,성장기
4150,케이피이주식회사,62318,2016,1.0,쇠퇴기
4151,너트클럽,62320,2019,1.0,도입기
4152,에스아이에스(주),62324,2022,1.0,성숙기
4153,명일금속공업(주),62328,2020,1.0,성숙기
4154,삼덕여과산업주식회사,62329,2022,1.0,도입기
4155,주식회사데이타솔루션,62330,2014,1.0,도입기
4156,솔젠트(주),62336,2014,1.0,도입기
4157,진성산업주식회사,62338,2022,1.0,도입기
4158,(주)크리에이티브통,62341,2016,1.0,쇠퇴기
4159,아시아퍼시픽19호선박투자회사,62345,2014,1.0,쇠퇴기
4160,주식회사피스코팩,62351,2020,1.0,성숙기
4161,주식회사히든베이호텔,62354,2021,1.0,성장기
4162,주식회사우진엔지니어링,62361,2018,1.0,쇠퇴기
4163,태광엠앤에스주식회사,62363,2015,1.0,도입기
4164,(주)김종학프로덕션,62368,2014,1.0,도입기
4165,(주)한국킹유전자,62369,2014,1.0,쇠퇴기
4166,백두개발(주),62377,2014,1.0,성숙기
4167,(주)태창이엔지,62379,2022,1.0,성장기
4168,스카이원레져주식회사,62380,2014,1.0,도입기
4169,이지슈퍼물류주식회사,62381,2014,1.0,성숙기
