,회사명,거래소코드,회계년도,GAAP(개별) 기업수명주기,GAAP(연결) 기업수명주기,IFRS(개별) 기업수명주기,IFRS(개별)(비교) 기업수명주기,IFRS(연결) 기업수명주기,IFRS(연결)(비교) 기업수명주기
214,(주)바이오프로테크,199290,2022/12,도입기,도입기,,,,
215,(주)볼빅,206950,2013/12,도입기,,,,,
216,(주)볼빅,206950,2014/12,도입기,,,,,
217,(주)볼빅,206950,2015/12,도입기,,,,,
218,(주)볼빅,206950,2016/12,도입기,,,,,
219,(주)볼빅,206950,2017/12,성장기,,,,,
220,(주)볼빅,206950,2018/12,도입기,,,,,
221,(주)볼빅,206950,2019/12,도입기,,,,,
222,(주)볼빅,206950,2020/12,,,,,,
223,(주)볼빅,206950,2021/12,,,,,,
224,(주)볼빅,206950,2022/12,도입기,도입기,,,,
225,(주)블루탑,191600,2013/12,성장기,,,,,
226,(주)블루탑,191600,2014/12,성장기,,,,,
227,(주)블루탑,191600,2015/12,성장기,,,성장기,,
228,(주)블루탑,191600,2016/12,성장기,,성장기,성장기,,
229,(주)블루탑,191600,2017/12,도입기,,도입기,도입기,,
230,(주)블루탑,191600,2018/12,성장기,,성장기,성장기,,
231,(주)블루탑,191600,2019/12,성장기,,성장기,성장기,,
232,(주)블루탑,191600,2020/12,도입기,,도입기,도입기,,
233,(주)블루탑,191600,2021/12,성숙기,,성숙기,성숙기,,
234,(주)블루탑,191600,2022/12,성장기,,성장기,,,
235,(주)비엘헬스케어,86220,2013/12,성숙기,,성숙기,성숙기,,
236,(주)비엘헬스케어,86220,2014/12,성장기,,성장기,성장기,,
237,(주)비엘헬스케어,86220,2015/12,성장기,,성장기,성장기,,
238,(주)비엘헬스케어,86220,2016/12,성숙기,,성숙기,성숙기,,
239,(주)비엘헬스케어,86220,2017/12,도입기,,도입기,도입기,,
240,(주)비엘헬스케어,86220,2018/12,성장기,,성장기,성장기,,
241,(주)비엘헬스케어,86220,2019/12,성장기,,성장기,성장기,,
242,(주)비엘헬스케어,86220,2020/12,성장기,,성장기,성장기,,
243,(주)비엘헬스케어,86220,2021/12,,,,,,
244,(주)비엘헬스케어,86220,2022/12,성숙기,,성숙기,,,
245,(주)셀젠텍,258250,2014/12,성장기,,,,,
246,(주)셀젠텍,258250,2015/12,성장기,,,,,
247,(주)셀젠텍,258250,2016/12,성장기,,,,,
248,(주)셀젠텍,258250,2017/12,성장기,,,,,
249,(주)셀젠텍,258250,2018/12,도입기,,,,,
250,(주)셀젠텍,258250,2019/12,도입기,,,도입기,,
251,(주)셀젠텍,258250,2020/12,성장기,,성장기,성장기,,
252,(주)셀젠텍,258250,2021/12,성장기,,성장기,성장기,,
253,(주)셀젠텍,258250,2022/12,도입기,,도입기,,,
254,(주)수프로,185190,2013/03,도입기,,,,,
255,(주)수프로,185190,2014/03,도입기,,,,,
256,(주)수프로,185190,2015/03,성숙기,,,,,
257,(주)수프로,185190,2016/03,도입기,,,,,
258,(주)수프로,185190,2017/03,,,,,,
259,(주)수프로,185190,2018/03,,,,,,
260,(주)수프로,185190,2019/03,성장기,,,성장기,,
261,(주)수프로,185190,2020/03,쇠퇴기,,쇠퇴기,쇠퇴기,,
262,(주)수프로,185190,2021/03,도입기,,도입기,도입기,,
263,(주)수프로,185190,2022/03,,,,,,
264,(주)썬테크,217320,2013/12,,,,,,
265,(주)썬테크,217320,2014/12,성장기,,,,,
266,(주)썬테크,217320,2015/12,성장기,,,,,
267,(주)썬테크,217320,2016/12,성장기,,,,,
268,(주)썬테크,217320,2017/12,성장기,,,,,
269,(주)썬테크,217320,2018/12,성장기,,,,,
270,(주)썬테크,217320,2019/12,성장기,,,,,
271,(주)썬테크,217320,2020/12,성숙기,,,,,
272,(주)썬테크,217320,2021/12,성숙기,,,,,
273,(주)썬테크,217320,2022/12,쇠퇴기,도입기,,,,
274,(주)씨알푸드,236030,2014/12,성숙기,,,,,
275,(주)씨알푸드,236030,2015/12,도입기,,,,,
276,(주)씨알푸드,236030,2016/12,성장기,,,,,
277,(주)씨알푸드,236030,2017/12,성장기,,,,,
278,(주)씨알푸드,236030,2018/12,성장기,,,,,
279,(주)씨알푸드,236030,2019/12,성장기,,,,,
280,(주)씨알푸드,236030,2020/12,도입기,,,,,
281,(주)씨알푸드,236030,2021/12,쇠퇴기,,,,,
282,(주)씨알푸드,236030,2022/12,쇠퇴기,,,,,
283,(주)씨앗,103660,2013/12,성장기,,,,,
284,(주)씨앗,103660,2014/12,도입기,,,,,
285,(주)씨앗,103660,2015/12,성숙기,,,,,
286,(주)씨앗,103660,2016/12,성장기,,,,,
287,(주)씨앗,103660,2017/12,도입기,,,,,
288,(주)씨앗,103660,2018/12,성장기,,,,,
289,(주)씨앗,103660,2019/12,성장기,,,성장기,,성장기
290,(주)씨앗,103660,2020/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
291,(주)씨앗,103660,2021/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
292,(주)씨앗,103660,2022/12,,,,,,
293,(주)씨앤에스링크,245450,2014/12,성장기,,,,,
294,(주)씨앤에스링크,245450,2015/12,성숙기,,,,,
295,(주)씨앤에스링크,245450,2016/12,도입기,,,,,
296,(주)씨앤에스링크,245450,2017/12,성장기,,,,,
297,(주)씨앤에스링크,245450,2018/12,성장기,,,,,
298,(주)씨앤에스링크,245450,2019/12,성장기,,,,,
299,(주)씨앤에스링크,245450,2020/12,성장기,,,,,
300,(주)씨앤에스링크,245450,2021/12,쇠퇴기,,,,,
301,(주)씨앤에스링크,245450,2022/12,성장기,,,,,
302,(주)씨엔티드림,286000,2014/12,성장기,,,,,
303,(주)씨엔티드림,286000,2015/12,성장기,,,,,
304,(주)씨엔티드림,286000,2016/12,도입기,,,,,
305,(주)씨엔티드림,286000,2017/12,도입기,,,,,
306,(주)씨엔티드림,286000,2018/12,도입기,,,,,
307,(주)씨엔티드림,286000,2019/12,도입기,,,,,
308,(주)씨엔티드림,286000,2020/12,쇠퇴기,,,,,
309,(주)씨엔티드림,286000,2021/12,도입기,,,,,
310,(주)씨엔티드림,286000,2022/12,도입기,,,,,
311,(주)아이오바이오,447690,2021/12,쇠퇴기,,,,,
312,(주)아이오바이오,447690,2022/12,쇠퇴기,쇠퇴기,,,,
313,(주)아하,102950,2013/12,도입기,,,,,
314,(주)아하,102950,2014/12,성장기,,,,,
315,(주)아하,102950,2016/03,성숙기,,,,,
316,(주)아하,102950,2017/03,성장기,,,,,
317,(주)아하,102950,2018/03,도입기,,,,,
318,(주)아하,102950,2019/03,도입기,,,,,
319,(주)아하,102950,2020/03,성장기,,,,,
320,(주)아하,102950,2021/03,도입기,,,도입기,,도입기
321,(주)아하,102950,2022/03,성장기,성장기,성장기,성장기,성장기,성장기
322,(주)안지오랩,251280,2014/12,도입기,,,,,
323,(주)안지오랩,251280,2015/12,쇠퇴기,,,,,
324,(주)안지오랩,251280,2016/12,도입기,,,,,
325,(주)안지오랩,251280,2017/12,쇠퇴기,,,쇠퇴기,,
326,(주)안지오랩,251280,2018/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
327,(주)안지오랩,251280,2019/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
328,(주)안지오랩,251280,2020/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
329,(주)안지오랩,251280,2021/12,도입기,,도입기,도입기,,
330,(주)안지오랩,251280,2022/12,,,,,,
331,(주)엄지하우스,224810,2013/12,도입기,,,,,
332,(주)엄지하우스,224810,2014/12,성숙기,,,,,
333,(주)엄지하우스,224810,2015/12,쇠퇴기,,,,,
334,(주)엄지하우스,224810,2016/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
335,(주)엄지하우스,224810,2017/12,,,,,,
336,(주)엄지하우스,224810,2018/12,성장기,,성장기,성장기,,
337,(주)엄지하우스,224810,2019/12,,,,,,
338,(주)엄지하우스,224810,2020/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
339,(주)엄지하우스,224810,2021/12,도입기,,도입기,도입기,,
340,(주)엄지하우스,224810,2022/12,쇠퇴기,,쇠퇴기,,,
341,(주)에스알바이오텍,270210,2015/12,성장기,,,,,
342,(주)에스알바이오텍,270210,2016/12,성숙기,,,,,
343,(주)에스알바이오텍,270210,2017/12,쇠퇴기,,,,,
344,(주)에스알바이오텍,270210,2018/12,도입기,,,,,
345,(주)에스알바이오텍,270210,2019/12,쇠퇴기,,,,,
346,(주)에스알바이오텍,270210,2020/12,도입기,,,,,
347,(주)에스알바이오텍,270210,2021/12,성숙기,,,,,
348,(주)에스알바이오텍,270210,2022/12,도입기,,,,,
349,(주)에스엘테라퓨틱스,258540,2014/12,성장기,,,,,
350,(주)에스엘테라퓨틱스,258540,2015/12,쇠퇴기,,,,,
351,(주)에스엘테라퓨틱스,258540,2016/12,쇠퇴기,,,,,
352,(주)에스엘테라퓨틱스,258540,2017/12,도입기,,,,,
353,(주)에스엘테라퓨틱스,258540,2018/12,도입기,,,,,
354,(주)에스엘테라퓨틱스,258540,2019/12,도입기,,,,,
355,(주)에스엘테라퓨틱스,258540,2020/12,도입기,,,,,
356,(주)에스엘테라퓨틱스,258540,2021/12,도입기,,,,,
357,(주)에스엘테라퓨틱스,258540,2022/12,쇠퇴기,,,,,
358,(주)에스엠비나,299670,2015/12,,,,,,
359,(주)에스엠비나,299670,2016/12,,,,,,
360,(주)에스엠비나,299670,2017/12,성장기,,,,,
361,(주)에스엠비나,299670,2018/12,성장기,,,성장기,,
362,(주)에스엠비나,299670,2019/12,성숙기,,성숙기,성숙기,,
363,(주)에스엠비나,299670,2020/12,성숙기,,성숙기,성숙기,,
364,(주)에스엠비나,299670,2021/12,성숙기,,성숙기,성숙기,,
365,(주)에스엠비나,299670,2022/12,쇠퇴기,,쇠퇴기,,,
366,(주)에스제이켐,217910,2015/12,도입기,,,,,
367,(주)에스제이켐,217910,2016/12,도입기,,,,,
368,(주)에스제이켐,217910,2017/12,도입기,,,,,
369,(주)에스제이켐,217910,2018/12,성숙기,,,,,
370,(주)에스제이켐,217910,2019/12,성숙기,,,,,
371,(주)에스제이켐,217910,2020/12,성장기,,,,,
372,(주)에스제이켐,217910,2021/12,성장기,,,,,
373,(주)에스제이켐,217910,2022/12,도입기,,,,,
374,(주)에스케이씨에스,224020,2013/12,성장기,,,,,
375,(주)에스케이씨에스,224020,2014/12,성장기,,,,,
376,(주)에스케이씨에스,224020,2015/12,도입기,,,,,
377,(주)에스케이씨에스,224020,2016/12,,,,,,
378,(주)에스케이씨에스,224020,2017/12,성숙기,,,성숙기,,
379,(주)에스케이씨에스,224020,2018/12,성장기,,성장기,성장기,,
380,(주)에스케이씨에스,224020,2019/12,성숙기,,성숙기,성숙기,,
381,(주)에스케이씨에스,224020,2020/12,성숙기,,성숙기,성숙기,,
382,(주)에스케이씨에스,224020,2021/12,성장기,,성장기,성장기,,
383,(주)에스케이씨에스,224020,2022/12,도입기,,도입기,,,
384,(주)에이아이더뉴트리진,311960,2017/12,성장기,,,,,
385,(주)에이아이더뉴트리진,311960,2018/12,성장기,,,,,
386,(주)에이아이더뉴트리진,311960,2019/12,성장기,,,,,
387,(주)에이아이더뉴트리진,311960,2021/12,성장기,성장기,성장기,성장기,성장기,성장기
388,(주)에이아이더뉴트리진,311960,2022/12,도입기,도입기,도입기,,도입기,
389,(주)에이원알폼,234070,2013/12,성숙기,,,,,
390,(주)에이원알폼,234070,2014/12,성장기,,,성장기,,성장기
391,(주)에이원알폼,234070,2015/12,성장기,성장기,성장기,성장기,성장기,성장기
392,(주)에이원알폼,234070,2016/12,성장기,성장기,성장기,성장기,성장기,성장기
393,(주)에이원알폼,234070,2017/12,성장기,성장기,성장기,성장기,성장기,
394,(주)에이원알폼,234070,2018/12,성숙기,,성숙기,성숙기,,
395,(주)에이원알폼,234070,2019/12,성장기,,성장기,성장기,,
396,(주)에이원알폼,234070,2020/12,성숙기,,성숙기,성숙기,,
397,(주)에이원알폼,234070,2021/12,성숙기,,성숙기,성숙기,,
398,(주)에이원알폼,234070,2022/12,성숙기,,성숙기,,,
399,(주)엔솔바이오사이언스,140610,2013/12,도입기,,,,,
400,(주)엔솔바이오사이언스,140610,2014/12,도입기,,도입기,도입기,,
401,(주)엔솔바이오사이언스,140610,2015/12,도입기,,도입기,도입기,,도입기
402,(주)엔솔바이오사이언스,140610,2016/12,도입기,도입기,도입기,도입기,도입기,도입기
403,(주)엔솔바이오사이언스,140610,2017/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
404,(주)엔솔바이오사이언스,140610,2018/12,도입기,도입기,도입기,도입기,도입기,도입기
405,(주)엔솔바이오사이언스,140610,2019/12,도입기,도입기,도입기,도입기,도입기,
406,(주)엔솔바이오사이언스,140610,2020/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
407,(주)엔솔바이오사이언스,140610,2021/12,도입기,,도입기,도입기,,
408,(주)엔솔바이오사이언스,140610,2022/12,쇠퇴기,,쇠퇴기,,,
409,(주)엔에스엠,238170,2014/12,도입기,도입기,도입기,도입기,도입기,도입기
410,(주)엔에스엠,238170,2015/12,성장기,도입기,성장기,성장기,도입기,도입기
411,(주)엔에스엠,238170,2016/12,성장기,성장기,성장기,성장기,성장기,성장기
412,(주)엔에스엠,238170,2017/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
413,(주)엔에스엠,238170,2018/12,도입기,도입기,도입기,도입기,도입기,도입기
414,(주)엔에스엠,238170,2019/12,,성숙기,,,성숙기,성숙기
415,(주)엔에스엠,238170,2020/12,성숙기,,성숙기,성숙기,,
416,(주)엔에스엠,238170,2021/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
417,(주)엔에스엠,238170,2022/12,성숙기,성숙기,성숙기,,성숙기,
418,(주)엔지브이아이,93510,2013/12,,,,,,
419,(주)엔지브이아이,93510,2014/12,도입기,,,,,
420,(주)엔지브이아이,93510,2018/12,,,,,,
421,(주)엔지브이아이,93510,2019/12,,,,,,
422,(주)엔지브이아이,93510,2020/12,,,,,,
423,(주)엔지브이아이,93510,2021/12,쇠퇴기,,,,,
424,(주)엔지브이아이,93510,2022/12,쇠퇴기,,,,,
425,(주)엘리비젼,276240,2014/12,도입기,,,,,
426,(주)엘리비젼,276240,2015/12,성장기,,,,,
427,(주)엘리비젼,276240,2016/12,성장기,,,,,
428,(주)엘리비젼,276240,2017/12,쇠퇴기,,,,,
429,(주)엘리비젼,276240,2018/12,쇠퇴기,,,,,
430,(주)엘리비젼,276240,2019/12,도입기,,,,,
431,(주)엘리비젼,276240,2020/12,도입기,,,,,
432,(주)엘리비젼,276240,2021/12,,,,,,
433,(주)엘리비젼,276240,2022/12,쇠퇴기,,,,,
434,(주)엘에이티,311060,2016/12,도입기,,,,,
435,(주)엘에이티,311060,2017/12,성장기,,,,,
436,(주)엘에이티,311060,2018/12,도입기,,,,,
437,(주)엘에이티,311060,2019/12,성장기,,,,,
438,(주)엘에이티,311060,2020/12,도입기,,,,,
439,(주)엘에이티,311060,2021/12,쇠퇴기,,,,,
440,(주)엘에이티,311060,2022/12,도입기,,도입기,,,
441,(주)원포유,122830,2019/12,성장기,,,,,
442,(주)원포유,122830,2020/12,성숙기,,,,,
443,(주)원포유,122830,2021/12,성숙기,,,성숙기,,
444,(주)원포유,122830,2022/12,성숙기,,성숙기,,,
445,(주)유엑스엔,337840,2017/12,도입기,,,,,
446,(주)유엑스엔,337840,2018/12,도입기,,,,,
447,(주)유엑스엔,337840,2019/12,도입기,,,,,
448,(주)유엑스엔,337840,2020/12,도입기,,,,,
449,(주)유엑스엔,337840,2021/12,도입기,,,,,
450,(주)유엑스엔,337840,2022/12,쇠퇴기,,,,,
451,(주)이노벡스,279060,2017/12,쇠퇴기,,,,,
452,(주)이노벡스,279060,2018/12,도입기,,,,,
453,(주)이노벡스,279060,2019/12,도입기,,,도입기,,
454,(주)이노벡스,279060,2020/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
455,(주)이노벡스,279060,2021/12,도입기,,도입기,도입기,,
456,(주)이노벡스,279060,2022/12,도입기,,도입기,,,
457,(주)이앤에치,341310,2018/12,성숙기,,성숙기,성숙기,,성숙기
458,(주)이앤에치,341310,2019/12,성장기,성장기,성장기,성장기,성장기,성장기
459,(주)이앤에치,341310,2020/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
460,(주)이앤에치,341310,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
461,(주)이앤에치,341310,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
462,(주)이엠비,278990,2015/12,성장기,,성장기,성장기,,성장기
463,(주)이엠비,278990,2016/12,,성장기,,,성장기,성장기
464,(주)이엠비,278990,2017/12,,쇠퇴기,,,쇠퇴기,쇠퇴기
465,(주)이엠비,278990,2018/12,도입기,도입기,도입기,도입기,도입기,도입기
466,(주)이엠비,278990,2019/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
467,(주)이엠비,278990,2020/12,도입기,쇠퇴기,도입기,도입기,쇠퇴기,쇠퇴기
468,(주)이엠비,278990,2021/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
469,(주)이엠비,278990,2022/12,성장기,성숙기,성장기,,성숙기,
470,(주)제노텍,66830,2013/12,쇠퇴기,,,,,
471,(주)제노텍,66830,2014/12,성숙기,,성숙기,성숙기,,
472,(주)제노텍,66830,2015/12,성장기,,성장기,성장기,,
473,(주)제노텍,66830,2016/12,도입기,,도입기,도입기,,
474,(주)제노텍,66830,2017/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
475,(주)제노텍,66830,2018/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
476,(주)제노텍,66830,2019/12,,,,,,
477,(주)제노텍,66830,2020/12,성숙기,,성숙기,성숙기,,
478,(주)제노텍,66830,2021/12,성숙기,,성숙기,성숙기,,
479,(주)제노텍,66830,2022/12,성숙기,,성숙기,,,
480,(주)제이엠멀티,254160,2018/12,성장기,,,,,
481,(주)제이엠멀티,254160,2019/12,성장기,,,,,
482,(주)제이엠멀티,254160,2020/12,,,,,,
483,(주)제이엠멀티,254160,2021/12,쇠퇴기,,,,,
484,(주)제이엠멀티,254160,2022/12,성숙기,성숙기,,,,
485,(주)젬,248020,2015/12,도입기,,,,,
486,(주)젬,248020,2016/12,도입기,,,,,
487,(주)젬,248020,2017/12,성장기,,,,,
488,(주)젬,248020,2018/12,도입기,,,,,
489,(주)젬,248020,2019/12,도입기,,,,,
490,(주)젬,248020,2020/12,쇠퇴기,,,,,
491,(주)젬,248020,2021/12,쇠퇴기,,,,,
492,(주)젬,248020,2022/12,도입기,도입기,,,,
493,(주)지슨,289860,2015/12,도입기,,,,,
494,(주)지슨,289860,2016/12,,,,,,
495,(주)지슨,289860,2020/12,성숙기,,,,,
496,(주)지슨,289860,2021/12,,,,,,
497,(주)지슨,289860,2022/12,도입기,,도입기,,,
498,(주)지앤이헬스케어,299480,2015/12,성장기,,,,,
499,(주)지앤이헬스케어,299480,2016/12,성장기,,,,,
500,(주)지앤이헬스케어,299480,2017/12,성장기,,,,,
501,(주)지앤이헬스케어,299480,2018/12,도입기,,,,,
502,(주)지앤이헬스케어,299480,2019/12,도입기,,,,,
503,(주)지앤이헬스케어,299480,2020/12,쇠퇴기,,,,,
504,(주)지앤이헬스케어,299480,2021/12,쇠퇴기,,,,,
505,(주)지앤이헬스케어,299480,2022/12,쇠퇴기,쇠퇴기,,,,
506,(주)지에프씨생명과학,388610,2016/12,성장기,,,,,
507,(주)지에프씨생명과학,388610,2017/12,,,,,,
508,(주)지에프씨생명과학,388610,2018/12,도입기,,,,,
509,(주)지에프씨생명과학,388610,2019/12,도입기,,,,,
510,(주)지에프씨생명과학,388610,2020/12,성장기,,,,,
511,(주)지에프씨생명과학,388610,2021/12,,,,,,
512,(주)지에프씨생명과학,388610,2022/12,성숙기,,,,,
513,(주)진코스텍,250030,2015/12,도입기,,,,,
514,(주)진코스텍,250030,2016/12,도입기,,,,,
515,(주)진코스텍,250030,2017/12,성숙기,,,,,
516,(주)진코스텍,250030,2018/12,성장기,,,,,
517,(주)진코스텍,250030,2019/12,성장기,,,성장기,,성장기
518,(주)진코스텍,250030,2020/12,성장기,성장기,성장기,성장기,성장기,성장기
519,(주)진코스텍,250030,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
520,(주)진코스텍,250030,2022/12,도입기,도입기,도입기,,도입기,
521,(주)질경이,233990,2013/12,성장기,,,,,
522,(주)질경이,233990,2014/12,성장기,,,,,
523,(주)질경이,233990,2015/12,성장기,,,성장기,,성장기
524,(주)질경이,233990,2016/12,성장기,도입기,성장기,성장기,도입기,도입기
525,(주)질경이,233990,2017/12,성장기,도입기,성장기,성장기,도입기,도입기
526,(주)질경이,233990,2018/12,도입기,도입기,도입기,도입기,도입기,도입기
527,(주)질경이,233990,2019/12,,,,,,
528,(주)질경이,233990,2020/12,도입기,쇠퇴기,도입기,도입기,쇠퇴기,쇠퇴기
529,(주)질경이,233990,2021/12,,,,,,
530,(주)질경이,233990,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
531,(주)카이바이오텍,446600,2021/12,,,,,,
532,(주)카이바이오텍,446600,2022/12,,,,,,
533,(주)케이씨산업,112190,2013/12,,,,,,
534,(주)케이씨산업,112190,2014/12,,,,,,
535,(주)케이씨산업,112190,2015/12,성숙기,,,,,
536,(주)케이씨산업,112190,2016/12,성숙기,,,성숙기,,
537,(주)케이씨산업,112190,2017/12,성숙기,,성숙기,성숙기,,
538,(주)케이씨산업,112190,2018/12,성장기,,성장기,성장기,,
539,(주)케이씨산업,112190,2019/12,도입기,,도입기,도입기,,
540,(주)케이씨산업,112190,2020/12,성장기,,성장기,성장기,,
541,(주)케이씨산업,112190,2021/12,성장기,,성장기,성장기,,
542,(주)케이씨산업,112190,2022/12,도입기,,도입기,,,
543,(주)켈스,402420,2019/12,도입기,,,,,
544,(주)켈스,402420,2020/12,성장기,,,,,
545,(주)켈스,402420,2021/12,도입기,,,도입기,,
546,(주)켈스,402420,2022/12,도입기,,도입기,,,
547,(주)코나솔,176590,2013/12,도입기,,,,,
548,(주)코나솔,176590,2014/12,,,,,,
549,(주)코나솔,176590,2015/12,쇠퇴기,,,,,
550,(주)코나솔,176590,2016/12,,,,,,
551,(주)코나솔,176590,2017/12,성장기,,,,,
552,(주)코나솔,176590,2018/12,,,,,,
553,(주)코나솔,176590,2019/12,성장기,,,,,
554,(주)코나솔,176590,2020/12,성장기,,,,,
555,(주)코나솔,176590,2021/12,,,,,,
556,(주)코나솔,176590,2022/12,성장기,,,,,
557,(주)코셋,189350,2013/12,,,,,,
558,(주)코셋,189350,2014/12,도입기,,,,,
559,(주)코셋,189350,2015/12,,,,,,
560,(주)코셋,189350,2016/12,,,,,,
561,(주)코셋,189350,2017/12,성장기,,,,,
562,(주)코셋,189350,2018/12,도입기,,,,,
563,(주)코셋,189350,2019/12,성장기,,,,,
564,(주)코셋,189350,2020/12,쇠퇴기,,,,,
565,(주)코셋,189350,2021/12,쇠퇴기,,,,,
566,(주)코셋,189350,2022/12,,,,,,
567,(주)큐라켐,456190,2016/12,도입기,,,,,
568,(주)큐라켐,456190,2017/12,성장기,,,,,
569,(주)큐라켐,456190,2018/12,성장기,,,,,
570,(주)큐라켐,456190,2019/12,,,,,,
571,(주)큐라켐,456190,2020/12,성숙기,,,,,
572,(주)큐라켐,456190,2021/12,성숙기,,,,,
573,(주)큐라켐,456190,2022/12,,,,,,
574,(주)큐러블,86460,2013/12,,,,,,
575,(주)큐러블,86460,2014/12,성숙기,,,,,
576,(주)큐러블,86460,2015/12,도입기,,,,,
577,(주)큐러블,86460,2016/12,쇠퇴기,,,,,
578,(주)큐러블,86460,2017/12,,,,,,
579,(주)큐러블,86460,2018/12,,,,,,
580,(주)큐러블,86460,2019/12,쇠퇴기,,,,,
581,(주)큐러블,86460,2020/12,쇠퇴기,,,,,
582,(주)큐러블,86460,2021/12,쇠퇴기,,,쇠퇴기,,쇠퇴기
583,(주)큐러블,86460,2022/12,도입기,도입기,도입기,,도입기,
584,(주)큐엠씨,136660,2013/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
585,(주)큐엠씨,136660,2014/12,쇠퇴기,,쇠퇴기,,,
586,(주)큐엠씨,136660,2015/12,쇠퇴기,,,,,
587,(주)큐엠씨,136660,2016/12,,,,,,
588,(주)큐엠씨,136660,2017/12,성장기,성장기,성장기,성장기,성장기,성장기
589,(주)큐엠씨,136660,2018/12,성장기,성장기,성장기,성장기,성장기,
590,(주)큐엠씨,136660,2019/12,도입기,,도입기,도입기,,
591,(주)큐엠씨,136660,2020/12,도입기,,도입기,도입기,,
592,(주)큐엠씨,136660,2021/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
593,(주)큐엠씨,136660,2022/12,,,,,,
594,(주)타스컴,336040,2014/12,도입기,,,,,
595,(주)타스컴,336040,2015/12,도입기,,,,,
596,(주)타스컴,336040,2018/12,도입기,,,,,
597,(주)타스컴,336040,2019/12,도입기,,,,,
598,(주)타스컴,336040,2020/12,쇠퇴기,,,,,
599,(주)타스컴,336040,2021/12,쇠퇴기,,,,,
600,(주)타스컴,336040,2022/12,도입기,,,,,
601,(주)타이드,346010,2018/12,성숙기,,성숙기,성숙기,,
602,(주)타이드,346010,2019/12,쇠퇴기,,쇠퇴기,,,
603,(주)타이드,346010,2020/12,도입기,,,,,
604,(주)타이드,346010,2021/12,성숙기,,,,,
605,(주)타이드,346010,2022/12,쇠퇴기,,,,,
606,(주)타임기술,318660,2018/12,성장기,,,,,
607,(주)타임기술,318660,2019/12,쇠퇴기,,,,,
608,(주)타임기술,318660,2020/12,성장기,,,,,
609,(주)타임기술,318660,2021/12,성숙기,,,,,
610,(주)타임기술,318660,2022/12,도입기,,,,,
611,(주)탈로스,434190,2013/12,도입기,,,,,
612,(주)탈로스,434190,2014/12,쇠퇴기,,,,,
613,(주)탈로스,434190,2015/12,쇠퇴기,,,,,
614,(주)탈로스,434190,2016/12,성장기,,,,,
615,(주)탈로스,434190,2017/12,성숙기,,,,,
616,(주)탈로스,434190,2018/12,도입기,,,,,
617,(주)탈로스,434190,2019/12,,,,,,
618,(주)탈로스,434190,2020/12,성숙기,,,,,
619,(주)탈로스,434190,2021/12,성숙기,,,성숙기,,
620,(주)탈로스,434190,2022/12,성숙기,,성숙기,,,
621,(주)테크엔,308700,2013/12,성장기,,,,,
622,(주)테크엔,308700,2014/12,성장기,,,,,
623,(주)테크엔,308700,2015/12,,,,,,
624,(주)테크엔,308700,2016/12,성장기,,,,,
625,(주)테크엔,308700,2017/12,성숙기,,,,,
626,(주)테크엔,308700,2018/12,쇠퇴기,,,,,
627,(주)테크엔,308700,2019/12,쇠퇴기,,,,,
628,(주)테크엔,308700,2020/12,성숙기,,,,,
629,(주)테크엔,308700,2021/12,성장기,,,,,
630,(주)테크엔,308700,2022/12,성숙기,,,,,
631,(주)테크트랜스,258050,2016/12,도입기,,,,,
632,(주)테크트랜스,258050,2017/12,도입기,,,,,
633,(주)테크트랜스,258050,2018/12,도입기,,,,,
634,(주)테크트랜스,258050,2019/12,도입기,,,,,
635,(주)테크트랜스,258050,2020/12,쇠퇴기,,,,,
636,(주)테크트랜스,258050,2021/12,도입기,,,,,
637,(주)테크트랜스,258050,2022/12,쇠퇴기,,,,,
638,(주)티엘엔지니어링,413300,2020/12,도입기,,,,,
639,(주)티엘엔지니어링,413300,2021/12,성장기,,,,,
640,(주)티엘엔지니어링,413300,2022/12,도입기,,,,,
641,(주)틸론,217880,2013/12,도입기,,,,,
642,(주)틸론,217880,2014/12,성장기,,,,,
