,회사명,거래소코드,회계년도,기업수명주기
4255,(주)예스티,122640,2016,도입기
4256,(주)예스티,122640,2017,도입기
4257,(주)예스티,122640,2018,성장기
4258,(주)예스티,122640,2019,도입기
4259,(주)예스티,122640,2020,성숙기
4260,(주)예스티,122640,2021,도입기
4261,(주)예스티,122640,2022,쇠퇴기
4262,(주)오디텍,80520,2012,성숙기
4263,(주)오디텍,80520,2013,성숙기
4264,(주)오디텍,80520,2014,성숙기
4265,(주)오디텍,80520,2015,성숙기
4266,(주)오디텍,80520,2016,성숙기
4267,(주)오디텍,80520,2017,성숙기
4268,(주)오디텍,80520,2018,성숙기
4269,(주)오디텍,80520,2019,성숙기
4270,(주)오디텍,80520,2020,성숙기
4271,(주)오디텍,80520,2021,성장기
4272,(주)오디텍,80520,2022,성숙기
4273,(주)오로스테크놀로지,322310,2013,성장기
4274,(주)오로스테크놀로지,322310,2014,도입기
4275,(주)오로스테크놀로지,322310,2015,도입기
4276,(주)오로스테크놀로지,322310,2016,성숙기
4277,(주)오로스테크놀로지,322310,2017,도입기
4278,(주)오로스테크놀로지,322310,2018,성숙기
4279,(주)오로스테크놀로지,322310,2019,성숙기
4280,(주)오로스테크놀로지,322310,2021,성장기
4281,(주)오로스테크놀로지,322310,2022,쇠퇴기
4282,(주)오르비텍,46120,2012,성장기
4283,(주)오르비텍,46120,2013,도입기
4284,(주)오르비텍,46120,2014,성숙기
4285,(주)오르비텍,46120,2015,도입기
4286,(주)오르비텍,46120,2016,성장기
4287,(주)오르비텍,46120,2017,도입기
4288,(주)오르비텍,46120,2018,성장기
4289,(주)오르비텍,46120,2019,도입기
4290,(주)오르비텍,46120,2020,성숙기
4291,(주)오르비텍,46120,2021,쇠퇴기
4292,(주)오르비텍,46120,2022,쇠퇴기
4293,(주)오리엔트바이오,2630,2012,도입기
4294,(주)오리엔트바이오,2630,2013,성장기
4295,(주)오리엔트바이오,2630,2014,성장기
4296,(주)오리엔트바이오,2630,2015,성장기
4297,(주)오리엔트바이오,2630,2016,성장기
4298,(주)오리엔트바이오,2630,2017,도입기
4299,(주)오리엔트바이오,2630,2018,도입기
4300,(주)오리엔트바이오,2630,2019,도입기
4301,(주)오리엔트바이오,2630,2021,성장기
4302,(주)오리엔트정공,65500,2012,쇠퇴기
4303,(주)오리엔트정공,65500,2013,성숙기
4304,(주)오리엔트정공,65500,2014,성장기
4305,(주)오리엔트정공,65500,2015,성장기
4306,(주)오리엔트정공,65500,2016,성장기
4307,(주)오리엔트정공,65500,2017,성숙기
4308,(주)오리엔트정공,65500,2018,도입기
4309,(주)오리엔트정공,65500,2019,성장기
4310,(주)오리엔트정공,65500,2020,성장기
4311,(주)오리엔트정공,65500,2021,성숙기
4312,(주)오리엔트정공,65500,2022,성장기
4313,(주)오비고,352910,2012,쇠퇴기
4314,(주)오비고,352910,2013,도입기
4315,(주)오비고,352910,2015,쇠퇴기
4316,(주)오비고,352910,2016,쇠퇴기
4317,(주)오비고,352910,2017,성숙기
4318,(주)오비고,352910,2018,성장기
4319,(주)오비고,352910,2019,쇠퇴기
4320,(주)오비고,352910,2020,도입기
4321,(주)오비고,352910,2021,도입기
4322,(주)오비고,352910,2022,도입기
4323,(주)오스코텍,39200,2012,성장기
4324,(주)오스코텍,39200,2013,쇠퇴기
4325,(주)오스코텍,39200,2014,쇠퇴기
4326,(주)오스코텍,39200,2015,성장기
4327,(주)오스코텍,39200,2016,쇠퇴기
4328,(주)오스코텍,39200,2017,쇠퇴기
4329,(주)오스코텍,39200,2018,도입기
4330,(주)오스코텍,39200,2019,쇠퇴기
4331,(주)오스코텍,39200,2021,쇠퇴기
4332,(주)오스코텍,39200,2022,도입기
4333,(주)오스테오닉,226400,2015,도입기
4334,(주)오스테오닉,226400,2016,도입기
4335,(주)오스테오닉,226400,2017,도입기
4336,(주)오스테오닉,226400,2018,성장기
4337,(주)오스테오닉,226400,2019,도입기
4338,(주)오스테오닉,226400,2020,성장기
4339,(주)오스테오닉,226400,2021,성숙기
4340,(주)오에스피,368970,2020,성장기
4341,(주)오에스피,368970,2021,성숙기
4342,(주)오에스피,368970,2022,성장기
4343,(주)오이솔루션,138080,2012,성숙기
4344,(주)오이솔루션,138080,2013,성장기
4345,(주)오이솔루션,138080,2014,성장기
4346,(주)오이솔루션,138080,2015,성장기
4347,(주)오이솔루션,138080,2016,도입기
4348,(주)오이솔루션,138080,2017,성장기
4349,(주)오이솔루션,138080,2018,성숙기
4350,(주)오이솔루션,138080,2019,성장기
4351,(주)오이솔루션,138080,2020,성장기
4352,(주)오이솔루션,138080,2021,성숙기
4353,(주)오이솔루션,138080,2022,쇠퇴기
4354,(주)오킨스전자,80580,2012,성숙기
4355,(주)오킨스전자,80580,2013,성숙기
4356,(주)오킨스전자,80580,2014,성장기
4357,(주)오킨스전자,80580,2015,성숙기
4358,(주)오킨스전자,80580,2016,도입기
4359,(주)오킨스전자,80580,2017,성장기
4360,(주)오킨스전자,80580,2019,성장기
4361,(주)오킨스전자,80580,2020,성장기
4362,(주)오킨스전자,80580,2021,성장기
4363,(주)오킨스전자,80580,2022,성장기
4364,(주)오파스넷,173130,2012,쇠퇴기
4365,(주)오파스넷,173130,2013,성숙기
4366,(주)오파스넷,173130,2014,도입기
4367,(주)오파스넷,173130,2015,성숙기
4368,(주)오파스넷,173130,2017,성숙기
4369,(주)오파스넷,173130,2018,성장기
4370,(주)오파스넷,173130,2019,쇠퇴기
4371,(주)오파스넷,173130,2021,성장기
4372,(주)오파스넷,173130,2022,도입기
4373,(주)오하임앤컴퍼니,309930,2021,성숙기
4374,(주)오하임앤컴퍼니,309930,2022,성숙기
4375,(주)옵티코어,380540,2018,도입기
4376,(주)옵티코어,380540,2019,성장기
4377,(주)옵티코어,380540,2020,도입기
4378,(주)옵티코어,380540,2021,성장기
4379,(주)옵티코어,380540,2022,성숙기
4380,(주)옵티팜,153710,2013,쇠퇴기
4381,(주)옵티팜,153710,2014,도입기
4382,(주)옵티팜,153710,2015,쇠퇴기
4383,(주)옵티팜,153710,2017,성숙기
4384,(주)옵티팜,153710,2018,성장기
4385,(주)옵티팜,153710,2019,성숙기
4386,(주)옵티팜,153710,2020,도입기
4387,(주)옵티팜,153710,2021,도입기
4388,(주)옵티팜,153710,2022,도입기
4389,(주)와이더플래닛,321820,2014,성장기
4390,(주)와이더플래닛,321820,2016,성장기
4391,(주)와이더플래닛,321820,2017,성장기
4392,(주)와이더플래닛,321820,2018,도입기
4393,(주)와이더플래닛,321820,2019,쇠퇴기
4394,(주)와이더플래닛,321820,2021,도입기
4395,(주)와이더플래닛,321820,2022,도입기
4396,(주)와이어블,65530,2012,성장기
4397,(주)와이어블,65530,2013,성장기
4398,(주)와이어블,65530,2014,성숙기
4399,(주)와이어블,65530,2015,성숙기
4400,(주)와이어블,65530,2016,성숙기
4401,(주)와이어블,65530,2017,성숙기
4402,(주)와이어블,65530,2018,성숙기
4403,(주)와이어블,65530,2019,성숙기
4404,(주)와이어블,65530,2020,성숙기
4405,(주)와이어블,65530,2021,성숙기
4406,(주)와이어블,65530,2022,성숙기
4407,(주)와이엠텍,273640,2016,성장기
4408,(주)와이엠텍,273640,2017,성숙기
4409,(주)와이엠텍,273640,2018,성장기
4410,(주)와이엠텍,273640,2020,성장기
4411,(주)와이엠텍,273640,2021,성장기
4412,(주)와이엠텍,273640,2022,성숙기
4413,(주)와이오엠,66430,2012,도입기
4414,(주)와이오엠,66430,2013,쇠퇴기
4415,(주)와이오엠,66430,2014,도입기
4416,(주)와이오엠,66430,2015,도입기
4417,(주)와이오엠,66430,2017,쇠퇴기
4418,(주)와이오엠,66430,2018,성장기
4419,(주)와이오엠,66430,2019,쇠퇴기
4420,(주)와이오엠,66430,2021,성장기
4421,(주)와이오엠,66430,2022,성장기
4422,(주)와이제이엠게임즈,193250,2013,도입기
4423,(주)와이제이엠게임즈,193250,2014,쇠퇴기
4424,(주)와이제이엠게임즈,193250,2015,성숙기
4425,(주)와이제이엠게임즈,193250,2016,성장기
4426,(주)와이제이엠게임즈,193250,2017,도입기
4427,(주)와이제이엠게임즈,193250,2018,도입기
4428,(주)와이제이엠게임즈,193250,2020,성숙기
4429,(주)와이제이엠게임즈,193250,2021,성장기
4430,(주)와이팜,332570,2013,쇠퇴기
4431,(주)와이팜,332570,2014,도입기
4432,(주)와이팜,332570,2015,쇠퇴기
4433,(주)와이팜,332570,2016,성장기
4434,(주)와이팜,332570,2018,도입기
4435,(주)와이팜,332570,2019,성숙기
4436,(주)와이팜,332570,2020,도입기
4437,(주)와이팜,332570,2021,쇠퇴기
4438,(주)와이팜,332570,2022,성장기
4439,(주)우리기술,32820,2012,도입기
4440,(주)우리기술,32820,2013,도입기
4441,(주)우리기술,32820,2014,도입기
4442,(주)우리기술,32820,2015,성장기
4443,(주)우리기술,32820,2016,성장기
4444,(주)우리기술,32820,2017,성숙기
4445,(주)우리기술,32820,2018,성장기
4446,(주)우리기술,32820,2019,도입기
4447,(주)우리기술,32820,2020,성장기
4448,(주)우리기술,32820,2021,성장기
4449,(주)우리기술,32820,2022,성장기
4450,(주)우리넷,115440,2012,성숙기
4451,(주)우리넷,115440,2013,성장기
4452,(주)우리넷,115440,2014,성숙기
4453,(주)우리넷,115440,2015,성숙기
4454,(주)우리넷,115440,2016,쇠퇴기
4455,(주)우리넷,115440,2017,성숙기
4456,(주)우리넷,115440,2018,도입기
4457,(주)우리넷,115440,2019,쇠퇴기
4458,(주)우리넷,115440,2020,성장기
4459,(주)우리넷,115440,2021,쇠퇴기
4460,(주)우리넷,115440,2022,도입기
4461,(주)우리로,46970,2012,성장기
4462,(주)우리로,46970,2013,쇠퇴기
4463,(주)우리로,46970,2014,도입기
4464,(주)우리로,46970,2015,성장기
4465,(주)우리로,46970,2016,쇠퇴기
4466,(주)우리로,46970,2017,성장기
4467,(주)우리로,46970,2018,성장기
4468,(주)우리로,46970,2019,성장기
4469,(주)우리로,46970,2020,성숙기
4470,(주)우리로,46970,2021,쇠퇴기
4471,(주)우리로,46970,2022,성숙기
4472,(주)우양,103840,2012,도입기
4473,(주)우양,103840,2013,도입기
4474,(주)우양,103840,2014,성장기
4475,(주)우양,103840,2015,성장기
4476,(주)우양,103840,2016,성장기
4477,(주)우양,103840,2017,성숙기
4478,(주)우양,103840,2018,성숙기
4479,(주)우양,103840,2019,성장기
4480,(주)우양,103840,2020,성장기
4481,(주)우양,103840,2021,도입기
4482,(주)우양,103840,2022,성장기
4483,(주)우정바이오,215380,2017,쇠퇴기
4484,(주)우정바이오,215380,2018,도입기
4485,(주)우정바이오,215380,2019,성장기
4486,(주)우정바이오,215380,2020,도입기
4487,(주)우정바이오,215380,2021,성장기
4488,(주)우정바이오,215380,2022,성장기
4489,(주)원림,5820,2012,성숙기
4490,(주)원림,5820,2014,성숙기
4491,(주)원림,5820,2015,쇠퇴기
4492,(주)원림,5820,2017,성장기
4493,(주)원림,5820,2018,도입기
4494,(주)원림,5820,2019,성장기
4495,(주)원림,5820,2020,성숙기
4496,(주)원림,5820,2021,쇠퇴기
4497,(주)원림,5820,2022,성숙기
4498,(주)원바이오젠,307280,2020,성숙기
4499,(주)원바이오젠,307280,2021,성장기
4500,(주)원바이오젠,307280,2022,성숙기
4501,(주)원익피앤이,217820,2013,성장기
4502,(주)원익피앤이,217820,2014,성장기
4503,(주)원익피앤이,217820,2015,도입기
4504,(주)원익피앤이,217820,2016,도입기
4505,(주)원익피앤이,217820,2017,도입기
4506,(주)원익피앤이,217820,2018,성장기
4507,(주)원익피앤이,217820,2019,성장기
4508,(주)원익피앤이,217820,2020,성장기
4509,(주)원익피앤이,217820,2021,도입기
4510,(주)원익피앤이,217820,2022,도입기
4511,(주)원준,382840,2020,성장기
4512,(주)원준,382840,2021,도입기
4513,(주)원준,382840,2022,쇠퇴기
4514,(주)원티드랩,376980,2020,쇠퇴기
4515,(주)원티드랩,376980,2021,성장기
4516,(주)원티드랩,376980,2022,성숙기
4517,(주)원풍,8370,2012,성숙기
4518,(주)원풍,8370,2013,성숙기
4519,(주)원풍,8370,2014,성숙기
4520,(주)원풍,8370,2015,성숙기
4521,(주)원풍,8370,2016,성숙기
4522,(주)원풍,8370,2017,성숙기
4523,(주)원풍,8370,2018,성숙기
4524,(주)원풍,8370,2019,성숙기
4525,(주)원풍,8370,2020,성숙기
4526,(주)원풍,8370,2021,성장기
4527,(주)원풍,8370,2022,성숙기
4528,(주)월덱스,101160,2012,성장기
4529,(주)월덱스,101160,2013,성숙기
4530,(주)월덱스,101160,2014,성숙기
4531,(주)월덱스,101160,2015,성숙기
4532,(주)월덱스,101160,2016,성숙기
4533,(주)월덱스,101160,2017,성숙기
4534,(주)월덱스,101160,2018,성숙기
4535,(주)월덱스,101160,2019,성숙기
4536,(주)월덱스,101160,2020,성숙기
4537,(주)월덱스,101160,2021,성숙기
4538,(주)월덱스,101160,2022,성장기
4539,(주)웨스트라이즈,64090,2012,쇠퇴기
4540,(주)웨스트라이즈,64090,2013,성숙기
4541,(주)웨스트라이즈,64090,2014,쇠퇴기
4542,(주)웨스트라이즈,64090,2015,도입기
4543,(주)웨스트라이즈,64090,2016,도입기
4544,(주)웨스트라이즈,64090,2017,성장기
4545,(주)웨스트라이즈,64090,2018,쇠퇴기
4546,(주)웨스트라이즈,64090,2019,도입기
4547,(주)웨스트라이즈,64090,2020,성숙기
4548,(주)웨스트라이즈,64090,2021,쇠퇴기
4549,(주)웨스트라이즈,64090,2022,쇠퇴기
4550,(주)웨이버스,336060,2022,성숙기
4551,(주)웨이브일렉트로닉스,95270,2013,쇠퇴기
4552,(주)웨이브일렉트로닉스,95270,2014,성장기
4553,(주)웨이브일렉트로닉스,95270,2015,도입기
4554,(주)웨이브일렉트로닉스,95270,2016,도입기
4555,(주)웨이브일렉트로닉스,95270,2017,성장기
4556,(주)웨이브일렉트로닉스,95270,2018,도입기
4557,(주)웨이브일렉트로닉스,95270,2019,도입기
4558,(주)웨이브일렉트로닉스,95270,2020,쇠퇴기
4559,(주)웨이브일렉트로닉스,95270,2021,쇠퇴기
4560,(주)웹스,196700,2012,성장기
4561,(주)웹스,196700,2013,성장기
4562,(주)웹스,196700,2014,성장기
4563,(주)웹스,196700,2015,성장기
4564,(주)웹스,196700,2016,성장기
4565,(주)웹스,196700,2017,도입기
4566,(주)웹스,196700,2018,성장기
4567,(주)웹스,196700,2019,성장기
4568,(주)웹스,196700,2020,성장기
4569,(주)웹스,196700,2021,성숙기
4570,(주)웹스,196700,2022,성숙기
4571,(주)위드텍,348350,2012,성장기
4572,(주)위드텍,348350,2013,성장기
4573,(주)위드텍,348350,2014,성숙기
4574,(주)위드텍,348350,2015,성장기
4575,(주)위드텍,348350,2017,성숙기
4576,(주)위드텍,348350,2018,성숙기
4577,(주)위드텍,348350,2019,성장기
4578,(주)위드텍,348350,2020,성장기
4579,(주)위드텍,348350,2021,성숙기
4580,(주)위드텍,348350,2022,성숙기
4581,(주)위메이드맥스,101730,2013,성숙기
4582,(주)위메이드맥스,101730,2014,쇠퇴기
4583,(주)위메이드맥스,101730,2015,성장기
4584,(주)위메이드맥스,101730,2017,쇠퇴기
4585,(주)위메이드맥스,101730,2018,쇠퇴기
4586,(주)위메이드맥스,101730,2019,쇠퇴기
4587,(주)위메이드맥스,101730,2020,도입기
4588,(주)위메이드맥스,101730,2021,성장기
4589,(주)위메이드맥스,101730,2022,성장기
4590,(주)위세아이텍,65370,2012,성숙기
4591,(주)위세아이텍,65370,2013,성숙기
4592,(주)위세아이텍,65370,2014,성장기
4593,(주)위세아이텍,65370,2016,성숙기
4594,(주)위세아이텍,65370,2017,성숙기
4595,(주)위세아이텍,65370,2018,성장기
4596,(주)위세아이텍,65370,2019,성숙기
4597,(주)위세아이텍,65370,2020,성장기
4598,(주)위세아이텍,65370,2021,성숙기
4599,(주)위세아이텍,65370,2022,쇠퇴기
4600,(주)위지윅스튜디오,299900,2016,도입기
4601,(주)위지윅스튜디오,299900,2017,도입기
4602,(주)위지윅스튜디오,299900,2018,성장기
4603,(주)위지윅스튜디오,299900,2019,성장기
4604,(주)위지윅스튜디오,299900,2020,도입기
4605,(주)위지윅스튜디오,299900,2021,도입기
4606,(주)위지윅스튜디오,299900,2022,도입기
4607,(주)위지트,36090,2013,성숙기
4608,(주)위지트,36090,2014,성장기
4609,(주)위지트,36090,2015,성장기
4610,(주)위지트,36090,2016,성장기
4611,(주)위지트,36090,2017,성장기
4612,(주)위지트,36090,2018,성장기
4613,(주)위지트,36090,2019,도입기
4614,(주)위지트,36090,2022,도입기
4615,(주)윈스,136540,2012,성장기
4616,(주)윈스,136540,2013,성장기
4617,(주)윈스,136540,2014,성숙기
4618,(주)윈스,136540,2015,성숙기
4619,(주)윈스,136540,2016,성장기
4620,(주)윈스,136540,2017,성숙기
4621,(주)윈스,136540,2018,성장기
4622,(주)윈스,136540,2020,성숙기
4623,(주)윈스,136540,2021,성숙기
4624,(주)윈스,136540,2022,성숙기
4625,(주)윈팩,97800,2012,성숙기
4626,(주)윈팩,97800,2013,성장기
4627,(주)윈팩,97800,2014,성장기
4628,(주)윈팩,97800,2015,성숙기
4629,(주)윈팩,97800,2016,도입기
4630,(주)윈팩,97800,2018,성숙기
4631,(주)윈팩,97800,2019,성장기
4632,(주)윈팩,97800,2020,성장기
4633,(주)윈팩,97800,2021,성장기
4634,(주)윈팩,97800,2022,성장기
4635,(주)윈하이텍,192390,2012,성숙기
4636,(주)윈하이텍,192390,2013,성숙기
4637,(주)윈하이텍,192390,2014,성장기
4638,(주)윈하이텍,192390,2015,성숙기
4639,(주)윈하이텍,192390,2016,쇠퇴기
4640,(주)윈하이텍,192390,2017,도입기
4641,(주)윈하이텍,192390,2018,쇠퇴기
4642,(주)윈하이텍,192390,2019,성숙기
4643,(주)윈하이텍,192390,2020,쇠퇴기
4644,(주)윈하이텍,192390,2021,쇠퇴기
4645,(주)윈하이텍,192390,2022,성장기
4646,(주)윌링스,313760,2013,도입기
4647,(주)윌링스,313760,2015,성숙기
4648,(주)윌링스,313760,2016,성장기
4649,(주)윌링스,313760,2017,도입기
4650,(주)윌링스,313760,2019,쇠퇴기
4651,(주)윌링스,313760,2022,도입기
4652,(주)윙스풋,335870,2022,성숙기
4653,(주)유니온커뮤니티,203450,2012,성장기
4654,(주)유니온커뮤니티,203450,2013,성장기
4655,(주)유니온커뮤니티,203450,2014,성장기
4656,(주)유니온커뮤니티,203450,2015,성장기
4657,(주)유니온커뮤니티,203450,2016,성장기
4658,(주)유니온커뮤니티,203450,2017,성숙기
4659,(주)유니온커뮤니티,203450,2018,성숙기
4660,(주)유니온커뮤니티,203450,2020,성장기
4661,(주)유니온커뮤니티,203450,2021,성숙기
4662,(주)유니켐,11330,2012,쇠퇴기
4663,(주)유니켐,11330,2013,도입기
4664,(주)유니켐,11330,2015,쇠퇴기
4665,(주)유니켐,11330,2016,도입기
4666,(주)유니켐,11330,2017,성장기
4667,(주)유니켐,11330,2018,도입기
4668,(주)유니켐,11330,2019,성장기
4669,(주)유니켐,11330,2020,성장기
4670,(주)유니켐,11330,2021,성장기
4671,(주)유니켐,11330,2022,성장기
4672,(주)유니테크노,241690,2012,성장기
4673,(주)유니테크노,241690,2013,성숙기
4674,(주)유니테크노,241690,2014,성숙기
4675,(주)유니테크노,241690,2015,성장기
4676,(주)유니테크노,241690,2016,성장기
4677,(주)유니테크노,241690,2017,성숙기
4678,(주)유니테크노,241690,2018,성장기
4679,(주)유니테크노,241690,2019,성숙기
4680,(주)유니테크노,241690,2020,성장기
4681,(주)유니테크노,241690,2021,성숙기
4682,(주)유니테크노,241690,2022,성숙기
4683,(주)유바이오로직스,206650,2015,도입기
4684,(주)유바이오로직스,206650,2016,쇠퇴기
4685,(주)유바이오로직스,206650,2017,도입기
4686,(주)유바이오로직스,206650,2018,성장기
4687,(주)유바이오로직스,206650,2019,성장기
4688,(주)유바이오로직스,206650,2020,도입기
4689,(주)유바이오로직스,206650,2022,성장기
4690,(주)유비온,84440,2012,도입기
4691,(주)유비온,84440,2014,쇠퇴기
4692,(주)유비온,84440,2015,도입기
4693,(주)유비온,84440,2016,도입기
4694,(주)유비온,84440,2017,성숙기
4695,(주)유비온,84440,2019,성숙기
4696,(주)유비온,84440,2020,성숙기
4697,(주)유비온,84440,2021,성숙기
4698,(주)유비온,84440,2022,성숙기
4699,(주)유비쿼스홀딩스,78070,2012,성장기
4700,(주)유비쿼스홀딩스,78070,2013,성숙기
4701,(주)유비쿼스홀딩스,78070,2014,성숙기
4702,(주)유비쿼스홀딩스,78070,2015,성숙기
4703,(주)유비쿼스홀딩스,78070,2016,성숙기
4704,(주)유비쿼스홀딩스,78070,2017,쇠퇴기
4705,(주)유비쿼스홀딩스,78070,2018,성장기
4706,(주)유비쿼스홀딩스,78070,2019,성숙기
4707,(주)유비쿼스홀딩스,78070,2020,성숙기
4708,(주)유비쿼스홀딩스,78070,2021,성숙기
4709,(주)유아이디,69330,2012,성장기
4710,(주)유아이디,69330,2013,성숙기
4711,(주)유아이디,69330,2014,성장기
4712,(주)유아이디,69330,2015,성장기
4713,(주)유아이디,69330,2017,도입기
4714,(주)유아이디,69330,2018,쇠퇴기
4715,(주)유아이디,69330,2019,쇠퇴기
4716,(주)유아이디,69330,2020,쇠퇴기
4717,(주)유아이디,69330,2022,성숙기
4718,(주)유일로보틱스,388720,2015,성장기
4719,(주)유일로보틱스,388720,2016,성숙기
4720,(주)유일로보틱스,388720,2017,쇠퇴기
4721,(주)유일로보틱스,388720,2018,성장기
4722,(주)유일로보틱스,388720,2019,도입기
4723,(주)유일로보틱스,388720,2020,쇠퇴기
4724,(주)유일로보틱스,388720,2021,성장기
4725,(주)유일로보틱스,388720,2022,도입기
4726,(주)유투바이오,221800,2013,도입기
4727,(주)유투바이오,221800,2014,도입기
4728,(주)유투바이오,221800,2015,성장기
4729,(주)유투바이오,221800,2016,도입기
4730,(주)유투바이오,221800,2017,도입기
4731,(주)유투바이오,221800,2018,성장기
4732,(주)유투바이오,221800,2019,도입기
4733,(주)유투바이오,221800,2021,성숙기
4734,(주)유투바이오,221800,2022,성숙기
4735,(주)유티아이,179900,2013,성장기
4736,(주)유티아이,179900,2014,도입기
4737,(주)유티아이,179900,2016,성숙기
4738,(주)유티아이,179900,2017,성장기
4739,(주)유티아이,179900,2018,성숙기
4740,(주)유티아이,179900,2019,성숙기
4741,(주)유티아이,179900,2020,성장기
4742,(주)유티아이,179900,2021,성장기
4743,(주)유티아이,179900,2022,성장기
4744,(주)유틸렉스,263050,2015,도입기
4745,(주)유틸렉스,263050,2016,도입기
4746,(주)유틸렉스,263050,2017,도입기
4747,(주)유틸렉스,263050,2018,도입기
4748,(주)유틸렉스,263050,2019,도입기
4749,(주)유틸렉스,263050,2020,도입기
4750,(주)유틸렉스,263050,2021,도입기
4751,(주)유틸렉스,263050,2022,쇠퇴기
4752,(주)육일씨엔에쓰,191410,2013,성장기
4753,(주)육일씨엔에쓰,191410,2014,성장기
4754,(주)육일씨엔에쓰,191410,2015,성장기
4755,(주)육일씨엔에쓰,191410,2016,도입기
4756,(주)육일씨엔에쓰,191410,2017,성장기
4757,(주)육일씨엔에쓰,191410,2018,도입기
4758,(주)육일씨엔에쓰,191410,2019,도입기
4759,(주)육일씨엔에쓰,191410,2020,쇠퇴기
4760,(주)육일씨엔에쓰,191410,2021,쇠퇴기
4761,(주)육일씨엔에쓰,191410,2022,성숙기
4762,(주)윤성에프앤씨,372170,2022,도입기
4763,(주)율호,72770,2012,성숙기
4764,(주)율호,72770,2013,성장기
4765,(주)율호,72770,2014,성숙기
4766,(주)율호,72770,2015,쇠퇴기
4767,(주)율호,72770,2016,도입기
4768,(주)율호,72770,2017,쇠퇴기
4769,(주)율호,72770,2018,성장기
4770,(주)율호,72770,2019,성숙기
4771,(주)율호,72770,2020,성장기
4772,(주)율호,72770,2021,성장기
4773,(주)율호,72770,2022,도입기
4774,(주)이글루코퍼레이션,67920,2012,성장기
4775,(주)이글루코퍼레이션,67920,2013,쇠퇴기
4776,(주)이글루코퍼레이션,67920,2014,쇠퇴기
4777,(주)이글루코퍼레이션,67920,2016,성숙기
4778,(주)이글루코퍼레이션,67920,2017,성장기
4779,(주)이글루코퍼레이션,67920,2018,성숙기
4780,(주)이글루코퍼레이션,67920,2019,성숙기
4781,(주)이글루코퍼레이션,67920,2020,성숙기
4782,(주)이글루코퍼레이션,67920,2021,성장기
4783,(주)이글루코퍼레이션,67920,2022,성숙기
4784,(주)이글벳,44960,2012,성장기
4785,(주)이글벳,44960,2013,성장기
4786,(주)이글벳,44960,2014,성장기
4787,(주)이글벳,44960,2015,도입기
4788,(주)이글벳,44960,2016,성숙기
4789,(주)이글벳,44960,2017,성장기
4790,(주)이글벳,44960,2019,성숙기
4791,(주)이글벳,44960,2020,성숙기
4792,(주)이글벳,44960,2021,성숙기
4793,(주)이글벳,44960,2022,쇠퇴기
4794,(주)이노룰스,296640,2019,성숙기
4795,(주)이노룰스,296640,2020,성숙기
4796,(주)이노룰스,296640,2021,성장기
4797,(주)이노룰스,296640,2022,성장기
4798,(주)이노메트리,302430,2017,성장기
4799,(주)이노메트리,302430,2018,성장기
4800,(주)이노메트리,302430,2021,도입기
4801,(주)이노와이어리스,73490,2012,성숙기
4802,(주)이노와이어리스,73490,2013,성숙기
4803,(주)이노와이어리스,73490,2014,성장기
4804,(주)이노와이어리스,73490,2015,성숙기
4805,(주)이노와이어리스,73490,2016,도입기
4806,(주)이노와이어리스,73490,2017,도입기
4807,(주)이노와이어리스,73490,2018,성장기
4808,(주)이노와이어리스,73490,2019,성숙기
4809,(주)이노와이어리스,73490,2020,성숙기
4810,(주)이노와이어리스,73490,2021,성숙기
4811,(주)이노와이어리스,73490,2022,성숙기
4812,(주)이노인스트루먼트,215790,2017,성장기
4813,(주)이노인스트루먼트,215790,2018,도입기
4814,(주)이노인스트루먼트,215790,2019,도입기
4815,(주)이노인스트루먼트,215790,2021,성숙기
4816,(주)이노인스트루먼트,215790,2022,성숙기
4817,(주)이노진,344860,2021,성숙기
4818,(주)이노진,344860,2022,성숙기
4819,(주)이노테라피,246960,2015,도입기
4820,(주)이노테라피,246960,2016,쇠퇴기
4821,(주)이노테라피,246960,2017,쇠퇴기
4822,(주)이노테라피,246960,2018,도입기
4823,(주)이노테라피,246960,2019,도입기
4824,(주)이노테라피,246960,2020,도입기
4825,(주)이노테라피,246960,2021,도입기
4826,(주)이노테라피,246960,2022,쇠퇴기
4827,(주)이랜시스,264850,2019,성장기
4828,(주)이랜시스,264850,2020,성숙기
4829,(주)이랜시스,264850,2021,성숙기
4830,(주)이랜시스,264850,2022,성숙기
4831,(주)이루다,164060,2016,도입기
4832,(주)이루다,164060,2017,성숙기
4833,(주)이루다,164060,2018,성장기
4834,(주)이루다,164060,2019,성장기
4835,(주)이루다,164060,2020,성장기
4836,(주)이루다,164060,2021,성장기
4837,(주)이루다,164060,2022,쇠퇴기
4838,(주)이루온,65440,2012,성장기
4839,(주)이루온,65440,2013,성장기
4840,(주)이루온,65440,2014,도입기
4841,(주)이루온,65440,2015,쇠퇴기
4842,(주)이루온,65440,2016,성장기
4843,(주)이루온,65440,2017,성숙기
4844,(주)이루온,65440,2018,도입기
4845,(주)이루온,65440,2020,성장기
4846,(주)이루온,65440,2021,성숙기
4847,(주)이루온,65440,2022,성장기
4848,(주)이미지스테크놀로지,115610,2012,쇠퇴기
4849,(주)이미지스테크놀로지,115610,2013,쇠퇴기
4850,(주)이미지스테크놀로지,115610,2014,성숙기
4851,(주)이미지스테크놀로지,115610,2015,성숙기
4852,(주)이미지스테크놀로지,115610,2019,쇠퇴기
4853,(주)이미지스테크놀로지,115610,2020,쇠퇴기
4854,(주)이미지스테크놀로지,115610,2021,성숙기
