,회사명,거래소코드,회계년도,PER,PBR,PCR,PSR
1113,(주)미래생명자원,218150,2018/12,29.271844660194176,1980.6253401352647,-117831.75249920461,1599.2962680614307
1114,(주)미래생명자원,218150,2019/12,48.983050847457626,1819.2402527119143,15141.129565346953,1077.4984406248843
1115,(주)미래생명자원,218150,2020/12,51.89655172413793,1831.4113560020883,66250.46507707669,1183.2532941965574
1116,(주)미래생명자원,218150,2021/12,62.109375,2245.0261696643634,24884.845171576148,1113.2591077859652
1117,(주)미래생명자원,218150,2022/12,80.20833333333333,1875.8251540614997,64259.34218043353,1012.7411026292715
1118,(주)미래아이앤지,7120,2012/12,434.0,3979.027458605857,44243559.955849886,2861.717413165766
1119,(주)미래아이앤지,7120,2013/12,-3.9626168224299065,2747.6007298502877,-9571.150527088803,1871.8749193873268
1120,(주)미래아이앤지,7120,2014/12,-1.5330520393811533,1542.584771181303,-19083.51551914878,3105.215462000379
1121,(주)미래아이앤지,7120,2015/12,93.03571428571429,3366.714929953899,843778.9822220242,16536.667664332086
1122,(주)미래아이앤지,7120,2016/12,-30.795454545454547,1749.764933313082,-24322.78572438785,8766.301951368852
1123,(주)미래아이앤지,7120,2017/12,-13.195121951219512,852.9547174386588,-43733.41354063509,7271.280388756652
1124,(주)미래아이앤지,7120,2018/12,-3.9423076923076925,770.3268367849504,-14005.686191484821,6589.3543966316265
1125,(주)미래아이앤지,7120,2019/12,3.0373831775700935,604.7588981074186,-19116.922029297046,5628.38421155124
1126,(주)미래아이앤지,7120,2020/12,2.609271523178808,570.2315808595171,17102.458798118812,8840.551551041925
1127,(주)미래아이앤지,7120,2021/12,-3.3333333333333335,856.1793300561701,30129.125561725854,7794.333698517992
1128,(주)미래아이앤지,7120,2022/12,-6.086956521739131,562.2365507794333,6833.498941637042,3043.025122698858
1129,(주)미래컴퍼니,49950,2012/12,7.637040979244279,1549.6013690488317,36597.790341073276,1140.8693306413966
1130,(주)미래컴퍼니,49950,2013/12,-20.915750915750916,633.2832933785236,1302.6139119778713,686.4573212722511
1131,(주)미래컴퍼니,49950,2014/12,-6.848167539267016,813.5156774298254,-18803.860739374046,1119.4389387620713
1132,(주)미래컴퍼니,49950,2015/12,22.210526315789473,1250.1228387140284,-30858.496633204893,1295.138798817087
1133,(주)미래컴퍼니,49950,2016/12,20.271682340647857,2084.1314102772203,-126092.50275100772,1848.1740832506441
