,회사명_x,거래소코드,회계년도,종가(원)_x,현재까지 발행한 주식의 총수(주),현재까지 감소한 주식의 총수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),발행주식수(주).1,[U01B840000000]당기순이익(손실)(요약)(IFRS연결)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),[U01D101000000]   당기순손익(요약)(IFRS연결)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS연결)(백만원),[U01B840000000]당기순이익(손실)(요약)(IFRS)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS)(백만원),[U01D101000000]   당기순손익(요약)(IFRS)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS)(백만원),[U01119300]      *당기순이익(요약)(백만원),[U01218800]당기순이익(요약)(백만원),[U01219300]CPA수정후 당기순이익(요약)(백만원),[U01311400]   당기순이익(요약)(백만원),[U01410100]   당기순이익(요약)(백만원),[U01550700]   당기순이익(요약)(백만원),[U01A600000000]자본(*)(요약)(IFRS연결)(백만원),[U01A600000000]자본(*)(IFRS연결)(백만원),[U01A600000000]자본(*)(요약)(IFRS)(백만원),[U01A600000000]자본(*)(IFRS)(천원),[U01119400]자본총계(요약)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[U01410000]영업활동으로 인한 현금흐름(요약)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01B100000000]매출액(수익)(요약)(IFRS연결)(백만원),[U01B100000000]매출액(수익)(요약)(IFRS)(백만원),[U01210000]매출액(요약)(백만원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01B951020000]*주당순손익(요약)(IFRS연결)(원),[U01B951020000]*주당순손익(요약)(IFRS)(원),[U01219000]주당순이익(요약)(원),[U01B951020000]*주당순손익(IFRS연결)(원),[U01B951020000]*주당순손익(IFRS)(원),[U01290400]*주당순손익(연결)(원),[U01290400]*주당순손익(원),당기순이익(천원),주당순이익(원),주당순자산(원),회사명_y,종가(원)_y
309,(주)미래엔에듀파트너,208890,2015/12,,1990820.0,0.0,1990820.0,1990820.0,1990820.0,150.0,164.0,150.0,0.0,231.0,231.0,231.0,231.0,231.0,231.0,0.0,231.0,231.0,231.0,6819.0,6818653.0,6996.0,6995817.0,6996.0,6818653.0,6995817.0,3053.0,2847.0,2847.0,3052514.0,2846841.0,3052514.0,2846841.0,16736.0,13463.0,13463.0,16735540.0,13463049.0,16735540.0,13463049.0,0.0,116.0,116.0,0.0,116.0,0.0,116.0,230866.0,116.0,0.0,미래엔에듀파트너,1400
310,(주)미래엔에듀파트너,208890,2016/12,,1990820.0,0.0,1990820.0,1990820.0,1990820.0,315.0,340.0,315.0,0.0,145.0,145.0,145.0,145.0,145.0,145.0,0.0,145.0,145.0,145.0,7161.0,7161141.0,7140.0,7140325.0,7140.0,7161141.0,7140325.0,2691.0,2292.0,2292.0,2691491.0,2292017.0,2691491.0,2292017.0,18890.0,14270.0,14270.0,18889978.0,14269862.0,18889978.0,14269862.0,0.0,73.0,73.0,0.0,73.0,0.0,73.0,144508.0,73.0,0.0,미래엔에듀파트너,2920
311,(주)미래엔에듀파트너,208890,2016/12,,1990820.0,0.0,1990820.0,1990820.0,1990820.0,315.0,340.0,315.0,0.0,145.0,145.0,145.0,145.0,145.0,145.0,0.0,145.0,145.0,145.0,7161.0,7161141.0,7140.0,7140325.0,7140.0,7161141.0,7140325.0,2691.0,2292.0,2292.0,2691491.0,2292017.0,2691491.0,2292017.0,18890.0,14270.0,14270.0,18889978.0,14269862.0,18889978.0,14269862.0,0.0,73.0,73.0,0.0,73.0,0.0,73.0,144508.0,73.0,0.0,미래엔에듀파트너,2920
312,(주)미래엔에듀파트너,208890,2017/12,,1990820.0,0.0,1990820.0,1990820.0,1990820.0,287.0,287.0,287.0,0.0,323.0,323.0,323.0,323.0,323.0,323.0,0.0,323.0,323.0,323.0,7442.0,7442389.0,7463.0,7463159.0,7463.0,7442389.0,7463159.0,2631.0,2204.0,2204.0,2631413.0,2204282.0,2631413.0,2204282.0,19236.0,14216.0,14216.0,19236149.0,14216396.0,19236149.0,14216396.0,144.0,162.0,162.0,144.0,162.0,144.0,162.0,322834.0,162.0,0.0,미래엔에듀파트너,1820
313,(주)미래엔에듀파트너,208890,2017/12,,1990820.0,0.0,1990820.0,1990820.0,1990820.0,287.0,287.0,287.0,0.0,323.0,323.0,323.0,323.0,323.0,323.0,0.0,323.0,323.0,323.0,7442.0,7442389.0,7463.0,7463159.0,7463.0,7442389.0,7463159.0,2631.0,2204.0,2204.0,2631413.0,2204282.0,2631413.0,2204282.0,19236.0,14216.0,14216.0,19236149.0,14216396.0,19236149.0,14216396.0,144.0,162.0,162.0,144.0,162.0,144.0,162.0,322834.0,162.0,0.0,미래엔에듀파트너,1820
314,(주)미래엔에듀파트너,208890,2018/12,,1990820.0,0.0,1990820.0,1990820.0,1990820.0,419.0,419.0,419.0,0.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,7861.0,7861456.0,7941.0,7941126.0,7941.0,7861456.0,7941126.0,2580.0,2851.0,2851.0,2579528.0,2850744.0,2579528.0,2850744.0,18027.0,13968.0,13968.0,18027126.0,13968202.0,18027126.0,13968202.0,0.0,240.0,240.0,0.0,240.0,210.0,240.0,477967.0,240.0,0.0,미래엔에듀파트너,1510
315,(주)미래엔에듀파트너,208890,2018/12,,1990820.0,0.0,1990820.0,1990820.0,1990820.0,419.0,419.0,419.0,0.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,7861.0,7861456.0,7941.0,7941126.0,7941.0,7861456.0,7941126.0,2580.0,2851.0,2851.0,2579528.0,2850744.0,2579528.0,2850744.0,18027.0,13968.0,13968.0,18027126.0,13968202.0,18027126.0,13968202.0,0.0,240.0,240.0,0.0,240.0,210.0,240.0,477967.0,240.0,0.0,미래엔에듀파트너,1510
316,(주)미래엔에듀파트너,208890,2019/12,,2150820.0,0.0,2150820.0,2150820.0,2150820.0,356.0,356.0,356.0,0.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,8377.0,8376506.0,8259.0,8259356.0,8259.0,8376506.0,8259356.0,2914.0,2334.0,2334.0,2914488.0,2334176.0,2914488.0,2334176.0,18671.0,15019.0,15019.0,18671409.0,15018544.0,18671409.0,15018544.0,0.0,79.0,79.0,177.0,79.0,177.0,79.0,159474.0,79.0,0.0,미래엔에듀파트너,900
317,(주)미래엔에듀파트너,208890,2019/12,,2150820.0,0.0,2150820.0,2150820.0,2150820.0,356.0,356.0,356.0,0.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,8377.0,8376506.0,8259.0,8259356.0,8259.0,8376506.0,8259356.0,2914.0,2334.0,2334.0,2914488.0,2334176.0,2914488.0,2334176.0,18671.0,15019.0,15019.0,18671409.0,15018544.0,18671409.0,15018544.0,0.0,79.0,79.0,177.0,79.0,177.0,79.0,159474.0,79.0,0.0,미래엔에듀파트너,900
318,(주)미래엔에듀파트너,208890,2020/12,,3150820.0,0.0,3150820.0,3150820.0,3150820.0,-3640.0,-3640.0,-3640.0,0.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,7735.0,7734952.0,8169.0,8168507.0,8169.0,7734952.0,8168507.0,-1704.0,-1442.0,-1442.0,-1704094.0,-1441719.0,-1704094.0,-1441719.0,5685.0,4359.0,4359.0,5684796.0,4358565.0,5684796.0,4358565.0,-1.0,-1264.0,-1264.0,-1490.0,-1264.0,-1490.0,-1264.0,-3089736.0,-1264.0,0.0,미래엔에듀파트너,1710
319,(주)미래엔에듀파트너,208890,2020/12,,3150820.0,0.0,3150820.0,3150820.0,3150820.0,-3640.0,-3640.0,-3640.0,0.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,-3090.0,7735.0,7734952.0,8169.0,8168507.0,8169.0,7734952.0,8168507.0,-1704.0,-1442.0,-1442.0,-1704094.0,-1441719.0,-1704094.0,-1441719.0,5685.0,4359.0,4359.0,5684796.0,4358565.0,5684796.0,4358565.0,-1.0,-1264.0,-1264.0,-1490.0,-1264.0,-1490.0,-1264.0,-3089736.0,-1264.0,0.0,미래엔에듀파트너,1710
320,(주)미래엔에듀파트너,208890,2021/12,,3150820.0,0.0,3150820.0,3150820.0,3150820.0,-4074.0,-4074.0,-4074.0,0.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,3655.0,3655429.0,4102.0,4101784.0,4102.0,3655429.0,4101784.0,-1763.0,-1941.0,-1941.0,-1763269.0,-1940696.0,-1763269.0,-1940696.0,8304.0,6629.0,6629.0,8303999.0,6628767.0,8303999.0,6628767.0,-1.0,-1289.0,-1289.0,-1293.0,-1289.0,-1293.0,-1289.0,-4060835.0,-1289.0,0.0,미래엔에듀파트너,2500
321,(주)미래엔에듀파트너,208890,2021/12,,3150820.0,0.0,3150820.0,3150820.0,3150820.0,-4074.0,-4074.0,-4074.0,0.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,-4061.0,3655.0,3655429.0,4102.0,4101784.0,4102.0,3655429.0,4101784.0,-1763.0,-1941.0,-1941.0,-1763269.0,-1940696.0,-1763269.0,-1940696.0,8304.0,6629.0,6629.0,8303999.0,6628767.0,8303999.0,6628767.0,-1.0,-1289.0,-1289.0,-1293.0,-1289.0,-1293.0,-1289.0,-4060835.0,-1289.0,0.0,미래엔에듀파트너,2500
322,(주)미래엔에듀파트너,208890,2022/12,,3150820.0,0.0,3150820.0,3150820.0,3150820.0,-946.0,-946.0,-946.0,0.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,2709.0,2709382.0,3264.0,3263657.0,3264.0,2709382.0,3263657.0,1572.0,1556.0,1556.0,1571667.0,1555949.0,1571667.0,1555949.0,13496.0,12026.0,12026.0,13496333.0,12026104.0,13496333.0,12026104.0,0.0,-266.0,-266.0,-300.0,-266.0,-300.0,-266.0,-838127.0,-266.0,0.0,미래엔에듀파트너,1100
323,(주)미래엔에듀파트너,208890,2022/12,,3150820.0,0.0,3150820.0,3150820.0,3150820.0,-946.0,-946.0,-946.0,0.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,-838.0,2709.0,2709382.0,3264.0,3263657.0,3264.0,2709382.0,3263657.0,1572.0,1556.0,1556.0,1571667.0,1555949.0,1571667.0,1555949.0,13496.0,12026.0,12026.0,13496333.0,12026104.0,13496333.0,12026104.0,0.0,-266.0,-266.0,-300.0,-266.0,-300.0,-266.0,-838127.0,-266.0,0.0,미래엔에듀파트너,1100
324,(주)바스칸바이오제약,354390,2022/12,,1240000.0,1240000.0,0.0,7018247.0,7018247.0,,,,,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,,,24656.0,24655814.0,24656.0,,24655814.0,,821.0,821.0,,820549.0,,820549.0,,26798.0,26798.0,,26797640.0,,26797640.0,,24.0,24.0,,24.0,,24.0,167673.0,24.0,0.0,바스칸바이오제약,5830
325,(주)바스칸바이오제약,354390,2022/12,,8258247.0,1240000.0,7018247.0,7018247.0,7018247.0,,,,,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,,,24656.0,24655814.0,24656.0,,24655814.0,,821.0,821.0,,820549.0,,820549.0,,26798.0,26798.0,,26797640.0,,26797640.0,,24.0,24.0,,24.0,,24.0,167673.0,24.0,0.0,바스칸바이오제약,5830
326,(주)바스칸바이오제약,354390,2022/12,,7018247.0,0.0,7018247.0,7018247.0,7018247.0,,,,,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0,,,24656.0,24655814.0,24656.0,,24655814.0,,821.0,821.0,,820549.0,,820549.0,,26798.0,26798.0,,26797640.0,,26797640.0,,24.0,24.0,,24.0,,24.0,167673.0,24.0,0.0,바스칸바이오제약,5830
327,(주)바이오인프라생명과학,266470,2020/12,,14106847.0,0.0,14106847.0,14672883.0,14672883.0,-4524.0,-4524.0,-4524.0,0.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-1425.0,-1424651.0,-1588.0,-1587859.0,-1588.0,-1424651.0,-1587859.0,-3557.0,-3557.0,-3557.0,-3557272.0,-3557272.0,-3557272.0,-3557272.0,1043.0,1043.0,1043.0,1042994.0,1042994.0,1042994.0,1042994.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-4524428.0,-327.0,0.0,바이오인프라생명과학,3000
328,(주)바이오인프라생명과학,266470,2020/12,,15238921.0,566038.0,14672883.0,14672883.0,14672883.0,-4524.0,-4524.0,-4524.0,0.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-1425.0,-1424651.0,-1588.0,-1587859.0,-1588.0,-1424651.0,-1587859.0,-3557.0,-3557.0,-3557.0,-3557272.0,-3557272.0,-3557272.0,-3557272.0,1043.0,1043.0,1043.0,1042994.0,1042994.0,1042994.0,1042994.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-4524428.0,-327.0,0.0,바이오인프라생명과학,3000
329,(주)바이오인프라생명과학,266470,2020/12,,1132074.0,566038.0,566036.0,14672883.0,14672883.0,-4524.0,-4524.0,-4524.0,0.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-4524.0,-1425.0,-1424651.0,-1588.0,-1587859.0,-1588.0,-1424651.0,-1587859.0,-3557.0,-3557.0,-3557.0,-3557272.0,-3557272.0,-3557272.0,-3557272.0,1043.0,1043.0,1043.0,1042994.0,1042994.0,1042994.0,1042994.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-327.0,-4524428.0,-327.0,0.0,바이오인프라생명과학,3000
330,(주)바이오인프라생명과학,266470,2021/12,,2313889.0,566038.0,1747851.0,15854698.0,15854698.0,,,,,-2448.0,-2448.0,-2448.0,-2448.0,-2448.0,-2448.0,7.0,-2448.0,-2448.0,-2448.0,,,2532.0,2531543.0,2532.0,,2531543.0,,-3413.0,-3413.0,,-3412812.0,,-3412812.0,,1426.0,1426.0,,1426440.0,,1426440.0,,-166.0,-166.0,,-166.0,,-166.0,-2447669.0,-166.0,0.0,바이오인프라생명과학,2680
331,(주)바이오인프라생명과학,266470,2021/12,,16420736.0,566038.0,15854698.0,15854698.0,15854698.0,,,,,-2448.0,-2448.0,-2448.0,-2448.0,-2448.0,-2448.0,7.0,-2448.0,-2448.0,-2448.0,,,2532.0,2531543.0,2532.0,,2531543.0,,-3413.0,-3413.0,,-3412812.0,,-3412812.0,,1426.0,1426.0,,1426440.0,,1426440.0,,-166.0,-166.0,,-166.0,,-166.0,-2447669.0,-166.0,0.0,바이오인프라생명과학,2680
332,(주)바이오인프라생명과학,266470,2021/12,,14106847.0,0.0,14106847.0,15854698.0,15854698.0,,,,,-2448.0,-2448.0,-2448.0,-2448.0,-2448.0,-2448.0,7.0,-2448.0,-2448.0,-2448.0,,,2532.0,2531543.0,2532.0,,2531543.0,,-3413.0,-3413.0,,-3412812.0,,-3412812.0,,1426.0,1426.0,,1426440.0,,1426440.0,,-166.0,-166.0,,-166.0,,-166.0,-2447669.0,-166.0,0.0,바이오인프라생명과학,2680
333,(주)바이오인프라생명과학,266470,2022/12,,2313889.0,566038.0,1747851.0,15854698.0,15854698.0,,,,,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,,,1103.0,1102839.0,1103.0,,1102839.0,,-2224.0,-2224.0,,-2224009.0,,-2224009.0,,1492.0,1492.0,,1492138.0,,1492138.0,,-103.0,-103.0,,-103.0,,-103.0,-1455362.0,-103.0,0.0,바이오인프라생명과학,1070
334,(주)바이오인프라생명과학,266470,2022/12,,16420736.0,566038.0,15854698.0,15854698.0,15854698.0,,,,,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,,,1103.0,1102839.0,1103.0,,1102839.0,,-2224.0,-2224.0,,-2224009.0,,-2224009.0,,1492.0,1492.0,,1492138.0,,1492138.0,,-103.0,-103.0,,-103.0,,-103.0,-1455362.0,-103.0,0.0,바이오인프라생명과학,1070
335,(주)바이오인프라생명과학,266470,2022/12,,14106847.0,0.0,14106847.0,15854698.0,15854698.0,,,,,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,-1455.0,,,1103.0,1102839.0,1103.0,,1102839.0,,-2224.0,-2224.0,,-2224009.0,,-2224009.0,,1492.0,1492.0,,1492138.0,,1492138.0,,-103.0,-103.0,,-103.0,,-103.0,-1455362.0,-103.0,0.0,바이오인프라생명과학,1070
336,(주)바이오프로테크,199290,2016/12,,1770428.0,0.0,1770428.0,4246562.0,4246562.0,,,,,,,,,-2622.0,-2622.0,0.0,-2622.0,-2622.0,-2622.0,,,,,12710.0,,12709577.0,,,73.0,,,,73261.0,,,21243.0,,,,21243062.0,,,-1094.0,,,,-1094.0,-2621947.0,-1094.0,0.0,바이오프로테크,10750
337,(주)바이오프로테크,199290,2016/12,,2881243.0,405109.0,2476134.0,4246562.0,4246562.0,,,,,,,,,-2622.0,-2622.0,0.0,-2622.0,-2622.0,-2622.0,,,,,12710.0,,12709577.0,,,73.0,,,,73261.0,,,21243.0,,,,21243062.0,,,-1094.0,,,,-1094.0,-2621947.0,-1094.0,0.0,바이오프로테크,10750
338,(주)바이오프로테크,199290,2016/12,,4651671.0,405109.0,4246562.0,4246562.0,4246562.0,,,,,,,,,-2622.0,-2622.0,0.0,-2622.0,-2622.0,-2622.0,,,,,12710.0,,12709577.0,,,73.0,,,,73261.0,,,21243.0,,,,21243062.0,,,-1094.0,,,,-1094.0,-2621947.0,-1094.0,0.0,바이오프로테크,10750
339,(주)바이오프로테크,199290,2017/12,,4651671.0,405109.0,4246562.0,4246562.0,4246562.0,,,,,,,,,-5199.0,-5199.0,0.0,-5199.0,-5199.0,-5199.0,,,,,7767.0,,7767252.0,,,548.0,,,,547579.0,,,17993.0,,,,17992680.0,,,-1850.0,,,,-1850.0,-5199154.0,-1850.0,0.0,바이오프로테크,3595
340,(주)바이오프로테크,199290,2017/12,,3467738.0,405109.0,3062629.0,4246562.0,4246562.0,,,,,,,,,-5199.0,-5199.0,0.0,-5199.0,-5199.0,-5199.0,,,,,7767.0,,7767252.0,,,548.0,,,,547579.0,,,17993.0,,,,17992680.0,,,-1850.0,,,,-1850.0,-5199154.0,-1850.0,0.0,바이오프로테크,3595
341,(주)바이오프로테크,199290,2017/12,,1183933.0,0.0,1183933.0,4246562.0,4246562.0,,,,,,,,,-5199.0,-5199.0,0.0,-5199.0,-5199.0,-5199.0,,,,,7767.0,,7767252.0,,,548.0,,,,547579.0,,,17993.0,,,,17992680.0,,,-1850.0,,,,-1850.0,-5199154.0,-1850.0,0.0,바이오프로테크,3595
342,(주)바이오프로테크,199290,2018/12,,2638955.0,0.0,2638955.0,5844645.0,5844645.0,,,,,,,,,64.0,64.0,0.0,64.0,64.0,64.0,,,,,14514.0,,14514279.0,,,-5183.0,,,,-5183111.0,,,20502.0,,,,20501563.0,,,-20.0,,,,-20.0,63541.0,-20.0,0.0,바이오프로테크,4300
343,(주)바이오프로테크,199290,2018/12,,3610799.0,405109.0,3205690.0,5844645.0,5844645.0,,,,,,,,,64.0,64.0,0.0,64.0,64.0,64.0,,,,,14514.0,,14514279.0,,,-5183.0,,,,-5183111.0,,,20502.0,,,,20501563.0,,,-20.0,,,,-20.0,63541.0,-20.0,0.0,바이오프로테크,4300
344,(주)바이오프로테크,199290,2018/12,,6249754.0,405109.0,5844645.0,5844645.0,5844645.0,,,,,,,,,64.0,64.0,0.0,64.0,64.0,64.0,,,,,14514.0,,14514279.0,,,-5183.0,,,,-5183111.0,,,20502.0,,,,20501563.0,,,-20.0,,,,-20.0,63541.0,-20.0,0.0,바이오프로테크,4300
345,(주)바이오프로테크,199290,2019/12,,3846049.0,1234910.0,2611139.0,5866828.0,5866828.0,,,,,,,,,-20187.0,-20187.0,-20187.0,-20187.0,-20187.0,-20187.0,,,,,-5182.0,,-5182225.0,,,-2430.0,,,,-2429983.0,,,12471.0,,,,12470748.0,,,-6201.0,,,,-6201.0,-4487693.0,-1407.0,0.0,바이오프로테크,2500
346,(주)바이오프로테크,199290,2019/12,,7506847.0,1640019.0,5866828.0,5866828.0,5866828.0,,,,,,,,,-20187.0,-20187.0,-20187.0,-20187.0,-20187.0,-20187.0,,,,,-5182.0,,-5182225.0,,,-2430.0,,,,-2429983.0,,,12471.0,,,,12470748.0,,,-6201.0,,,,-6201.0,-4487693.0,-1407.0,0.0,바이오프로테크,2500
347,(주)바이오프로테크,199290,2019/12,,3660798.0,405109.0,3255689.0,5866828.0,5866828.0,,,,,,,,,-20187.0,-20187.0,-20187.0,-20187.0,-20187.0,-20187.0,,,,,-5182.0,,-5182225.0,,,-2430.0,,,,-2429983.0,,,12471.0,,,,12470748.0,,,-6201.0,,,,-6201.0,-4487693.0,-1407.0,0.0,바이오프로테크,2500
348,(주)바이오프로테크,199290,2020/12,,3846049.0,1244910.0,2601139.0,5867939.0,5867939.0,,,,,,,,,-4696.0,-4696.0,-4696.0,-4696.0,-4696.0,-4696.0,,,,,-9749.0,,-9749212.0,,,952.0,,,,951869.0,,,12788.0,,,,12788111.0,,,-1437.0,,,,-1437.0,-9637147.0,-2989.0,0.0,바이오프로테크,2930
349,(주)바이오프로테크,199290,2020/12,,7517958.0,1650019.0,5867939.0,5867939.0,5867939.0,,,,,,,,,-4696.0,-4696.0,-4696.0,-4696.0,-4696.0,-4696.0,,,,,-9749.0,,-9749212.0,,,952.0,,,,951869.0,,,12788.0,,,,12788111.0,,,-1437.0,,,,-1437.0,-9637147.0,-2989.0,0.0,바이오프로테크,2930
350,(주)바이오프로테크,199290,2020/12,,3671909.0,405109.0,3266800.0,5867939.0,5867939.0,,,,,,,,,-4696.0,-4696.0,-4696.0,-4696.0,-4696.0,-4696.0,,,,,-9749.0,,-9749212.0,,,952.0,,,,951869.0,,,12788.0,,,,12788111.0,,,-1437.0,,,,-1437.0,-9637147.0,-2989.0,0.0,바이오프로테크,2930
351,(주)바이오프로테크,199290,2021/12,,5581693.0,405109.0,5176584.0,8152130.0,8152130.0,,,,,,,,,-2413.0,-2413.0,-2413.0,-2413.0,-2413.0,-2413.0,,,,,-8059.0,,-8059055.0,,,-4574.0,,,,-4574030.0,,,18111.0,,,,18110817.0,,,-466.0,,,,-466.0,-2413383.0,-466.0,0.0,바이오프로테크,827
352,(주)바이오프로테크,199290,2021/12,,5236631.0,2035110.0,3201521.0,8152130.0,8152130.0,,,,,,,,,-2413.0,-2413.0,-2413.0,-2413.0,-2413.0,-2413.0,,,,,-8059.0,,-8059055.0,,,-4574.0,,,,-4574030.0,,,18111.0,,,,18110817.0,,,-466.0,,,,-466.0,-2413383.0,-466.0,0.0,바이오프로테크,827
353,(주)바이오프로테크,199290,2021/12,,10818324.0,2440219.0,8378105.0,8152130.0,8152130.0,,,,,,,,,-2413.0,-2413.0,-2413.0,-2413.0,-2413.0,-2413.0,,,,,-8059.0,,-8059055.0,,,-4574.0,,,,-4574030.0,,,18111.0,,,,18110817.0,,,-466.0,,,,-466.0,-2413383.0,-466.0,0.0,바이오프로테크,827
354,(주)바이오프로테크,199290,2022/12,,15229871.0,405109.0,14824762.0,19805513.0,19805513.0,,,,,,,,,3736.0,3736.0,3736.0,3736.0,3736.0,3736.0,,,,,1988.0,-1557680.0,1987876.0,,,-2536.0,,,-2572450.0,-2536146.0,,,30903.0,,,36273596.0,30902928.0,,,252.0,,,99.0,252.0,3736044.0,252.0,0.0,바이오프로테크,1075
355,(주)바이오프로테크,199290,2022/12,,22346132.0,2540619.0,19805513.0,19805513.0,19805513.0,,,,,,,,,3736.0,3736.0,3736.0,3736.0,3736.0,3736.0,,,,,1988.0,-1557680.0,1987876.0,,,-2536.0,,,-2572450.0,-2536146.0,,,30903.0,,,36273596.0,30902928.0,,,252.0,,,99.0,252.0,3736044.0,252.0,0.0,바이오프로테크,1075
356,(주)바이오프로테크,199290,2022/12,,7116261.0,2135510.0,4980751.0,19805513.0,19805513.0,,,,,,,,,3736.0,3736.0,3736.0,3736.0,3736.0,3736.0,,,,,1988.0,-1557680.0,1987876.0,,,-2536.0,,,-2572450.0,-2536146.0,,,30903.0,,,36273596.0,30902928.0,,,252.0,,,99.0,252.0,3736044.0,252.0,0.0,바이오프로테크,1075
357,(주)볼빅,206950,2015/12,,4000000.0,0.0,4000000.0,5075560.0,5075560.0,,,,,,,,,142.0,142.0,0.0,142.0,142.0,142.0,,,,,25342.0,,25341633.0,,,-3404.0,,,,-3404476.0,,,28764.0,,,,28763788.0,,,36.0,,,,36.0,142207.0,36.0,0.0,볼빅,10000
358,(주)볼빅,206950,2015/12,,1075560.0,0.0,1075560.0,5075560.0,5075560.0,,,,,,,,,142.0,142.0,0.0,142.0,142.0,142.0,,,,,25342.0,,25341633.0,,,-3404.0,,,,-3404476.0,,,28764.0,,,,28763788.0,,,36.0,,,,36.0,142207.0,36.0,0.0,볼빅,10000
359,(주)볼빅,206950,2015/12,,5075560.0,0.0,5075560.0,5075560.0,5075560.0,,,,,,,,,142.0,142.0,0.0,142.0,142.0,142.0,,,,,25342.0,,25341633.0,,,-3404.0,,,,-3404476.0,,,28764.0,,,,28763788.0,,,36.0,,,,36.0,142207.0,36.0,0.0,볼빅,10000
360,(주)볼빅,206950,2016/12,,5745450.0,0.0,5745450.0,5745450.0,5745450.0,,,,,,,,,801.0,801.0,801.0,801.0,801.0,801.0,,,,,31143.0,,31142913.0,,,-4445.0,,,,-4444966.0,,,31434.0,,,,31433597.0,,,200.0,,,,200.0,801106.0,200.0,0.0,볼빅,9700
361,(주)볼빅,206950,2016/12,,4010000.0,0.0,4010000.0,5745450.0,5745450.0,,,,,,,,,801.0,801.0,801.0,801.0,801.0,801.0,,,,,31143.0,,31142913.0,,,-4445.0,,,,-4444966.0,,,31434.0,,,,31433597.0,,,200.0,,,,200.0,801106.0,200.0,0.0,볼빅,9700
362,(주)볼빅,206950,2016/12,,1735450.0,0.0,1735450.0,5745450.0,5745450.0,,,,,,,,,801.0,801.0,801.0,801.0,801.0,801.0,,,,,31143.0,,31142913.0,,,-4445.0,,,,-4444966.0,,,31434.0,,,,31433597.0,,,200.0,,,,200.0,801106.0,200.0,0.0,볼빅,9700
363,(주)볼빅,206950,2017/12,,6245450.0,0.0,6245450.0,6245450.0,6245450.0,,,,,,,,,-2013.0,-2013.0,0.0,-2013.0,-2013.0,-2013.0,,,,,31096.0,,31095705.0,,,2244.0,,,,2244412.0,,,42330.0,,,,42329808.0,,,-502.0,,,,-502.0,-2013328.0,-502.0,0.0,볼빅,12500
