회사명,거래소코드,회계년도,발행주식수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),주당순이익(원),주당순자산(원),종가(원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),당기순이익(천원),[U01B840000000]당기순이익(손실)(IFRS연결)(천원),[U01B840000000]당기순이익(손실)(IFRS)(천원),[U01290200]당기순이익(순손실)(연결)(천원),[U01290200]당기순이익(순손실)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원)
(주)크린앤사이언스,045520,2018/12,6500000,6500000,6500000,1099,0,12800,4282335,3788687,4282335,3788687,6855634,6852364,6855634,6852364,6855634,95238575,94801718,95238575,94801718,36715491,36762501,36715491,36762501
(주)크린앤사이언스,045520,2018/12,6500000,0,6500000,1099,0,12800,4282335,3788687,4282335,3788687,6855634,6852364,6855634,6852364,6855634,95238575,94801718,95238575,94801718,36715491,36762501,36715491,36762501
(주)크린앤사이언스,045520,2018/12,6500000,6500000,6500000,1099,0,12800,4282335,3788687,4282335,3788687,6855634,6852364,6855634,6852364,6855634,95238575,94801718,95238575,94801718,36715491,36762501,36715491,36762501
(주)크린앤사이언스,045520,2019/12,6500000,0,6500000,1296,0,27600,8267288,8277887,8267288,8277887,8007413,8117118,8007413,8117118,8007413,118318802,117760212,118318802,117760212,42222317,42215965,42222317,42215965
(주)크린앤사이언스,045520,2019/12,6500000,6500000,6500000,1296,0,27600,8267288,8277887,8267288,8277887,8007413,8117118,8007413,8117118,8007413,118318802,117760212,118318802,117760212,42222317,42215965,42222317,42215965
(주)크린앤사이언스,045520,2019/12,6500000,6500000,6500000,1296,0,27600,8267288,8277887,8267288,8277887,8007413,8117118,8007413,8117118,8007413,118318802,117760212,118318802,117760212,42222317,42215965,42222317,42215965
(주)크린앤사이언스,045520,2020/12,6500000,0,6500000,2210,0,29850,21169402,21072590,21169402,21072590,13551959,13380845,13551959,13380845,13551959,150489394,149965653,150489394,149965653,53299135,53333689,53299135,53333689
(주)크린앤사이언스,045520,2020/12,6500000,6500000,6500000,2210,0,29850,21169402,21072590,21169402,21072590,13551959,13380845,13551959,13380845,13551959,150489394,149965653,150489394,149965653,53299135,53333689,53299135,53333689
(주)크린앤사이언스,045520,2020/12,6500000,6500000,6500000,2210,0,29850,21169402,21072590,21169402,21072590,13551959,13380845,13551959,13380845,13551959,150489394,149965653,150489394,149965653,53299135,53333689,53299135,53333689
(주)크린앤사이언스,045520,2021/12,6500000,6500000,6500000,-1232,0,19700,11209015,10983734,11209015,10983734,-7538709,-7253056,-7538709,-7253056,-7538709,121656086,121211771,121656086,121211771,43195431,43169149,43195431,43169149
(주)크린앤사이언스,045520,2021/12,6500000,0,6500000,-1232,0,19700,11209015,10983734,11209015,10983734,-7538709,-7253056,-7538709,-7253056,-7538709,121656086,121211771,121656086,121211771,43195431,43169149,43195431,43169149
(주)크린앤사이언스,045520,2021/12,6500000,6500000,6500000,-1232,0,19700,11209015,10983734,11209015,10983734,-7538709,-7253056,-7538709,-7253056,-7538709,121656086,121211771,121656086,121211771,43195431,43169149,43195431,43169149
(주)크린앤사이언스,045520,2022/12,6500000,6500000,6500000,-2602,0,9370,616012,689509,616012,689509,-15916171,-16301374,-15916171,-16301374,-15916171,86034564,83018257,86034564,83018257,27179127,27786756,27179127,27786756
(주)크린앤사이언스,045520,2022/12,6500000,6500000,6500000,-2602,0,9370,616012,689509,616012,689509,-15916171,-16301374,-15916171,-16301374,-15916171,86034564,83018257,86034564,83018257,27179127,27786756,27179127,27786756
(주)크린앤사이언스,045520,2022/12,6500000,0,6500000,-2602,0,9370,616012,689509,616012,689509,-15916171,-16301374,-15916171,-16301374,-15916171,86034564,83018257,86034564,83018257,27179127,27786756,27179127,27786756
(주)클라우드에어,036170,2012/12,36403689,36403689,36403689,430,0,1375,3403401,3253888,3403401,3253888,7092000,6692555,7092086,6692555,7092086,65804705,63933030,65804705,63933030,58243731,58429525,58243731,58429525
(주)클라우드에어,036170,2012/12,36403689,36403689,36403689,430,0,1375,3403401,3253888,3403401,3253888,7092000,6692555,7092086,6692555,7092086,65804705,63933030,65804705,63933030,58243731,58429525,58243731,58429525
(주)클라우드에어,036170,2013/12,28796173,28796173,28796173,-7,0,1660,4541140,4981236,4541140,4981236,-201000,-228488,-201185,-228488,-201185,75783205,75788423,75783205,75788423,54701982,54778192,54701982,54778192
(주)클라우드에어,036170,2013/12,28796173,28796173,28796173,-7,0,1660,4541140,4981236,4541140,4981236,-201000,-228488,-201185,-228488,-201185,75783205,75788423,75783205,75788423,54701982,54778192,54701982,54778192
(주)클라우드에어,036170,2014/12,30058097,30058097,30058097,-14,0,1150,5567635,4867921,5567635,4867921,-406200,286699,-406200,286699,-406200,73979284,73979284,73979284,73979284,58077467,57300399,58077467,57300399
(주)클라우드에어,036170,2014/12,30058097,30058097,30058097,-14,0,1150,5567635,4867921,5567635,4867921,-406200,286699,-406200,286699,-406200,73979284,73979284,73979284,73979284,58077467,57300399,58077467,57300399
(주)클라우드에어,036170,2015/12,48193109,48193109,48193109,-453,0,1700,552018,580152,552018,580152,-16560583,-16363212,-16560583,-16363212,-16560583,20574075,20574075,20574075,20574075,62653091,62197231,62653091,62197231
(주)클라우드에어,036170,2015/12,48193109,48193109,48193109,-453,0,1700,552018,580152,552018,580152,-16560583,-16363212,-16560583,-16363212,-16560583,20574075,20574075,20574075,20574075,62653091,62197231,62653091,62197231
(주)클라우드에어,036170,2016/12,48193109,48193109,48193109,54,0,1520,4368178,5809627,4368178,5809627,2495978,603063,2495978,603063,2495978,17665255,16757319,17665255,16757319,63797860,64726609,63797860,64726609
(주)클라우드에어,036170,2016/12,48193109,48193109,48193109,54,0,1520,4368178,5809627,4368178,5809627,2495978,603063,2495978,603063,2495978,17665255,16757319,17665255,16757319,63797860,64726609,63797860,64726609
(주)클라우드에어,036170,2017/12,26254825,26254825,26254825,24,0,3320,3275937,4324677,3275937,4324677,584618,-855752,584618,-855752,584618,16593462,15570249,16593462,15570249,68928373,71297492,68928373,71297492
(주)클라우드에어,036170,2017/12,26254825,26254825,26254825,24,0,3320,3275937,4324677,3275937,4324677,584618,-855752,584618,-855752,584618,16593462,15570249,16593462,15570249,68928373,71297492,68928373,71297492
(주)클라우드에어,036170,2018/12,29471648,29471648,29471648,-101,0,2550,1744608,1875014,1744608,1875014,-2572776,-2337633,-2572776,-2337633,-2572776,14413626,14190606,14413626,14190606,75777669,78067371,75777669,78067371
(주)클라우드에어,036170,2018/12,29471648,29471648,29471648,-101,0,2550,1744608,1875014,1744608,1875014,-2572776,-2337633,-2572776,-2337633,-2572776,14413626,14190606,14413626,14190606,75777669,78067371,75777669,78067371
(주)클라우드에어,036170,2019/12,39116090,39116090,39116090,-478,0,2140,1686508,1497115,1686508,1497115,-15283330,-13773633,-15283330,-13773633,-15283330,13489259,13489259,13489259,13489259,88313500,87764135,88313500,87764135
(주)클라우드에어,036170,2019/12,39116090,39116090,39116090,-478,0,2140,1686508,1497115,1686508,1497115,-15283330,-13773633,-15283330,-13773633,-15283330,13489259,13489259,13489259,13489259,88313500,87764135,88313500,87764135
(주)클라우드에어,036170,2020/12,45121437,45121437,45121437,-284,0,1860,-1296828,-1503658,-1296828,-1503658,-11582694,-11564598,-11582694,-11564598,-11582694,13574214,13440967,13574214,13440967,84268948,83843455,84268948,83843455
(주)클라우드에어,036170,2020/12,45121437,45121437,45121437,-284,0,1860,-1296828,-1503658,-1296828,-1503658,-11582694,-11564598,-11582694,-11564598,-11582694,13574214,13440967,13574214,13440967,84268948,83843455,84268948,83843455
(주)클라우드에어,036170,2021/12,56032293,56032293,56032293,36,0,1465,3890780,76030,3890780,76030,1892044,1518324,1892044,1518324,1892044,15858694,15173822,15858694,15173822,105137716,105112085,105137716,105112085
(주)클라우드에어,036170,2021/12,56032293,56032293,56032293,36,0,1465,3890780,76030,3890780,76030,1892044,1518324,1892044,1518324,1892044,15858694,15173822,15858694,15173822,105137716,105112085,105137716,105112085
(주)클라우드에어,036170,2022/12,61365626,61365626,61365626,45,0,914,248584,5134828,248584,5134828,2712566,4178060,2712566,4178060,2712566,13418819,13418819,13418819,13418819,110674993,109183867,110674993,109183867
(주)클라우드에어,036170,2022/12,61365626,61365626,61365626,45,0,914,248584,5134828,248584,5134828,2712566,4178060,2712566,4178060,2712566,13418819,13418819,13418819,13418819,110674993,109183867,110674993,109183867
(주)클래시스,214150,2015/12,5500000,5500000,5500000,14,0,2010,,,,,63662,,,,,,,,,,,,
(주)클래시스,214150,2015/12,5500000,5500000,5500000,14,0,2010,,,,,63662,,,,,,,,,,,,
(주)클래시스,214150,2016/12,5500000,5500000,5500000,15,0,1995,,,,,80850,,,,,,,,,,,,
(주)클래시스,214150,2016/12,5500000,5500000,5500000,15,0,1995,,,,,80850,,,,,,,,,,,,
(주)클래시스,214150,2017/12,60473077,60473077,60473077,-94,0,4165,8595241,8629428,8595241,8629428,-5144060,-5128224,-5144060,-5128224,-5144060,34868166,34629233,34868166,34629233,35091960,35090843,35091960,35090843
(주)클래시스,214150,2017/12,60473077,60473077,60473077,-94,0,4165,8595241,8629428,8595241,8629428,-5144060,-5128224,-5144060,-5128224,-5144060,34868166,34629233,34868166,34629233,35091960,35090843,35091960,35090843
(주)클래시스,214150,2018/12,61973077,61973077,61973077,243,0,4085,15992273,15989087,15992273,15989087,14866192,14862505,14866192,14862505,14866192,47481790,46944935,47481790,46944935,51043024,51054067,51043024,51054067
(주)클래시스,214150,2018/12,61973077,61973077,61973077,243,0,4085,15992273,15989087,15992273,15989087,14866192,14862505,14866192,14862505,14866192,47481790,46944935,47481790,46944935,51043024,51054067,51043024,51054067
(주)클래시스,214150,2019/12,64364380,64364380,64364380,533,0,14150,39033740,38975078,39033740,38975078,33323310,33393938,33323310,33393938,33323310,81133257,80095778,81133257,80095778,87916576,87850603,87916576,87850603
(주)클래시스,214150,2019/12,64364380,64364380,64364380,533,0,14150,39033740,38975078,39033740,38975078,33323310,33393938,33323310,33393938,33323310,81133257,80095778,81133257,80095778,87916576,87850603,87916576,87850603
(주)클래시스,214150,2020/12,64709168,64709168,64709168,588,0,15400,38125168,37917883,38125168,37917883,38050187,38164823,38050187,38164823,38050187,76460932,75857104,76460932,75857104,123756880,123588033,123756880,123588033
(주)클래시스,214150,2020/12,64709168,64709168,64709168,588,0,15400,38125168,37917883,38125168,37917883,38050187,38164823,38050187,38164823,38050187,76460932,75857104,76460932,75857104,123756880,123588033,123756880,123588033
(주)클래시스,214150,2021/12,64716864,64716864,64716864,677,0,18800,36367042,36401022,36367042,36401022,43800595,43804676,43800595,43804676,43800595,100596936,100343763,100596936,100343763,163744431,163520077,163744431,163520077
(주)클래시스,214150,2021/12,64716864,64716864,64716864,677,0,18800,36367042,36401022,36367042,36401022,43800595,43804676,43800595,43804676,43800595,100596936,100343763,100596936,100343763,163744431,163520077,163744431,163520077
(주)클래시스,214150,2022/12,64776702,64776702,64776702,1165,0,18400,54754505,54745695,54754505,54745695,75340859,75378647,75340859,75378647,75340859,141803242,141442784,141803242,141442784,229553857,229276492,229553857,229276492
(주)클래시스,214150,2022/12,64776702,64776702,64776702,1165,0,18400,54754505,54745695,54754505,54745695,75340859,75378647,75340859,75378647,75340859,141803242,141442784,141803242,141442784,229553857,229276492,229553857,229276492
(주)클리노믹스,352770,2020/12,13315141,13315141,13315141,-1203,0,17350,-7933850,-6237526,-7933850,-6237526,-12107026,-13146601,-12107026,-13146601,-12107026,9820007,8118776,9820007,8118776,39919549,41616454,39919549,41616454
(주)클리노믹스,352770,2020/12,13315141,13315141,13315141,-1203,0,17350,-7933850,-6237526,-7933850,-6237526,-12107026,-13146601,-12107026,-13146601,-12107026,9820007,8118776,9820007,8118776,39919549,41616454,39919549,41616454
(주)클리노믹스,352770,2021/12,13470141,13470141,13470141,-351,0,12950,2117902,-4145915,2117902,-4145915,-4580696,15852875,-4580696,15852875,-4580696,55426004,9045599,55426004,9045599,58613749,38812605,58613749,38812605
(주)클리노믹스,352770,2021/12,13470141,13470141,13470141,-351,0,12950,2117902,-4145915,2117902,-4145915,-4580696,15852875,-4580696,15852875,-4580696,55426004,9045599,55426004,9045599,58613749,38812605,58613749,38812605
(주)클리노믹스,352770,2022/12,14001820,14001820,14001820,-806,0,6620,-11970823,-7372509,-11970823,-7372509,-10675485,-10234416,-10675485,-10234416,-10675485,23083152,5382066,23083152,5382066,53196755,30977975,53196755,30977975
(주)클리노믹스,352770,2022/12,14001820,13620141,14001820,-806,0,6620,-11970823,-7372509,-11970823,-7372509,-10675485,-10234416,-10675485,-10234416,-10675485,23083152,5382066,23083152,5382066,53196755,30977975,53196755,30977975
(주)클리노믹스,352770,2022/12,14001820,381679,14001820,-806,0,6620,-11970823,-7372509,-11970823,-7372509,-10675485,-10234416,-10675485,-10234416,-10675485,23083152,5382066,23083152,5382066,53196755,30977975,53196755,30977975
(주)타이거일렉,219130,2015/12,6314290,6314290,6314290,535,0,5260,2542045,2711379,2542045,2711379,2451492,2293754,2451492,2293754,2451492,26923156,26115950,26923156,26115950,34474257,34553174,34474257,34553174
(주)타이거일렉,219130,2015/12,6314290,6314290,6314290,535,0,5260,2542045,2711379,2542045,2711379,2451492,2293754,2451492,2293754,2451492,26923156,26115950,26923156,26115950,34474257,34553174,34474257,34553174
(주)타이거일렉,219130,2016/12,6314290,6314290,6314290,143,0,5730,,1614323,,1614323,904878,,904878,,904878,,28000475,,28000475,,35661722,,35661722
(주)타이거일렉,219130,2016/12,6314290,6314290,6314290,143,0,5730,,1614323,,1614323,904878,,904878,,904878,,28000475,,28000475,,35661722,,35661722
(주)타이거일렉,219130,2017/12,6314290,6314290,6314290,597,0,6240,,5631007,,5631007,3768651,,3768651,,3768651,,33444169,,33444169,,39557073,,39557073
(주)타이거일렉,219130,2017/12,6314290,6314290,6314290,597,0,6240,,5631007,,5631007,3768651,,3768651,,3768651,,33444169,,33444169,,39557073,,39557073
(주)타이거일렉,219130,2018/12,6314290,6314290,6314290,344,0,4080,,4181465,,4181465,2171811,,2171811,,2171811,,33746373,,33746373,,41839852,,41839852
(주)타이거일렉,219130,2018/12,6314290,6314290,6314290,344,0,4080,,4181465,,4181465,2171811,,2171811,,2171811,,33746373,,33746373,,41839852,,41839852
(주)타이거일렉,219130,2019/12,6314290,6314290,6314290,255,0,5480,,3409248,,3409248,1612870,,1612870,,1612870,,35062583,,35062583,,43660290,,43660290
(주)타이거일렉,219130,2019/12,6314290,6314290,6314290,255,0,5480,,3409248,,3409248,1612870,,1612870,,1612870,,35062583,,35062583,,43660290,,43660290
(주)타이거일렉,219130,2020/12,6314290,6314290,6314290,701,0,15000,,10358510,,10358510,4424869,,4424869,,4424869,,43551647,,43551647,,48235669,,48235669
(주)타이거일렉,219130,2020/12,6314290,6314290,6314290,701,0,15000,,10358510,,10358510,4424869,,4424869,,4424869,,43551647,,43551647,,48235669,,48235669
(주)타이거일렉,219130,2021/12,6314290,6314290,6314290,500,0,20900,,-345150,,-345150,3154717,,3154717,,3154717,,50317509,,50317509,,51514232,,51514232
(주)타이거일렉,219130,2021/12,6314290,6314290,6314290,500,0,20900,,-345150,,-345150,3154717,,3154717,,3154717,,50317509,,50317509,,51514232,,51514232
(주)타이거일렉,219130,2022/12,6314290,6314290,6314290,569,0,20050,,7128240,,7128240,3590222,,3590222,,3590222,,58072251,,58072251,,55445585,,55445585
(주)타이거일렉,219130,2022/12,6314290,6314290,6314290,569,0,20050,,7128240,,7128240,3590222,,3590222,,3590222,,58072251,,58072251,,55445585,,55445585
(주)탑머티리얼,360070,2022/12,7984343,7984343,7984343,1647,0,30350,,13737241,,13737241,10555713,,10555713,,10555713,,63019955,,63019955,,96334474,,96334474
(주)탑머티리얼,360070,2022/12,7984343,0,7984343,1647,0,30350,,13737241,,13737241,10555713,,10555713,,10555713,,63019955,,63019955,,96334474,,96334474
(주)탑머티리얼,360070,2022/12,7984343,7984343,7984343,1647,0,30350,,13737241,,13737241,10555713,,10555713,,10555713,,63019955,,63019955,,96334474,,96334474
(주)탑코미디어,134580,2013/12,7500000,0,7500000,739,0,4985,2301235,2356245,2301235,2356245,4841000,4913428,4841045,4913428,4841045,70893414,70893414,70893414,70893414,42542012,42719574,42542012,42719574
(주)탑코미디어,134580,2013/12,7500000,7500000,7500000,739,0,4985,2301235,2356245,2301235,2356245,4841000,4913428,4841045,4913428,4841045,70893414,70893414,70893414,70893414,42542012,42719574,42542012,42719574
(주)탑코미디어,134580,2013/12,7500000,7500000,7500000,739,0,4985,2301235,2356245,2301235,2356245,4841000,4913428,4841045,4913428,4841045,70893414,70893414,70893414,70893414,42542012,42719574,42542012,42719574
(주)탑코미디어,134580,2014/12,7500000,0,7500000,506,0,5730,-13090167,-12538487,-13090167,-12538487,3792581,3907192,3792581,3907192,3792581,92581017,92578489,92581017,92578489,45963998,45702380,45963998,45702380
(주)탑코미디어,134580,2014/12,7500000,7500000,7500000,506,0,5730,-13090167,-12538487,-13090167,-12538487,3792581,3907192,3792581,3907192,3792581,92581017,92578489,92581017,92578489,45963998,45702380,45963998,45702380
(주)탑코미디어,134580,2014/12,7500000,7500000,7500000,506,0,5730,-13090167,-12538487,-13090167,-12538487,3792581,3907192,3792581,3907192,3792581,92581017,92578489,92581017,92578489,45963998,45702380,45963998,45702380
(주)탑코미디어,134580,2015/12,11250000,11250000,11250000,480,0,4175,18369571,17819135,18369571,17819135,5393830,5402931,5393830,5402931,5393830,107808603,107808603,107808603,107808603,50064869,49750569,50064869,49750569
(주)탑코미디어,134580,2015/12,11250000,0,11250000,480,0,4175,18369571,17819135,18369571,17819135,5393830,5402931,5393830,5402931,5393830,107808603,107808603,107808603,107808603,50064869,49750569,50064869,49750569
(주)탑코미디어,134580,2015/12,11250000,11250000,11250000,480,0,4175,18369571,17819135,18369571,17819135,5393830,5402931,5393830,5402931,5393830,107808603,107808603,107808603,107808603,50064869,49750569,50064869,49750569
(주)탑코미디어,134580,2016/12,11250000,11250000,11250000,-537,0,6180,-6645789,-5662498,-6645789,-5662498,-5876268,-6679357,-5876268,-6679357,-5876268,77354544,77287004,77354544,77287004,41891414,42197291,41891414,42197291
(주)탑코미디어,134580,2016/12,11250000,0,11250000,-537,0,6180,-6645789,-5662498,-6645789,-5662498,-5876268,-6679357,-5876268,-6679357,-5876268,77354544,77287004,77354544,77287004,41891414,42197291,41891414,42197291
(주)탑코미디어,134580,2016/12,11250000,11250000,11250000,-537,0,6180,-6645789,-5662498,-6645789,-5662498,-5876268,-6679357,-5876268,-6679357,-5876268,77354544,77287004,77354544,77287004,41891414,42197291,41891414,42197291
(주)탑코미디어,134580,2017/12,11250000,11250000,11250000,-970,0,3785,-4733515,-4493452,-4733515,-4493452,-10548632,-10505150,-10548632,-10505150,-10548632,47048592,47048592,47048592,47048592,27507172,27884694,27507172,27884694
(주)탑코미디어,134580,2017/12,11250000,0,11250000,-970,0,3785,-4733515,-4493452,-4733515,-4493452,-10548632,-10505150,-10548632,-10505150,-10548632,47048592,47048592,47048592,47048592,27507172,27884694,27507172,27884694
(주)탑코미디어,134580,2017/12,11250000,11250000,11250000,-970,0,3785,-4733515,-4493452,-4733515,-4493452,-10548632,-10505150,-10548632,-10505150,-10548632,47048592,47048592,47048592,47048592,27507172,27884694,27507172,27884694
(주)탑코미디어,134580,2018/12,11250000,11250000,11250000,96,0,2890,-6560240,-6336357,-6560240,-6336357,1046779,1465396,1046779,1465396,1046779,44502968,44502968,44502968,44502968,28934290,28899079,28934290,28899079
(주)탑코미디어,134580,2018/12,11250000,0,11250000,96,0,2890,-6560240,-6336357,-6560240,-6336357,1046779,1465396,1046779,1465396,1046779,44502968,44502968,44502968,44502968,28934290,28899079,28934290,28899079
(주)탑코미디어,134580,2018/12,11250000,11250000,11250000,96,0,2890,-6560240,-6336357,-6560240,-6336357,1046779,1465396,1046779,1465396,1046779,44502968,44502968,44502968,44502968,28934290,28899079,28934290,28899079
(주)탑코미디어,134580,2019/12,11250000,0,11250000,-398,0,2330,,-30246,,-30246,-4326467,,-4326467,,-4326467,,32429047,,32429047,,24533309,,24533309
(주)탑코미디어,134580,2019/12,11250000,11250000,11250000,-398,0,2330,,-30246,,-30246,-4326467,,-4326467,,-4326467,,32429047,,32429047,,24533309,,24533309
(주)탑코미디어,134580,2019/12,11250000,11250000,11250000,-398,0,2330,,-30246,,-30246,-4326467,,-4326467,,-4326467,,32429047,,32429047,,24533309,,24533309
(주)탑코미디어,134580,2020/12,11250000,0,11250000,-392,0,2800,,692706,,692706,-4260168,,-4260168,,-4260168,,19966274,,19966274,,20198960,,20198960
(주)탑코미디어,134580,2020/12,11250000,11250000,11250000,-392,0,2800,,692706,,692706,-4260168,,-4260168,,-4260168,,19966274,,19966274,,20198960,,20198960
(주)탑코미디어,134580,2020/12,11250000,11250000,11250000,-392,0,2800,,692706,,692706,-4260168,,-4260168,,-4260168,,19966274,,19966274,,20198960,,20198960
(주)탑코미디어,134580,2021/12,13113585,0,13113585,-357,0,8770,,-3728130,,-3728130,-3900124,,-3900124,,-3900124,,22256958,,22256958,,27760035,,27760035
(주)탑코미디어,134580,2021/12,13113585,13113585,13113585,-357,0,8770,,-3728130,,-3728130,-3900124,,-3900124,,-3900124,,22256958,,22256958,,27760035,,27760035
(주)탑코미디어,134580,2021/12,13113585,13113585,13113585,-357,0,8770,,-3728130,,-3728130,-3900124,,-3900124,,-3900124,,22256958,,22256958,,27760035,,27760035
(주)탑코미디어,134580,2022/12,17766268,17766268,17766268,-180,0,4950,5763883,6688468,5763883,6688468,-2328580,-2929352,-2328580,-2929352,-2328580,22615183,22153720,22615183,22153720,37401579,37947869,37401579,37947869
(주)탑코미디어,134580,2022/12,17766268,17766268,17766268,-180,0,4950,5763883,6688468,5763883,6688468,-2328580,-2929352,-2328580,-2929352,-2328580,22615183,22153720,22615183,22153720,37401579,37947869,37401579,37947869
(주)탑코미디어,134580,2022/12,17766268,0,17766268,-180,0,4950,5763883,6688468,5763883,6688468,-2328580,-2929352,-2328580,-2929352,-2328580,22615183,22153720,22615183,22153720,37401579,37947869,37401579,37947869
(주)태성,323280,2019/12,3505000,3505000,3505000,-22.61,0,2070,,,,,-56250,,,,,,,,,,,,
(주)태성,323280,2019/12,3505000,3505000,3505000,-22.61,0,2070,,,,,-56250,,,,,,,,,,,,
(주)태성,323280,2020/12,3505000,3505000,3505000,-3.44,0,2075,,,,,-12074,,,,,,,,,,,,
(주)태성,323280,2020/12,3505000,3505000,3505000,-3.44,0,2075,,,,,-12074,,,,,,,,,,,,
(주)태성,323280,2021/12,3505000,3505000,3505000,-0.55,0,2105,,,,,-1924,,,,,,,,,,,,
(주)태성,323280,2021/12,3505000,3505000,3505000,-0.55,0,2105,,,,,-1924,,,,,,,,,,,,
(주)태성,323280,2022/12,25237230,25237230,25237230,-20,0,1720,-2325719,-2412400,-2325719,-2412400,-454628,-457379,-454628,-457379,-454628,61247953,60944730,61247953,60944730,32393504,32393504,32393504,32393504
(주)태성,323280,2022/12,25237230,25237230,25237230,-20,0,1720,-2325719,-2412400,-2325719,-2412400,-454628,-457379,-454628,-457379,-454628,61247953,60944730,61247953,60944730,32393504,32393504,32393504,32393504
(주)테크엘,064520,2012/12,35557621,35557621,35557621,-208,0,1370,1063359,1254058,1063359,1254058,-7345000,-7267938,-7344614,-7267938,-7344614,209098334,209098334,209098334,209098334,18997124,19472728,18997124,19472728
(주)테크엘,064520,2012/12,35557621,35557621,35557621,-208,0,1370,1063359,1254058,1063359,1254058,-7345000,-7267938,-7344614,-7267938,-7344614,209098334,209098334,209098334,209098334,18997124,19472728,18997124,19472728
(주)테크엘,064520,2013/12,35557621,35557621,35557621,72,0,1340,7138281,7174092,7138281,7174092,2573000,2997184,2572837,2997184,2572837,231950913,231950913,231950913,231950913,22045852,22089901,22045852,22089901
(주)테크엘,064520,2013/12,35557621,35557621,35557621,72,0,1340,7138281,7174092,7138281,7174092,2573000,2997184,2572837,2997184,2572837,231950913,231950913,231950913,231950913,22045852,22089901,22045852,22089901
(주)테크엘,064520,2014/12,39812793,39812793,39812793,30,0,1205,,9401170,,9401170,1147816,,1147816,,1147816,,216400982,,216400982,,31805447,,31805447
(주)테크엘,064520,2014/12,39812793,39812793,39812793,30,0,1205,,9401170,,9401170,1147816,,1147816,,1147816,,216400982,,216400982,,31805447,,31805447
(주)테크엘,064520,2015/12,58170534,58170534,58170534,92,0,3415,9467539,8166680,9467539,8166680,4288101,4300448,4288101,4300448,4288101,225459497,225459497,225459497,225459497,57013807,56980570,57013807,56980570
(주)테크엘,064520,2015/12,58170534,58170534,58170534,92,0,3415,9467539,8166680,9467539,8166680,4288101,4300448,4288101,4300448,4288101,225459497,225459497,225459497,225459497,57013807,56980570,57013807,56980570
(주)테크엘,064520,2016/12,64877236,64877236,64877236,28,0,1670,-10712305,-11151989,-10712305,-11151989,1740300,1662834,1740300,1662834,1740300,241570556,241570556,241570556,241570556,64590053,64732237,64590053,64732237
(주)테크엘,064520,2016/12,64877236,64877236,64877236,28,0,1670,-10712305,-11151989,-10712305,-11151989,1740300,1662834,1740300,1662834,1740300,241570556,241570556,241570556,241570556,64590053,64732237,64590053,64732237
(주)테크엘,064520,2017/12,66419511,66419511,66419511,-366,0,1580,-1338432,-1164584,-1338432,-1164584,-23989114,-23760208,-23989114,-23760208,-23989114,168479538,168479538,168479538,168479538,41654604,41682290,41654604,41682290
(주)테크엘,064520,2017/12,66419511,66419511,66419511,-366,0,1580,-1338432,-1164584,-1338432,-1164584,-23989114,-23760208,-23989114,-23760208,-23989114,168479538,168479538,168479538,168479538,41654604,41682290,41654604,41682290
(주)테크엘,064520,2018/12,66419511,66419511,66419511,-438,0,418,-505207,-149887,-505207,-149887,-29060861,-28831043,-29060861,-28831043,-29060861,92979655,92958710,92979655,92958710,15207937,14988966,15207937,14988966
(주)테크엘,064520,2018/12,66419511,66419511,66419511,-438,0,418,-505207,-149887,-505207,-149887,-29060861,-28831043,-29060861,-28831043,-29060861,92979655,92958710,92979655,92958710,15207937,14988966,15207937,14988966
(주)테크엘,064520,2019/12,51256571,51256571,51256571,-5267,0,20900,126433,575075,126433,575075,-10946431,-12929169,-12331221,-12929169,-12331221,39481096,39481096,39481096,39481096,38020507,38081674,38020507,38081674
(주)테크엘,064520,2019/12,51256571,51256571,51256571,-5267,0,20900,126433,575075,126433,575075,-10946431,-12929169,-12331221,-12929169,-12331221,39481096,39481096,39481096,39481096,38020507,38081674,38020507,38081674
(주)테크엘,064520,2020/12,73686477,73686477,73686477,-267,0,1005,-14816498,-15317014,-14816498,-15317014,-17351078,-17506149,-17351078,-17506149,-17351078,22987923,22919822,22987923,22919822,32286122,32488513,32286122,32488513
(주)테크엘,064520,2020/12,73686477,73686477,73686477,-267,0,1005,-14816498,-15317014,-14816498,-15317014,-17351078,-17506149,-17351078,-17506149,-17351078,22987923,22919822,22987923,22919822,32286122,32488513,32286122,32488513
(주)테크엘,064520,2021/12,83686477,83686477,83686477,176,0,944,-11136198,-10882343,-11136198,-10882343,1356987,810119,744815,810119,744815,42157381,41975112,42157381,41975112,45185417,45176446,45185417,45176446
