회사명,거래소코드,회계년도,종가(원)
알로이스,271400,2019/07,76100
알로이스,271400,2019/08,76100
알로이스,271400,2019/09,76100
앙츠,267810,2017/04,8280
앙츠,267810,2017/05,15000
앙츠,267810,2017/06,15350
앙츠,267810,2017/07,19800
앙츠,267810,2017/08,20000
앙츠,267810,2017/09,17850
앙츠,267810,2017/10,15500
앙츠,267810,2017/11,14300
앙츠,267810,2017/12,16500
앙츠,267810,2018/01,16450
앙츠,267810,2018/02,12050
앙츠,267810,2018/03,15000
앙츠,267810,2018/04,2300
앙츠,267810,2018/05,1920
앙츠,267810,2018/06,1650
앙츠,267810,2018/07,2350
앙츠,267810,2018/08,2745
앙츠,267810,2018/09,2485
앙츠,267810,2018/10,2195
앙츠,267810,2018/11,2600
앙츠,267810,2018/12,2845
앙츠,267810,2019/01,2165
앙츠,267810,2019/02,3175
앙츠,267810,2019/03,5750
앙츠,267810,2019/04,4650
앙츠,267810,2019/05,4995
앙츠,267810,2019/06,4880
앙츠,267810,2019/07,3985
앙츠,267810,2019/08,2500
앙츠,267810,2019/09,3560
앙츠,267810,2019/10,2900
앙츠,267810,2019/11,2825
앙츠,267810,2019/12,2850
앙츠,267810,2020/01,3475
앙츠,267810,2020/02,1300
앙츠,267810,2020/03,1300
앙츠,267810,2020/04,1475
앙츠,267810,2020/05,1990
앙츠,267810,2020/06,1250
앙츠,267810,2020/07,1810
앙츠,267810,2020/08,1495
앙츠,267810,2020/09,1435
앙츠,267810,2020/10,1450
앙츠,267810,2020/11,1390
앙츠,267810,2020/12,1335
앙츠,267810,2021/01,1500
앙츠,267810,2021/02,1745
앙츠,267810,2021/03,1690
앙츠,267810,2021/04,1795
앙츠,267810,2021/05,1530
앙츠,267810,2021/06,1490
앙츠,267810,2021/07,1650
앙츠,267810,2021/08,1330
앙츠,267810,2021/09,1595
앙츠,267810,2021/10,1300
앙츠,267810,2021/11,1450
앙츠,267810,2021/12,1425
앙츠,267810,2022/01,1340
앙츠,267810,2022/02,1500
앙츠,267810,2022/03,1505
앙츠,267810,2022/04,1685
앙츠,267810,2022/05,1520
앙츠,267810,2022/06,1585
앙츠,267810,2022/07,1335
앙츠,267810,2022/08,1380
앙츠,267810,2022/09,1495
앙츠,267810,2022/10,1245
앙츠,267810,2022/11,1200
앙츠,267810,2022/12,880
앙츠,267810,2023/01,1041
앙츠,267810,2023/02,1093
앙츠,267810,2023/03,440
앙츠,267810,2023/04,900
애니메디솔루션,390110,2022/12,9890
애니메디솔루션,390110,2023/01,10900
애니메디솔루션,390110,2023/02,9850
애니메디솔루션,390110,2023/03,6710
애니메디솔루션,390110,2023/04,6460
애니메디솔루션,390110,2023/05,5420
애니메디솔루션,390110,2023/06,4000
애니메디솔루션,390110,2023/07,5180
애니메디솔루션,390110,2023/08,3890
애니메디솔루션,390110,2023/09,4065
애니메디솔루션,390110,2023/10,3650
애드바이오텍,179530,2019/12,15450
애드바이오텍,179530,2020/01,17500
애드바이오텍,179530,2020/02,17300
애드바이오텍,179530,2020/03,16100
애드바이오텍,179530,2020/04,16100
애드바이오텍,179530,2020/05,13000
애드바이오텍,179530,2020/06,15000
애드바이오텍,179530,2020/07,15100
애드바이오텍,179530,2020/08,16550
애드바이오텍,179530,2020/09,17800
애드바이오텍,179530,2020/10,19450
애드바이오텍,179530,2020/11,22500
애드바이오텍,179530,2020/12,22700
애드바이오텍,179530,2021/01,24600
애드바이오텍,179530,2021/02,22700
애드바이오텍,179530,2021/03,22500
애드바이오텍,179530,2021/04,28450
애드바이오텍,179530,2021/05,11300
애드바이오텍,179530,2021/06,10000
애드바이오텍,179530,2021/07,9500
애드바이오텍,179530,2021/08,9750
애드바이오텍,179530,2021/09,9990
애드바이오텍,179530,2021/10,10100
애드바이오텍,179530,2021/11,8820
애드바이오텍,179530,2021/12,9100
애드바이오텍,179530,2022/01,7180
엄지하우스,224810,2015/10,6310
엄지하우스,224810,2015/11,7000
엄지하우스,224810,2015/12,7400
엄지하우스,224810,2016/01,7300
엄지하우스,224810,2016/02,7100
엄지하우스,224810,2016/03,7400
엄지하우스,224810,2016/04,8230
엄지하우스,224810,2016/05,10800
엄지하우스,224810,2016/06,12300
엄지하우스,224810,2016/07,9400
엄지하우스,224810,2016/08,10000
엄지하우스,224810,2016/09,7130
엄지하우스,224810,2016/10,11800
엄지하우스,224810,2016/11,12100
엄지하우스,224810,2016/12,8000
엄지하우스,224810,2017/01,9190
엄지하우스,224810,2017/02,10700
엄지하우스,224810,2017/03,9240
엄지하우스,224810,2017/04,8250
엄지하우스,224810,2017/05,7020
엄지하우스,224810,2017/06,7700
엄지하우스,224810,2017/07,5700
엄지하우스,224810,2017/08,7340
엄지하우스,224810,2017/09,4710
엄지하우스,224810,2017/10,5620
엄지하우스,224810,2017/11,5100
엄지하우스,224810,2017/12,4050
엄지하우스,224810,2018/01,6100
엄지하우스,224810,2018/02,5100
엄지하우스,224810,2018/03,5880
엄지하우스,224810,2018/04,4220
엄지하우스,224810,2018/05,4600
엄지하우스,224810,2018/06,4990
엄지하우스,224810,2018/07,5990
엄지하우스,224810,2018/08,6800
엄지하우스,224810,2018/09,5900
엄지하우스,224810,2018/10,5800
엄지하우스,224810,2018/11,4990
엄지하우스,224810,2018/12,3355
엄지하우스,224810,2019/01,3400
엄지하우스,224810,2019/02,3200
엄지하우스,224810,2019/03,3200
엄지하우스,224810,2019/04,4490
엄지하우스,224810,2019/05,4590
엄지하우스,224810,2019/06,5040
엄지하우스,224810,2019/07,4705
엄지하우스,224810,2019/08,3470
엄지하우스,224810,2019/09,4100
엄지하우스,224810,2019/10,3470
엄지하우스,224810,2019/11,3795
엄지하우스,224810,2019/12,3250
엄지하우스,224810,2020/01,5990
엄지하우스,224810,2020/02,5060
엄지하우스,224810,2020/03,4875
엄지하우스,224810,2020/04,4480
엄지하우스,224810,2020/05,3980
엄지하우스,224810,2020/06,5070
엄지하우스,224810,2020/07,3205
엄지하우스,224810,2020/08,3500
엄지하우스,224810,2020/09,3850
엄지하우스,224810,2020/10,3745
엄지하우스,224810,2020/11,3755
엄지하우스,224810,2020/12,4185
엄지하우스,224810,2021/01,4150
엄지하우스,224810,2021/02,4460
엄지하우스,224810,2021/03,4010
엄지하우스,224810,2021/04,3700
엄지하우스,224810,2021/05,4695
엄지하우스,224810,2021/06,5650
엄지하우스,224810,2021/07,5580
엄지하우스,224810,2021/08,4600
엄지하우스,224810,2021/09,5400
엄지하우스,224810,2021/10,6040
엄지하우스,224810,2021/11,4800
엄지하우스,224810,2021/12,4645
엄지하우스,224810,2022/01,4990
엄지하우스,224810,2022/02,4970
엄지하우스,224810,2022/03,4745
엄지하우스,224810,2022/04,4745
엄지하우스,224810,2022/05,4800
엄지하우스,224810,2022/06,5700
엄지하우스,224810,2022/07,4700
엄지하우스,224810,2022/08,5000
엄지하우스,224810,2022/09,4995
엄지하우스,224810,2022/10,4865
엄지하우스,224810,2022/11,4660
엄지하우스,224810,2022/12,4200
엄지하우스,224810,2023/01,4200
엄지하우스,224810,2023/02,4240
엄지하우스,224810,2023/03,4505
엄지하우스,224810,2023/04,3380
엄지하우스,224810,2023/05,3830
엄지하우스,224810,2023/06,3695
엄지하우스,224810,2023/07,3695
엄지하우스,224810,2023/08,3695
엄지하우스,224810,2023/09,3495
엄지하우스,224810,2023/10,3395
에브리봇,270660,2017/07,11800
에브리봇,270660,2017/08,18000
에브리봇,270660,2017/09,17050
에브리봇,270660,2017/10,18450
에브리봇,270660,2017/11,18500
에브리봇,270660,2017/12,21700
에브리봇,270660,2018/01,19900
에브리봇,270660,2018/02,20000
에브리봇,270660,2018/03,19500
에브리봇,270660,2018/04,19450
에브리봇,270660,2018/05,18900
에브리봇,270660,2018/06,15650
에브리봇,270660,2018/07,14900
에브리봇,270660,2018/08,14500
에브리봇,270660,2018/09,12150
에브리봇,270660,2018/10,13000
에브리봇,270660,2018/11,9670
에브리봇,270660,2018/12,7590
에브리봇,270660,2019/01,11700
에브리봇,270660,2019/02,11950
에브리봇,270660,2019/03,9110
에브리봇,270660,2019/04,8900
에브리봇,270660,2019/05,7930
에브리봇,270660,2019/06,7510
에브리봇,270660,2019/07,8030
에브리봇,270660,2019/08,7700
에브리봇,270660,2019/09,7450
에브리봇,270660,2019/10,6300
에브리봇,270660,2019/11,7000
에브리봇,270660,2019/12,5920
에브리봇,270660,2020/01,7380
에브리봇,270660,2020/02,5470
에브리봇,270660,2020/03,6540
에브리봇,270660,2020/04,6500
에브리봇,270660,2020/05,10400
에브리봇,270660,2020/06,19000
에브리봇,270660,2020/07,21950
에브리봇,270660,2020/08,48500
에브리봇,270660,2020/09,63900
에브리봇,270660,2020/10,71000
에브리봇,270660,2020/11,110500
에브리봇,270660,2020/12,98800
에브리봇,270660,2021/01,110000
에브리봇,270660,2021/02,40200
에브리봇,270660,2021/03,40300
에브리봇,270660,2021/04,39950
에브리봇,270660,2021/05,46750
에브리봇,270660,2021/06,42300
에브리봇,270660,2021/07,38300
에스알바이오텍,270210,2017/06,25000
에스알바이오텍,270210,2017/07,25000
에스알바이오텍,270210,2017/08,25000
에스알바이오텍,270210,2017/09,25000
에스알바이오텍,270210,2017/10,25000
에스알바이오텍,270210,2017/11,25000
에스알바이오텍,270210,2017/12,25000
에스알바이오텍,270210,2018/01,25000
에스알바이오텍,270210,2018/02,25000
에스알바이오텍,270210,2018/03,21100
에스알바이오텍,270210,2018/04,22350
에스알바이오텍,270210,2018/05,16550
에스알바이오텍,270210,2018/06,25150
에스알바이오텍,270210,2018/07,20400
에스알바이오텍,270210,2018/08,22800
에스알바이오텍,270210,2018/09,25150
에스알바이오텍,270210,2018/10,14100
에스알바이오텍,270210,2018/11,20100
에스알바이오텍,270210,2018/12,20900
에스알바이오텍,270210,2019/01,14350
에스알바이오텍,270210,2019/02,15750
에스알바이오텍,270210,2019/03,19950
에스알바이오텍,270210,2019/04,20300
에스알바이오텍,270210,2019/05,10750
에스알바이오텍,270210,2019/06,8790
에스알바이오텍,270210,2019/07,14900
에스알바이오텍,270210,2019/08,10000
에스알바이오텍,270210,2019/09,5660
에스알바이오텍,270210,2019/10,5450
에스알바이오텍,270210,2019/11,7370
에스알바이오텍,270210,2019/12,7850
에스알바이오텍,270210,2020/01,8800
에스알바이오텍,270210,2020/02,12200
에스알바이오텍,270210,2020/03,9860
에스알바이오텍,270210,2020/04,9630
에스알바이오텍,270210,2020/05,9030
에스알바이오텍,270210,2020/06,8840
에스알바이오텍,270210,2020/07,8340
에스알바이오텍,270210,2020/08,6300
에스알바이오텍,270210,2020/09,7990
에스알바이오텍,270210,2020/10,6200
에스알바이오텍,270210,2020/11,7880
에스알바이오텍,270210,2020/12,7600
에스알바이오텍,270210,2021/01,8280
에스알바이오텍,270210,2021/02,6900
에스알바이오텍,270210,2021/03,7210
에스알바이오텍,270210,2021/04,6810
에스알바이오텍,270210,2021/05,6020
에스알바이오텍,270210,2021/06,7170
에스알바이오텍,270210,2021/07,5940
에스알바이오텍,270210,2021/08,5110
에스알바이오텍,270210,2021/09,4980
에스알바이오텍,270210,2021/10,4450
에스알바이오텍,270210,2021/11,4400
에스알바이오텍,270210,2021/12,5990
에스알바이오텍,270210,2022/01,5420
에스알바이오텍,270210,2022/02,4500
에스알바이오텍,270210,2022/03,4415
에스알바이오텍,270210,2022/04,4375
에스알바이오텍,270210,2022/05,4155
에스알바이오텍,270210,2022/06,4485
에스알바이오텍,270210,2022/07,3620
에스알바이오텍,270210,2022/08,3865
에스알바이오텍,270210,2022/09,2800
에스알바이오텍,270210,2022/10,3730
에스알바이오텍,270210,2022/11,5750
에스알바이오텍,270210,2022/12,5560
에스알바이오텍,270210,2023/01,5390
에스알바이오텍,270210,2023/02,4455
에스알바이오텍,270210,2023/03,4495
에스알바이오텍,270210,2023/04,4435
에스알바이오텍,270210,2023/05,5890
에스알바이오텍,270210,2023/06,5030
에스알바이오텍,270210,2023/07,4800
에스알바이오텍,270210,2023/08,5250
에스알바이오텍,270210,2023/09,4930
에스알바이오텍,270210,2023/10,5180
에스앤디,260970,2016/12,44850
에스앤디,260970,2017/01,44850
에스앤디,260970,2017/02,44850
에스앤디,260970,2017/03,44850
에스앤디,260970,2017/04,44850
에스앤디,260970,2017/05,44850
에스앤디,260970,2017/06,44850
에스앤디,260970,2017/07,44850
에스앤디,260970,2017/08,44850
에스앤디,260970,2017/09,44850
에스앤디,260970,2017/10,44850
에스앤디,260970,2017/11,44850
에스앤디,260970,2017/12,44850
에스앤디,260970,2018/01,44850
에스앤디,260970,2018/02,44850
에스앤디,260970,2018/03,59300
에스앤디,260970,2018/04,220000
에스앤디,260970,2018/05,220000
에스앤디,260970,2018/06,221000
에스앤디,260970,2018/07,330000
에스앤디,260970,2018/08,361300
에스앤디,260970,2018/09,361300
에스앤디,260970,2018/10,361300
에스앤디,260970,2018/11,361300
에스앤디,260970,2018/12,361300
에스앤디,260970,2019/01,361300
에스앤디,260970,2019/02,361300
에스앤디,260970,2019/03,361300
에스앤디,260970,2019/04,361300
에스앤디,260970,2019/05,222300
에스앤디,260970,2019/06,117500
에스앤디,260970,2019/07,117500
에스앤디,260970,2019/08,85000
에스앤디,260970,2019/09,85000
에스앤디,260970,2019/10,85000
에스앤디,260970,2019/11,115000
에스앤디,260970,2019/12,140600
에스앤디,260970,2020/01,109000
에스앤디,260970,2020/02,71000
에스앤디,260970,2020/03,80000
에스앤디,260970,2020/04,95500
에스앤디,260970,2020/05,94400
에스앤디,260970,2020/06,105400
에스앤디,260970,2020/07,149200
에스앤디,260970,2020/08,171000
에스앤디,260970,2020/09,277500
에스앤디,260970,2020/10,249400
에스앤디,260970,2020/11,247000
에스앤디,260970,2020/12,300000
에스앤디,260970,2021/01,379700
에스앤디,260970,2021/02,34500
에스앤디,260970,2021/03,30200
에스앤디,260970,2021/04,35150
에스앤디,260970,2021/05,39450
에스앤디,260970,2021/06,36450
에스앤디,260970,2021/07,35750
에스앤디,260970,2021/08,34800
에스앤디,260970,2021/09,28900
에스엘에스바이오,246250,2016/06,4845
에스엘에스바이오,246250,2016/07,5000
에스엘에스바이오,246250,2016/08,5090
에스엘에스바이오,246250,2016/09,5470
에스엘에스바이오,246250,2016/10,5340
에스엘에스바이오,246250,2016/11,5200
에스엘에스바이오,246250,2016/12,4500
에스엘에스바이오,246250,2017/01,5000
에스엘에스바이오,246250,2017/02,4980
에스엘에스바이오,246250,2017/03,4900
에스엘에스바이오,246250,2017/04,4950
에스엘에스바이오,246250,2017/05,5500
에스엘에스바이오,246250,2017/06,5060
에스엘에스바이오,246250,2017/07,4845
에스엘에스바이오,246250,2017/08,5300
에스엘에스바이오,246250,2017/09,5400
에스엘에스바이오,246250,2017/10,4990
에스엘에스바이오,246250,2017/11,5000
에스엘에스바이오,246250,2017/12,5700
에스엘에스바이오,246250,2018/01,8000
에스엘에스바이오,246250,2018/02,7890
에스엘에스바이오,246250,2018/03,8000
에스엘에스바이오,246250,2018/04,8000
에스엘에스바이오,246250,2018/05,8000
에스엘에스바이오,246250,2018/06,8600
에스엘에스바이오,246250,2018/07,7900
에스엘에스바이오,246250,2018/08,6800
에스엘에스바이오,246250,2018/09,7500
에스엘에스바이오,246250,2018/10,7760
에스엘에스바이오,246250,2018/11,7500
에스엘에스바이오,246250,2018/12,7800
에스엘에스바이오,246250,2019/01,6000
에스엘에스바이오,246250,2019/02,6100
에스엘에스바이오,246250,2019/03,6500
에스엘에스바이오,246250,2019/04,5900
에스엘에스바이오,246250,2019/05,5800
에스엘에스바이오,246250,2019/06,5200
에스엘에스바이오,246250,2019/07,5800
에스엘에스바이오,246250,2019/08,5790
에스엘에스바이오,246250,2019/09,5600
에스엘에스바이오,246250,2019/10,5800
에스엘에스바이오,246250,2019/11,5600
에스엘에스바이오,246250,2019/12,7600
에스엘에스바이오,246250,2020/01,7490
에스엘에스바이오,246250,2020/02,7200
에스엘에스바이오,246250,2020/03,6990
에스엘에스바이오,246250,2020/04,7640
에스엘에스바이오,246250,2020/05,8530
에스엘에스바이오,246250,2020/06,9230
에스엘에스바이오,246250,2020/07,10750
에스엘에스바이오,246250,2020/08,16700
에스엘에스바이오,246250,2020/09,12950
에스엘에스바이오,246250,2020/10,10900
에스엘에스바이오,246250,2020/11,11000
에스엘에스바이오,246250,2020/12,11300
에스엘에스바이오,246250,2021/01,10050
에스엘에스바이오,246250,2021/02,10300
에스엘에스바이오,246250,2021/03,9970
에스엘에스바이오,246250,2021/04,11200
에스엘에스바이오,246250,2021/05,11600
에스엘에스바이오,246250,2021/06,10700
에스엘에스바이오,246250,2021/07,10350
에스엘에스바이오,246250,2021/08,9550
에스엘에스바이오,246250,2021/09,8990
에스엘에스바이오,246250,2021/10,8900
에스엘에스바이오,246250,2021/11,9150
에스엘에스바이오,246250,2021/12,8950
에스엘에스바이오,246250,2022/01,8690
에스엘에스바이오,246250,2022/02,8290
에스엘에스바이오,246250,2022/03,8130
에스엘에스바이오,246250,2022/04,8360
에스엘에스바이오,246250,2022/05,8150
에스엘에스바이오,246250,2022/06,7600
에스엘에스바이오,246250,2022/07,8000
에스엘에스바이오,246250,2022/08,7200
에스엘에스바이오,246250,2022/09,7490
에스엘에스바이오,246250,2022/10,6770
에스엘에스바이오,246250,2022/11,6200
에스엘에스바이오,246250,2022/12,4975
에스엘에스바이오,246250,2023/01,7560
에스엘에스바이오,246250,2023/02,8580
에스엘에스바이오,246250,2023/03,8150
에스엘에스바이오,246250,2023/04,8140
에스엘에스바이오,246250,2023/05,7970
에스엘에스바이오,246250,2023/06,9180
에스엘에스바이오,246250,2023/07,9490
에스엘에스바이오,246250,2023/08,10080
에스엘에스바이오,246250,2023/09,8390
에스엘에스바이오,246250,2023/10,8770
에스엠로보틱스,252940,2016/09,2390
에스엠로보틱스,252940,2016/10,7310
에스엠로보틱스,252940,2016/11,4900
에스엠로보틱스,252940,2016/12,5400
에스엠로보틱스,252940,2017/01,2340
에스엠로보틱스,252940,2017/02,3385
에스엠로보틱스,252940,2017/03,1905
에스엠로보틱스,252940,2017/04,1900
에스엠로보틱스,252940,2017/05,2385
에스엠로보틱스,252940,2017/06,2545
에스엠로보틱스,252940,2017/07,1485
에스엠로보틱스,252940,2017/08,1745
에스엠로보틱스,252940,2017/09,2400
에스엠로보틱스,252940,2017/10,1820
에스엠로보틱스,252940,2017/11,1495
에스엠로보틱스,252940,2017/12,1300
에스엠로보틱스,252940,2018/01,1395
에스엠로보틱스,252940,2018/02,1400
에스엠로보틱스,252940,2018/03,1490
에스엠로보틱스,252940,2018/04,1490
에스엠비나,299670,2018/06,11500
에스엠비나,299670,2018/07,10000
에스엠비나,299670,2018/08,9260
에스엠비나,299670,2018/09,12600
에스엠비나,299670,2018/10,7700
에스엠비나,299670,2018/11,15000
에스엠비나,299670,2018/12,14400
에스엠비나,299670,2019/01,9950
에스엠비나,299670,2019/02,14800
에스엠비나,299670,2019/03,14750
에스엠비나,299670,2019/04,8940
에스엠비나,299670,2019/05,8940
에스엠비나,299670,2019/06,8850
에스엠비나,299670,2019/07,13050
에스엠비나,299670,2019/08,15000
에스엠비나,299670,2019/09,14400
에스엠비나,299670,2019/10,1720
에스엠비나,299670,2019/11,4000
에스엠비나,299670,2019/12,3095
에스엠비나,299670,2020/01,1780
에스엠비나,299670,2020/02,1650
에스엠비나,299670,2020/03,1515
에스엠비나,299670,2020/04,2060
에스엠비나,299670,2020/05,4115
에스엠비나,299670,2020/06,1700
에스엠비나,299670,2020/07,2170
에스엠비나,299670,2020/08,3095
에스엠비나,299670,2020/09,2420
에스엠비나,299670,2020/10,2395
에스엠비나,299670,2020/11,2500
에스엠비나,299670,2020/12,2520
에스엠비나,299670,2021/01,2845
에스엠비나,299670,2021/02,2120
에스엠비나,299670,2021/03,3195
에스엠비나,299670,2021/04,3415
에스엠비나,299670,2021/05,4680
에스엠비나,299670,2021/06,4895
에스엠비나,299670,2021/07,5580
에스엠비나,299670,2021/08,3490
에스엠비나,299670,2021/09,3000
에스엠비나,299670,2021/10,3000
에스엠비나,299670,2021/11,3370
에스엠비나,299670,2021/12,2990
에스엠비나,299670,2022/01,3150
에스엠비나,299670,2022/02,3100
에스엠비나,299670,2022/03,3100
에스엠비나,299670,2022/04,3000
에스엠비나,299670,2022/05,3445
에스엠비나,299670,2022/06,3050
에스엠비나,299670,2022/07,2945
에스엠비나,299670,2022/08,2800
에스엠비나,299670,2022/09,2675
에스엠비나,299670,2022/10,2500
에스엠비나,299670,2022/11,1695
에스엠비나,299670,2022/12,2040
에스엠비나,299670,2023/01,3925
에스엠비나,299670,2023/02,3540
에스엠비나,299670,2023/03,3530
에스엠비나,299670,2023/04,3110
에스엠비나,299670,2023/05,3000
에스엠비나,299670,2023/06,3030
에스엠비나,299670,2023/07,1800
에스엠비나,299670,2023/08,1800
에스엠비나,299670,2023/09,1800
에스엠비나,299670,2023/10,1800
에스와이이노베이션,194860,2014/04,2875
에스와이이노베이션,194860,2014/05,3050
에스와이이노베이션,194860,2014/06,3050
에스와이이노베이션,194860,2014/07,3050
에스와이이노베이션,194860,2014/08,2730
에스와이이노베이션,194860,2014/09,3100
에스와이이노베이션,194860,2014/10,3200
에스와이이노베이션,194860,2014/11,3200
에스와이이노베이션,194860,2014/12,2455
에스와이이노베이션,194860,2015/01,2700
에스와이이노베이션,194860,2015/02,2700
에스와이이노베이션,194860,2015/03,3000
에스와이이노베이션,194860,2015/04,2690
에스와이이노베이션,194860,2015/05,2690
에스와이이노베이션,194860,2015/06,2690
에스와이이노베이션,194860,2015/07,2700
에스와이이노베이션,194860,2015/08,2720
에스와이이노베이션,194860,2015/09,2915
에스와이이노베이션,194860,2015/10,3450
에스와이이노베이션,194860,2015/11,2985
에스와이이노베이션,194860,2015/12,2985
에스와이이노베이션,194860,2016/01,2985
에스와이이노베이션,194860,2016/02,2985
에스와이이노베이션,194860,2016/03,2985
에스와이이노베이션,194860,2016/04,1070
에스와이이노베이션,194860,2016/05,2885
에스와이이노베이션,194860,2016/06,6860
에스와이이노베이션,194860,2016/07,5340
에스와이이노베이션,194860,2016/08,2320
에스와이이노베이션,194860,2016/09,4070
에스와이이노베이션,194860,2016/10,4200
에스와이이노베이션,194860,2016/11,4445
에스와이이노베이션,194860,2016/12,4980
에스와이이노베이션,194860,2017/01,5420
에스와이이노베이션,194860,2017/02,5290
에스와이이노베이션,194860,2017/03,5000
에스와이이노베이션,194860,2017/04,500
에스와이제이,251540,2017/05,3525
에스와이제이,251540,2017/06,3985
에스와이제이,251540,2017/07,3860
에스와이제이,251540,2017/08,3895
에스와이제이,251540,2017/09,4000
에스와이제이,251540,2017/10,4000
에스와이제이,251540,2017/11,3850
에스와이제이,251540,2017/12,4200
에스와이제이,251540,2018/01,5400
에스와이제이,251540,2018/02,4600
에스와이제이,251540,2018/03,3795
에스와이제이,251540,2018/04,3795
에스와이제이,251540,2018/05,3795
에스와이제이,251540,2018/06,3795
에스와이제이,251540,2018/07,3795
에스와이제이,251540,2018/08,1130
에스와이제이,251540,2018/09,1200
에스제이켐,217910,2018/04,821
에스제이켐,217910,2018/05,460
에스제이켐,217910,2018/06,488
에스제이켐,217910,2018/07,350
에스제이켐,217910,2018/08,330
에스제이켐,217910,2018/09,342
에스제이켐,217910,2018/10,349
에스제이켐,217910,2018/11,397
에스제이켐,217910,2018/12,450
에스제이켐,217910,2019/01,594
에스제이켐,217910,2019/02,490
에스제이켐,217910,2019/03,450
에스제이켐,217910,2019/04,440
에스제이켐,217910,2019/05,379
에스제이켐,217910,2019/06,330
에스제이켐,217910,2019/07,322
에스제이켐,217910,2019/08,365
에스제이켐,217910,2019/09,349
에스제이켐,217910,2019/10,349
에스제이켐,217910,2019/11,301
에스제이켐,217910,2019/12,344
에스제이켐,217910,2020/01,371
에스제이켐,217910,2020/02,345
에스제이켐,217910,2020/03,272
에스제이켐,217910,2020/04,349
에스제이켐,217910,2020/05,294
에스제이켐,217910,2020/06,368
에스제이켐,217910,2020/07,359
에스제이켐,217910,2020/08,330
에스제이켐,217910,2020/09,368
에스제이켐,217910,2020/10,311
에스제이켐,217910,2020/11,275
에스제이켐,217910,2020/12,319
에스제이켐,217910,2021/01,280
에스제이켐,217910,2021/02,307
에스제이켐,217910,2021/03,329
에스제이켐,217910,2021/04,349
에스제이켐,217910,2021/05,375
에스제이켐,217910,2021/06,460
에스제이켐,217910,2021/07,445
에스제이켐,217910,2021/08,441
에스제이켐,217910,2021/09,654
에스제이켐,217910,2021/10,520
에스제이켐,217910,2021/11,499
에스제이켐,217910,2021/12,419
에스제이켐,217910,2022/01,400
에스제이켐,217910,2022/02,369
에스제이켐,217910,2022/03,357
에스제이켐,217910,2022/04,376
에스제이켐,217910,2022/05,343
에스제이켐,217910,2022/06,361
에스제이켐,217910,2022/07,356
에스제이켐,217910,2022/08,299
에스제이켐,217910,2022/09,347
에스제이켐,217910,2022/10,294
에스제이켐,217910,2022/11,352
에스제이켐,217910,2022/12,357
에스제이켐,217910,2023/01,383
에스제이켐,217910,2023/02,439
에스제이켐,217910,2023/03,456
에스제이켐,217910,2023/04,486
에스제이켐,217910,2023/05,470
에스제이켐,217910,2023/06,410
에스제이켐,217910,2023/07,455
에스제이켐,217910,2023/08,463
에스제이켐,217910,2023/09,495
에스제이켐,217910,2023/10,365
에스지에이임베디드,224880,2017/05,4260
에스지에이임베디드,224880,2017/06,6000
에스지에이임베디드,224880,2017/07,6500
에스지에이임베디드,224880,2017/08,6570
에스지에이임베디드,224880,2017/09,6880
에스지에이임베디드,224880,2017/10,6390
에스지에이임베디드,224880,2017/11,5000
에스지에이임베디드,224880,2017/12,5000
에스지에이임베디드,224880,2018/01,7000
에스지에이임베디드,224880,2018/02,7000
에스지에이임베디드,224880,2018/03,6090
에스지에이임베디드,224880,2018/04,6030
에스지에이임베디드,224880,2018/05,6030
에스지에이임베디드,224880,2018/06,6400
에스지에이임베디드,224880,2018/07,6610
에스지에이임베디드,224880,2018/08,5570
에스지에이임베디드,224880,2018/09,4500
에스지에이임베디드,224880,2018/10,3700
에스지에이임베디드,224880,2018/11,3305
에스지에이임베디드,224880,2018/12,3400
에스지에이임베디드,224880,2019/01,3485
에스지에이임베디드,224880,2019/02,3105
에스지에이임베디드,224880,2019/03,3120
에스지에이임베디드,224880,2019/04,3210
에스지에이임베디드,224880,2019/05,2920
에스지에이임베디드,224880,2019/06,2990
에스지에이임베디드,224880,2019/07,2990
에스지에이임베디드,224880,2019/08,2990
에스지에이임베디드,224880,2019/09,2990
에스지에이임베디드,224880,2019/10,2990
에스지에이임베디드,224880,2019/11,2990
에스지에이임베디드,224880,2019/12,2990
에스지에이임베디드,224880,2020/01,2990
에스지에이임베디드,224880,2020/02,2990
에스지에이임베디드,224880,2020/03,2990
에스지에이임베디드,224880,2020/04,2990
에스지에이임베디드,224880,2020/05,2825
에스지에이임베디드,224880,2020/06,2830
에스지에이임베디드,224880,2020/07,2645
에스지에이임베디드,224880,2020/08,2965
에스지에이임베디드,224880,2020/09,2965
에스지에이임베디드,224880,2020/10,2965
에스지에이임베디드,224880,2020/11,2965
에스지에이임베디드,224880,2020/12,2965
에스지에이임베디드,224880,2021/01,2960
에스지에이임베디드,224880,2021/02,2960
에스지에이임베디드,224880,2021/03,2960
에스지에이임베디드,224880,2021/04,2960
에스지에이임베디드,224880,2021/05,296
에스케이씨에스,224020,2016/07,6450
에스케이씨에스,224020,2016/08,6450
에스케이씨에스,224020,2016/09,6450
에스케이씨에스,224020,2016/10,6390
에스케이씨에스,224020,2016/11,6390
에스케이씨에스,224020,2016/12,4000
에스케이씨에스,224020,2017/01,4900
에스케이씨에스,224020,2017/02,4900
에스케이씨에스,224020,2017/03,4900
에스케이씨에스,224020,2017/04,4900
에스케이씨에스,224020,2017/05,4900
