,회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),비유동생물자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),총포괄이익증가율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),자기자본순이익률(IFRS연결),경영자본정상영업이익률(IFRS연결),경영자본순이익률(IFRS연결),자본금정상영업이익률(IFRS연결),자본금순이익률(IFRS연결),매출원가 대 매출액비율(IFRS연결),영업비용 대 영업수익비율(IFRS연결),기타손익비률(IFRS연결),금융손익비율(IFRS연결),금융비용부담률(IFRS연결),외환이익 대 매출액비율(IFRS연결),광고선전비 대 매출액비율(IFRS연결),세금과공과 대 세금과공과 차감전순이익률(IFRS연결),기업순이익률(IFRS연결),수지비율(관계기업투자손익 제외)(IFRS연결),인건비 대 총비용비율(IFRS연결),R & D 투자효율(IFRS연결),세금과공과 대 총비용비율(IFRS연결),금융비용 대 총비용비율(IFRS연결),감가상각비 대 총비용비율(IFRS연결),감가상각률(IFRS연결),누적감가상각률(IFRS연결),이자부담률(IFRS연결),지급이자율(IFRS연결),차입금평균이자율(IFRS연결),유보율(IFRS연결),적립금비율(재정비율)(IFRS연결),평균배당률(IFRS연결),자기자본배당률(IFRS연결),배당성향(IFRS연결),1주당매출액(IFRS연결)(원),1주당순이익(IFRS연결)(원),1주당 CASH FLOW(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),비유동장기적합률(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매출채권비율(IFRS연결),재고자산 대 순운전자본비율(IFRS연결),매출채권 대 매입채무비율(IFRS연결),"매출채권 대 상,제품비율(IFRS연결)",매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),비유동부채비율(IFRS연결),비유동부채 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS연결),차입금의존도(IFRS연결),차입금비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),유보액대비율(IFRS연결),유보액 대 납입자본배율(IFRS연결),유동자산집중도(IFRS연결),비유동자산집중도(IFRS연결),투자집중도(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),정상영업이익대비이자보상배율(IFRS연결),총자본회전률(IFRS연결),경영자본회전률(IFRS연결),자기자본회전률(IFRS연결),자본금회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),재고자산회전기간(IFRS연결),"상품,제품회전률(IFRS연결)","원,부재료회전률(IFRS연결)",재공품회전률(IFRS연결),매출채권회전률(IFRS연결),매출채권회전기간(IFRS연결),비유동자산회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결),운전자본회전률(IFRS연결),1회전기간(IFRS연결),부가가치(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),노동장비율(IFRS연결),기계장비율(IFRS연결),자본집약도(IFRS연결),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),부가가치(IFRS연결)(백만원).1,법인세비용차감전(계속사업)손익(IFRS연결)(백만원),인건비(IFRS연결)(백만원),금융비용(IFRS연결)(백만원),임차료(IFRS연결)(백만원),세금과공과(IFRS연결)(백만원),감가상각비(IFRS연결)(백만원),종업원1인당 부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결).1,기계투자효율(IFRS연결).1,부가가치율(IFRS연결).1,종업원수(IFRS연결),PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배),PER,PBR,PCR,PSR,new_feature,매출채권회전률,종업원수증가율,총자산증가율,총자산회전율,영업년수,상장년수,CROE,영업투자현금비율,영업재무현금비율,부실판단,기업수명주기
741,이원컴포텍(주),88290,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,-1.97,-3.94,-2.02,-2.19,-4.38,-5.89,-11.78,-2.32,-4.65,-10.82,-21.64,94.34,101.97,-1.68,-0.37,0.37,-0.52,0.0,0.0,-3.96,103.56,15.41,0.0,0.0,0.35,4.23,10.37,69.28,0.66,2.39,2.39,83.75,45,,,,2750,-108,-209,,-54,48,36,92,31,52,37,63,184,140,119,85,55,3,43,0,42,765,102,169,151,86,18,0,-8,25,66,-4,-9,17,1,43,47,85,-13,-34,-8,-8,-5,1,1,3,6,2,6,58,2,4,6,56,117,8,69,15,24,2,3,1,0,0,6038,,,,,20,48,131,18,93,7,-22,6038,-1256,5623,128,0,0,1542,,20,131,18,,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,26670.0,1138.0,3.0,9.0,91.0,23.0,-16.826923076923077,1904.7421542174964,-8363.875036096944,636.3935730816062,0.0645653337010707,15.23,23.53,7.652102566726522,1.112444814424674,30.0,15.0,0.1062979025175975,0.9581138839201846,-0.685567943175607,1.0,도입기
742,이트론(주),96040,2014,10.55,-10.06,0.0,-1.47,-28.96,59.47,28.96,31.47,4.95,-91.54,0.0,-503.77,21.56,0.58,-8.79,1.48,0.35,-5.35,0.5,-7.62,0.45,-6.77,1.81,-27.38,78.44,99.42,-5.09,-4.24,0.35,-0.29,0.38,0.0,-5.14,104.4,12.14,0.91,0.0,0.33,1.05,14.34,133.63,0.72,10.7,8.3,177.76,65,0.0,0.0,0.0,535,-55,-30,539.0,3,64,10,181,58,36,76,24,278,47,40,537,484,214,241,12,139,246,173,32,16,0,16,23,52,12,16,0,-12,49,2,90,74,150,-12,-24,-3,-5,2,1,1,1,3,2,5,68,1,1,10,35,10,0,0,3,108,1,15,1,0,0,2585,62.0,30.0,0.0,828.0,6,175,0,11,118,-18,-80,2585,-1060,3057,82,242,0,264,53.0,6,0,11,49.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,26404.0,401.0,2.0,1.0,9.0,66.0,-10.727272727272728,1062.0620785106476,-24543.24685892748,1392.9004958632702,0.2097467399770067,3.4,11.36,-17.40113913088608,0.5794280235431216,25.0,16.0,-0.1936307191108923,0.2458471332393475,-0.1199012526339489,1.0,도입기
743,이화산업(주),760,2019,-1.65,-22.82,0.0,0.07,-0.72,-6.58,0.79,-4.33,-10.7,-452.5,0.0,0.0,18.05,-2.74,-7.71,-0.53,-0.59,-1.67,-0.94,-4.35,-3.22,-9.08,-12.06,-32.3,81.95,102.74,-5.16,-5.32,4.83,0.25,0.12,0.0,-0.62,107.81,9.26,0.0,0.0,4.44,2.46,34.04,100.52,2.85,3.58,3.56,626.59,86,,,,22037,-1615,926,,-603,15,27,18,11,85,63,37,727,135,124,47,35,14,135,0,730,146,19,59,51,87,8,0,-17,31,50,-1,-1,58,12,72,390,81,1,2,0,2,-1,0,1,0,4,1,27,14,1,2,5,68,6,26046,0,3,107,0,9,1,0,0,5989,,,,,2,97,39311,10,104,-4,-79,5989,-4872,6226,2983,0,0,1653,,2,39311,10,,0.0,0.0,1.0,1.0,51.0,30.0,1.0,1.0,65036.0,-2652.0,-5.0,-2.0,-947.0,0.0,-11.055634807417974,243.96763188113025,16736.34358710746,703.3674510845213,0.1825189037109909,3.42,-18.52,-1.646666544489,0.2182507259196467,74.0,30.0,-0.0173960219902334,-14.547876577840112,-2.1929463002114167,1.0,성숙기
744,이화전기공업(주),24810,2014,-12.51,-0.36,0.0,-0.06,-12.6,-12.32,-18.28,-23.89,-10.82,0.0,0.0,0.0,3.62,-14.31,-34.46,-11.82,-12.63,-30.42,-25.74,-39.52,-16.37,-39.43,-52.57,-62.28,96.38,114.31,-20.15,-10.74,3.05,0.02,0.25,0.0,-27.73,133.71,9.64,0.69,0.0,2.23,1.43,7.31,53.19,5.28,11.62,10.7,36.28,32,,,,735,0,-90,,-105,31,30,46,22,69,47,53,136,147,130,67,46,4,101,0,126,277,80,114,101,86,13,0,-16,32,69,-4,-10,21,1,36,78,87,-21,-34,-11,-12,-5,1,1,2,4,2,14,26,3,4,9,41,25,24,38,11,32,1,2,1,0,0,-17506,,,,,-15,-33,-1951,-16,0,0,0,-17506,-37028,14154,3275,0,0,2093,,-15,-1951,-16,,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,76233.0,-6473.0,-14.0,-4.0,-44.0,0.0,-2.605839416058394,982.1744635059432,-3988.543948715269,485.9623022140927,0.2195529475669815,11.45,1.7,-12.51166908421968,0.9458566570621464,59.0,30.0,-0.1857229346533503,-0.6109641885570174,1.7298869539166373,1.0,쇠퇴기
745,인바이오(주),352940,2022,-3.58,-7.36,0.0,-3.05,-2.94,-3.76,27.45,-6.87,2.31,0.0,0.0,-159.25,19.23,-13.95,-10.06,-5.08,-5.37,-3.87,-9.91,-7.15,-5.72,-4.13,-87.92,-63.39,80.77,113.95,2.76,2.63,5.4,0.55,0.79,0.0,-1.79,109.97,18.11,0.0,0.0,4.37,5.3,18.8,97.38,4.53,9.44,9.86,755.53,86,0.0,0.0,0.0,3151,-317,-782,3984.0,-440,78,34,353,51,22,53,47,856,42,40,174,115,29,110,80,704,161,16,88,84,92,4,6,33,26,48,-2,-1,47,8,203,57,238,-13,-24,-6,-16,-3,0,0,1,6,1,10,36,0,1,2,222,3,5,0,1,264,2,3,0,0,0,7913,47.0,0.0,0.0,0.0,9,77,416,23,97,3,-44,7913,-3832,7658,1848,0,0,2239,49.0,9,416,23,163.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,57343.0,-2538.0,-7.0,-1.0,-234.0,0.0,-13.454258675078863,997.0398784817228,-5453.761960399488,1353.7127424564346,0.331854460294772,1.38,-0.61,-3.581634872727024,0.3919409782163633,27.0,4.0,-0.1922210782676359,3.2034906818906554,-90.35017966108904,0.0,도입기
746,일정실업(주),8500,2019,-11.37,-4.95,0.0,-2.39,4.96,-22.46,-18.85,-31.1,-17.12,0.0,0.0,0.0,-17.39,-41.05,-34.18,-24.99,-25.36,-21.12,-45.12,-37.57,-27.78,-23.13,-272.22,-226.69,117.39,141.05,0.36,-0.51,0.69,0.18,0.0,0.0,-20.7,139.77,16.88,0.0,0.0,0.48,2.98,11.05,278.95,0.97,1.95,2.31,397.78,72,,,,33159,-11508,-8886,,-13611,52,36,109,33,48,49,51,492,98,77,137,88,6,69,133,392,138,18,105,78,71,27,94,14,43,89,-32,-58,39,4,91,71,135,-33,-39,-17,-25,-60,1,1,1,7,1,14,27,1,2,3,117,6,9,30,4,87,1,2,1,0,0,-4612,,,,,-8,-20,-177,-12,0,0,0,-4612,-16188,9606,274,0,0,1697,,-8,-177,-12,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,46709.0,-10446.0,-27.0,-20.0,-8705.0,0.0,-2.343850611719253,739.4952816036295,-2048.269381186308,548.8778075106137,0.190565722361341,4.21,-13.29,-11.36783788374114,0.6574846221299918,51.0,30.0,-0.2292311481975777,-19.07039799971741,-1.3177301593598467,1.0,쇠퇴기
747,자이글(주),234920,2022,4.5,-1.32,0.0,0.0,18.26,-27.92,-12.4,-8.46,-25.94,0.0,0.0,0.0,47.84,-17.7,-24.91,-4.41,-4.44,-6.25,-6.08,-8.56,-4.84,-6.81,-39.23,-55.21,52.16,117.7,-7.2,-8.61,2.13,2.65,1.21,0.0,-5.72,123.86,14.05,2.14,1.57,1.65,4.54,6.6,32.0,1.99,2.08,2.49,531.27,91,0.0,0.0,0.0,1108,-278,-61,3006.0,-196,21,50,26,10,79,68,32,617,116,116,65,33,18,6,0,3460,6,0,46,46,100,0,0,-11,27,39,-8,-11,59,5,100,299,351,-14,-17,-4,-18,-8,0,0,0,2,1,94,4,1,2,2,163,2,0,0,35,10,0,0,0,0,0,555,68.0,0.0,0.0,0.0,1,1,2031,4,490,-390,-673,555,-3733,2723,320,61,305,880,14.0,1,2031,4,40.0,0.0,0.0,3.0,1.0,0.0,0.0,7.0,2.0,86406.0,-1774.0,-12.0,-5.0,-131.0,0.0,-19.568345323741006,1764.8015546947347,-88791.81758196953,4909.497197761197,0.6554496854934819,34.9,-18.37,4.502777190826366,0.2456093976603483,16.0,8.0,0.0093127916634667,0.0981303206150532,-0.1580825075447009,0.0,도입기
748,전진바이오팜(주),110020,2020,191.61,625.85,0.0,0.0,363.6,120.33,2.87,289.25,-2.09,0.0,0.0,0.0,57.32,-48.34,-88.4,-14.71,-14.89,-27.23,-26.36,-48.21,-15.3,-27.99,-68.98,-126.16,42.68,148.34,-40.07,-39.98,12.75,-0.3,7.79,0.0,-23.3,187.29,24.37,0.0,0.0,6.72,5.99,11.47,9.3,9.03,10.02,13.12,273.45,81,0.0,0.0,0.0,806,-701,-482,2235.0,-390,53,3,115,52,47,60,40,373,77,77,136,131,122,27,13,470,39,6,66,65,100,1,3,14,28,46,-4,-6,44,3,188,137,476,-24,-35,-10,-47,-4,0,0,1,1,1,359,1,1,1,11,32,18,34,0,73,5,1,1,0,0,0,-698,62.0,0.0,0.0,0.0,-4,-9,-75,-18,0,0,0,-698,-3418,1787,493,0,0,440,-24.0,-4,-75,-18,29.0,0.0,0.0,8.0,1.0,0.0,0.0,22.0,3.0,62384.0,-1429.0,-37.0,-3.0,-298.0,0.0,-15.620542082738943,5864.187977150321,-28641.438122659853,17110.725131355848,1.0565631889134526,73.01,7.41,191.60747415146648,0.2068255718746885,20.0,6.0,-0.0525370562712051,0.3958017698726861,-0.1789388783197283,1.0,도입기
749,제너셈(주),217190,2018,5.48,9.21,0.0,0.0,13.0,-6.18,52.46,-32.01,-5.97,0.0,0.0,0.0,11.23,-24.41,-30.73,-13.85,-13.9,-17.51,-35.0,-44.07,-14.06,-17.71,-144.81,-182.33,88.77,124.41,-5.96,-5.59,5.63,-0.14,0.06,0.0,-14.3,129.9,18.64,3.8,1.01,4.27,2.38,4.16,14.47,5.32,7.86,8.35,234.88,34,0.0,0.0,0.0,2967,-912,-416,1518.0,-724,35,49,54,18,65,31,69,335,208,121,75,39,8,69,0,85,0,81,219,148,59,72,0,-11,40,129,-4,-4,22,2,65,111,178,-8,-14,-6,-10,-4,1,1,1,6,1,6,63,2,3,4,93,0,0,4,4,86,1,1,1,0,0,1127,65.0,285.0,9.0,474.0,2,4,120,4,567,-467,-709,1127,-7900,6397,1465,0,348,817,11.0,2,120,4,99.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,32252.0,-5532.0,-21.0,-4.0,-631.0,0.0,-2.217165149544864,1018.2722865881544,-4095.1499666393865,574.7386131329987,0.3563849205743618,4.24,20.73,5.480280441346628,0.554861015322939,24.0,9.0,-0.1764720821823933,-2.397511481881807,-1.9107763033115828,1.0,쇠퇴기
750,제룡전기(주),33100,2022,13.54,-2.38,0.0,0.0,-4.72,21.0,137.45,19.74,76.42,13551.64,963.5,963.5,37.57,18.57,14.5,19.75,19.34,15.1,24.59,19.2,20.05,15.65,199.02,155.39,62.43,81.43,-0.52,-0.75,-0.39,-1.14,0.18,21.87,14.7,82.39,15.18,0.0,0.6,-0.46,1.99,11.75,0.0,-1.88,2.66,2.7,781.93,107,30.0,3.0,19.0,5358,777,-1060,4253.0,995,76,39,311,46,24,81,19,882,30,30,401,246,88,54,52,252,111,21,24,23,75,1,1,57,0,0,2479,999999999,71,8,71,25,99,-28,-1970,-5,-6,0,1,1,1,11,5,19,20,1,2,5,77,9,12,40,8,45,4,5,1,0,0,28122,73.0,0.0,0.0,0.0,32,158,3401,33,39,61,44,28122,15537,11031,-332,0,437,1449,186.0,32,3401,33,151.0,16.0,6.0,3.0,1.0,0.0,0.0,2.0,1.0,166346.0,17433.0,20.0,2704.0,1085.0,10.0,14.47876447876448,2551.2105621599817,-10616.876927738334,2099.694097183635,0.1900135875469764,8.05,21.77,13.537630380557758,0.9791777229433484,38.0,27.0,0.1721225106952413,-0.645879160651174,16.768093639751772,0.0,쇠퇴기
751,제이엠아이(주),33050,2022,4.29,1.08,0.0,-14.6,-0.66,7.95,28.19,11.07,34.13,218.97,30.86,191.69,15.57,7.28,3.82,5.82,5.65,2.96,11.78,6.18,5.92,3.1,14.51,7.61,84.43,92.72,-3.26,-0.82,0.82,-2.68,0.0,5.09,3.6,96.12,19.97,0.0,0.0,0.82,5.41,20.34,124.46,1.22,4.57,4.4,35.94,0,,,,1993,78,206,,145,59,16,147,50,41,49,51,130,82,73,133,112,22,157,63,109,798,144,102,90,87,12,40,15,17,35,7,6,14,0,75,54,126,10,28,5,6,9,1,1,2,2,1,6,62,1,2,9,40,37,14,0,4,84,2,2,1,0,0,19592,,,,,23,65,337,30,66,34,13,19592,2614,12941,532,0,0,3506,,23,337,30,,96.0,57.0,1.0,1.0,11.0,7.0,2.0,1.0,36726.0,1979.0,8.0,16.0,61.0,19.0,68.23529411764706,894.8798445251969,5627.345477460264,582.0832408106,0.1489458699448762,4.34,6.41,4.2883687293314825,0.7596502917942106,31.0,27.0,0.0109981633996934,-1.178601827207484,-2.393110641453388,0.0,성숙기
752,제이엠티(주),94970,2017,73.98,35.51,0.0,0.0,18.74,131.04,2.48,17.65,53.47,1581.43,981.04,708.67,15.18,9.43,5.27,17.94,17.9,10.0,34.49,19.27,20.51,11.46,166.76,93.18,84.82,90.57,-2.85,-0.45,0.45,-1.8,0.0,19.89,10.86,93.65,10.11,0.0,0.0,0.47,2.67,16.88,145.48,1.79,2.81,4.7,424.18,82,,,,8838,467,-222,,834,65,13,188,57,35,44,56,523,79,71,127,110,14,285,62,117,409,244,126,117,84,10,32,14,25,57,20,15,36,4,31,21,61,-3,-7,-2,-1,21,2,2,4,18,4,9,39,3,4,18,21,30,49,0,9,41,5,7,2,0,0,28775,,,,,29,117,189,19,51,50,27,28775,9740,14532,673,0,0,3830,,29,189,19,,123.0,41.0,3.0,1.0,0.0,0.0,1.0,0.0,128593.0,2592.0,2.0,6.0,155.0,50.0,101.3846153846154,2521.642818255649,-29670.08372986761,745.6224533683238,0.0397653707212895,9.0,-40.3,73.9838712143612,1.4935754239915044,26.0,17.0,0.1731164842333093,0.2861737868051873,-0.1814071584145944,1.0,도입기
753,제이준코스메틱(주),25620,2014,-48.06,-22.42,0.0,0.0,-22.41,-95.77,-95.96,399.24,-76.25,0.0,0.0,0.0,-205.56,-282.08,-112.83,-44.88,-44.92,-17.97,-167.29,-66.92,-50.68,-20.27,-113.43,-45.37,305.56,382.08,157.23,-49.91,47.28,2.19,0.03,0.0,-10.44,136.53,11.91,0.0,0.0,10.13,4.8,18.74,280.44,10.3,354.27,16.31,-34.46,-64,0.0,0.0,0.0,564,-1311,-420,1585.0,-1591,3,34,3,2,97,65,35,66,148,122,14,9,2,21,0,17,3073,124,53,31,0,22,0,-18,3,5,-6,-2,-34,0,151,477,429,-32,-354,-11,-47,-6,0,0,1,0,0,3,115,1,1,2,194,4,19,4,8,46,0,0,0,0,0,-417,34.0,255.0,16.0,265.0,-1,-1,-23,-6,0,0,0,-417,-8925,3972,3380,0,0,1602,-4.0,-1,-23,-6,116.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,157428.0,-18563.0,-260.0,-5.0,-1465.0,0.0,-1.9488939740655988,7796.937287102854,-29407.593198660623,21905.404600804904,0.7651927430187736,7.97,-16.55,-64.00050284446473,0.2329403032968201,49.0,29.0,1.4585085087149023,-2.0020343076530347,-2.341227470471727,1.0,쇠퇴기
754,제일전기공업(주),199820,2022,12.11,10.18,0.0,-1.22,-4.73,27.08,115.89,3.5,-10.24,-42.52,-42.73,-42.73,14.45,5.59,5.59,4.98,4.61,4.61,6.26,6.26,5.63,5.63,133.03,133.09,85.55,94.41,1.09,0.82,-0.06,1.81,0.14,22.52,4.56,93.64,11.29,0.0,0.55,-0.06,2.62,13.25,0.0,-0.19,1.85,2.59,2062.25,95,40.0,2.0,30.0,11895,665,-566,10249.0,665,60,40,150,36,40,71,29,2162,56,56,209,125,3,63,77,161,103,39,41,41,99,1,1,31,16,23,15,999999999,68,21,69,53,110,9,16,3,3,0,1,1,1,24,3,8,43,1,2,4,83,8,16,31,4,82,2,3,1,3,0,27544,55.0,0.0,0.0,0.0,16,71,496,21,53,47,27,27544,8826,14683,-82,0,717,3401,102.0,16,496,21,269.0,28.0,13.0,2.0,1.0,0.0,0.0,2.0,1.0,131260.0,10791.0,8.0,21.0,971.0,12.0,14.240601503759398,875.9389664648343,-16735.009596110784,796.1256540358654,0.088552523857259,4.44,4.67,12.108329911092207,0.7798277259070078,44.0,4.0,-0.0551705426440188,0.3468320550718983,-0.5070764947327754,0.0,도입기
755,조광아이엘아이(주),44060,2022,-9.7,12.35,0.0,-2.59,-0.81,-29.37,23.22,7.78,-2.36,-44.73,0.0,-1001.14,35.39,9.14,-49.33,2.38,2.29,-12.37,3.18,-17.17,5.09,-27.46,10.25,-55.32,64.61,90.86,-68.2,-3.1,3.1,0.59,0.0,0.0,-11.59,155.35,19.9,0.0,0.0,1.87,3.13,10.82,77.51,2.78,5.73,4.08,96.77,44,,,,322,-167,60,,29,24,45,32,13,76,79,21,191,96,96,117,65,23,47,311,364,402,13,27,26,99,1,11,3,16,20,3,-18,40,1,111,288,167,15,20,3,12,3,0,1,0,1,1,22,16,1,1,3,136,20,12,4,5,75,0,1,0,0,0,-5466,,,,,-5,-24,-201,-18,0,0,0,-5466,-18143,10133,952,0,0,1592,,-5,-201,-18,,0.0,0.0,15.0,1.0,252.0,20.0,47.0,4.0,125390.0,4400.0,14.0,4.0,46.0,29.0,-11.75,1228.11214326273,19655.28623230444,3661.509693964924,0.2624716476708245,4.85,18.57,-9.696886660783706,0.2641872320748277,30.0,23.0,-0.1961652033054605,-1.668602857694333,4.219948309743355,0.0,성장기
756,조선선재(주),120030,2022,4.0,-4.28,0.0,-1.1,-6.61,7.62,5.58,7.5,-1.73,-33.26,-27.65,-19.32,23.66,14.09,15.71,8.52,6.63,7.39,7.19,8.02,7.92,8.83,1500.48,1673.3,76.34,85.91,5.58,5.58,-4.0,3.42,0.01,20.92,5.51,82.6,15.77,0.0,0.21,-4.29,2.26,24.06,344.5,-23.95,2.11,1.88,24621.52,114,241.0,1.0,14.0,53255,10425,4831,106751.0,7502,77,17,338,64,23,94,6,21609,24,24,1333,1112,877,55,18,340,132,16,7,6,91,1,1,71,0,0,733,999999999,107,246,161,51,184,87,1324,6,12,0,0,1,1,107,6,20,19,1,1,4,99,10,8,0,8,47,2,7,1,0,0,21895,79.0,0.0,0.0,0.0,15,233,1734,33,45,55,48,21895,13175,9859,-2681,0,131,1411,175.0,15,1734,33,125.0,22.0,12.0,2.0,1.0,38.0,20.0,3.0,2.0,52266.0,10847.0,16.0,843.0,8624.0,5.0,9.563549160671462,922.748623751047,20636.003701017435,1872.1259131607424,0.0956869130747418,7.76,-3.1,4.001718651523125,0.4614803176420639,14.0,14.0,-0.0392947144644557,-4.252088896726625,-2.2723477538931025,0.0,성숙기
757,조아제약(주),34940,2016,1.01,4.79,0.0,-17.46,-6.81,7.11,-4.85,-0.04,10.83,-103.44,-83.88,-101.63,48.28,-0.01,0.2,0.35,-0.01,0.15,-0.01,0.34,-0.01,0.17,-0.03,1.15,51.72,100.01,0.15,-0.37,0.41,-0.02,5.99,87.06,0.45,99.74,33.72,0.0,1.41,0.4,3.47,10.62,132.18,0.82,3.72,3.66,237.97,71,,,,1962,6,33,,0,60,15,147,51,40,63,37,338,65,60,186,158,11,329,32,838,729,39,60,51,0,8,19,28,18,28,0,1,44,2,78,57,120,4,8,1,2,0,1,1,1,4,2,25,15,1,2,8,45,17,21,69,3,136,2,3,1,0,0,22662,,,,,30,105,360,41,84,16,1,22662,79,19113,226,479,800,1966,,30,360,41,,920.0,410.0,5.0,2.0,292.0,130.0,5.0,2.0,142151.0,2182.0,4.0,4.0,77.0,65.0,463.0,2785.0283271020107,140879.01301350576,2359.5870379692874,0.4692577572074455,2.68,-1.11,1.0083203107388494,0.7397137505500027,28.0,25.0,-0.0178142474900201,-0.4980493800197417,-1.5558699341978746,1.0,성숙기
758,지니언스(주),263860,2022,13.26,-1.3,0.0,0.0,-36.11,41.34,61.24,16.48,20.47,17.16,15.75,23.01,58.93,18.0,18.58,13.22,12.31,12.72,15.55,16.05,14.08,14.54,146.54,151.33,41.07,82.0,2.31,3.03,-1.31,0.05,0.96,13.78,11.82,78.53,43.91,0.0,1.54,-1.61,2.01,10.64,43.06,-4.31,2.62,2.7,1008.56,103,,,,4071,810,994,,733,80,8,389,73,20,80,20,1014,25,25,438,402,49,202,11,193,6396,105,25,23,51,2,3,61,0,1,1108,999999999,80,10,105,41,146,64,3166,13,20,0,1,1,1,8,3,9,39,1,1,12,30,145,13,0,4,87,2,7,1,0,0,22153,,,,,37,419,33007,58,62,38,32,22153,7808,13697,-504,45,481,626,,37,33007,58,,17.0,9.0,3.0,1.0,13.0,6.0,3.0,2.0,72964.0,8119.0,21.0,1341.0,860.0,9.0,10.123152709359609,1620.7248224093407,8270.327225784844,2018.9702755430333,0.3837121923776905,4.18,12.93,13.261902945351297,0.6441766963586806,19.0,7.0,-0.0018097024234262,-1.3265370954077735,-7.757917729333574,0.0,성숙기
759,지엘팜텍(주),204840,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,-57.25,-66.88,-14.2,-14.51,-16.95,-58.58,-68.44,-15.08,-17.62,-127.95,-149.49,90.2,157.25,-10.17,-8.78,8.78,-0.02,0.42,0.0,-14.73,165.84,35.75,0.0,0.0,5.17,8.43,11.12,55.66,2.96,5.23,5.23,118.44,53,,,,224,-162,-106,,-128,28,18,40,23,72,25,75,218,289,87,160,131,31,229,48,432,535,53,304,72,19,232,537,11,48,195,-6,-7,13,1,112,282,380,-16,-25,-12,-48,-7,0,0,1,2,0,9,39,1,1,5,74,12,13,27,2,170,0,1,1,0,0,1250,,,,,4,8,45,16,389,-289,-428,1250,-5392,4855,702,0,0,1145,,4,45,16,,0.0,0.0,28.0,10.0,0.0,0.0,69.0,24.0,138634.0,-1749.0,-46.0,-3.0,-54.0,0.0,-43.15476190476191,16594.84729570025,-34118.02680638457,16218.649643971115,0.8647973018958616,2.15,-3.7,110.1110561673047,0.2534116495027397,10.0,10.0,-0.19375256684767,-5.445171509550428,-0.8498617928085767,1.0,쇠퇴기
