회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,매출액영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치,총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,쭈피처,영업투자현금비율,영업재무현금비율,부실판단,도입기,성숙기,성장기,쇠퇴기
(주)인포바인,115310,2022,82,1098,6,32,999,998,8,8,1,63,284,70,93,6.08,6.93,28.75,7.98,6.56,32.81,-7.0,-0.0009302937921248,11.235516585448138,11.24,0.26,49.8,7.29,666.12,13425,12,105,64,45,54,0.1897001717379396,6.72,0,3,0,0,1,0,24.0,14.0,7.607142857142857,666.6106642442154,9439.77528061815,3253.102198064653,0.58009020881629,-0.4607967420311598,-2.7622589597166445,0.0,0,1,0,0
(주)일신바이오베이스,68330,2022,101,611057,8,23,931,725,9,8,0,63,129,70,92,7.34,7.25,18.67,9.61,8.95,25.15,-1.87,-0.0505850033673918,3.565103030022545,3.57,7.87,-5.43,-16.18,-3.19,6899,12,66,34,55,69,0.3495805741463111,5.16,1,2,0,0,1,1,30.0,17.0,17.471910112359552,1277.5380292593625,25980.1871692307,3364.8932013994563,0.2628325033265443,-0.3316563883608055,-8.556276531427113,0.0,0,1,0,0
(주)일신석재,7110,2016,-3,-8,-1,-2,147,94,56,37,16,11,36,35,64,-4.37,-3.3,-5.33,-3.18,-3.29,-6.2,0.75,0.0043873856087301,-2.53786892462453,-2.54,14.31,-9.62,5.98,-12.74,2097,3,6,5,-107,-112,0.5372855319118814,6.38,3,1,1,1,1,2,53.0,38.0,-47.75862068965517,2132.4640651831,-189243.1587331268,2551.157858447123,0.1595438263399485,-0.1159455031018627,1.3943402491667791,1.0,0,0,0,1
(주)일월지엠엘,178780,2018,1,2,1,1,47,39,430,315,56,-32,7,28,19,-165.28,-47.79,-54.69,-16.37,-16.79,-22.1,5.42,-1.251974614035633,-32.3234676573479,-32.32,-50.51,-21.07,64.36,-34.16,-8854,-16,-36,-17,0,0,0.9413460406211418,4.24,3,2,1,1,1,2,18.0,9.0,-2.401107594936709,5002.378405163603,-35799.22888220335,1003.503861362771,0.3776362497222768,0.2810866315121155,-0.2224244834327996,1.0,1,0,0,0
(주)잉크테크,49550,2015,4,6,3,6,67,39,470,261,59,-15,4,31,18,-60.9,-16.2,-25.31,-3.23,-3.23,-5.56,3.54,-0.3391719607580345,-8.95196715859405,-8.95,-5.91,-10.25,-9.84,-10.11,8947,7,14,12,-218,-54,0.6094567939877775,4.62,3,1,1,1,1,2,32.0,22.0,-2.600592969080898,2395.2579495458526,21872.103436966507,690.058608112592,0.2591284311055711,-0.3762035146356676,0.8995177098194901,1.0,0,0,1,0
(주)자비스,254120,2021,-12,-25,-8,-15,131,73,198,124,33,13,29,55,34,-50.66,-21.83,-32.06,-13.12,-13.2,-24.8,2.68,0.0131006383223719,-7.263711821321846,-7.26,2.5,-16.83,30.94,189.49,-222,-1,-2,-1,0,0,0.5531946665624109,9.47,2,3,1,1,1,1,8.0,8.0,-9.802631578947368,5084.7971219767605,-14497.09150107009,3084.3052363988327,0.4528017295102497,1.5386806553529762,-1.1346184663273016,1.0,1,0,0,0
(주)자연과환경,43910,2016,-37,-53,-18,-63,131,112,93,55,34,9,21,37,52,-50.54,-30.87,-95.96,-14.41,-14.52,-51.37,3.34,-0.5207968590900967,-1.0232655508591126,-1.02,-7.41,3.24,3.13,9.64,-4342,-12,-22,-43,0,0,0.2840013808924274,3.39,1,1,0,0,0,1,25.0,19.0,-5.555555555555555,2972.279533001259,-11729.850999273636,5424.279291101302,0.3336458029025622,12.239665313127931,-0.94026280578754,1.0,1,0,0,0
(주)장원테크,174880,2018,24,96,9,8,141,102,56,44,9,12,42,40,64,14.99,9.96,7.77,12.14,12.06,9.78,0.55,0.2023528859637714,14.93744659593214,14.94,22.59,10.36,33.42,7.91,39780,39,75,34,23,47,1.1529085374683958,9.27,4,2,1,1,2,3,24.0,8.0,10.872836719337847,1324.48312250938,8128.453012325343,738.6609484409876,0.1337229224455667,-3.6702254718234495,-1.130524099019392,1.0,0,1,0,0
(주)제넥신,95700,2014,-1,-2,0,-1,708,707,13,7,6,39,618,45,88,-10.65,-10.75,-44.51,-5.83,-6.13,-31.27,4.68,0.1074454965587041,104.32874697826789,104.33,479.05,33.02,189.43,19.89,5875,5,30,35,-126,0,0.1459595517710998,5.69,1,1,0,0,0,1,25.0,15.0,-45.68138195777351,4029.223502636966,62883.91910683335,24416.85093600434,1.1091793123936249,-0.2531952399437243,0.1060618991841504,1.0,0,0,1,0
(주)제넨바이오,72520,2015,-15,-25,-13,-8,63,51,558,532,51,-30,20,51,15,-199.58,-43.31,-32.24,-19.44,-19.68,-14.79,1.62,-1.104731497351671,-32.47140906355108,-32.47,-10.25,-46.24,-21.69,-45.35,-6131,-10,-21,-6,0,0,1.650003353175375,9.83,4,2,1,1,2,3,35.0,20.0,-0.3382891618185736,3261.2432399309114,-2861.460303435083,300.4322684540282,0.2039446243941078,-1.1336402816337434,-1.1923241285679127,1.0,0,0,0,1
(주)제노레이,122310,2022,83,149,14,18,392,222,21,20,10,48,29,64,83,16.67,13.62,16.83,15.3,14.51,18.06,-0.74,-0.030399693298248,6.869282122119228,6.87,-4.76,37.27,11.19,77.36,35597,34,210,43,39,53,0.7778301683230251,7.14,2,6,1,1,3,1,23.0,6.0,7.463837994214079,1280.6083898513048,7592.378970182221,1363.6943325348218,0.2088452335038092,-0.6862333037613139,-1.8190492841229768,0.0,0,1,0,0
(주)제노포커스,187420,2020,-2,-2,-1,-7,108,98,152,91,48,3,38,39,40,-26.59,-14.79,-64.6,-4.4,-4.62,-25.03,9.93,-0.1461605300983624,25.525793913980145,25.53,42.73,16.49,25.62,35.3,-1213,-1,-3,-6,0,0,0.1657653315602407,4.27,1,0,0,0,0,1,24.0,9.0,-33.43465045592705,5417.231475460176,-99272.79125517812,12970.962820002029,0.2534973064695339,0.0965739666293727,-0.081394425305792,1.0,1,0,0,0
(주)제놀루션,225220,2022,99,116,17,52,1175,1087,21,5,15,44,157,48,83,16.51,16.72,38.34,14.71,14.08,38.69,-0.93,-0.3142943049138398,20.551935423178204,20.55,-5.42,60.73,-47.71,98.62,26798,23,71,70,54,69,0.3327507747999661,7.55,1,1,0,0,1,1,18.0,4.0,5.562422744128554,911.4953410180487,6369.844544604623,2266.4695247043496,0.3050252190066795,-0.2633473584197791,1.481018999962294,0.0,0,0,1,0
(주)제닉,123330,2019,-12,-14,-6,-7,88,64,114,113,45,-6,30,47,47,-36.2,-18.25,-22.88,-7.41,-7.65,-9.62,2.19,-0.0331996569340107,-20.683399912614693,-20.68,-19.24,-21.9,-24.29,-23.09,6075,10,21,12,-197,-108,0.8987542138114889,6.45,3,2,1,1,1,2,23.0,13.0,-1.0123456790123455,1268.9944781053869,25012.400892719023,658.995542691153,0.1832005917282193,6.429864950687388,-1.4266470633336856,1.0,0,1,0,0
(주)제이티,89790,2015,-18,-24,-10,-15,79,73,124,120,42,-11,3,42,45,-14.03,-8.09,-10.18,-6.41,-7.18,-9.87,0.66,-0.4201174513226018,3.817422743637759,12.75,-27.17,88.63,-19.5,69.49,9411,19,56,27,-38,-22,0.6856029104923632,2.65,1,3,1,1,2,1,26.0,18.0,-6.522177419354839,1068.0412038989462,-3604.8822935799926,694.3729308989067,0.3391617960180248,5.245966391813872,-1.0868071830278276,1.0,1,0,0,0
(주)제테마,216080,2021,4,7,3,12,319,291,171,54,39,44,256,63,37,22.65,11.2,32.76,2.3,2.12,6.86,10.49,0.4735234991464264,121.2452902905794,121.25,244.3,36.67,60.81,40.03,28975,20,81,87,38,62,0.2245915732086937,11.8,1,1,0,0,1,1,15.0,5.0,33.19805194805195,6658.79362420185,58996.244966511615,10935.692052246472,0.3850051105027129,-0.3538395320593375,0.0895321139740708,1.0,0,0,1,0
(주)젬백스&카엘,82270,2017,-7,-12,-4,-13,81,76,142,140,34,-11,10,47,41,-20.67,-11.79,-26.07,0.36,-0.81,-2.95,6.72,0.2595120170684216,-15.740329497625655,-15.74,37.03,-37.23,-56.13,-49.32,-13403,-8,-99,-28,0,0,0.2995468945600762,5.74,1,2,0,0,0,1,26.0,19.0,-20.92511013215859,6629.602215866743,-6999819.29028858,9155.19529111632,0.3301903052391385,0.0011059151527807,-0.0009731554894279,1.0,1,0,0,0
(주)젬백스링크,64800,2017,3,6,3,5,86,34,334,226,42,-7,6,45,23,-1.45,2.63,2.88,10.45,10.21,12.02,3.83,0.0907819927358958,419.8166591146979,419.82,228.3,891.22,485.0,991.6,44534,12,60,23,13,58,0.5064750683443385,16.27,3,5,1,1,2,2,24.0,22.0,425.625,2109.460709505749,8500.120802035814,959.904793954966,0.2001852314241746,-0.1101892548883943,0.1363729762077584,1.0,0,0,1,0
(주)좋은사람들,33340,2017,17,50,5,4,293,166,39,37,10,52,48,78,72,-13.02,-10.34,-8.31,-4.5,-4.7,-4.14,0.08,-0.0798078638638792,-11.02454943964033,-11.02,-10.25,-13.7,-5.81,-3.61,24874,25,246,21,-40,12,1.2036619765496503,3.8,3,12,1,1,5,1,31.0,27.0,-5.603448275862069,723.9880058895207,12310.646379835038,431.7969131398604,0.4787286413132101,-2.1094184710980066,-14.139962146816275,1.0,0,1,0,0
(주)주연테크,44380,2014,-54,0,-10,-7,779,638,22,15,0,83,59,95,82,-4.28,-3.53,-2.57,-3.76,-5.47,-4.01,-1.26,0.005015006615124,-4.935763075527382,-4.94,-5.39,5.65,-28.88,97.19,3013,10,1025,7,-36,-50,1.3975872776071967,17.68,2,193,1,1,32,1,36.0,18.0,-17.178571428571427,822.928268542556,-5079.091198865784,481.9718867600922,0.1957423095564755,-1.3695535946646027,,1.0,0,0,0,1
(주)중앙백신연구소,72020,2022,48,74,8,24,297,163,21,14,11,23,59,34,83,4.3,3.82,10.29,3.9,3.76,10.9,0.22,-0.0412570057919849,1.6878001535800424,1.69,-0.64,2.95,-3.95,1.21,22233,19,34,57,18,49,0.3421525668656386,11.97,2,1,0,0,1,1,30.0,21.0,26.06635071090048,1149.5790715919254,15462.106126273866,2787.845918025879,0.3665767249937396,-0.771763454731487,-4.427677679866926,0.0,0,1,0,0
(주)중앙에너비스,440,2022,-23,-90,-2,-1,500,423,8,4,2,15,1,19,93,0.84,0.81,0.7,1.72,1.27,1.13,0.43,0.0042945492153051,-1.6175187209303084,-1.62,-22.99,5.26,17.97,-2.17,8398,13,19,12,6,32,1.129279271104348,34.35,6,2,1,1,1,5,78.0,31.0,172.56637168141592,2064.422373667669,52819.92018008417,1695.4420311364267,0.1528213654071373,-4.834254724539427,-1.1461181273045251,0.0,0,1,0,0
(주)중앙첨단소재,51980,2015,7,12,4,6,122,94,168,149,36,12,64,68,37,-103.14,-75.63,-115.38,-26.32,-26.52,-48.23,2.34,-0.7662825371763482,-27.47897458184983,-27.48,18.22,-59.91,-8.16,-4.05,-15706,-55,-463,-83,0,0,0.6539492766741162,4.7,1,5,1,1,1,1,25.0,23.0,-5.033840947546532,10216.494751814977,-17820.833513256934,5827.170590224308,0.1615478820138757,-7.141607366031576,-0.6397629977359117,1.0,0,0,0,1
(주)지니틱스,303030,2022,-30,-60,-9,-10,310,185,41,36,15,54,13,79,71,-34.9,-25.26,-32.83,-12.98,-14.07,-18.94,-1.12,-0.3455000765124115,-28.67499470472324,-28.67,-27.83,-31.66,-28.9,1.92,595,2,12,2,-1524,-1078,0.8926161159669019,6.28,1,6,1,1,3,1,6.0,6.0,-5.275590551181103,2190.317514493835,-6155.832983661579,1734.7779503047666,0.4176556787461756,-2.20676142857548,146.85490233084835,0.0,0,0,0,1
(주)지란지교시큐리티,208350,2022,18,29,7,13,235,233,62,34,24,29,113,50,62,3.56,2.63,3.5,2.3,1.63,2.85,-1.0,0.1072624127512701,18.29154850298151,18.29,4.57,35.92,14.04,73.25,33098,27,245,51,7,14,0.5289427715727083,7.07,1,2,1,1,1,1,10.0,10.0,34.375,477.5588072391018,4375.137581755544,557.6261330948844,0.4951804322083624,-0.407678580540304,0.6965043754545271,0.0,0,0,1,0
(주)지엔씨에너지,119850,2022,-16,-44,-5,-6,193,155,46,46,11,29,21,60,69,26.32,18.38,17.5,3.85,3.63,4.1,0.3,0.1901682977122426,3.2500835225003466,3.25,-6.06,21.68,1.38,4.68,16572,10,61,11,157,39,0.8698885152392942,5.62,2,4,1,1,2,1,31.0,11.0,2.145858343337335,502.43889766033845,-1918.21433654324,395.8685774290825,0.0429689933759571,-1.510587676337468,17.0429575855691,0.0,0,0,0,1
(주)지엔코,65060,2020,-21,-27,-8,-16,107,69,67,63,31,3,4,40,60,-23.2,-12.27,-13.26,-2.87,-2.97,-5.7,2.36,0.0204404972922404,-2.0315526319307,-2.03,-17.27,11.94,-17.79,-6.65,9036,4,33,7,-188,-97,0.5271860578272929,12.91,2,5,1,1,1,1,27.0,22.0,-6.69811320754717,719.0068662240977,-13412.892598495137,814.398383958001,0.6010323554919589,1.2440497667354131,-0.653516322250285,1.0,1,0,0,0
(주)지티지웰니스,219750,2020,-17,-25,-13,-34,90,59,397,285,54,-6,25,52,20,-135.68,-46.59,-84.24,-21.59,-21.61,-49.44,9.46,-1.0563460537766156,26.303382372211487,26.3,33.83,19.16,-34.01,25.43,-6063,-12,-31,-30,0,0,0.3915350161629642,4.53,2,1,1,0,1,1,25.0,6.0,-3.1988472622478388,8021.5424120977505,-8786.65212832503,4119.350158937552,0.807098862568257,2.029354311314946,-0.4602909773111096,1.0,1,0,0,0
(주)진도,88790,2022,39,62,7,15,315,128,24,23,12,39,27,58,81,4.46,3.87,7.21,4.74,4.59,9.61,0.89,0.0085484749204565,-5.309013776246037,-5.31,-8.51,-0.54,7.56,-24.85,14328,11,42,23,32,48,0.4908408138093283,5.98,2,2,1,0,1,1,18.0,18.0,7.138986724464914,315.25992869164975,3826.688147736879,517.8693410929332,0.383981453810441,-1.1501654497323226,-0.720293818419136,0.0,0,1,0,0
(주)진바이오텍,86060,2021,-1,-2,0,0,298,202,37,32,17,46,53,70,73,-1.09,-0.85,-0.77,-0.13,-0.34,-0.33,0.04,0.0667727030509682,-2.7663060512167714,-2.77,-7.25,9.49,6.25,16.66,5666,9,41,9,-9,7,1.040514624845992,7.44,2,5,1,1,4,1,24.0,18.0,-327.5,1026.7212282495614,-15880.837386009143,718.3079035531166,0.1106978549719243,-0.480731091454452,0.6327670013730496,1.0,0,0,0,1
(주)차바이오텍,85660,2016,10,60,5,9,174,170,103,70,9,26,50,60,49,5.86,4.23,6.1,6.23,5.63,8.85,-0.12,0.095586689957486,19.24502471346561,19.25,25.1,11.35,14.09,10.9,210092,27,147,47,13,27,0.5842682624037264,7.93,1,3,1,1,2,1,22.0,19.0,151.1904761904762,1695.5775516859958,35591.55265605047,1429.8784703997846,0.6712872903735577,-0.1403207264206845,0.2298768224814589,1.0,0,0,1,0
(주)천보,278280,2022,6,7,3,8,296,238,107,38,42,36,44,54,48,11.9,8.8,13.03,10.34,9.23,17.17,1.25,-0.0587469519195037,102.34007288846432,102.34,93.04,114.31,21.09,130.55,71829,9,43,22,60,82,0.4017059369621076,5.65,1,1,1,1,1,1,17.0,5.0,-3358.4615384615386,5528.815626056907,33292.72678062214,6638.104370249074,0.0662734257174375,-0.1752371972337453,0.1919216864153047,0.0,0,0,1,0
(주)천일고속,650,2022,-12,-26,-6,-9,53,50,106,68,23,-16,42,17,49,-19.21,-21.92,-15.93,-9.71,-12.61,-19.66,-3.16,-0.1767109602415916,-12.535300820255785,-12.54,-35.92,-5.31,28.49,-16.22,16579,30,154,44,-36,-27,0.6874414561677791,46.75,3,3,1,1,1,3,75.0,47.0,-14.373960560703257,3248.7455831138795,-56528.43098414392,2293.382475785397,0.1558083470892467,-10.63116998651673,0.3557860111938918,1.0,0,0,0,1
(주)청호ICT,12600,2014,-7,-9,-4,-4,83,40,165,90,48,-6,5,28,38,-33.34,-14.29,-14.57,-9.61,-10.43,-11.24,2.59,0.1703988474087299,-18.84247899031733,-18.84,-32.69,-11.73,-0.63,-3.29,16390,17,41,16,-89,-39,1.0362983400816606,12.18,5,2,1,1,1,3,47.0,34.0,-4.036697247706422,514.3576727879131,-3004.2692717237087,187.51768515585928,0.3346622072419603,-2.536483479439045,1.6720661344210794,1.0,0,0,0,1
(주)초록뱀미디어,47820,2014,-41,-74,-8,-8,241,241,24,24,11,28,29,47,80,-9.1,-8.02,-7.94,-7.15,-8.24,-8.38,-1.08,0.005192152372572,7.061714133769817,7.06,-18.15,47.75,12.94,-26.11,24771,92,25992,97,-8,93,0.9509265336508576,6.45,2,228,1,1,2,2,26.0,22.0,-31.866666666666667,2831.659621183808,-14078.71448387148,2393.369588766021,0.1017666689596911,-40.44387702897539,-1.4790369480381644,1.0,0,0,0,1
(주)칩스앤미디어,94360,2022,59,453,20,52,220,220,50,45,4,36,29,66,67,24.93,25.26,41.35,14.83,13.4,30.31,-2.77,0.0716466447280777,37.30565430964713,37.31,52.79,14.93,20.59,-20.47,15634,25,489,65,64,67,0.3819653901691491,11.51,1,7,1,0,1,1,21.0,9.0,13.544668587896254,3497.735029728468,9672.69055104341,6093.246845875824,0.6964741912730398,-0.8992024106607514,5.364868227751989,0.0,0,0,1,0
(주)캐리소프트,317530,2021,-9,-25,-3,-6,174,153,38,29,10,15,36,36,73,-17.25,-13.1,-30.08,-12.65,-12.84,-34.14,0.47,0.1013227858857032,-8.38078507618925,-8.38,-17.99,-1.91,7.23,-9.3,2600,15,37,39,-77,-35,0.3933684692529717,10.29,1,1,0,0,1,1,10.0,5.0,-35.84905660377358,7491.287406236255,-133345.41069839423,13827.329354930378,1.642000040118483,4.427550577296413,-4.225802715947046,1.0,1,0,0,0
(주)캐스텍코리아,71850,2021,2,2,1,2,78,37,164,145,48,-12,6,43,38,-15.58,-6.41,-10.85,-6.99,-7.0,-12.47,2.37,0.008595694590322,0.1365560328993612,0.14,1.73,-1.02,2.61,-0.13,27626,11,21,20,-55,-4,0.5611793443125859,3.47,2,1,1,1,1,1,26.0,10.0,-3.869047619047619,565.220327965927,-34183.768222661645,381.25531763156334,0.1124448250604536,0.3802410913485711,-0.7644135632632344,1.0,1,0,0,0
(주)케스피온,79190,2022,-6,-9,-4,-4,80,60,235,172,48,-10,32,41,30,-54.75,-20.87,-19.54,-6.72,-6.83,-6.81,2.63,-0.4361994154327301,-12.702934349992823,-12.7,-15.67,-10.53,42.68,-11.83,5214,10,21,9,-208,-124,1.0758380750162022,12.99,3,2,1,1,2,2,26.0,19.0,-2.817745803357314,2603.243581063993,-65040.30431711324,722.3538355758384,1.0025123876577418,0.2281621175429445,-0.4082245725242186,0.0,1,0,0,0
(주)케이비지,318000,2022,29,61,6,10,344,257,23,22,9,43,23,61,81,9.77,8.69,13.36,10.12,9.65,16.86,0.44,-0.0362225843626828,2.5570185934577507,2.56,-1.6,9.75,-10.5,19.66,7850,18,72,32,41,61,0.565215230218324,2.98,1,2,1,1,2,1,23.0,5.0,14.335839598997492,1347.0740444048606,28195.963465626388,1933.5526258771963,0.1337005834470302,-0.9043390699377516,-2.230871810632228,0.0,0,1,0,0
(주)케이사인,192250,2022,15,21,8,25,267,267,100,28,36,23,67,37,50,7.33,5.74,13.6,8.93,8.3,21.22,0.31,-0.0057775784876653,70.25071639874739,70.25,-7.08,236.72,15.84,692.97,16328,12,25,38,36,64,0.3104704127727257,7.59,1,1,0,0,1,1,11.0,10.0,34.56521739130435,1614.0161421581802,11082.886104407498,2601.876402273053,0.7918505086461123,-0.126592352244264,0.2106918834969275,0.0,0,0,1,0
(주)케이씨에스,115500,2022,11,91,6,6,139,109,114,112,7,21,45,73,47,4.27,2.35,1.99,1.99,1.51,1.31,-0.25,-0.0863704183020938,18.587251452083933,18.59,19.74,15.55,5.41,2.09,5719,15,80,14,15,24,1.0677666914584445,7.37,2,6,1,1,4,2,22.0,14.0,75.94202898550725,3439.598586591922,19079.0475768578,1508.3370162215313,0.0788593038199498,-12.784231125799558,-1.154679346634126,0.0,0,1,0,0
(주)케이씨티,89150,2022,5,8,2,6,25,24,54,41,23,-20,7,7,65,1.93,10.23,4.64,2.1,1.99,7.53,3.6,0.0125986629750075,-5.493608454912874,-5.49,-35.47,-2.26,5.72,-3.29,4891,9,330,34,14,35,0.2716461340111213,7.84,4,10,2,0,0,3,22.0,18.0,82.56410256410257,1588.4783871095049,22253.92354205832,3791.0410936277926,0.1888634297749162,-13.818095254005112,-1.38588886952792,0.0,0,1,0,0
(주)케이씨피드,25880,2022,8,9,3,3,148,105,59,56,32,17,22,52,63,7.16,5.45,4.77,6.34,5.06,5.5,-0.5,-0.0066838940315522,2.0863992862278447,2.09,-2.73,7.79,16.81,12.55,15490,16,58,18,27,45,0.909992661941636,5.78,2,3,1,1,2,2,54.0,29.0,9.941634241245136,700.2285212541707,50470.40682140202,482.7109297797216,0.113258774022952,-0.2227201569060122,-0.2352629634294131,0.0,0,1,0,0
(주)케이아이엔엑스,93320,2022,77,151,15,26,441,441,24,16,10,44,129,57,81,18.86,17.07,24.64,14.46,14.19,23.32,-0.23,0.0531702091505268,18.07751817150979,18.08,15.15,22.27,31.34,22.69,62313,32,140,56,44,75,0.5618390095841034,6.82,1,2,1,1,1,1,24.0,13.0,14.108527131782946,1669.033900052426,7708.489220821391,2401.980173242441,0.1772988811453955,-6.331783308124434,-2.26541428167704,0.0,0,1,0,0
(주)케이알엠,93640,2022,-4,-5,-1,-5,349,317,35,35,20,64,144,90,74,-19.44,-16.0,-70.67,1.75,0.27,1.43,9.75,-0.2722218505791403,-13.005060549362806,-13.01,1.17,-60.77,13.3,-7.98,-4651,-7,-1029,-36,0,0,0.2051914756014975,21.34,0,27,0,0,1,0,26.0,17.0,-9.546370967741936,1970.8688012425816,-43023.26388060515,7112.596156152929,0.4866372720061471,-1.2397740697202535,0.3440325164948635,1.0,0,0,0,1
(주)케이에이치바텍,60720,2018,-8,-14,-3,-5,159,134,71,51,23,18,42,47,58,-20.27,-14.87,-19.17,-5.79,-5.93,-9.0,1.31,-0.0400495544575695,-6.700209071319232,-6.7,0.25,-12.19,-41.91,-11.55,36909,12,30,18,-106,-51,0.6830540875209121,7.31,2,1,1,1,1,1,32.0,22.0,-4.066534260178749,955.6695494118444,-12904.909812861484,817.0577209165646,0.1682605566260231,0.6749367235994008,-0.6074724739028649,1.0,1,0,0,0
(주)케이에이치필룩스,33180,2020,14,21,4,13,100,67,42,38,20,0,18,27,70,-17.37,-18.77,-39.67,0.33,0.01,0.05,2.95,-0.1197546929226583,-8.069035714434737,-8.07,-19.28,-3.08,-12.06,14.08,-5836,-2,-6,-5,0,0,0.3101109581804079,4.94,2,1,0,0,0,1,41.0,23.0,-6.813643926788686,1365.6416300818466,52077.71988078495,3103.3544113069893,0.2915518868049265,-0.2531602328084115,-3.122982722026285,1.0,0,1,0,0
(주)케이엑스하이텍,52900,2022,17,31,7,8,123,74,64,51,21,7,19,38,61,13.59,11.42,9.26,6.8,6.67,7.84,1.81,0.0782251391229417,3.785750387378075,3.79,9.67,0.48,49.11,13.67,45773,24,106,29,32,58,0.8349675496516855,10.27,4,4,1,1,1,2,27.0,19.0,6.448087431693989,570.9930278509701,4697.6627197561575,415.7448753365463,0.0770789262581331,-0.619415394220312,2.6298732843939576,0.0,0,0,1,0
(주)케이엔더블유,105330,2020,-5,-12,-2,-3,190,155,75,64,19,33,87,70,57,-25.59,-13.98,-18.38,-13.52,-13.6,-18.15,0.77,-0.0838068342872737,13.462722140448284,13.46,32.27,-14.72,-42.27,-15.15,892,1,4,2,-1106,-710,0.7050418807115361,2.65,1,2,1,1,2,1,23.0,15.0,-3.225968797181681,1508.898968545344,-36880.37918670012,1225.588251291074,0.6427683419031996,-0.4307090824258571,-0.0980782929265449,1.0,0,0,0,1
(주)케이엔제이,272110,2022,20,24,10,18,174,99,101,39,43,14,60,34,50,20.42,12.44,15.97,13.86,13.17,21.32,1.04,0.0358354892809376,15.324100432972038,15.32,34.56,7.41,33.98,13.67,27730,26,70,45,36,58,0.5764698261715234,11.97,3,1,1,1,1,2,19.0,5.0,10.973526900085398,1898.3462204831608,9676.281448311936,1638.4386144493976,0.1663332313130389,-1.138938158364568,2.775848066832494,0.0,0,0,1,0
(주)케이엘넷,39420,2022,87,793,14,17,348,348,19,16,2,33,59,46,84,14.59,16.14,14.81,14.9,13.97,15.76,-0.96,0.000883129225026,15.231503707037293,15.23,22.91,9.4,1.35,22.95,25727,42,137,51,29,40,0.8278085571019272,24.27,2,3,1,1,2,2,30.0,22.0,7.507598784194529,1168.128296204881,7108.691695907826,1186.067196378902,0.1164590229457204,-1.2893914356945817,-3.1118594999801634,0.0,0,1,0,0
(주)케이엠,83550,2022,10,15,3,3,222,127,39,32,18,28,44,51,72,5.91,4.79,5.07,4.09,3.79,4.56,0.15,-0.0020231736840495,2.675165567138719,2.68,1.6,3.83,5.87,1.76,38938,21,54,26,20,41,0.8207580382580383,6.86,3,2,1,1,2,2,35.0,19.0,13.225108225108226,516.8477004101267,5634.835726174062,453.3336639223645,0.1424731904307526,-1.3714822276102872,-21.409394889648915,0.0,0,1,0,0
(주)케이프,64820,2014,-3,-3,-1,-8,79,69,75,74,39,-9,11,33,57,0.65,0.11,0.73,0.17,-2.66,-21.06,-8.59,0.1559713303168917,-18.283726910353217,-18.28,-33.81,-7.44,24.18,-3.64,11790,7,17,53,1,31,0.1404227243126763,7.6,0,0,0,0,0,0,41.0,17.0,293.3333333333333,353.33506532237567,-46099.211985585,1435.2067059516069,0.2120968537069883,-0.0318090945156923,0.0189801035814466,1.0,0,0,0,1
(주)케이피엠테크,42040,2017,-11,-12,-4,-17,251,236,59,16,33,16,82,26,63,-9.12,-13.08,-19.3,-4.77,-5.63,-19.87,17.17,0.0203318561753646,46.24727822502684,46.25,10.7,64.75,32.51,-9.74,6606,5,57,23,-85,16,0.2384640301854437,3.68,1,2,1,0,0,1,46.0,21.0,-28.50877192982456,1586.76759708377,-30533.048048051824,4180.210731489992,0.2833411547600674,0.0969818775959664,-0.0904376961540583,1.0,1,0,0,0
(주)케이피티유,54410,2022,1,2,1,2,61,56,106,89,39,-17,8,27,49,5.19,6.78,5.48,2.24,1.78,3.76,4.21,-0.1295864284516014,11.899332949858527,11.9,39.48,4.45,17.1,8.07,7370,9,64,20,27,62,0.447275352007383,4.96,2,3,1,0,1,2,29.0,22.0,12.68170426065163,640.0423008475293,1021365.884793362,694.4279638934128,0.0739987153261675,-0.0060743916703195,0.0037993331312518,0.0,0,0,1,0
(주)코데즈컴바인,47770,2014,-3,-10,-3,-2,49,19,1258,1120,31,-42,0,40,7,-140.45,-28.3,-23.08,-29.18,-29.31,-28.99,1.5,-0.8813709450209799,-46.69339865811127,-46.69,-64.01,-20.77,-31.81,-18.98,6447,9,35,6,-370,-137,1.453598676102403,9.13,5,5,1,1,2,2,29.0,23.0,-1.035175879396985,5996.123588169732,-7960.573814669399,303.8314363026139,0.6277168301371104,-0.1708547905974183,0.203877317726499,1.0,0,0,0,1
