,회사명,거래소코드,회계년도,매출채권회전률,종업원수증가율,총자산증가율,총자산회전율,영업년수,상장년수,CROE
2294,(주)인트론바이오테크놀로지,48530,2016,2.06,4.95,47.65114105722513,0.17149658016331823,25,13,-0.07248603773038956
2295,(주)인트론바이오테크놀로지,48530,2017,2.11,8.49,-23.44829378429351,0.24025591299676943,25,13,-0.2052843803448966
2296,(주)인트론바이오테크놀로지,48530,2018,3.98,0.0,20.089588834608783,0.37565250452844834,25,13,0.47070879736040827
2297,(주)인트론바이오테크놀로지,48530,2019,2.17,-8.7,62.47802796692912,0.09375794447055863,25,13,-0.3120230413524472
2298,(주)인트론바이오테크놀로지,48530,2020,6.26,7.62,12.92066957910101,0.45191119240195016,25,13,0.25998182125630376
2299,(주)인트론바이오테크놀로지,48530,2021,2.72,-9.73,52.548377720219605,0.19109918966276404,25,13,-0.09458488471306246
2300,(주)인트론바이오테크놀로지,48530,2022,2.07,-10.78,-8.089725866277002,0.09936947003277545,25,13,-0.04914804235224647
2301,(주)티피씨메카트로닉스,48770,2014,3.55,0.0,,0.9022352710113439,45,23,0.010535937041548663
2302,(주)티피씨메카트로닉스,48770,2015,4.06,4.99,7.393347200094527,0.9269170918678117,45,23,-0.03770587986217326
2303,(주)티피씨메카트로닉스,48770,2016,3.76,0.0,-5.434451059871826,1.0434375333427608,45,23,-0.22138181882912145
2304,(주)티피씨메카트로닉스,48770,2017,3.74,-1.32,6.878570436894947,1.0773547069398053,45,23,0.3607393114656755
2305,(주)티피씨메카트로닉스,48770,2018,3.88,-6.95,19.241783945107265,0.9277197118070626,45,23,-0.039030044738275343
2306,(주)티피씨메카트로닉스,48770,2019,3.77,-5.75,-4.0744330395223125,0.934441372096502,45,23,-0.28338693559924116
2307,(주)티피씨메카트로닉스,48770,2020,3.81,-2.13,-2.6939829572794673,0.8412492532908991,45,23,0.2787834887522634
2308,(주)티피씨메카트로닉스,48770,2021,4.16,-2.18,7.079257771272404,0.7713672441382805,45,23,-0.08062984303868391
2309,(주)티피씨메카트로닉스,48770,2022,4.15,4.78,0.3361136188159327,0.8335864997973987,45,23,-0.05042332418352476
2310,(주)엔피케이,48830,2012,7.57,-4.35,,1.646495717302866,37,24,
2311,(주)엔피케이,48830,2013,8.42,9.74,9.591001244927865,1.567803985715327,37,24,
2312,(주)엔피케이,48830,2014,8.84,-2.96,26.967804320612647,1.1473636111876815,37,24,-0.08931121728501913
2313,(주)엔피케이,48830,2015,9.18,42.07,3.693047317944946,1.0434482040216166,37,24,-0.032031344899311365
2314,(주)엔피케이,48830,2016,9.87,6.44,13.659243500265386,1.0481003163174873,37,24,0.08885402121953402
2315,(주)엔피케이,48830,2017,9.52,4.03,19.094894671158393,0.9538542765212099,37,24,-0.01266831516926721
2316,(주)엔피케이,48830,2018,8.86,8.91,0.4230498690759717,0.8742332865675397,37,24,-0.05513493414991599
2317,(주)엔피케이,48830,2019,8.85,3.2,-0.5463765797002582,0.8497655689249782,37,24,-0.014020655284163675
2318,(주)엔피케이,48830,2020,9.14,3.79,-4.065309965766708,0.8391414625131869,37,24,0.004925048293372503
2319,(주)엔피케이,48830,2021,9.42,-6.98,3.0918413354872607,0.853017718020433,37,24,0.06420890420935343
2320,(주)엔피케이,48830,2022,9.33,-6.07,-4.361786625411375,0.9006930492299834,37,24,-0.014679653420082296
2321,(주)시너지이노베이션,48870,2012,5.4,2.67,,0.4746945250048948,26,20,
2322,(주)시너지이노베이션,48870,2013,3.76,-25.97,-25.837834593054744,0.34539883678107125,26,20,
2323,(주)시너지이노베이션,48870,2014,6.19,-22.81,-14.999386823492383,0.38098534342242046,26,20,0.3030802761167637
2324,(주)시너지이노베이션,48870,2015,7.5,-76.14,-80.38732992039027,0.9237515131663095,26,20,-9.421778719886987
2325,(주)시너지이노베이션,48870,2016,5.22,23.81,270.6928129049644,0.29286924966328515,26,20,6.021696280627074
2326,(주)시너지이노베이션,48870,2017,5.01,119.23,77.7321814276576,0.3224396117057394,26,20,3.155492140757815
2327,(주)시너지이노베이션,48870,2018,5.01,15.79,15.034837836641412,0.3642954754708107,26,20,0.5336806918794937
2328,(주)시너지이노베이션,48870,2019,4.5,-4.55,20.72855614911548,0.3705847529664044,26,20,0.09570411243216914
2329,(주)시너지이노베이션,48870,2020,4.24,15.87,7.480160933651876,0.43551290656765734,26,20,-0.25352363850021925
2330,(주)시너지이노베이션,48870,2021,4.34,-12.33,28.037128600673373,0.39943061760121923,26,20,0.2828168042323456
2331,(주)시너지이노베이션,48870,2022,2.61,-3.13,12.173978361915806,0.1333428069284511,26,20,0.06621875324539332
2332,(주)기가레인,49080,2013,5.18,0.0,,0.773661079047059,24,11,
2333,(주)기가레인,49080,2014,6.94,23.61,7.671690042387666,0.7255643763241576,24,11,
2334,(주)기가레인,49080,2015,5.03,-3.45,15.034494991415478,0.40575508963864804,24,11,-0.3017698444895745
2335,(주)기가레인,49080,2016,4.7,-3.85,2.6189612783107203,0.48445450868566814,24,11,0.021425290614789372
2336,(주)기가레인,49080,2017,6.21,-42.86,16.628791450142717,0.5512973351688103,24,11,0.15519188041059928
2337,(주)기가레인,49080,2018,4.51,11.0,-1.3843686618685573,0.6966079810635852,24,11,-0.2626251687724423
2338,(주)기가레인,49080,2019,2.39,-10.36,-34.232816610311204,0.6177463852205957,24,11,-0.678162744229762
2339,(주)기가레인,49080,2020,2.33,-12.56,-11.54529885083641,0.42494653738413746,24,11,0.2952288409005117
2340,(주)기가레인,49080,2021,4.36,-1.72,-5.158213910426189,0.724762673849967,24,11,0.7229533714741188
2341,(주)기가레인,49080,2022,4.63,6.43,-7.169697838220032,0.5965518307008261,24,11,-0.19988958726850753
2342,(주)파인디앤씨,49120,2012,13.32,-57.49,,1.1223732469146108,25,23,
2343,(주)파인디앤씨,49120,2013,10.16,18.42,-5.272249444426331,1.2923702897934428,25,23,
2344,(주)파인디앤씨,49120,2014,12.81,26.67,-15.295942024641501,1.9698441464291767,25,23,0.2930779822105374
2345,(주)파인디앤씨,49120,2015,11.48,-21.4,-3.5506991153062466,1.660921253254401,25,23,-0.032313300996819866
2346,(주)파인디앤씨,49120,2016,8.95,-29.46,25.44424569855227,1.3960905463217055,25,23,-0.0957074247894726
2347,(주)파인디앤씨,49120,2017,6.85,44.94,-15.473656728395413,1.4814524658971044,25,23,-0.32252501555924923
2348,(주)파인디앤씨,49120,2018,3.8,-21.83,-12.140285188181258,0.818182601176602,25,23,0.45108087075139713
2349,(주)파인디앤씨,49120,2019,5.14,3.91,9.623185770665419,0.7482574102251425,25,23,-0.12304833679097699
2350,(주)파인디앤씨,49120,2020,5.96,-12.37,-16.587114006670475,0.6733531024028939,25,23,-0.20225232823332123
2351,(주)파인디앤씨,49120,2021,5.91,-20.25,33.360146931854686,0.2559988570068824,25,23,-0.1941050272511078
2352,(주)파인디앤씨,49120,2022,11.76,-2.31,-6.942784260708497,0.5435676393957983,25,23,-0.22980874598867662
2353,(주)셀루메드,49180,2012,1.65,39.47,,0.3727276183736872,39,22,
2354,(주)셀루메드,49180,2013,1.45,0.0,-5.823342803494697,0.39427353219375716,39,22,
2355,(주)셀루메드,49180,2014,1.07,-27.36,-9.478414040978285,0.29451184403221126,39,22,-0.28956305026196916
2356,(주)셀루메드,49180,2015,1.24,-3.9,16.47261227075786,0.21622460560203305,39,22,0.048899237766061254
2357,(주)셀루메드,49180,2016,0.97,21.62,-14.888797026568055,0.14061602679277663,39,22,-0.5927339986110357
2358,(주)셀루메드,49180,2017,1.88,-32.22,-6.890858619725767,0.33252471799963423,39,22,0.67430178308885
2359,(주)셀루메드,49180,2018,0.93,3.28,-23.705162763202328,0.2186996378935489,39,22,-0.14284144283097397
2360,(주)셀루메드,49180,2019,1.92,3.17,31.064346168515033,0.2757980088789741,39,22,-1.5829922797254783
2361,(주)셀루메드,49180,2020,6.85,12.31,8.957577721801993,1.2925938201829104,39,22,1.9889722919656903
2362,(주)셀루메드,49180,2021,5.83,2.74,36.11419796430727,1.0368109191837451,39,22,0.12524841845308488
2363,(주)셀루메드,49180,2022,5.98,21.33,-3.231795372246301,1.309142060796733,39,22,-0.29239305041289243
2364,(주)코메론,49430,2012,7.38,32.84,,0.676385473488487,41,23,
2365,(주)코메론,49430,2013,6.91,10.11,7.158870722883,0.5584350437330045,41,23,
2366,(주)코메론,49430,2014,6.98,-1.02,7.704722473220549,0.5615780326469262,41,23,0.02779065747396922
2367,(주)코메론,49430,2015,7.05,3.09,5.513971166890176,0.5828064435388987,41,23,0.036747931809000295
2368,(주)코메론,49430,2016,7.15,3.0,17.351610955952847,0.5038936148218299,41,23,-0.009090405159457512
2369,(주)코메론,49430,2017,7.98,-3.88,1.7471543192954142,0.49197266957855046,41,23,-0.03767775968288056
2370,(주)코메론,49430,2018,8.13,5.05,2.4446503206995716,0.48230677128194577,41,23,0.016871491547657685
2371,(주)코메론,49430,2019,7.69,-1.92,7.88364573982235,0.4333021947435098,41,23,0.007565510187301935
2372,(주)코메론,49430,2020,7.64,0.0,6.110611557078866,0.40719176886701913,41,23,-0.02259732381846956
2373,(주)코메론,49430,2021,7.27,9.8,22.471910091701467,0.3894125165095737,41,23,0.036688097186663104
2374,(주)코메론,49430,2022,7.5,2.68,3.94387725483638,0.3981834158456881,41,23,-0.036487713316414164
2375,에스지에이(주),49470,2012,0.0,-10.0,,0.6283375850764593,27,23,
2376,에스지에이(주),49470,2013,3.56,51.11,31.001829591732825,0.7208167301440533,27,23,
2377,에스지에이(주),49470,2014,1.96,-21.57,16.67686566785041,0.7041724389733276,27,23,0.08494214682791207
2378,에스지에이(주),49470,2015,2.22,-19.38,51.62388341040608,0.5749527374393747,27,23,-0.11787360334174078
2379,에스지에이(주),49470,2016,2.66,55.04,30.762389635269997,0.6665559408289794,27,23,0.02065200168476542
2380,에스지에이(주),49470,2017,2.08,-13.5,-10.128300460798311,0.665776640803959,27,23,-0.24411450774986224
2381,에스지에이(주),49470,2018,3.81,-17.92,-9.749248127905346,0.668534684338107,27,23,0.021710716486561976
2382,에스지에이(주),49470,2019,16.72,24.65,-24.288164099687048,0.8093378879014763,27,23,-0.3745315566796223
2383,에스지에이(주),49470,2020,6.84,6.78,-3.2644475763226435,0.8011053336733702,27,23,0.7180800646030863
2384,에스지에이(주),49470,2021,33.57,-4.76,-32.12871815539939,0.9367652965522233,27,23,-0.06847598734240982
2385,에스지에이(주),49470,2022,0.0,8.89,10.680792626436377,0.7513266953521637,27,23,-0.23084810524022303
2386,유아이엘(주),49520,2012,7.73,-5.26,,1.1834114700309535,42,23,
2387,유아이엘(주),49520,2013,9.9,32.1,40.275786374428755,1.5338076718789495,42,23,
2388,유아이엘(주),49520,2014,9.97,5.37,25.594148977321403,1.777862813674342,42,23,0.03028998662758403
2389,유아이엘(주),49520,2015,9.17,7.1,1.2916612203318052,1.9117310765197884,42,23,-0.08703240069741011
2390,유아이엘(주),49520,2016,10.29,-9.94,5.856809139671612,1.7673671370210113,42,23,0.008955488467173423
2391,유아이엘(주),49520,2017,11.62,-5.29,-2.838804934489449,1.9641470692347003,42,23,-0.016050852841522356
2392,유아이엘(주),49520,2018,10.86,-17.23,-9.857081147576126,1.923741377921986,42,23,-0.03296251590367453
2393,유아이엘(주),49520,2019,14.39,-5.28,-3.9210047014981675,1.9308361665628146,42,23,-0.006201097504973746
2394,유아이엘(주),49520,2020,10.44,-46.44,0.5859820104748446,1.4137651419703607,42,23,-0.1169398334126697
2395,유아이엘(주),49520,2021,8.74,17.34,-1.2616553455881196,1.26878380647737,42,23,-0.044785515461956776
2396,유아이엘(주),49520,2022,11.21,-19.7,-0.47576713484792443,1.59209997513276,42,23,0.16037073736723467
2397,(주)잉크테크,49550,2012,5.1,3.06,,0.7747737789228889,32,22,
2398,(주)잉크테크,49550,2013,4.73,10.24,35.99103810297559,0.6309572216553821,32,22,
2399,(주)잉크테크,49550,2014,4.97,1.71,-2.1774508938234445,0.6154827559048102,32,22,-0.27961595319620575
2400,(주)잉크테크,49550,2015,4.62,-10.58,-8.95196715859405,0.6094567939877775,32,22,-0.3391719607580345
2401,(주)잉크테크,49550,2016,4.36,-5.38,-4.370913838775016,0.6098543391954536,32,22,0.3670200371569212
2402,(주)잉크테크,49550,2017,3.83,-25.28,-9.553965989369182,0.5256952474404292,32,22,-0.41488378103190615
2403,(주)잉크테크,49550,2018,4.39,-6.84,-0.06892806254563512,0.5054027893229214,32,22,0.5529873342249486
2404,(주)잉크테크,49550,2019,4.65,-3.67,-1.2543268986235288,0.5463324280545668,32,22,0.027477286485904293
2405,(주)잉크테크,49550,2020,4.57,-25.85,-9.870009206914396,0.4957793913233294,32,22,0.06013716072713056
2406,(주)잉크테크,49550,2021,6.89,5.14,2.003795796510627,0.5549161304319155,32,22,0.050429860055390144
2407,(주)잉크테크,49550,2022,7.6,6.52,12.610689889104007,0.5496712354971838,32,22,0.026315347470462665
2408,(주)미래컴퍼니,49950,2012,2.85,33.33,,0.8644518050500563,32,19,
2409,(주)미래컴퍼니,49950,2013,2.53,-1.56,-20.519902078245952,0.7192650589246996,32,19,
2410,(주)미래컴퍼니,49950,2014,4.53,-7.94,-6.054896696734232,0.5377365876267459,32,19,-0.09566025700279099
2411,(주)미래컴퍼니,49950,2015,4.64,5.6,7.411104539282652,0.6980382341426046,32,19,0.16464429013372692
2412,(주)미래컴퍼니,49950,2016,4.81,3.67,11.355579302528417,0.8077741256268121,32,19,0.05513303943997967
2413,(주)미래컴퍼니,49950,2017,7.29,13.39,65.39161208505357,1.1020475998508945,32,19,0.22340783126518035
2414,(주)미래컴퍼니,49950,2018,8.94,10.42,-13.840405287320195,1.5042666818778447,32,19,-0.1357392754848729
2415,(주)미래컴퍼니,49950,2019,7.76,3.46,-5.70474020592668,0.7283685589231071,32,19,-0.08474264126961659
2416,(주)미래컴퍼니,49950,2020,6.18,-1.82,-8.643434470520225,0.4823414954773337,32,19,-0.24871438300614884
2417,(주)미래컴퍼니,49950,2021,9.1,-3.1,31.489403720581656,0.7242668870430482,32,19,0.20212652398502365
2418,(주)미래컴퍼니,49950,2022,10.88,-0.32,6.385142576975301,0.90587433252882,32,19,0.1832718252911311
2419,(주)쎌바이오텍,49960,2012,6.93,8.11,,0.6423455949754051,29,22,
2420,(주)쎌바이오텍,49960,2013,9.0,10.0,15.86439062285033,0.6766397094257606,29,22,
2421,(주)쎌바이오텍,49960,2014,7.19,14.77,23.35420253889276,0.7077225517828729,29,22,0.02177070104281434
2422,(주)쎌바이오텍,49960,2015,6.78,13.86,30.143177400135507,0.6603432892945882,29,22,0.07099923199457439
2423,(주)쎌바이오텍,49960,2016,6.85,6.96,20.757408952736526,0.6437239078754142,29,22,-0.0471069032885687
2424,(주)쎌바이오텍,49960,2017,7.58,9.76,6.569686794647723,0.6328650231150584,29,22,-0.03320002249718218
2425,(주)쎌바이오텍,49960,2018,8.46,2.22,16.139322689860546,0.5581893067977084,29,22,-0.010774074384940324
2426,(주)쎌바이오텍,49960,2019,6.9,1.45,-3.3414186609296666,0.42436029845221435,29,22,-0.12885683272681342
2427,(주)쎌바이오텍,49960,2020,9.41,-12.14,-2.7720699717418933,0.43287504030818724,29,22,-0.0377919280666977
2428,(주)쎌바이오텍,49960,2021,9.87,8.13,7.194146755495294,0.4152611464313586,29,22,0.06915207514312335
2429,(주)쎌바이오텍,49960,2022,10.95,-7.52,2.624040867243562,0.43617353038525375,29,22,-0.023373561874260554
2430,(주)비케이홀딩스,50090,2012,10.69,-10.84,,0.5397843381269544,24,20,
2431,(주)비케이홀딩스,50090,2013,7.53,-1.1,-7.1031804462235515,0.5712968695552317,24,20,
2432,(주)비케이홀딩스,50090,2014,2.37,-37.99,-20.40568145008338,0.16344497932580296,24,20,-0.39144286692257274
2433,(주)비케이홀딩스,50090,2015,18.95,-50.45,-33.50111076196062,0.38569876616810544,24,20,0.1942028426460095
2434,(주)비케이홀딩스,50090,2016,34.16,-3.64,-3.1474243875289987,0.8285589585806619,24,20,0.10000720324320103
2435,(주)비케이홀딩스,50090,2017,24.63,3.77,-15.010127665814679,0.8625336923559763,24,20,0.0535011399206476
2436,(주)비케이홀딩스,50090,2018,20.71,-7.27,-23.982301279922684,0.4448808248388171,24,20,-0.01667507066588944
2437,(주)비케이홀딩스,50090,2019,17.1,-9.8,31.939406929837226,0.2934900269230048,24,20,0.026360198507742252
2438,(주)비케이홀딩스,50090,2020,15.95,-34.78,0.7521409763434904,0.22665252552772117,24,20,-0.08752265476124252
2439,(주)비케이홀딩스,50090,2021,14.11,3.33,-5.449116875320657,0.22339479785746205,24,20,0.04412166122002144
2440,(주)비케이홀딩스,50090,2022,6.44,87.1,-31.33756012888007,0.597069729512484,24,20,-0.014632736213227374
2441,(주)ES큐브,50120,2012,12.19,-0.42,,1.2093591068254683,47,22,
2442,(주)ES큐브,50120,2013,15.18,-57.63,1.8493567430381712,1.2431136622159142,47,22,
2443,(주)ES큐브,50120,2014,13.48,-73.0,20.099174388974163,0.7853407368734694,47,22,0.386852328595403
2444,(주)ES큐브,50120,2015,14.27,44.44,-1.7514994567567106,0.7578704566032389,47,22,-0.033098246783886266
2445,(주)ES큐브,50120,2016,13.3,-23.08,89.07604564378316,0.32605436166339813,47,22,0.40149835973023923
2446,(주)ES큐브,50120,2017,13.8,16.67,0.6917772902078309,0.3375679917141341,47,22,-0.3309695725767566
2447,(주)ES큐브,50120,2018,11.85,-14.29,6.174930033280755,0.3003045355077487,47,22,-0.1093297877128999
2448,(주)ES큐브,50120,2019,0.42,0.0,312.6611959047271,0.0942071802601042,47,22,-0.10490155634909835
2449,(주)ES큐브,50120,2020,0.39,-20.0,54.08478724872655,0.11284596759742302,47,22,-0.1622352868971078
2450,(주)ES큐브,50120,2021,1.16,4.17,51.45441147711526,0.11617582790030556,47,22,0.4104205515115454
2451,(주)ES큐브,50120,2022,12.13,40.0,-88.75941537654077,0.6179975906248312,47,22,0.16017914592039534
2452,(주)수산아이앤티,50960,2012,3.98,0.0,,0.42394042353619527,26,8,
2453,(주)수산아이앤티,50960,2013,4.38,0.0,20.362248884277903,0.3670178727769374,26,8,
2454,(주)수산아이앤티,50960,2014,4.56,0.0,15.46511170900259,0.3377757455323572,26,8,-0.05472152958296442
2455,(주)수산아이앤티,50960,2015,4.06,0.0,11.349176812777726,0.30791318967279935,26,8,-0.05353230314163272
2456,(주)수산아이앤티,50960,2016,4.24,0.0,51.951504046595595,0.23391171805282174,26,8,-0.010439474926244877
2457,(주)수산아이앤티,50960,2017,4.01,-15.18,2.708798839862262,0.22965611349612555,26,8,-0.031227332492761675
2458,(주)수산아이앤티,50960,2018,3.69,7.37,4.776120335645341,0.21754511658391737,26,8,-0.01753195877821817
2459,(주)수산아이앤티,50960,2019,3.57,-17.65,6.351333369429213,0.20118139384597547,26,8,-0.004685160172668783
2460,(주)수산아이앤티,50960,2020,4.01,-1.19,17.040649317613553,0.2466208913223319,26,8,-0.013301902887120388
2461,(주)수산아이앤티,50960,2021,3.79,-2.41,3.292072942471331,0.2602048304690549,26,8,-0.021083749732710412
2462,(주)수산아이앤티,50960,2022,3.55,9.88,-1.3599108268971885,0.26953808437853805,26,8,0.009677231823786667
2463,와이더블유(주),51390,2012,14.55,23.64,,0.7211545180256484,29,23,
2464,와이더블유(주),51390,2013,5.44,11.76,3.3909498039633807,0.2872053038135181,29,23,
2465,와이더블유(주),51390,2014,3.65,-11.84,-0.5636021377444246,0.18703748990664137,29,23,-0.05141435636315281
2466,와이더블유(주),51390,2015,4.44,-58.21,2.2131507228257687,0.12365460827900676,29,23,-0.029406068000955705
2467,와이더블유(주),51390,2016,31.43,-46.43,4.037162026054131,0.3119198679462529,29,23,0.05197574550957258
2468,와이더블유(주),51390,2017,22.92,0.0,6.786824159536656,0.26156931178019,29,23,0.0037838134523252506
2469,와이더블유(주),51390,2018,16.35,26.67,7.067298104124291,0.27147687062805403,29,23,-0.010166628135288038
2470,와이더블유(주),51390,2019,8.7,5.26,3.8857192940331498,0.1709777062958709,29,23,-0.002808033381128002
2471,와이더블유(주),51390,2020,8.16,0.0,1.9843129300356204,0.1452514586325771,29,23,0.017558793025799282
2472,와이더블유(주),51390,2021,11.1,-5.0,-17.696073126366738,0.1594775543972709,29,23,-0.009372927935713593
2473,와이더블유(주),51390,2022,19.65,-10.53,3.673662243196507,0.2073505150740897,29,23,0.004027727047988594
2474,진양화학(주),51630,2012,10.59,-7.02,,1.5871953432160668,23,23,
2475,진양화학(주),51630,2013,9.9,7.55,9.318777497569373,1.5847896969952713,23,23,
2476,진양화학(주),51630,2014,10.01,-2.34,3.8395735343824753,1.7227831705243284,23,23,0.04764136381467507
2477,진양화학(주),51630,2015,9.05,-5.39,-7.622301903342711,1.664511402891963,23,23,-0.09798484242719743
2478,진양화학(주),51630,2016,7.03,-13.92,1.720080026993228,1.3316052039518733,23,23,-0.042262803546899166
2479,진양화학(주),51630,2017,5.91,-28.68,-4.706713262118648,1.2028983078161835,23,23,-0.05448099503600054
2480,진양화학(주),51630,2018,6.41,4.12,-3.077081970365559,1.244545674180583,23,23,-0.00011933047619069881
2481,진양화학(주),51630,2019,6.8,-8.91,-6.247549665738495,1.1887013550071264,23,23,-0.0642319705045912
2482,진양화학(주),51630,2020,7.94,-9.78,2.125481276072485,1.1314638402481718,23,23,0.10610072611499566
2483,진양화학(주),51630,2021,8.25,-56.63,-12.032779417523496,1.0335811870689058,23,23,-0.11395152380321852
2484,진양화학(주),51630,2022,8.93,0.0,32.429660511119515,0.6526919311049333,23,23,0.046489641696119736
2485,(주)큐로홀딩스,51780,2012,5.14,15.0,,0.2035339733022233,37,23,
2486,(주)큐로홀딩스,51780,2013,5.15,47.83,-8.436808873032275,0.20615768763849113,37,23,
2487,(주)큐로홀딩스,51780,2014,5.33,-50.0,0.576634560660804,0.17086386732645154,37,23,0.06934172630473834
2488,(주)큐로홀딩스,51780,2015,6.58,23.53,20.029847720771876,0.16101486127393666,37,23,0.16527378057399447
2489,(주)큐로홀딩스,51780,2016,8.38,40.48,-0.9612842756360587,0.1598142513163118,37,23,-0.29887582733684454
2490,(주)큐로홀딩스,51780,2017,10.88,42.37,-39.91651755136053,0.27993271838549644,37,23,-0.5326471604254148
2491,(주)큐로홀딩스,51780,2018,10.01,2.38,-5.891244340026868,0.48841698142476414,37,23,0.3155864711546952
2492,(주)큐로홀딩스,51780,2019,7.84,-45.35,-4.639291181208604,0.523054470219175,37,23,0.08962009024360079
2493,(주)큐로홀딩스,51780,2020,11.61,-21.28,22.31660148690452,0.5670485841487138,37,23,0.008711139989229566
2494,(주)큐로홀딩스,51780,2021,27.17,51.35,12.643158031023253,0.8992983881314186,37,23,0.3097641083664391
2495,(주)큐로홀딩스,51780,2022,26.68,-3.57,17.850870686647255,0.8447876380551811,37,23,-0.06691877238639646
2496,(주)중앙첨단소재,51980,2012,2.47,0.0,,0.7245401872967926,25,23,
2497,(주)중앙첨단소재,51980,2013,1.86,-7.46,-2.5786248698334577,0.47394406296784336,25,23,
2498,(주)중앙첨단소재,51980,2014,1.72,4.84,-34.91129427136667,0.5164071631739706,25,23,-0.09070517481173576
2499,(주)중앙첨단소재,51980,2015,4.7,-43.08,-27.47897458184983,0.6539492766741162,25,23,-0.7662825371763482
2500,(주)중앙첨단소재,51980,2016,5.27,-51.35,-32.69178132382902,0.9207770316006569,25,23,0.7024656012829913
2501,(주)중앙첨단소재,51980,2017,1.54,177.78,24.906661674388452,0.29545479225212357,25,23,0.34649893134549997
2502,(주)중앙첨단소재,51980,2018,2.11,24.0,-8.159295716360148,0.5051111786673198,25,23,-0.2278987037547374
2503,(주)중앙첨단소재,51980,2019,3.25,6.45,57.169955626001034,0.27977264180403244,25,23,-0.2104000740252772
2504,(주)중앙첨단소재,51980,2020,3.81,-24.24,59.171421030487245,0.1932840298983475,25,23,-0.07772633944276214
2505,(주)중앙첨단소재,51980,2021,3.51,-2.0,-7.0433985157285415,0.2519282658744522,25,23,-0.06799359229325824
2506,(주)중앙첨단소재,51980,2022,5.16,81.63,-32.624356858864274,0.8336957333268601,25,23,-0.07361298054759602
2507,(주)에스티큐브,52020,2012,5.16,-4.44,,0.819090302493212,35,23,
2508,(주)에스티큐브,52020,2013,4.05,13.95,100.95271442656737,0.32128627075466165,35,23,
2509,(주)에스티큐브,52020,2014,3.57,-20.41,13.111149404529282,0.17594872804193662,35,23,0.47020162727537174
2510,(주)에스티큐브,52020,2015,6.74,-66.67,-25.03045798216678,0.22893485370933403,35,23,0.34834293425426893
2511,(주)에스티큐브,52020,2016,27.52,-23.08,74.51283595126061,0.3743421547648513,35,23,0.009790878442524159
2512,(주)에스티큐브,52020,2017,4.87,30.0,-35.11336220803895,0.3197869600813595,35,23,-0.4305274014152254
2513,(주)에스티큐브,52020,2018,5.19,0.0,121.54674068556047,0.18891653592618182,35,23,0.3101259089739239
2514,(주)에스티큐브,52020,2019,8.39,-23.08,-10.641480170009006,0.3319839417855552,35,23,0.013459874467845467
2515,(주)에스티큐브,52020,2020,4.84,-10.0,-3.674849451853078,0.20061804703526945,35,23,-0.13511369105465015
2516,(주)에스티큐브,52020,2021,6.45,77.78,-48.742773439691085,0.3064869165842803,35,23,-0.3330730792223651
2517,(주)에스티큐브,52020,2022,8.41,0.0,136.14612099848617,0.10319952341464934,35,23,0.26433560534868605
2518,(주)씨티프라퍼티,52300,2012,4.67,86.36,,0.5243627151371314,29,23,
2519,(주)씨티프라퍼티,52300,2013,9.36,190.24,8.678279514548723,1.155998822512636,29,23,
2520,(주)씨티프라퍼티,52300,2014,7.91,14.29,-29.24374940377871,1.248897339251376,29,23,-0.20248090335844046
2521,(주)씨티프라퍼티,52300,2015,4.91,-63.24,50.649131622220146,0.2644272660616665,29,23,0.29030879945914423
2522,(주)씨티프라퍼티,52300,2016,9.82,-12.0,86.0867629747428,0.16334418073863122,29,23,0.023282210364844957
2523,(주)씨티프라퍼티,52300,2017,6.03,-13.64,8.771884769378746,0.27456435929299006,29,23,-0.09307186848677845
2524,(주)씨티프라퍼티,52300,2018,5.23,0.0,30.288329811451813,0.33796652516254694,29,23,-0.09078174831539698
2525,(주)씨티프라퍼티,52300,2019,2.47,-28.95,-7.42162045645844,0.12654420864821506,29,23,-0.1490698358885036
2526,(주)씨티프라퍼티,52300,2020,4.3,-7.41,33.985804717894354,0.08747079563596648,29,23,0.35285605183293856
2527,(주)씨티프라퍼티,52300,2021,4.6,-20.0,310.3272219223132,0.07920321326525415,29,23,0.047196384614370535
2528,(주)씨티프라퍼티,52300,2022,8.9,-25.0,-14.582052242359156,0.32101206458245235,29,23,-0.4941120768214259
2529,오성첨단소재(주),52420,2012,6.58,-9.21,,0.37384953437982443,30,23,
2530,오성첨단소재(주),52420,2013,8.15,-7.97,-27.201986111746805,0.6599133091982279,30,23,
2531,오성첨단소재(주),52420,2014,8.1,-8.66,-20.05350318025233,0.7147591160999281,30,23,-47.188724931157
2532,오성첨단소재(주),52420,2015,5.48,-34.05,-41.344109095723105,0.5319999484572225,30,23,1.775982690263577
2533,오성첨단소재(주),52420,2016,6.92,-1.31,-32.97086042466898,0.701686436406197,30,23,0.14826812511096643
2534,오성첨단소재(주),52420,2017,6.55,-10.6,74.06187256672607,0.40062410491495953,30,23,0.5137782273654738
2535,오성첨단소재(주),52420,2018,6.49,-37.78,32.44089979077124,0.29853077977641085,30,23,0.034783010275218885
2536,오성첨단소재(주),52420,2019,8.84,16.67,54.386573006195995,0.292016916477032,30,23,0.04246786159656099
2537,오성첨단소재(주),52420,2020,7.94,0.0,12.756571069511512,0.3095572678015039,30,23,-0.038507369763288786
2538,오성첨단소재(주),52420,2021,6.65,14.29,18.57431699433285,0.3020908563944351,30,23,-0.11465556877116302
