,회사명,거래소코드,회계년도,영업투자현금비율,영업재무현금비율
2552,(주)브랜드엑스코퍼레이션,337930,2019/12,-0.9325017109769229,0.4021812379543723
2553,(주)브랜드엑스코퍼레이션,337930,2020/12,1.576956631462406,-0.5955809049055194
2554,(주)브랜드엑스코퍼레이션,337930,2021/12,-0.6199452106108129,1.49165984136662
2555,(주)브랜드엑스코퍼레이션,337930,2022/12,19.122705470554877,-0.5634003522273797
2556,(주)브리지텍,64480,2012/12,36.253417494865296,-4.039042887664945
2557,(주)브리지텍,64480,2013/12,-0.9419348720783519,2.2301563649177014
2558,(주)브리지텍,64480,2014/12,-4.091178658395379,-6.503734646283733
2559,(주)브리지텍,64480,2015/12,-0.17842910886533891,0.5224187482482084
2560,(주)브리지텍,64480,2016/12,-3.424376662150749,-9.827274310303626
2561,(주)브리지텍,64480,2017/12,0.22404758379127826,1.4027369763524746
2562,(주)브리지텍,64480,2018/12,-4.720562159837181,-6.580805896268767
2563,(주)브리지텍,64480,2019/12,0.6109796795597289,1.129581923987298
2564,(주)브리지텍,64480,2020/12,-2.5359467770669917,-1.880818185616982
2565,(주)브리지텍,64480,2021/12,-1.9249254157220583,-6.0508592688965965
2566,(주)브리지텍,64480,2022/12,-1.3361844714515823,-2.772059740831218
2567,(주)브이씨,365900,2018/12,-0.35787613854772826,0.38107241605209907
2568,(주)브이씨,365900,2019/12,-1.8275920508252321,-2.1380558037290878
2569,(주)브이씨,365900,2020/12,-1.5174639568375619,6.080724997359082
2570,(주)브이씨,365900,2021/12,-0.1389435157113331,0.19653880550869526
2571,(주)브이씨,365900,2022/12,0.3638845918137716,-0.26592197257008987
2572,(주)브이원텍,251630,2013/12,-1.223837997870696,
2573,(주)브이원텍,251630,2014/12,-1.08025470975494,-10.422897432364154
2574,(주)브이원텍,251630,2015/12,-0.9061524533804144,-67.55121313923105
2575,(주)브이원텍,251630,2016/12,-1.2649953021427394,1.8525004857967007
2576,(주)브이원텍,251630,2017/12,-0.4200335367789293,0.6173771807338794
2577,(주)브이원텍,251630,2018/12,-2.6127385901337905,26.06847464550388
2578,(주)브이원텍,251630,2019/12,-0.9061219782987446,-1.1745503887959279
2579,(주)브이원텍,251630,2020/12,-3.8045980343514643,-0.6579916267324434
2580,(주)브이원텍,251630,2021/12,-0.15438018531717748,0.15231238456782586
2581,(주)브이원텍,251630,2022/12,-1.557070025139455,-6.68136948350494
2582,(주)브이티지엠피,18290,2012/12,-3.4553391864189416,-1.0013909380666524
2583,(주)브이티지엠피,18290,2013/12,-1.6047628008663561,-2.6205754550792717
2584,(주)브이티지엠피,18290,2014/12,-0.5667489465605424,1.3178971086794742
2585,(주)브이티지엠피,18290,2015/12,-3.144528207803958,-1.4593382081042072
2586,(주)브이티지엠피,18290,2016/12,-0.016470305268664217,0.014558338282876546
2587,(주)브이티지엠피,18290,2017/12,-4.274734646510211,-0.4110955763987989
2588,(주)브이티지엠피,18290,2018/12,3.0641520215582383,-0.5168366115400121
2589,(주)브이티지엠피,18290,2019/12,1.0968416542293942,-0.5058993125920241
2590,(주)브이티지엠피,18290,2020/12,0.10298693521475884,-0.11532406296111884
2591,(주)브이티지엠피,18290,2021/12,4.015584951782558,-1.2680102712433101
2592,(주)브이티지엠피,18290,2022/12,-2.294013381715743,-1.733557423548092
2593,(주)블레이드엔터테인먼트,44480,2012/12,-0.5194167711972466,0.1946024989222087
2594,(주)블레이드엔터테인먼트,44480,2013/12,-2.8129713485836674,-11.385396777856814
2595,(주)블레이드엔터테인먼트,44480,2014/12,3.583551143628592,6.836453720071215
2596,(주)블레이드엔터테인먼트,44480,2015/12,-1.2688047089928185,-3490.179361179361
2597,(주)블레이드엔터테인먼트,44480,2016/12,-1.5135229616876538,
2598,(주)블레이드엔터테인먼트,44480,2017/12,0.7227162505263738,
2599,(주)블레이드엔터테인먼트,44480,2018/12,0.26947808613214785,0.0184470762282098
2600,(주)블레이드엔터테인먼트,44480,2019/12,1.3198379997468745,-0.21449597765287587
2601,(주)블레이드엔터테인먼트,44480,2020/12,0.1255214782604915,8.673272572352419
2602,(주)블레이드엔터테인먼트,44480,2021/12,0.14260362142441788,-0.05021588701690914
2603,(주)블레이드엔터테인먼트,44480,2022/12,6.75424161350072,-0.10027298909925697
2604,(주)블루콤,33560,2012/12,-3.2211870955641673,-4.992495071744362
2605,(주)블루콤,33560,2013/12,6.724143278695586,-3.3351616184062083
2606,(주)블루콤,33560,2014/12,-1.861167774175072,-9.707915965247407
2607,(주)블루콤,33560,2015/12,-3.228621011518917,-8.477855807176272
2608,(주)블루콤,33560,2016/12,-8.975463600934608,-2.0577212892043377
2609,(주)블루콤,33560,2017/12,-0.5603509424415094,-1.4243855599946194
2610,(주)블루콤,33560,2018/12,0.025735122119477663,0.8623899630100784
2611,(주)블루콤,33560,2019/12,-0.2553082716939515,
2612,(주)블루콤,33560,2020/12,-1.464241696087624,
2613,(주)블루콤,33560,2021/12,-13.817553356992965,7.019100021985466
2614,(주)블루콤,33560,2022/12,-0.7946801050691571,-2.1260020955941847
2615,(주)블리츠웨이,369370,2020/12,,
2616,(주)블리츠웨이,369370,2021/12,0.7365183670717983,-56.95471586677965
2617,(주)블리츠웨이,369370,2022/12,0.10050546203252728,-0.11041794977103245
2618,(주)비덴트,121800,2012/06,-0.7505469454245248,0.5691894331908006
2619,(주)비덴트,121800,2013/12,-0.13090487549323407,0.05129507843290041
2620,(주)비덴트,121800,2014/12,-1.2383616426354556,-4.42540447959308
2621,(주)비덴트,121800,2015/12,-0.01255513593581669,0.006847635126627238
2622,(주)비덴트,121800,2016/12,0.14609133831177665,-0.1339209215413608
2623,(주)비덴트,121800,2017/12,0.293363072523684,0.8772658018887924
2624,(주)비덴트,121800,2018/12,0.024624251174734664,-0.023127730680078826
2625,(주)비덴트,121800,2019/12,0.015337210080554936,-0.0155364739974895
2626,(주)비덴트,121800,2020/12,-0.03780005781708247,-0.01969363775108223
2627,(주)비덴트,121800,2021/12,0.026517492779689764,-0.017171579872229097
2628,(주)비덴트,121800,2022/12,0.028069192933665294,-0.11786525935896876
2629,(주)비보존제약,82800,2012/12,-1.038198919111544,0.5632600342102632
2630,(주)비보존제약,82800,2013/12,-0.6187058959791616,1.5548282262732767
2631,(주)비보존제약,82800,2014/12,-2.7517510965659873,-0.34926920461682265
2632,(주)비보존제약,82800,2015/12,-0.6569940922113364,1.718780150407129
2633,(주)비보존제약,82800,2016/12,-7.669168816032571,-1.2648122381422042
2634,(주)비보존제약,82800,2017/12,1.246544255769431,-0.5816770260865392
2635,(주)비보존제약,82800,2018/12,0.08065839142409903,-0.06354571961939272
2636,(주)비보존제약,82800,2019/12,0.10927316351671187,-0.03814616590592483
2637,(주)비보존제약,82800,2020/12,-0.07205596908549299,0.06878571502618547
2638,(주)비보존제약,82800,2021/12,0.3712471141808025,-1.2945456264711044
2639,(주)비보존제약,82800,2022/12,0.09618692886243428,-0.12592994043008274
2640,(주)비스토스,419540,2019/12,0.08817140568160724,-0.07582181844659651
2641,(주)비스토스,419540,2020/12,0.6638892951741571,-0.7152882995421092
2642,(주)비스토스,419540,2021/12,-3.1180713926790613,1.5565876402299155
2643,(주)비스토스,419540,2022/12,-0.3581853753833282,1.5017097042815017
2644,(주)비씨월드제약,200780,2012/12,-1.6483940973484001,-3.1870243488426993
2645,(주)비씨월드제약,200780,2013/12,-0.44690463685165205,1.1284428766827441
2646,(주)비씨월드제약,200780,2014/12,-0.7151559461336369,0.196727044087698
2647,(주)비씨월드제약,200780,2015/12,-0.3360360906766964,-2.52827522034032
2648,(주)비씨월드제약,200780,2016/12,-0.019042034017832915,0.025599373337291998
2649,(주)비씨월드제약,200780,2017/12,-0.40833754178514514,0.5604739721768525
2650,(주)비씨월드제약,200780,2018/12,-0.16918049005557512,0.21579267402027094
2651,(주)비씨월드제약,200780,2019/12,-0.5875590075375062,1.5583875766677735
2652,(주)비씨월드제약,200780,2020/12,0.6782862997144934,-0.24006304504642387
2653,(주)비씨월드제약,200780,2021/12,0.03417362491476814,-0.058532317369238224
2654,(주)비씨월드제약,200780,2022/12,-1.0307681364084946,6.417418374967484
2655,(주)비아트론,141000,2012/12,0.6797508246753019,-0.5597220598756458
2656,(주)비아트론,141000,2013/12,-0.6539928716548888,1.1943790689315827
2657,(주)비아트론,141000,2014/12,0.8614568560356108,-2.414075131772
2658,(주)비아트론,141000,2015/12,0.3401009404233994,-0.23870916125069322
2659,(주)비아트론,141000,2016/12,-0.8608912102832352,0.6241886792112755
2660,(주)비아트론,141000,2017/12,-3.6160142941048705,-3.4822236750950135
2661,(주)비아트론,141000,2018/12,-0.45854445213414574,-24.473161140464775
2662,(주)비아트론,141000,2019/12,-0.47440540664058284,6.125357620185188
2663,(주)비아트론,141000,2020/12,-0.3480060135130354,1.2877573134189084
2664,(주)비아트론,141000,2021/12,-1.422552247670887,-26.612980934956116
2665,(주)비아트론,141000,2022/12,-1.3647465157452237,-0.6722724691783045
2666,(주)비엘,142760,2012/12,-5.057812956332681,-0.8122358297480945
2667,(주)비엘,142760,2013/12,28.60603677715945,-0.8937415507659588
2668,(주)비엘,142760,2014/12,-0.9999121029556994,-0.8793290601343015
2669,(주)비엘,142760,2015/12,1.9577929410409995,-1.4139606130246658
2670,(주)비엘,142760,2016/12,1.2454071515974119,-0.4577909289691723
2671,(주)비엘,142760,2017/12,1.1954718239469246,-0.3531147471860141
2672,(주)비엘,142760,2018/12,0.5785100295983477,-0.18292822856247018
2673,(주)비엘,142760,2019/12,0.13633083723496187,-0.0930791136088893
2674,(주)비엘,142760,2020/12,0.13479303966142633,-0.13357107801592868
2675,(주)비엘,142760,2021/12,3.9765954321687644,-0.18898658535102497
2676,(주)비엘,142760,2022/12,0.9970034816058505,3.3541151431609317
2677,(주)비엘팜텍,65170,2012/12,0.9758932825154836,-0.12322654223148717
2678,(주)비엘팜텍,65170,2013/12,-0.8072916405966097,19.672676042594198
2679,(주)비엘팜텍,65170,2014/12,1.137878593811167,-1.0373904634088578
2680,(주)비엘팜텍,65170,2015/12,-0.22614690151172015,0.27608998277177965
2681,(주)비엘팜텍,65170,2016/12,-0.22859206198165852,0.20489791806287425
2682,(주)비엘팜텍,65170,2017/12,0.21112115836813036,8.638584284958029
2683,(주)비엘팜텍,65170,2018/12,0.0294750810949818,-0.011396695992346129
2684,(주)비엘팜텍,65170,2019/12,-0.16275337407050078,0.37645309333954513
2685,(주)비엘팜텍,65170,2020/12,-0.17212571504732815,0.32919045602222863
2686,(주)비엘팜텍,65170,2021/12,9.628201182070582,0.5302483163513058
2687,(주)비엘팜텍,65170,2022/12,3.260031190130852,4.736048483052851
2688,(주)비엠티,86670,2012/12,-1.853148052949907,-3.276786793705249
2689,(주)비엠티,86670,2013/12,0.03526742505815457,-0.01617101037279586
2690,(주)비엠티,86670,2014/12,-0.47904494626192884,-3.2214957056188127
2691,(주)비엠티,86670,2015/12,-1.2257133535644376,20.462677663658056
2692,(주)비엠티,86670,2016/12,-3.8351120783705053,-9.416667472138721
2693,(주)비엠티,86670,2017/12,-0.5594367592699468,-5.485795713499728
2694,(주)비엠티,86670,2018/12,-24.04925876041341,-1.0745144443375056
2695,(주)비엠티,86670,2019/12,-0.7410291971382337,9.047098383096847
2696,(주)비엠티,86670,2020/12,-0.1303676118864993,0.12051585970294376
2697,(주)비엠티,86670,2021/12,0.05882357265920197,-0.028413610915682463
2698,(주)비엠티,86670,2022/12,0.05751920808231214,-0.09683256218429002
2699,(주)비올,335890,2019/12,,
2700,(주)비올,335890,2020/12,0.07146136186889608,0.6923719996019072
2701,(주)비올,335890,2021/12,-2.607121411389114,-17.388868760503744
2702,(주)비올,335890,2022/12,-1.3057655785911904,11.659470696410011
2703,(주)비즈니스온커뮤니케이션,138580,2013/12,-0.8474655788856527,1.086917167727564
2704,(주)비즈니스온커뮤니케이션,138580,2014/12,-4.364349230951099,-1.0158862646182067
2705,(주)비즈니스온커뮤니케이션,138580,2017/12,-0.18618179203035562,0.23180606336245746
2706,(주)비즈니스온커뮤니케이션,138580,2018/12,-1.4067429036612238,-2.8886239304250245
2707,(주)비즈니스온커뮤니케이션,138580,2019/12,1.1310943407744969,0.2896771287632606
2708,(주)비즈니스온커뮤니케이션,138580,2020/12,-0.2525634934880222,-2.118627582226067
2709,(주)비즈니스온커뮤니케이션,138580,2021/12,-1.8569109549526026,-1.8700254784765507
2710,(주)비즈니스온커뮤니케이션,138580,2022/12,-0.7666127732153915,1.6258363073762765
2711,(주)비츠로셀,82920,2012/03,-1.0872275572816301,-3.255381387743349
2712,(주)비츠로셀,82920,2013/03,-0.442545296585567,2.400541853959449
2713,(주)비츠로셀,82920,2014/03,-0.8908968594497078,-9.50129419251649
2714,(주)비츠로셀,82920,2015/06,-1.176343284135227,9.39980366998731
2715,(주)비츠로셀,82920,2016/06,-0.620818141984741,10.665580535286267
2716,(주)비츠로셀,82920,2017/06,-3.357745735126522,-50.16642412360628
2717,(주)비츠로셀,82920,2018/12,-0.5549020917136379,-4.752509188233831
2718,(주)비츠로셀,82920,2019/12,-1.2852798614081729,23.90796242684273
2719,(주)비츠로셀,82920,2020/12,-1.7380846695079863,1.4519428532465308
2720,(주)비츠로셀,82920,2021/12,-0.6526866673972794,-4.0941460856726595
2721,(주)비츠로셀,82920,2022/12,3.3820256023740796,-4.240429522915538
2722,(주)비츠로시스,54220,2012/03,-0.7754031850234978,2.5292048417159005
2723,(주)비츠로시스,54220,2013/03,-0.4615877957309483,0.9789656723650383
2724,(주)비츠로시스,54220,2014/03,2.603437639375973,-0.8437025642759344
2725,(주)비츠로시스,54220,2015/03,-0.4099455252483009,0.5473981826525403
2726,(주)비츠로시스,54220,2016/03,-1.6247767464226441,-5.166420971709097
2727,(주)비츠로시스,54220,2017/03,-4.068713254502827,-2.284342214366878
2728,(주)비츠로시스,54220,2018/03,0.6998726321591362,-0.3863514644142564
2729,(주)비츠로시스,54220,2019/03,1.790794969470623,-0.7929551009585568
2730,(주)비츠로시스,54220,2020/03,-0.3504107827673078,0.5404616063115597
2731,(주)비츠로시스,54220,2021/03,13.075650655821132,-0.8682041934121202
2732,(주)비츠로시스,54220,2022/03,-17.13617779963727,8.105046598525712
2733,(주)비케이홀딩스,50090,2012/12,-0.512099511392788,1.0679829423738307
2734,(주)비케이홀딩스,50090,2013/12,-0.7991168246593997,-0.43227957944124457
2735,(주)비케이홀딩스,50090,2014/12,-3.3067981031373526,-1.5977668496967037
2736,(주)비케이홀딩스,50090,2015/12,-0.8922872438051243,6.89827027027027
2737,(주)비케이홀딩스,50090,2016/12,-0.5895415425246017,
2738,(주)비케이홀딩스,50090,2017/12,-0.26460470112299744,0.37079478765084584
2739,(주)비케이홀딩스,50090,2018/12,0.0453052368137135,-0.07488359550561798
2740,(주)비케이홀딩스,50090,2019/12,-0.18968472057017796,6.4201008704532425
2741,(주)비케이홀딩스,50090,2020/12,-0.9244756370858439,-0.058348887658423845
2742,(주)비케이홀딩스,50090,2021/12,0.14515649712660822,9.472854425905211
2743,(주)비케이홀딩스,50090,2022/12,-0.45029269450599463,4.693945838722706
2744,(주)비투엔,307870,2018/12,,
2745,(주)비투엔,307870,2019/12,,
2746,(주)비투엔,307870,2020/12,,
2747,(주)비투엔,307870,2021/12,-0.1564536867873789,0.47393469346752026
2748,(주)비투엔,307870,2022/12,0.020740924746919357,-0.029605697799211118
2749,(주)비트나인,357880,2018/12,1.7456106224338748,-0.3221584105868008
2750,(주)비트나인,357880,2019/12,1.7180507463165837,-3.489198272245277
2751,(주)비트나인,357880,2020/12,23.9148544620409,-0.43468064251923394
2752,(주)비트나인,357880,2021/12,0.1921366177848878,-0.10420543340932187
2753,(주)비트나인,357880,2022/12,-0.0762167807410624,0.1042718548064781
2754,(주)비트컴퓨터,32850,2012/12,-0.09872726697230795,-0.10123190139697796
2755,(주)비트컴퓨터,32850,2013/12,-3.1206935340968656,-1.5118651400062924
2756,(주)비트컴퓨터,32850,2014/12,13.03363559528414,-2.0471582215822157
2757,(주)비트컴퓨터,32850,2015/12,-1.6482631615644219,-2.40066321423071
2758,(주)비트컴퓨터,32850,2016/12,-1.8097413779192668,-1.9010654784967067
2759,(주)비트컴퓨터,32850,2017/12,11.94745619367286,-1.1809276084235705
2760,(주)비트컴퓨터,32850,2018/12,0.3184766352897896,0.38080168301683015
2761,(주)비트컴퓨터,32850,2019/12,-0.8682497321451904,2.8017107350468793
2762,(주)비트컴퓨터,32850,2020/12,-2.655705334870329,-38.18528800632597
2763,(주)비트컴퓨터,32850,2021/12,-1.5957073566224194,-1.8493857929224922
2764,(주)비트컴퓨터,32850,2022/12,-1.713071941503535,-1.9508248175413199
2765,(주)비피도,238200,2015/12,-0.8501131767875947,0.7306973413606986
2766,(주)비피도,238200,2016/12,-0.3828072521896207,0.27852354225067527
2767,(주)비피도,238200,2017/12,-1.1903845253265175,
2768,(주)비피도,238200,2018/12,-0.25111478935740855,0.7103589830353441
2769,(주)비피도,238200,2019/12,-0.5683453916312395,-37.171861411137606
2770,(주)비피도,238200,2020/12,0.7698363848417175,-1.4877037752294089
2771,(주)비피도,238200,2021/12,-0.47193022021971676,1.3251650693958574
2772,(주)비피도,238200,2022/12,-0.3461307430699869,-13.912643251863665
2773,(주)빅솔론,93190,2012/12,-2.8160093645318356,-4.193560085469909
2774,(주)빅솔론,93190,2013/12,-1.108877992024396,-9.136410978288836
2775,(주)빅솔론,93190,2014/12,-1.4939898197710904,-5.8311254778490476
2776,(주)빅솔론,93190,2015/12,-1.8698426163616992,-2.195890328164788
2777,(주)빅솔론,93190,2016/12,-1.3242692252244515,-1.9768827935746933
2778,(주)빅솔론,93190,2017/12,0.11764088477986578,-2.2544276952428888
2779,(주)빅솔론,93190,2018/12,-0.18194257659139035,-0.7703230364593209
2780,(주)빅솔론,93190,2019/12,-0.8530811048724358,-1.4052678153629192
2781,(주)빅솔론,93190,2020/12,0.7363315166812908,-2.707484028474139
2782,(주)빅솔론,93190,2021/12,-0.18562755633504563,0.28037317579975757
2783,(주)빅솔론,93190,2022/12,-0.4964962616986004,12.952823258649376
2784,(주)빅텍,65450,2012/12,3.273199246540156,-0.5879975782141547
2785,(주)빅텍,65450,2013/12,-1.694680073555152,10.602098638745357
2786,(주)빅텍,65450,2014/12,-1.1194753262732346,-194.74124599417868
2787,(주)빅텍,65450,2015/12,0.11856279053573454,-0.1419597297944352
2788,(주)빅텍,65450,2016/12,3.981254769206098,-1.362172161609032
2789,(주)빅텍,65450,2017/12,-1.372854464013702,-3.5708466199103133
2790,(주)빅텍,65450,2018/12,-4.8460356926815695,7.36772698119038
2791,(주)빅텍,65450,2019/12,-1.8375164033462084,-2.730053293154856
2792,(주)빅텍,65450,2020/12,0.49318843163767295,-0.8215698309275836
2793,(주)빅텍,65450,2021/12,-1.324205786240576,7.746776367300312
2794,(주)빅텍,65450,2022/12,-0.7108923721928995,1.0499955600210324
2795,(주)산돌,419120,2020/12,-0.3178841639701135,0.37971528623771633
2796,(주)산돌,419120,2021/12,-1.6710284036983432,-8.914368207319077
2797,(주)산돌,419120,2022/12,-0.21013592861373767,0.2758313880580112
2798,(주)삼양옵틱스,225190,2013/12,-2.688537726481279,
2799,(주)삼양옵틱스,225190,2014/12,62.38990715705839,-1.1430131987782786
2800,(주)삼양옵틱스,225190,2015/12,-1.895321424511137,-1.7171365714285713
2801,(주)삼양옵틱스,225190,2016/12,-3.8660526207640995,-2.0507855
2802,(주)삼양옵틱스,225190,2017/12,-5.107050968501844,-1.1620151176470588
2803,(주)삼양옵틱스,225190,2018/12,-5.506087233768318,-1.2405124608051254
2804,(주)삼양옵틱스,225190,2019/12,-4.034527880878743,-1.0715046708164924
2805,(주)삼양옵틱스,225190,2020/12,-4.557397517987986,-1.8825622528353634
2806,(주)삼양옵틱스,225190,2021/12,-4.54839019733065,-1.6998270488467673
2807,(주)삼양옵틱스,225190,2022/12,-4.224839298672072,-1.0823448255270762
2808,(주)삼에스코리아,60310,2012/03,-0.05539846697064763,0.044635937362085716
2809,(주)삼에스코리아,60310,2013/03,-0.1896067854707944,0.21585513651219998
2810,(주)삼에스코리아,60310,2014/03,-0.2880043866769967,0.42262250370570004
2811,(주)삼에스코리아,60310,2015/03,-0.2509658230702329,0.09851509978714885
2812,(주)삼에스코리아,60310,2016/03,4.140314104513177,-0.23432279393018446
2813,(주)삼에스코리아,60310,2017/03,22.665329368638,-0.7538740132304502
2814,(주)삼에스코리아,60310,2018/03,-5.143307618227205,-2.055213841017775
2815,(주)삼에스코리아,60310,2019/03,1089.0938573063715,3.8395572527503568
2816,(주)삼에스코리아,60310,2020/03,-1.163852236284854,-0.6900438565425439
2817,(주)삼에스코리아,60310,2021/03,-0.4802902619657799,0.693706787119874
2818,(주)삼에스코리아,60310,2022/03,-1.3860964584001616,-8.225331136041174
2819,(주)삼영,3720,2012/12,-1.8319444513756158,-1.3440480083932858
2820,(주)삼영,3720,2013/12,-1.6904807756902613,-1.9775032606153033
2821,(주)삼영,3720,2014/12,0.3160720375882294,-0.4145154105799324
2822,(주)삼영,3720,2015/12,-0.9933180351929372,-10.2142564235714
2823,(주)삼영,3720,2016/12,-4.2674744144088095,-1.6731328001825472
2824,(주)삼영,3720,2017/12,-0.7334677959765936,-1.2427933116714123
2825,(주)삼영,3720,2018/12,1.041941379435225,-2.6297444198686866
2826,(주)삼영,3720,2019/12,-0.6244694669532034,17.42231922553596
2827,(주)삼영,3720,2020/12,-1.4562439203739408,-10.996434952161628
2828,(주)삼영,3720,2021/12,-0.8919524955670308,2.0026473065548345
2829,(주)삼영,3720,2022/12,-0.5569528093477454,0.7285337226862452
2830,(주)삼영에스앤씨,361670,2015/12,0.7586293587037367,-0.14619782767456602
2831,(주)삼영에스앤씨,361670,2016/12,-0.6382892527172164,-2.807467800394809
2832,(주)삼영에스앤씨,361670,2017/12,-1.080431113006134,115.62021428036263
2833,(주)삼영에스앤씨,361670,2018/12,-0.3237636001260528,8.976006448177095
2834,(주)삼영에스앤씨,361670,2019/12,-1.0997347828136206,-222.07344051446944
2835,(주)삼영에스앤씨,361670,2020/12,-1.3342634500247714,-5.030713752010436
2836,(주)삼영에스앤씨,361670,2021/12,0.05711549689416966,-0.052523023667491245
2837,(주)삼영에스앤씨,361670,2022/12,-0.1423979615489618,0.2816252377071448
2838,(주)삼일기업공사,2290,2012/12,-1.337467065447673,-8.772814285714286
2839,(주)삼일기업공사,2290,2013/12,-0.5171459452349187,-7.21089512195122
2840,(주)삼일기업공사,2290,2014/12,-1.918990754286084,-14.58281480522842
2841,(주)삼일기업공사,2290,2015/12,91.3442782777223,-96.61998125
2842,(주)삼일기업공사,2290,2016/12,0.2267211604004585,-0.7682161290322581
2843,(주)삼일기업공사,2290,2017/12,-0.39004329671942306,5.053782258064516
2844,(주)삼일기업공사,2290,2018/12,0.17810219353585865,1.985516129032258
2845,(주)삼일기업공사,2290,2019/12,0.7882926015775347,-10.103097993827161
2846,(주)삼일기업공사,2290,2020/12,-2.6785158039395327,-0.07005498455256759
2847,(주)삼일기업공사,2290,2021/12,-0.07734442053915291,1.583263202941181
2848,(주)삼일기업공사,2290,2022/12,-0.4682120202695816,-8.686630984179649
2849,(주)삼진엘앤디,54090,2012/12,-0.94462473542174,2.2445438789180314
2850,(주)삼진엘앤디,54090,2013/12,-0.7354718391144169,-17.192722391631044
2851,(주)삼진엘앤디,54090,2014/12,-1.694310586074057,-1.8223907089227827
2852,(주)삼진엘앤디,54090,2015/12,-1.3027551035815916,4.07422843091364
2853,(주)삼진엘앤디,54090,2016/12,-0.3590143363515552,2.6736051391737043
2854,(주)삼진엘앤디,54090,2017/12,-0.7317091488227,-3.454351519945185
2855,(주)삼진엘앤디,54090,2018/12,-5.546813047447163,8.042315548293631
2856,(주)삼진엘앤디,54090,2019/12,-4.0775365274714925,-1.49688093436018
2857,(주)삼진엘앤디,54090,2020/12,0.9293280398154999,1.994686466984491
2858,(주)삼진엘앤디,54090,2021/12,-0.7360756154914194,0.6107798604626254
2859,(주)삼진엘앤디,54090,2022/12,0.5502206992495905,-1.0994895525618111
2860,(주)삼화네트웍스,46390,2012/12,1.965215087247059,-0.6125735104692416
2861,(주)삼화네트웍스,46390,2013/12,-0.8682943827371125,6.234970312433754
2862,(주)삼화네트웍스,46390,2014/12,-0.6723142359347044,1.0704053482994553
2863,(주)삼화네트웍스,46390,2015/12,-0.17312820130492673,
2864,(주)삼화네트웍스,46390,2016/12,-1.030143630728457,-30.69627739740774
2865,(주)삼화네트웍스,46390,2017/12,52.92907069300035,-4.124216602076011
2866,(주)삼화네트웍스,46390,2018/12,-0.4852986620396972,7.7499087538949265
2867,(주)삼화네트웍스,46390,2019/12,-0.6767750609817447,-24.01183421109535
2868,(주)삼화네트웍스,46390,2020/12,-0.5446742028280864,-0.9759076168263379
2869,(주)삼화네트웍스,46390,2021/12,0.37543085233112417,-0.2413242174067174
2870,(주)삼화네트웍스,46390,2022/12,-0.8350701393628644,-26.70684036919554
2871,(주)상보,27580,2012/12,-2.722482779063421,2.5922398237025996
2872,(주)상보,27580,2013/12,-0.5502520834314396,-9.69706045521906
2873,(주)상보,27580,2014/12,-37.17942338670815,-0.8698570632280649
2874,(주)상보,27580,2015/12,0.8182410061151448,-0.7893631305512032
2875,(주)상보,27580,2016/12,-0.3294076983348065,0.21922603167121435
2876,(주)상보,27580,2017/12,-8.894211496901482,-1.2016758926847477
2877,(주)상보,27580,2018/12,-0.09718656595726839,0.044234559084892176
2878,(주)상보,27580,2019/12,-1.4374649126387056,-0.4022767720720291
2879,(주)상보,27580,2020/12,-2.3066286051850358,-7.023040713988924
2880,(주)상보,27580,2021/12,-2.045366828874795,1.066684761925353
2881,(주)상보,27580,2022/12,-0.25905083117789623,-0.4716782797655455
2882,(주)상지카일룸,42940,2012/12,-4.289378153848942,-1.204414120923505
2883,(주)상지카일룸,42940,2013/12,-1.0996304077692531,-8.543167526727567
2884,(주)상지카일룸,42940,2014/12,-1.461270953454137,-3.049096225896249
2885,(주)상지카일룸,42940,2015/12,8.06871685298943,-1.1071912095872118
2886,(주)상지카일룸,42940,2016/12,-0.13302646518666245,0.05855125029177175
2887,(주)상지카일룸,42940,2017/12,9.54964047625538,-1.5412413717924307
2888,(주)상지카일룸,42940,2018/12,-56.94075795702417,-0.9159651244579006
2889,(주)상지카일룸,42940,2019/12,-0.6739391284044083,2.3253976360040483
2890,(주)상지카일룸,42940,2020/12,1.0007575332472924,-0.3390596574542353
2891,(주)상지카일룸,42940,2021/12,0.10781890203590735,-0.21146887541685572
2892,(주)상지카일룸,42940,2022/12,0.6530292589692956,0.7292534963973081
2893,(주)새빗켐,107600,2012/12,-3.7396264289602614,-1.4400118958250632
2894,(주)새빗켐,107600,2013/12,-2.5016985671706107,-0.5260873308231498
2895,(주)새빗켐,107600,2019/12,-1.5390252105066302,-8.510311625562682
2896,(주)새빗켐,107600,2020/12,-3.617886879488592,-6.261780227551915
2897,(주)새빗켐,107600,2021/12,-0.5871435639227166,1.0766014815678129
2898,(주)새빗켐,107600,2022/12,-0.41601528667210064,0.08533012166291058
2899,(주)샌즈랩,411080,2021/12,0.7243400043574341,-19.5871866951706
2900,(주)샌즈랩,411080,2022/12,-1.3006059678281756,-37.00589479415337
2901,(주)샤페론,378800,2018/12,11.866485247590804,-0.12004550382455971
2902,(주)샤페론,378800,2019/12,0.4314774402875632,
2903,(주)샤페론,378800,2020/12,-1.522821715423987,-0.2218339712225548
2904,(주)샤페론,378800,2021/12,0.4099194323216804,-2.5450210893769434
2905,(주)샤페론,378800,2022/12,1.049466250082653,-0.5389341581798325
2906,(주)서남,294630,2012/12,-0.7790755318686572,-34.43046218487395
2907,(주)서남,294630,2013/12,1.0598726074822262,-0.2700059987763505
