,회사명,거래소코드,회계년도,영업레버리지,재무레버리지
7330,아이텍(주),119830,2013/12,3.1160013473208186,3.2667358570466583
7331,아이텍(주),119830,2014/12,3.872252401150411,0.7063948260772934
7332,아이텍(주),119830,2015/12,-0.6026952645708061,1.5416768805870145
7333,아이텍(주),119830,2016/12,2.0808732506563543,1.2433558182182787
7334,아이텍(주),119830,2017/12,1.9963533406551333,1.3540471749288097
7335,아이텍(주),119830,2018/12,2.2003438988206723,1.2350610087975378
7336,아이텍(주),119830,2019/12,3.7262928133918694,-0.26093178600541034
7337,아이텍(주),119830,2020/12,2.9123902479613317,-0.46716346114375434
7338,아이텍(주),119830,2021/12,3.6521269170472785,-0.45325655752768557
7339,아이텍(주),119830,2022/12,18.449105141518174,0.025412573793848606
7340,알리코제약(주),260660,2018/12,7.992789738395214,3.5445668941266817
7341,알리코제약(주),260660,2019/12,5.859751653555993,1.031824773643627
7342,알리코제약(주),260660,2020/12,7.529681491861056,1.0895882861254247
7343,알리코제약(주),260660,2021/12,18.25779525864047,0.8553441569528912
7344,알리코제약(주),260660,2022/12,10.839924419178745,1.1755002879796816
7345,알서포트(주),131370,2012/12,,
7346,알서포트(주),131370,2013/12,3.3664151500265955,1.9277324365237527
7347,알서포트(주),131370,2014/12,37.984362328259294,-3.607339558596278
7348,알서포트(주),131370,2015/12,-7.114025217713438,1.2190888873497032
7349,알서포트(주),131370,2016/12,-90.62415795193613,-1.8534423299996865
7350,알서포트(주),131370,2017/12,6.707875244129341,2.2652170048296454
7351,알서포트(주),131370,2018/12,4.509111138975875,0.7942434473037931
7352,알서포트(주),131370,2019/12,4.910547856819893,0.6053074978938501
7353,알서포트(주),131370,2020/12,2.510243654719531,-19.89664664826439
7354,알서포트(주),131370,2021/12,3.0058090198091114,0.8680858366742404
7355,알서포트(주),131370,2022/12,6.7063538181624995,1.3261875533458363
7356,알에스오토메이션(주),140670,2017/12,3.482588387766608,1.2018788170661006
7357,알에스오토메이션(주),140670,2018/12,11.059685549410695,6.812790763555326
7358,알에스오토메이션(주),140670,2019/12,71.55288271045298,-0.16225148244277804
7359,알에스오토메이션(주),140670,2020/12,-6.2278176176054965,0.5211075254200881
7360,알에스오토메이션(주),140670,2021/12,4.6330603997273405,1.0441388710861463
7361,알에스오토메이션(주),140670,2022/12,6.991046853876244,2.927054744832115
7362,알에프머트리얼즈(주),327260,2019/12,3.721383031375143,1.0093187600365672
7363,알에프머트리얼즈(주),327260,2020/12,-4.25163981873247,0.7282579076445804
7364,알에프머트리얼즈(주),327260,2021/12,-253.58900402378663,0.42615214191414136
7365,알에프머트리얼즈(주),327260,2022/12,4.5276072789310735,0.9039915983059053
7366,알에프에이치아이씨(주),218410,2015/12,,
7367,알에프에이치아이씨(주),218410,2016/12,,
7368,알에프에이치아이씨(주),218410,2017/12,2.6017177135275946,1.2316596298410618
7369,알에프에이치아이씨(주),218410,2018/12,1.7472402081908995,0.9827999683134557
7370,알에프에이치아이씨(주),218410,2019/12,2.2048344686286567,0.8817450938548831
7371,알에프에이치아이씨(주),218410,2020/12,-6.754038683127846,-5.578735437462535
7372,알에프에이치아이씨(주),218410,2021/12,8.641499104816758,0.8048971724735784
7373,알에프에이치아이씨(주),218410,2022/12,47.880256098593726,0.20280307362185077
7374,압타바이오(주),293780,2019/12,-0.1424372827320742,1.135455596449056
7375,압타바이오(주),293780,2020/12,-0.05623345778945612,1.5475843316217872
7376,압타바이오(주),293780,2021/12,-0.019677777352569745,1.0634220230529092
7377,압타바이오(주),293780,2022/12,-0.005086167051971196,0.8998582738027459
7378,애니젠(주),196300,2016/12,-1.4325125210662488,0.6396164093059185
7379,애니젠(주),196300,2017/12,8.513666648412828,0.5859808705585874
7380,애니젠(주),196300,2018/12,0.21033933564790908,0.6191061337025525
7381,애니젠(주),196300,2019/12,-0.42465396179618986,0.6411453218743957
7382,애니젠(주),196300,2020/12,-3.5857353590284,0.42516099628816933
7383,애니젠(주),196300,2021/12,-10.384385617742598,0.19018707682256994
7384,애니젠(주),196300,2022/12,-0.12129291554110062,0.6970239906445899
7385,애머릿지코퍼레이션,900100,2012/12,218.8779689403167,-0.11415461624026696
7386,애머릿지코퍼레이션,900100,2013/12,-3.6232522827948563,0.24326334591193213
