회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,제품비율(매출채권 대 상),매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,제품회전률(상품),부재료회전률(원),재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
(주)에스코리아,096769,2022/12,366.74,-44.89,-52.07,0,,4385.28,0,835.47,-77.07,0,0,1143.48,0,0,9.25,-10.78,,225.74,-1.97,-2.12,,44.28,-7.71,,161.37,-28.72,,601.09,0.22,,,47.77,-11.57,242.19,90.75,110.78,236.52,17.82,0,0.13,53.44,4.07,0.19,6.88,0.04,31.87,4288.16,4.82,3.35,6.3,0,85.14,85.14,0,0,0,13313.92,30055,,-9277.06,33651.97,573.04,0,-1435.91,6.67,0,7.15,6.67,93.33,30.1,69.9,673.04,310.05,304.3,9.62,9.62,3.45,0,0,0,0,0,0,232.22,230.33,0,1.89,0,-62.66,66.11,219.64,-0.58,13.67,25.63,5.73,86.45,423.35,58.07,-6.21,-6.56,-4.34,-36.43,-0.61,0.2,1.07,0.71,2.66,0.27,0,0,1.16,1.16,0,0,0,0,0,4.52,80.76,0.24,568.38,0.22,0.22,0.01,13645.45,0,0,,0,0,0,0,0,30.51,204939.49,682272255.5,256.23,4.11,95.89,88.1,13645.45,12021.86,561.22,948.86,81.91,26.17,5.42,0,30.51,682272255.5,256.23,0
(주)에스티에이,102413,2021/12,0,0,0,0,,0,0,0,0,0,0,0,0,0,18.3,8.98,,7.11,89.82,89.57,,70.95,181.16,,143.5,1916.01,,1517.71,26.81,,,70.7,89.57,70.95,81.7,91.02,0.05,-0.02,0,0,90.99,5.46,0.75,-0.03,0.02,90.2,147.29,-0.49,0,0,0,90.54,90.54,50,4.73,6.59,106698.5,3794,,8139.53,10076.12,957.61,0,9580.04,77.45,3.15,343.41,75.01,22.55,49.44,50.56,1057.61,45.62,45.62,153.18,148.36,79.11,0,1436.1,9.07,523763.55,1436.1,0.27,102.26,102.26,0,0,0,26.89,0,0,999999999,999999999,44.77,9.58,7.76,2.26,20.05,37.63,0,19.02,3.81,0,9.98,9.98,20.18,213.4,19.73,149228.67,0,12.88,13.3,409.17,0.89,409.17,0,0,28.49,12.81,44.23,8778.92,7.79,0,0.07,1765.21,0,0,,0,0,0,0,0,82.52,72618.65,0,16.54,30.06,69.94,42.99,1765.21,963.52,530.69,-2.65,198.35,73.29,2,0,82.52,0,16.54,0
(주)에스티에이,102413,2022/12,-15.01,-45.1,-12.68,-97.74,,-96.7,47.36,-2.36,-41.34,0,0,-23.03,0,0,16.3,0.35,,0.4,1.38,1.09,,1.27,2.07,,2.4,21.63,,25.06,67.49,,,0.98,1.09,1.27,83.7,99.65,0.33,-0.09,0,0.01,99.32,9.87,0.55,-0.09,0.02,31.97,313.38,-0.6,0,0,0,89.83,90.32,30,2.91,119.69,31293.64,125,,-972.09,5013.38,932.68,0,108.15,79.57,5.31,389.58,75.35,20.43,56.8,43.2,1032.68,35.96,33.12,207.62,196.59,103.36,0,741.75,10.25,0,741.75,0,76.05,67.47,0,8.57,11.81,41.25,0,0,999999999,999999999,51.3,9.33,24.79,6.82,29.05,39.44,0,17.04,4.95,0,3.16,3.16,5.99,62.59,6.71,87534.67,0,4.03,4.21,97.03,3.76,97.03,0,0,9.49,38.46,14.66,3324.42,2.56,0,0.02,887.07,0,0,,0,0,0,0,0,48.79,66471.68,0,14.17,69.45,30.55,2.83,887.07,42.56,616.11,-5.58,198.35,34.53,1.1,0,48.79,0,14.17,0
(주)에스팀,088719,2018/12,0,0,0,0,,0,0,0,0,0,0,0,0,0,99.71,5.02,,1.49,8.08,8.07,,2.39,42.67,,12.65,394.93,,117.1,45.44,,,5.97,9.06,2.69,0.29,94.98,-3.03,2.22,0.01,0,98.02,17.44,0.75,2.25,0.96,13.87,13.04,4.41,2.7,5.4,100,89.24,89.28,0,0,0,393622.82,2928,,4705.09,92549.38,825.49,0,19746.7,22.62,0,29.23,22.62,77.38,18.91,81.09,925.49,409.18,406.25,27.94,27.94,13.78,0,0,0,0,0,0,428.8,428.08,0,0.72,0,-58.33,66.34,350.8,2.25,1.9,16.87,8.25,14.06,48.1,110.74,0.59,0.72,0.48,0.6,2.26,1.61,1.81,8.51,78.72,1.98,0,0,7.11,7.11,0,0,0,0,0,15.08,24.2,2.08,2.15,1.55,0.07,0.04,4245.36,0,0,,0,0,0,0,0,19.28,29.46,0,23.97,71.74,28.26,6.21,4245.36,352.57,3045.54,393.52,155.26,130.33,168.14,0,19.28,0,23.97,0
(주)에스팀,088719,2019/12,-2.27,-9.51,9.14,-25.46,,-34.11,0,4.47,0.3,0,0,-5.6,0,0,0,3.73,,0.98,3.05,3.04,,0.8,15.56,,4.08,147.18,,38.58,49.03,,,2.86,3.29,0.86,0,96.27,-2.65,2.52,-0.09,0,98.95,19.73,0.83,2.49,2.64,15.6,19.35,2.56,3.28,3.17,100,89.4,89.45,0,0,0,197404.26,1929,,8670.65,48345.05,866.9,0,7359.11,25.26,0,33.8,25.26,74.74,20.22,79.78,966.9,369.71,364.68,31.77,31.77,15.51,0,0,0,0,0,0,394.68,393.3,0,1.38,0,-54.24,63.74,315.33,1.47,1.43,18.12,8.67,29.32,93.23,116.21,2.89,3.62,2.3,2.79,1.48,0.82,0.88,4.17,39.48,1.01,0,0,3.41,3.41,0,0,0,0,0,7.3,49.99,1.07,1.13,0.78,0.14,0.02,4830.99,0,0,,0,0,0,0,0,22.45,32.37,272.5,27.19,73.54,26.46,3.59,4830.99,191.51,3552.5,448.07,15.16,149.13,474.61,0,22.45,272.5,27.19,0
(주)에스팀,088719,2020/12,-8.81,-2.34,-27.03,-83.75,,0,0,-8.25,-47.35,0,0,-2.65,0,0,99.85,1.15,,-3.68,0.53,0.52,,-1.67,2.58,,-8.24,23.92,,-76.4,0,,,0.28,0.55,-1.74,0.15,98.85,-4.83,4.3,-0.03,0,103.59,25.47,1.33,4.04,4.78,13.63,35.33,2.45,2.92,2.93,100,88.83,88.88,0,0,0,103928.2,-3820,,-10940.67,44358.05,787.16,0,1196.08,20.21,1.72,25.34,19.87,79.79,20.34,79.66,887.16,392.26,89.59,184.65,181.48,67.37,0,3168.9,3.74,0,3168.9,0,391.65,53.82,2.85,337.82,741.51,9.27,70.41,346.17,0.27,0.14,18.05,7.87,50.27,169.7,201.26,-0.65,-0.74,-0.52,-1.09,0.27,0.45,0.47,2.24,20.79,0.57,0,0,1.99,2,274.83,1.33,274.83,0,0,4,91.21,0.59,0.63,0.65,0,0.01,3304.38,0,0,,0,0,0,0,0,16.84,22.67,215,35.33,76.62,23.38,-10.4,3304.38,-344.19,2531.81,401.98,107.1,132.13,475.55,0,16.84,215,35.33,0
(주)에스팀,088719,2021/12,-17.47,-85.28,190.4,0,,0,0,203.6,44.81,0,0,-70.14,0,0,43.83,-12.34,,37.87,-9.3,-9.33,,28.64,-20.74,,63.67,-356.42,,1093.98,19.83,,,30.02,-10.58,32.48,56.17,112.34,58.44,1.83,0.08,0,71.41,28.28,0.99,1.59,2.11,17.5,104.64,2.51,0,3.66,100,71.58,95.98,0,0,0,144430.62,56996,,-5373.08,129241.62,2384.68,0,-17820.85,71.13,0,246.36,71.13,28.87,74.82,25.18,2484.68,38.59,38.59,282.52,282.52,230.71,0,0,0,0,0,0,33.65,33.65,0,0,0,45.95,0,0,-6.61,26.25,71.81,23.85,57.18,75.07,94.19,-18.25,0,-4.59,-5.49,-6.76,0.76,0.86,1.68,28.89,1.37,0,0,1.75,1.76,397.98,0.92,397.98,0,0,6.35,57.46,1.33,1.62,1.25,0,0.02,11738.79,0,0,,0,0,0,0,0,72.47,10694.17,0,86.67,37.57,62.43,43.7,11738.79,6243.96,4410.46,247.31,353.8,154.8,328.46,0,72.47,0,86.67,0
(주)에스팀,088719,2022/12,-5.11,-1.32,-14.96,0,,-79.29,0,8.76,48.43,0,0,19.16,0,0,43.71,0.01,,5.28,0.1,0.02,,6.73,0.02,,8.4,0.57,,217.74,11.81,,,6.68,0.02,8.29,56.29,99.99,5.41,-0.04,0.11,0,94.86,18.7,0.56,-0.04,1.49,20.97,27.37,-0.24,0,0,0,73.87,96.3,0,0,0,206066.28,11801,,-7255.8,135120.99,2602.42,0,28.31,63.74,0,175.82,63.74,36.26,85.76,14.24,2702.42,42.28,42.28,447.65,447.65,390.37,0,0,0,0,0,0,16.6,16.6,0,0,0,49.5,0,0,0.54,999999999,82.59,26.02,53.02,25.49,63.98,-27.68,0,-3.94,-3.01,0,1.27,1.57,1.59,41.21,6.42,0,0,1.89,1.89,0,0,0,0,0,12.47,29.26,3.92,9.43,1.46,0.08,0.03,5737.96,0,0,,0,0,0,0,0,37.33,270.97,280.52,28.54,65.66,34.34,18.51,5737.96,1091.1,3767.77,-7.6,474.12,113.27,299.29,0,37.33,280.52,28.54,0
(주)에이씨휴먼넷,095240,2019/12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.75,,0.95,13.25,12.75,,16.16,49.04,,62.17,57.71,,73.17,71.83,,,15.65,12.92,16.39,0,99.25,0.27,-0.03,0,0.55,98.98,92.33,2.35,-0.03,0,100.35,1265.55,-0.68,0,0,0,-10.78,15.03,30,25.49,82,386922.41,1829,,8296.99,8768.6,17.69,0,2885.7,98.61,0,7079.16,98.61,1.39,25.99,74.01,117.69,5.36,5.36,133.24,133.24,62.13,0,0,0,0,0,0,284.76,284.76,0,0,0,24.6,0,0,999999999,999999999,3.91,0.18,5.77,0.08,11.54,12.38,0,9.16,1.07,0,17.09,17.33,65.76,77.38,23.09,0,0,17.33,17.33,0,0,0,0,0,0,0,1226.92,192624.49,9.9,0,0,29434.73,0,0,,0,0,0,0,0,812.57,9158570.22,0,95.09,96.4,3.6,0.99,29434.73,315.57,28374.97,-9.14,29.69,723.31,0.32,0,812.57,0,95.09,0
(주)에이씨휴먼넷,095240,2020/12,10.22,-54.44,10.37,156.84,,164.26,0,56.66,0.03,0,0,-0.35,0,0,0,1.91,,2.5,16.03,15.57,,20.31,49.08,,64.02,74.12,,96.68,50.96,,,19.86,15.78,20.58,0,98.09,0.7,-0.06,0,0.34,97.4,91.04,2.52,-0.06,0,36.1,2594.24,-0.67,0,0,0,27.27,45.76,40,21.7,41.37,193524.42,4834,,4765.03,7218.28,84.37,0,3705.87,98.74,0,7840.72,98.74,1.26,36.94,63.06,184.37,3.41,3.41,156.58,156.58,86.9,0,0,0,0,0,0,170.71,170.71,0,0,0,35.68,0,0,999999999,999999999,16.9,0.84,12.13,0.16,12.73,28.32,0,17.86,2.3,0,8.13,8.24,25.63,38.7,11.91,0,0,8.24,8.24,0,0,0,0,0,0,0,614.72,132378.13,4.87,0,0,29240.99,0,0,,0,0,0,0,0,732.34,19970624.49,0,94.44,94.58,5.42,2.65,29240.99,810.3,27655.95,-17.38,25.1,766.84,0.17,0,732.34,0,94.44,0
(주)에이씨휴먼넷,095240,2021/12,11.26,4369.29,9.68,-14.13,,-29.85,0,15.09,-10.04,0,0,135.04,0,0,0,1.83,,1.95,12.31,12.07,,12.86,32.1,,34.2,63.65,,67.82,59.93,,,12.63,12.31,13.12,0,98.17,0.31,-0.04,0,0.27,97.87,90.25,2.78,-0.04,0.01,53.42,120.1,-0.38,0,0,0,31.96,52.87,40,18.85,58.98,174095.8,3391,,8239.2,8609.24,112.18,0,3182.25,97.34,0,3658.64,97.34,2.66,38.21,61.79,212.18,6.96,6.96,157.54,157.54,112.12,0,0,0,0,0,0,161.69,161.69,0,0,0,35.55,0,0,999999999,999999999,20.2,1.12,14.84,0.3,15.55,37.9,0,23.42,3.73,0,6.6,6.73,17.56,34.82,10.59,0,0,6.74,6.74,0,0,0,0,0,0,0,330.69,8327.02,4.12,0,0,26058.22,0,0,,0,0,0,0,0,586.6,398204.39,0,93.55,94.74,5.26,2.08,26058.22,594.25,24686.26,-10.03,25.46,759.78,2.5,0,586.6,0,93.55,0
(주)에이씨휴먼넷,095240,2022/12,5.44,-45.69,6.76,-6.22,,-3.6,0,11.96,-3.16,0,0,-42.94,0,0,0,1.77,,1.94,10.89,10.46,,11.46,26.54,,29.07,59.68,,65.37,57.6,,,11.03,10.67,11.69,0,98.23,0.39,-0.07,0,0.17,97.85,92.12,2.46,-0.07,0.01,38.35,211.71,-0.7,0,0,0,27.52,57.91,40,16.84,61.19,168602,3269,,3863.05,9877.98,137.56,0,2984.24,98.56,0,6844.96,98.56,1.44,40.57,59.43,237.56,3.55,3.55,165.86,165.86,117.68,0,0,0,0,0,0,146.46,146.46,0,0,0,39.14,0,0,999999999,999999999,23.5,1.38,16.57,0.34,17.13,34.78,0,20.67,3.59,0,5.91,6.03,15,33.72,9.76,0,0,6.03,6.03,0,0,0,0,0,0,0,290.65,5342.94,3.73,0,0,25659.03,0,0,,0,0,0,0,0,547.82,721976.2,0,95.12,95.17,4.83,2.04,25659.03,581.51,24419.82,-19.47,22.08,652.1,2.99,0,547.82,0,95.12,0
(주)에이원,106694,2021/12,0,0,0,0,,0,0,0,0,0,0,0,0,0,4.55,0.67,,0.52,6.62,6.6,,5.14,9.75,,7.59,14.85,,11.57,20.08,,,5.94,6.6,5.14,95.45,99.33,-0.09,0.08,0,0.01,99.41,2.98,0.07,0.08,0.12,101.37,493.9,2.46,3.06,6.12,0,42.99,34.38,0,0,0,110692.45,289,,689.36,15238.15,52.38,0,742.75,96.32,0,2621.03,96.32,3.68,67.69,32.31,152.38,5.43,4.46,547.09,547.09,155.21,0,0,0,3963.44,0,0,47.73,26.01,99.83,21.72,18.68,78.72,13.33,19.69,8.09,8.25,23.27,0.52,9.79,0.37,20.34,4.74,11.49,1.53,0.31,8.3,9.83,9.83,14.53,22.14,30.44,5916,0.06,10.21,10.21,0,0,0,0,0,149.26,2.45,267.59,1737.09,8.63,0,0.42,432.07,0,0,,0,0,0,0,0,19.17,3386.84,43206992,3.9,75.9,24.1,13.4,432.07,64.91,327.94,8.95,9.6,7.56,13.11,0,19.17,43206992,3.9,0
(주)에이원,106694,2022/12,55.73,-39.25,56.71,0,,0,0,-0.19,11.18,0,0,30.18,0,0,3.49,-0.38,,-0.02,1.42,-1.64,,-0.1,-3.1,,-0.19,-4.73,,-0.29,120.53,,,-1.9,-1.65,-0.1,96.51,100.38,0.44,-0.42,0,0.01,99.94,2.96,0.05,-0.42,0.05,31.01,962.26,-3.82,2.95,4.75,0,29.26,34.25,0,0,0,61535.4,-14,,-424.42,7604.81,52.1,0,-236.34,96.93,0,3155.14,96.93,3.07,43.38,56.62,152.1,7.08,4.87,262.14,262.14,25.71,0,0,0,9997.38,0,0,130.5,85.23,99.96,45.27,32.76,59.95,35.16,81.04,-1.3,999999999,14.86,0.52,22.62,0.77,28.24,-0.4,-0.65,-0.23,-0.06,0,4.28,4.3,8.08,12.31,9.08,4342.35,0.08,4.42,4.42,0,0,0,0,0,72.21,5.06,129.25,1201.42,3.39,0,0.2,345.47,0,0,,0,0,0,0,0,9.84,4457.25,34546569,2.8,106.43,-6.43,-0.83,345.47,7.36,367.68,-51.89,9.6,6.55,6.17,0,9.84,34546569,2.8,0
(주)에이치비세계로,069717,2013/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25,-1,0,-9.04,-0.45,-0.6,0,-5.48,-14,0,-127.12,-138.1,0,-1254.32,0,0,0,-1.19,-0.61,-5.55,89.75,101,-7.75,7.07,0,0,108.69,4.14,0.25,6.46,1.52,8.5,12.54,4.47,2.44,4.89,0,88.85,89.87,0,0,0,693606.8,-31358,0,-4151.07,98607.93,886.76,1.04,-6904.93,4.85,0,5.09,4.85,95.15,4.31,95.69,986.76,2209.07,98.7,135.03,135.03,74.52,0,0,0,80.55,0,0,2221.59,83.33,0,2138.26,7325.4,1.26,90.7,2105.76,-0.14,-0.24,3.87,8.87,8,157.14,325.79,-0.09,-0.1,-0.09,-0.3,-0.14,0.61,0.61,14.06,138.72,0.63,29.16,12.52,12.49,12.49,0,0,0,0,0,36.2,10.08,0.64,0.65,7.18,0.14,0,570.45,0,0,0,0,0,0,0,0,1.66,1.79,105.48,5.48,82.56,17.44,-164.91,570.45,-910.23,470.94,735.72,72,28.76,173.26,0,1.66,105.48,5.48,0
(주)에이치비세계로,069717,2014/12,-0.43,0.19,-8.16,0,0,0,0,22.43,-25.65,0,0,-0.03,0,0,27.06,15.81,0,4.29,3.57,3.57,0,0.97,74.29,0,20.17,815.23,0,221.33,6.51,0,0,3.57,3.62,0.98,72.94,84.19,-11.49,11.52,0,0,95.71,6.43,0.28,11.95,2.58,4.68,16.93,2.73,2.91,2.88,0,90.89,91.72,0,0,0,257861.43,11066,0,5847.93,60374.7,1108.09,1.43,40761.53,4.47,0.42,4.68,4.45,95.53,5.3,94.7,1208.09,1803.76,100.82,85.12,84.76,45.25,0,10484.94,0,155.48,0,6743.68,1788.16,99.16,2.93,1689.01,0,-0.78,89.74,1694.44,1.37,1.37,4.86,11.08,20.65,422.6,435.83,0.17,0.18,0.17,0.73,1.37,0.23,0.23,4.7,51.57,0.24,13.46,27.12,4.84,4.85,2392.04,0.15,0,2392.04,0,12.35,29.56,0.24,0.24,2.49,0,0.39,1963.96,0,0,0,0,0,0,0,0,5.74,6.15,267.15,25.39,24.43,75.57,16.9,1963.96,333.95,479.73,890.96,45.43,21.17,192.72,0,5.74,267.15,25.39,0
(주)에이치비세계로,069717,2015/12,1.37,-0.11,26.21,30.43,0,170.49,0,49.56,4.01,0,0,0.2,0,0,70,19.82,0,11.16,4.63,4.63,0,2.61,70.54,0,39.72,1063.33,0,598.68,26.99,0,0,4.45,4.71,2.65,30,80.18,-7.7,7.91,0,0,87.92,30.53,3.59,8.97,2.93,5.02,21.68,1.98,2.1,2.09,0,93.91,94.47,0,0,0,268201.83,29934,0,25810.53,90312.83,1706.77,1.43,53166.4,5.57,0,5.89,5.57,94.43,7.81,92.19,1806.77,1208.54,421.29,7.17,7.17,2.88,0,0,0,263.7,0,0,1179.77,992.9,85.32,186.87,0,-72.02,87.52,1120.04,2.5,2.53,7.38,17.07,21.5,406.66,423.34,1.49,1.56,1.37,5.9,2.51,0.23,0.24,3.56,53.64,0.25,18.68,19.54,4.65,4.66,2487.96,0.15,0,2487.96,0,8.94,40.82,0.25,0.25,0.5,0,0.05,4703.42,0,0,0,0,0,0,0,0,13.56,14.75,625.06,58.46,46.07,53.93,19.09,4703.42,975.4,2166.91,636.61,461.72,254.61,208.17,0,13.56,625.06,58.46,0
(주)에이치비세계로,069717,2016/12,0.75,-0.65,10.39,41.34,0,62.23,0,53.76,13.37,0,0,0.18,0,0,0,24.71,0,15.97,6.48,6.48,0,4.18,65.56,0,42.37,1502.9,0,971.26,29.33,0,0,5.6,6.62,4.28,0,75.29,-4.93,5.41,0,0,80.33,30.26,3.49,6.69,2.95,5.38,28.2,1.57,1.71,1.67,0,96.04,96.4,0,0,0,304054.3,48563,0,55800.17,138880.3,2678.03,1.21,75145.1,6.1,0,6.49,6.1,93.9,11.92,88.08,2778.03,787.44,382.61,8.08,8.08,2.36,0,0,0,296.68,0,0,738.58,632.77,86.53,105.81,0,-69.36,82.68,693.37,4.55,4.66,11.5,26.78,22.26,359.4,373.36,3.98,4.24,3.5,13.42,4.57,0.26,0.27,2.65,60.81,0.29,19.96,18.29,4.49,4.49,0,0,0,0,0,7.09,51.45,0.28,0.29,0.32,0,0.03,5472.39,0,0,0,0,0,0,0,0,15.66,17.27,780.56,59.99,40.75,59.25,26.62,5472.39,1804.42,2229.93,493.1,470.44,257.18,217.33,0,15.66,780.56,59.99,0
(주)에이치비세계로,069717,2017/12,-3.51,-0.55,-42.05,-25.36,0,-31.29,0,24.02,-11.18,0,0,-1.01,0,0,0,20.77,0,12.36,4.91,4.9,0,2.92,36.05,0,21.45,1121.78,0,667.33,32.78,0,0,4.42,5.02,2.99,0,79.23,-5.58,6.39,0,0,84.97,32.39,3.72,7.44,2.92,5.28,32.76,1.74,1.91,1.86,0,96.81,97.1,0,0,0,270053,33367,0,50084.17,172251.23,3345.36,1.09,56089.03,3.66,0,3.8,3.66,96.34,15.33,84.67,3445.36,628.53,463.05,4.62,4.62,2.47,0,0,0,270.84,0,0,552.42,516.69,95.08,35.74,0,-75.53,80.79,527.06,3.23,3.38,14.88,33.45,20.77,402.98,407.09,5.56,5.83,4.71,19.6,3.25,0.24,0.24,1.74,54.01,0.27,23.25,15.7,4.81,4.81,0,0,0,0,0,8.05,45.36,0.25,0.26,0.29,0,0.03,4949.95,0,0,0,0,0,0,0,0,14.68,15.71,739.37,61.1,45.53,54.47,20.22,4949.95,1230.38,2253.61,517.37,487.05,258.66,202.88,0,14.68,739.37,61.1,0
(주)에이치비세계로,069717,2018/12,3.46,1.01,98.86,-48.33,,-83.06,0,3.28,-3.32,0,0,-0.17,0,0,34.96,11.1,,2.16,2.54,2.53,,0.49,16.55,,3.23,579.59,,113.02,58.01,,,2.26,2.58,0.5,65.04,88.9,-8.77,7.75,0,0.39,97.68,11.9,2.88,7.91,3.15,6.09,34.62,2.09,2.16,2.2,0,96.91,97.19,0,0,0,261092.83,5651,,-3977.67,174960.4,3458.38,1.27,28979.73,7.04,3.59,7.57,6.79,92.96,15.3,84.7,3558.38,607.55,410.4,9.1,8.77,3.7,0,1456.53,0,506.45,1456.53,287.6,553.56,505.52,92.03,48.04,0,-70.31,80.68,527.27,1.43,1.3,14.87,34.58,23.56,414.36,439.24,2.34,2.46,1.98,8.83,1.43,0.23,0.23,1.49,52.22,0.27,33.91,10.76,4.25,4.35,177.51,2.06,177.51,0,0,8.47,43.08,0.24,0.25,0.27,0.01,0.03,2227.33,0,0,,0,0,0,0,0,6.38,7,268.98,28.44,41.01,58.99,7.61,2227.33,182.56,913.51,607.38,60.85,221.18,241.86,0,6.38,268.98,28.44,0
(주)에이치비세계로,069717,2019/12,2.35,-0.17,-16.81,-66.05,,-76.32,123.09,0.56,-13.84,0,0,3.8,0,0,25.59,4.37,,0.59,0.85,0.84,,0.11,5.51,,0.75,168.64,,22.94,84.44,,,1.78,0.86,0.12,74.41,95.63,-3.77,8.7,-0.01,0.54,99.43,8.34,3.05,8.24,3.22,5.52,37.59,1.96,1.99,2.04,0,95.88,96.27,0,0,0,192811.43,1004,,-7412.78,151236.78,2583.86,0.97,8432.07,5.72,9.64,6.07,5.17,94.28,15.03,84.97,2683.86,627.09,499.42,7.05,6.37,4.09,0,287.77,0,279.71,287.77,102.88,565.14,539.58,96.09,25.56,0,-75.4,83.36,554.48,0.5,1.07,14.47,25.84,33.33,489.66,502.62,-0.62,-0.64,-0.53,-2.81,0.5,0.19,0.2,1.26,38.56,0.23,29.57,12.34,3,3.2,47.33,7.71,47.33,0,0,7.29,50.09,0.2,0.21,0.22,0.04,0.02,1691.33,0,0,,0,0,0,0,0,4.74,5.32,213.1,25.06,35.1,64.9,2.37,1691.33,40.61,593.74,587.18,22.77,217.46,229.58,0,4.74,213.1,25.06,0
(주)에이치비세계로,069717,2020/12,16.3,0.58,243.61,78.8,,0.91,108.71,-92.39,-40.57,0,0,2.5,0,0,47.36,13.16,,1.01,1.37,1.37,,0.1,18.27,,1.4,263.83,,20.25,80.78,,,1.37,1.45,0.11,52.64,86.84,-12.14,12.23,0.02,2.04,98.98,12.83,4.27,12.32,7.75,7.32,36.6,1.37,1.64,1.64,0,45.86,51.01,0,0,0,100265.38,1013,,12320.57,9089.74,104.12,0,13191.62,16.9,5.85,20.34,15.92,83.1,0.98,99.02,204.12,8451.77,1860.56,17.7,16.66,14.51,0,177.26,0,2843.95,177.26,6.23,10071.18,9716.92,95.29,354.26,0,-78.63,72.28,7352.01,1.07,1.08,0.5,1.04,112.97,849.78,973.59,0.28,0.39,0.28,2.91,1.08,0.1,0.11,1.39,20.05,0.11,35.15,10.38,0.89,0.95,13.2,27.66,13.2,0,0,6.19,58.93,0.12,0.13,0.1,0,0.01,1525.8,0,0,,0,0,0,0,0,3.67,4.78,189.86,38.04,33.47,66.53,2.65,1525.8,40.92,510.76,490.35,5.37,169.88,308.53,0,3.67,189.86,38.04,0
