회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,제품비율(매출채권 대 상),매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,제품회전률(상품),부재료회전률(원),재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
전북제일학사(주),053882,2014/12,-5.27,-100,7.72,-32.9,0,0,0,-11.33,-9.21,0,0,-7.11,0,0,28.13,26.08,0,-5.58,3.76,3.76,0,-0.8,56.11,0,-12.01,31.63,0,-6.77,0,0,0,3.76,3.76,-0.8,71.87,73.92,-31.67,31.67,0,0,105.58,0.18,0.02,29.98,0.83,70.88,1493.8,4.89,5.29,5.15,0,-87.63,-87.63,0,0,0,6062.75,-339,0,1236.37,2649.15,-47.02,0,1581.46,14.15,0,16.49,14.15,85.85,6.47,93.53,52.98,1326.1,92.62,193.46,193.46,9.87,0,0,0,0,0,0,1444.75,113.02,4.96,1331.73,1260.77,6.84,88.84,1372.36,0.82,0.82,-5.74,-0.47,92.12,601.63,674.98,3.83,4.03,3.58,24.16,0.82,0.14,0.14,2.15,1.21,0.15,0,0,1.09,1.09,0,0,0,0,0,9.91,36.85,0.17,228.93,0.71,0.1,0.03,1426.34,0,0,0,0,0,0,0,0,4.03,142633500,142633500,27.17,0.71,99.29,-20.55,1426.34,-293.08,10.09,1662.31,0,1.16,45.86,0,4.03,142633500,27.17,0
전북제일학사(주),053882,2015/12,-5.16,0,4.14,1.68,0,0,0,-3.99,-1.94,0,0,-6.69,0,0,27.97,27.05,0,-1.78,4.04,4.03,0,-0.26,61.94,0,-4.07,32.16,0,-2.11,0,0,0,4.03,4.03,-0.26,72.03,72.95,-28.83,28.83,0,0,101.78,0.01,0.02,28.31,0,0,68499900,4.6,4.99,4.85,0,-95.42,-95.42,0,0,0,5944.87,-106,0,2920.46,2543.53,-49.13,0,1608.08,15.54,0,18.4,15.54,84.46,6.55,93.45,50.87,1288.76,91.7,196.89,196.89,13.09,0,0,0,0,0,0,1425.91,120.45,5.59,1305.46,1118.67,7.65,88.51,1350.56,0.94,0.94,-6.33,-0.49,99.45,571.17,652.87,5.73,6.05,5.36,34.96,0.94,0.15,0.15,2.29,1.19,0.16,0,0,1.01,1.01,0,0,0,0,0,9.72,37.54,0.18,5147066,0.66,0.1,0.03,1393.77,0,0,0,0,0,0,0,0,4.15,139376700,139376700,27.08,0.03,99.97,-6.56,1393.77,-91.44,0.46,1483.72,0,1.04,0,0,4.15,139376700,27.08,0
전북제일학사(주),053882,2016/12,-5.16,0,6.63,-2.71,0,0,0,-2.45,0.53,0,0,-7.33,0,0,27.09,26.18,0,-1.04,4.14,4.14,0,-0.16,62.27,0,-2.48,31.29,0,-1.24,0,0,0,4.14,4.14,-0.16,72.91,73.82,-27.22,27.22,0,0,101.04,0.01,0.02,26.93,0,0,68499900,4.61,5.05,4.89,0,-100.33,-100.33,0,0,0,5976.52,-62,0,2285.72,2481.29,-50.37,0,1564.47,17.47,0,21.17,17.47,82.53,6.74,93.26,49.63,1224.3,91.07,186.18,186.18,17.04,0,0,0,0,0,0,1383.52,139.23,6.86,1244.29,1037.02,8.09,87.64,1300.23,0.96,0.96,-6.84,-0.5,104.27,528.39,615.92,7.58,8.07,7.07,43.56,0.96,0.16,0.16,2.38,1.2,0.17,0,0,0.96,0.96,0,0,0,0,0,18.47,19.76,0.19,5174473,0.63,0.05,0.05,1355.82,0,0,0,0,0,0,0,0,4.25,135582100,135582100,26.2,0.03,99.97,-3.97,1355.82,-53.89,0.35,1408.41,0,0.95,0,0,4.25,135582100,26.2,0
전북제일학사(주),053882,2017/12,-6.2,0,2.63,-3.06,0,0,0,0.14,-1.94,0,0,-8.07,0,0,26.77,25.88,0,0.06,4.26,4.25,0,0.01,61.08,0,0.14,30.33,0,0.07,17.69,0,0,4.25,4.25,0.01,73.23,74.12,-25.82,25.82,0,0,99.94,0,0.01,25.83,0,0,68499900,4.56,5.04,4.86,0,-100.05,-100.05,0,0,0,5860.4,3,0,2467.16,2484.73,-50.31,0,1516.54,19.12,0,23.64,19.12,80.88,7.2,92.8,49.69,1123.95,89.85,191.58,191.58,16.16,0,0,0,0,0,0,1289.61,138.67,7.73,1150.94,906.31,9.14,87.03,1209.37,1,1,-7.28,-0.5,111.2,497.46,589.18,7.42,7.91,6.88,40.55,1,0.16,0.16,2.36,1.17,0.18,0,0,0.9,0.9,0,0,0,0,0,17.79,20.52,0.2,5073930,0.59,0.06,0.05,1313.66,0,0,0,0,0,0,0,0,4.39,131365800,131365800,25.89,0,0,0.23,1313.66,2.98,0,1310.04,0,0.64,0,0,4.39,131365800,25.89,0
전북제일학사(주),053882,2018/12,-6.28,0,5.04,-4.84,,1212.26,0,1.82,-1.29,0,0,-8.96,0,0,25.84,24.95,,0.78,4.32,4.32,,0.13,57.56,,1.8,28.86,,0.9,1.81,,,4.32,4.32,0.13,74.16,75.05,-24.17,24.17,0,0,99.22,0,0.01,24.35,0,0,68499900,4.52,5.05,4.84,0,-96.48,-96.48,0,0,0,5784.7,45,,2032.36,2529.87,-49.4,0,1443.19,21.43,0,27.27,21.43,78.57,7.82,92.18,50.6,1004.99,88.56,189.99,189.99,17.81,0,0,0,0,0,0,1179.04,144.25,8.78,1034.79,797.18,10.15,85.69,1096.03,1.03,1.03,-7.63,-0.49,116.98,461.15,559.37,7.54,8.11,6.95,38.89,1.03,0.17,0.17,2.31,1.16,0.19,0,0,0.85,0.85,0,0,0,0,0,10.57,34.54,0.22,5008397,0.56,0.09,0.03,1250.24,0,0,,0,0,0,0,0,4.46,125023600,125023600,24.96,0,0,3.13,1250.24,39.08,0,1210.44,0,0.72,0,0,4.46,125023600,24.96,0
전북제일학사(주),053882,2019/12,-7.7,0,0.86,-16.52,,332.21,0,7.71,-5.23,0,0,-10.04,0,0,22.92,21.98,,3.56,3.88,3.87,,0.63,45.85,,7.42,24.09,,3.9,0.68,,,3.87,3.87,0.63,77.08,78.02,-18.42,18.41,0,0,96.44,0,0.03,19.09,0,0,68499900,3.54,4.01,3.82,0,-82.41,-82.41,0,0,0,5481.93,195,,3081.39,2724.95,-45.5,0,1204.74,23.41,0,30.57,23.41,76.59,9.12,90.88,54.5,839.38,86.93,196.68,196.68,24.84,0,0,0,0,0,0,996,130.48,10.11,865.52,686.12,11.51,84.48,925.92,1.19,1.19,-7.62,-0.46,127.02,440.51,544.8,9.42,10.13,8.56,46.64,1.19,0.18,0.18,2.09,1.1,0.19,0,0,0.79,0.79,0,0,0,0,0,10.05,36.31,0.23,4746259.28,0.52,0.1,0.03,1043.99,0,0,,0,0,0,0,0,4.04,104399456,104399456,22,0,0,16.18,1043.99,168.9,0,873.94,0,1.15,0,0,4.04,104399456,22,0
전북제일학사(주),053882,2020/12,-9.22,0,-0.23,-15.72,,-20.65,0,5.68,-23.74,0,0,-11.96,0,0,25.51,24.29,,3.7,3.57,3.56,,0.54,36.23,,5.52,20.31,,3.1,0.53,,,3.56,3.56,0.54,74.49,75.71,-20.58,20.58,0,0,96.3,0,0.02,21.37,0,0,68499900,3.35,3.82,3.6,0,-72.61,-72.61,0,0,0,4180.61,155,,2662.49,2879.76,-42.4,0,1015.34,25.73,0,34.65,25.73,74.27,10.62,89.38,57.6,699.23,85.93,189.65,189.65,12.39,0,0,0,0,0,0,841.51,127.75,12.29,713.76,623.22,12.16,83.21,783.4,1.18,1.18,-7.82,-0.42,167.08,514.38,648.54,11.85,12.73,10.59,68.7,1.18,0.15,0.15,1.49,0.84,0.16,0,0,0.6,0.6,0,0,0,0,0,19.81,18.43,0.19,3619568.18,0.39,0.05,0.05,879.79,0,0,,0,0,0,0,0,3.75,87979132,87979132,24.31,0,0,15.23,879.79,134.03,0,745.04,0,0.72,0,0,3.75,87979132,24.31,0
전북제일학사(주),053882,2021/12,-8.84,0,4.07,1.18,,72.45,0,9.27,24.19,0,0,-13.31,0,0,20.75,19.79,,5.14,3.97,3.96,,1.03,34.09,,8.86,20.55,,5.34,0.21,,,3.96,3.96,1.03,79.25,80.21,-14.65,14.65,0,0,94.86,0,0.01,15.44,0,0,68499900,3.32,3.84,3.59,0,-57.96,-57.96,0,0,0,5192.01,267,,2939.89,3146.73,-37.07,0,1027.34,29.38,0,41.6,29.38,70.62,12.73,87.27,62.93,554.71,83.62,188.99,188.99,26.86,0,0,0,0,0,0,685.45,122.09,14.51,563.36,518.53,13.83,80.06,628.85,1.35,1.35,-7.5,-0.37,137.11,362.01,476.04,12.99,14.16,11.33,53.95,1.35,0.2,0.2,1.72,1.04,0.23,0,0,0.73,0.73,0,0,0,0,0,25.81,14.14,0.28,4495241.76,0.48,0.04,0.07,889.95,0,0,,0,0,0,0,0,4.16,88995470,88995470,19.8,0,0,25.97,889.95,231.14,0,658.33,0,0.48,0,0,4.16,88995470,19.8,0
전북제일학사(주),053882,2022/12,-10.31,0,2.4,-1.58,,32.71,0,11.26,7.48,0,0,-15.6,0,0,19,18.12,,6.35,4.32,4.31,,1.51,30.42,,10.66,20.22,,7.09,0.16,,,4.31,4.31,1.51,81,81.88,-11.77,11.77,0,0,93.65,0,0.01,12.57,0,0,68499900,3.26,3.89,3.58,0,-41.98,-41.98,0,0,0,5580.12,354,,2989.07,3501.02,-29.98,0,1011.1,33.54,0,50.47,33.54,66.46,15.79,84.21,70.02,420.79,80.96,187.29,187.29,15.11,0,0,0,0,0,0,533.15,113.39,17.62,419.76,424.12,15.63,76.32,483.22,1.54,1.54,-6.76,-0.3,131.68,288.41,397.25,15.88,17.52,13.37,53.13,1.54,0.24,0.24,1.68,1.12,0.28,0,0,0.76,0.76,0,0,0,0,0,22.81,16,0.35,4831265.78,0.5,0.04,0.06,875.89,0,0,,0,0,0,0,0,4.56,87589049,87589049,18.13,0,0,35.02,875.89,306.75,0,568.66,0,0.48,0,0,4.56,87589049,18.13,0
제이에스그룹,069126,2013/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.24,0,30.61,1.75,1.75,0,1.89,52.65,0,57.06,55.5,0,60.15,1.02,0,0,1.89,1.75,1.89,0,71.76,2.37,0,0,0,70.1,93.93,0.44,-0.01,1.48,0.42,0.21,0,0,0,0,5.63,5.63,0,0,0,9825.63,1504,0,-861.07,10541.97,5.42,0,2774.93,1.56,0,1.58,1.56,98.44,3.32,96.68,105.42,2968.68,132.49,6.07,6.07,0.5,0,0,0,0,0,0,2915.73,775.08,29.37,2140.65,0,-24.14,86.24,2600.9,999999999,999999999,0.17,0.05,25.24,1592.55,3235.59,-0.14,-0.16,-0.14,-4.38,0,0.06,0.06,1.86,1.97,0.06,0,0,3.96,3.96,0,0,0,0,0,13.54,26.95,0.06,0.06,0.23,0.07,0.04,293.46,0,0,0,0,0,0,0,0,3.08,3.13,0,99.56,67.7,32.3,30.74,293.46,90.22,198.68,-0.01,0.51,0.93,3.13,0,3.08,0,99.56,0
제이에스그룹,069126,2014/12,0.3,0.62,-19.35,125.75,0,0,0,-32.56,176.83,0,0,0.62,0,0,0,23.03,0,-12.62,1.97,1.97,0,-1.08,70.98,0,-38.9,62.64,0,-34.33,0,0,0,2.02,1.97,-1.08,0,76.97,-35.42,36.24,0,0,112.29,30.08,5.61,32.01,12.55,7.3,7.11,3.18,3.87,3.73,0,-39.94,-39.94,0,0,0,13600.25,-1716,0,1930.9,3554.5,-28.91,0,3132.17,1.25,0,1.27,1.25,98.75,2.23,97.77,71.09,4429.38,240.68,2.13,2.13,0.76,0,0,0,0,0,0,4385.65,2645.3,73.28,1740.35,0,-57.72,79.8,3579.54,0.64,0.66,-0.91,-0.29,16.47,1154.1,1172.35,0.48,0.59,0.47,5.52,0.64,0.09,0.09,3.08,2.72,0.09,0,0,6.07,6.07,0,0,0,0,0,13.6,26.83,0.09,0.09,0.2,0.07,0.04,644.72,0,0,0,0,0,0,0,0,6.74,6.82,675.7,79.01,43.11,56.89,-15.97,644.72,-101.09,277.93,295.76,4.31,51.84,115.99,0,6.74,675.7,79.01,0
제이에스그룹,069126,2015/12,-0.48,-0.85,28.78,-51.67,0,0,0,-56.56,-9.16,0,0,-0.85,0,0,0,12.25,0,-16.27,0.95,0.95,0,-1.26,59.38,0,-78.87,30.28,0,-40.21,0,0,0,0.95,0.95,-1.26,0,87.75,-28.53,28.57,0,0,116.25,39.51,5.37,24.55,9.35,4.99,12.82,2.26,2.77,2.77,0,-222.17,-222.17,0,0,0,12354.47,-2011,0,-636.88,1543.97,-69.12,0,1513.82,1.62,0,1.65,1.62,98.38,0.97,99.03,30.88,10110.21,525.84,2,2,0.12,0,0,0,0,0,0,10177.05,8354.37,0,1822.68,0,-79.67,80.24,8245.89,0.43,0.43,-2.18,-0.69,18.52,1268.94,1284.35,0.41,0.51,0.41,5.24,0.43,0.08,0.08,4.85,2.47,0.08,0,0,5.4,5.4,0,0,0,0,0,7,52.18,0.08,0.08,0.11,0.14,0.02,563.44,0,0,0,0,0,0,0,0,5.92,6.02,1075.61,76.01,60.51,39.49,-21.41,563.44,-120.63,340.91,211.77,4.46,46.3,80.63,0,5.92,1075.61,76.01,0
제이에스그룹,069126,2016/12,0.44,-0.65,66.62,179.63,0,0,0,46.35,17.2,0,0,-0.65,0,0,0,29.23,0,4.94,2.66,2.66,0,0.45,222.58,0,37.63,84.66,0,14.31,53.11,0,0,2.65,2.66,0.45,0,70.77,-24.17,24.16,0,0,94.94,41.26,5.77,25.43,7.42,4.03,17.66,2.23,2.76,2.75,0,-120.13,-120.13,0,0,0,14479.58,716,0,2912.27,2259.62,-54.81,0,4233.05,2.69,0,2.77,2.69,97.31,1.42,98.58,45.19,6863.02,539.54,3.29,3.29,0.59,0,0,0,0,0,0,6952.96,5780.94,0,1172.02,0,-79.27,79.49,5606.42,1.21,1.21,-1.72,-0.55,23.72,1074.53,1100.65,0.72,0.9,0.71,7.86,1.21,0.09,0.09,7.61,2.9,0.09,0,0,4.22,4.22,0,0,0,0,0,5.77,63.26,0.09,0.09,0.11,0.17,0.02,709.04,0,0,0,0,0,0,0,0,7.42,7.62,2465.46,81.61,48.03,51.97,6.06,709.04,43.97,340.58,209.91,5.76,47.6,61.23,0,7.42,2465.46,81.61,0
제이에스그룹,069126,2017/12,-1.81,-0.54,-47.57,6.51,0,-15.64,0,26.72,13.41,0,0,-0.54,0,0,83.78,27.46,0,3.68,2.86,2.85,0,0.38,176.02,0,23.57,90.17,0,12.07,56.04,0,0,3.13,2.85,0.38,16.22,72.54,-23.78,26.43,0,0,96.42,32.31,4.74,26.7,5.19,3.49,21.99,2.79,3.54,3.48,0,-73.72,-73.72,0,0,0,16420.9,604,0,2945.55,2863.35,-42.73,0,4508.62,1.44,0,1.46,1.44,98.56,1.83,98.17,57.27,5386.52,515.1,1.78,1.78,0.29,0,0,0,0,0,0,5365.12,4419.39,0,945.72,0,-79.43,78.29,4278.44,1.04,1.14,-1.37,-0.43,19.92,941.83,952.96,1.91,2.39,1.87,17.84,1.04,0.1,0.1,6.41,3.28,0.11,0,0,5.02,5.02,0,0,0,0,0,7.15,51.07,0.11,0.11,0.12,0.14,0.02,713.83,0,0,0,0,0,0,0,0,7.6,7.71,4521.36,72.45,44.14,55.86,5.07,713.83,36.22,315.1,260.4,5.36,46.18,50.57,0,7.6,4521.36,72.45,0
제이에스그룹,069126,2018/12,12.05,-0.58,877.68,0,,29.12,0,27.23,-20.47,0,0,-0.58,0,0,51.46,-14.93,,5.97,-1.17,-1.17,,0.47,-59.92,,23.96,-38.98,,15.59,0,,,0.47,-1.17,0.47,48.54,114.93,-0.1,0,0,0,115.03,37.82,5.14,0,5.92,3.84,26.71,0,0,0,0,-36.54,-36.54,0,0,0,13058.9,780,,1868.18,3642.92,-27.14,0,-1949.17,12.55,0,14.35,12.55,87.45,2.08,97.92,72.86,4209.41,495.15,15.24,15.24,13.94,0,0,0,0,0,0,4713.35,3963.22,0,750.13,0,-69.79,68.85,3314.09,999999999,999999999,-0.77,-0.27,92.85,1177.67,1342.73,1.4,1.99,1.37,18.43,0,0.08,0.08,4.01,2.61,0.08,0,0,1.08,1.08,0,0,0,0,0,7.08,51.59,0.08,0.08,0.09,0.14,0.02,327.61,0,0,,0,0,0,0,0,3.11,3.56,32760900,41.81,104.04,-4.04,14.28,327.61,-117.74,340.83,-0.02,4.84,46.31,53.39,0,3.11,32760900,41.81,0
제이에스그룹,069126,2019/12,-44.61,-100,-76.97,0,,3977.92,0,897.6,50.42,0,0,-39.97,0,0,71.34,-28.34,,161.83,-1.31,-4.09,,23.34,-27.85,,159.01,-111.35,,635.8,0,,,20.56,-5.95,33.99,28.66,128.34,19.16,-19.28,0,0,107.7,41.58,1.07,-15.01,0,0,17379900,-3.26,0,0,100,83.81,83.81,0,0,0,19643.67,317901,,-2248.63,36341.63,626.83,0,-5567.67,5.22,0,5.51,5.22,94.78,37.42,62.58,726.83,253.29,188.73,10.48,10.48,3.99,0,0,0,0,0,0,167.23,133.03,0,34.21,0,-44.56,37.15,99.29,999999999,999999999,32.27,6.27,68.9,624.61,59.74,-0.31,-0.53,-0.2,-0.97,0,0.14,0.21,0.98,3.93,0.17,0,0,1.45,1.45,0,0,0,0,0,13.11,27.85,0.16,0.26,0.18,0.08,0.04,733.3,0,0,,0,0,0,0,0,12.58,73330337,73330337,62.22,85.85,14.15,260.11,733.3,-108.21,629.52,-227.2,423.05,16.14,0,0,12.58,73330337,62.22,0
제이충무주식회사,063419,2012/12,532.64,570.74,108.21,0,0,0,0,-0.22,0,0,0,570.74,0,0,0,0,0,0,-0.03,-0.04,0,-0.03,-0.32,0,-0.22,-0.32,0,-0.22,0,0,0,-0.04,-1.13,-0.77,0,0,0,0,0,0,316.02,0,0.18,-31.64,0,0,0,-0.01,0,0,0,-1.07,-1.07,0,0,0,0,-11,0,-1665.72,4933.07,-1.34,0,-15.89,2.71,0,2.79,2.71,97.29,7.04,92.96,98.66,1382.1,99.75,109.66,109.66,0,0,0,0,0,0,0,1320.62,35.13,0,1285.5,37866.67,0.24,90.49,1285.5,999999999,999999999,-0.1,-0.01,0,0,0,-1.37,-1.4,-1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.4,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,-15.4,-10.54,,-4.88,,0.03,,,-0.02,,,
제이충무주식회사,063419,2013/12,47.28,0,307.99,0,0,0,0,-9.88,0,0,0,40.01,0,0,85.13,83.75,0,-21.7,2.77,2.69,0,-0.7,49.78,0,-12.9,46.14,0,-11.96,0,0,0,2.69,4.44,-1.15,14.87,16.25,-105.45,105.45,0,0,121.22,0,0,85.05,0,0,0,3.59,3.15,3.78,0,-14.79,-14.79,0,0,0,2754.44,-591,0,3563.87,4393.61,-13.14,0,2306.85,7.51,0,8.12,7.51,92.49,4.31,95.69,86.86,2147.29,98.54,122.38,122.38,0,0,0,0,0,0,0,2221.68,142.5,3.3,2079.18,6520.19,1.37,92.5,2147.59,0.78,0.79,-0.65,-0.13,173.17,2935.72,3703.31,0.98,1.02,0.94,34.81,0.79,0.03,0.05,0.59,0.55,0.03,0,0,0.58,0.58,0,0,0,0,0,0,0,0.03,0.08,0.31,0,0,2265.6,0,0,0,0,0,0,0,0,2.26,0,0,83.75,0,0,-25.91,2265.6,-587.06,,2852.62,,0.03,,,2.26,,83.75,
제이충무주식회사,063419,2014/12,-6.03,0,-39.36,63.74,0,0,0,-13.13,85.31,0,0,-3.32,0,0,85.18,74,0,-11.3,3.85,3.82,0,-0.58,92.01,0,-14.05,74.67,0,-11.41,0,0,0,3.82,7.08,-1.08,14.82,26,-85.31,85.29,0,0,111.21,0,0.01,76.06,0,0,0,4.59,4.8,4.72,0,-32.15,-32.15,0,0,0,5045.08,-570,0,215.48,3772.48,-24.55,0,3733.55,4.85,0,5.09,4.85,95.15,3.98,96.02,75.45,2389.78,99.02,124.25,124.25,0,0,0,0,0,0,0,2411.5,97.97,3.58,2313.54,9737.72,0.95,95.18,2390.57,0.86,0.87,-1.3,-0.25,120.57,1817.67,91.02,2.05,2.07,1.97,37.05,0.87,0.05,0.1,1.24,1.01,0.05,0,0,0.83,0.83,0,0,0,0,0,0,0,0.06,0,0.46,0,0,3709.05,0,0,0,0,0,0,0,0,3.94,0,0,73.99,0,0,-15.28,3709.05,-566.63,0,4275.19,0,0.49,0,0,3.94,0,73.99,0
제이충무주식회사,063419,2015/12,-3.39,0,1.36,9.55,0,0,0,-4.01,-2.79,0,0,-3.64,0,0,84.96,83.39,0,-3.09,4.4,4.39,0,-0.16,110.64,0,-4.1,81.8,0,-3.03,0,0,0,4.32,88.46,-3.27,15.04,16.61,-86.48,85.14,0,0,103.07,0,0,82.18,0,0,0,4.67,4.81,4.72,0,-37.67,-37.67,0,0,0,4904.48,-151,0,3351.07,3621.09,-27.58,0,4090.09,5.09,0,5.36,5.09,94.91,3.96,96.04,72.42,2399.18,99.01,122.88,122.88,0,0,0,0,0,0,0,2427.72,104.61,3.87,2323.12,9704.96,0.95,95,2401.42,0.98,0.96,-1.51,-0.28,94.27,1804.78,94.91,2.03,2.05,1.95,36.36,0.98,0.05,1.06,1.33,0.98,0.05,0,0,1.06,1.06,0,0,0,0,0,0,0,0.06,0,0.59,0,0,3998.5,0,0,0,0,0,0,0,0,4.4,0,0,82.05,0,0,-3.76,3998.5,-150.43,0,4148.87,0,0.06,0,0,4.4,0,82.05,0
제이충무주식회사,063419,2016/12,-1.45,0,43.4,-2.67,0,0,0,-2.1,-2.9,0,0,-3.85,0,0,85.11,83.59,0,-1.59,4.39,4.38,0,-0.08,111.1,0,-2.12,79.62,0,-1.52,0,0,0,4.36,70.27,-1.34,14.89,16.41,-85.18,84.76,0,0,101.59,0,0,83.34,0,0,0,4.62,4.79,4.72,0,-40.62,-40.62,0,0,0,4762.34,-76,0,4677.43,3545.16,-29.1,0,3980.85,7.4,0,7.99,7.4,92.6,3.93,96.07,70.9,2356.1,97.97,135,135,0,0,0,0,0,0,0,2444.38,139.47,4.14,2304.91,4721.96,1.92,93.61,2381.87,0.98,0.98,-1.61,-0.29,118.95,1789.07,140.16,4.63,4.75,4.45,84.29,0.99,0.05,0.84,1.33,0.95,0.05,0,0,0.84,0.84,0,0,0,0,0,0,0,0.06,0,0.47,0,0,3935.38,0,0,0,0,0,0,0,0,4.39,0,0,83.17,0,0,-1.92,3935.38,-75.44,0,4010.82,0,0,0,0,4.39,0,83.17,0
제이충무주식회사,063419,2017/12,-3.75,0,2.87,-4.94,0,0,0,-1.9,-2.99,0,0,-4.27,0,0,83.6,81.91,0,-1.45,4.28,4.28,0,-0.08,107.76,0,-1.91,75.68,0,-1.34,0,0,0,4.29,55.89,-0.99,16.4,18.09,-83.36,83.71,0,0,101.45,0,0,82.14,0,0,0,4.55,4.78,4.68,0,-43.34,-43.34,0,0,0,4620.02,-67,0,3765.5,3477.95,-30.44,0,3784.14,7.91,0,8.59,7.91,92.09,4.01,95.99,69.56,2298.99,98.92,114.64,114.64,0,0,0,0,0,0,0,2396.41,172.21,5.68,2224.2,8823.7,1.01,93.23,2327.33,0.98,0.98,-1.75,-0.3,146.55,1769.31,148.62,5.06,5.22,4.86,91.37,0.98,0.05,0.68,1.32,0.92,0.05,0,0,0.68,0.68,0,0,0,0,0,0,0,0.06,0,0.38,0,0,3775.87,0,0,0,0,0,0,0,0,4.38,0,0,82.25,0,0,-1.77,3775.87,-66.78,0,3842.64,0,0,0,0,4.38,0,82.25,0
제이충무주식회사,063419,2018/12,-6.63,0,-25,-10.58,,0,0,-2.71,-8.16,0,0,-5.05,0,0,81.77,79.75,,-2.22,4.04,4.03,,-0.11,98.62,,-2.74,67.67,,-1.88,0,,,4.03,56.32,-1.57,18.23,20.25,-81.97,81.97,0,0,102.22,0,0,80.09,0,0,0,4.32,4.57,4.43,0,-47.33,-47.33,0,0,0,4242.93,-94,,2807.1,3383.8,-32.32,0,3383.69,6.35,0,6.78,6.35,93.65,4.17,95.83,67.68,2243.57,98.77,122.56,122.56,0,0,0,0,0,0,0,2295.75,124.17,5.24,2171.58,7752.85,1.17,94.09,2254.24,0.97,0.97,-1.99,-0.32,141.6,1836.89,121.37,4.23,4.31,4.05,77.45,0.97,0.05,0.71,1.24,0.85,0.05,0,0,0.71,0.71,0,0,0,0,0,0,0,0.05,0,0.38,0,0,3362.05,0,0,,0,0,0,0,0,4.17,0,0,79.75,0,0,-2.78,3362.05,-93.55,0,3455.6,0,0,0,0,4.17,0,79.75,0
