회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,제품비율(매출채권 대 상),매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,제품회전률(상품),부재료회전률(원),재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
아시아퍼시픽7호선박투자회사,040549,2012/12,-0.02,0,-1.25,0.27,0,0.27,0,0,0.3,0,0,0,0,0,0,90.92,0,90.9,5.91,5.91,0,5.91,6.02,0,6.02,6.02,0,6.02,0.13,0,0,5.91,338.02,337.93,0,9.08,-0.02,-0.01,-0.04,0.03,9.11,0,1.27,-0.13,0,0,0,-0.04,0,0,0,-0.04,-0.04,0,0,0,330.95,301,0,299.76,4998.06,-0.04,0,300.9,1.74,0,1.77,1.74,98.26,98.22,1.78,99.96,100.04,100.04,97.85,97.85,94.47,0,0,0,0,0,0,1.81,1.81,0,0,0,-0.04,0,0,999999999,999999999,-0.04,0,26.9,1510.82,26.73,331.32,0,5.89,90.51,0,0.07,3.72,0.07,0.07,3.64,0,0,3.72,3.72,0,0,0,0,0,0,0,0.07,0,1.84,0,0,939.35,0,0,0,0,0,0,0,0,5.92,0,0,91,0,0,99.89,939.35,938.28,,-0.12,,1.2,,,5.92,,91,
아시아퍼시픽7호선박투자회사,040549,2013/12,-0.04,0,-2.05,-0.27,0,-0.27,0,0,-0.61,0,0,0,0,0,0,91.23,0,91.21,5.9,5.9,0,5.9,6,0,6,6,0,6,0.12,0,0,5.9,342.74,342.65,0,8.77,-0.02,-0.01,-0.04,0.03,8.81,0,1.23,-0.13,0,0,0,-0.04,0,0,0,-0.04,-0.04,0,0,0,328.91,300,0,294.53,4998.06,-0.04,0,300.08,1.7,0,1.73,1.7,98.3,98.26,1.74,99.96,100.04,100.04,97.81,97.81,88.38,0,0,0,0,0,0,1.77,1.77,0,0,0,-0.04,0,0,999999999,999999999,-0.04,0,26.62,1520.15,26.34,335.41,0,5.84,90.34,0,0.06,3.76,0.07,0.07,3.68,0,0,3.76,3.76,0,0,0,0,0,0,0,0.07,0,1.86,0,0,936.7,0,0,0,0,0,0,0,0,5.9,0,0,91.31,0,0,99.89,936.7,935.71,0,-0.12,0,1.11,0,0,5.9,0,91.31,0
아시아퍼시픽7호선박투자회사,040549,2014/12,0.01,0,5771.13,-0.02,0,0,0,0,-0.34,0,0,0,0,0,0,91.53,0,91.52,5.9,5.9,0,5.9,6,0,6,6,0,6,0.13,0,0,5.9,11.6,11.6,0,8.47,-0.01,-0.01,-0.02,0.04,8.5,0,1.41,-0.13,0,0,0,-0.04,0,0,0,-0.04,-0.04,0,0,0,327.78,300,0,305.82,4998.06,-0.04,0,300.03,0,0,0,0,0,98.25,1.75,99.96,0,0,5712.39,5712.39,95.38,0,0,0,0,0,0,1.78,1.78,0,0,0,98.25,0,0,999999999,999999999,-0.04,0,789.21,762.7,1551.99,337.07,0,5.9,91.58,0,0.06,0.13,0.07,0.07,3.69,0,0,0.13,0.13,0,0,0,0,0,0,0,0.13,0,0.12,0,0,936.82,0,0,0,0,0,0,0,0,5.9,0,0,91.63,0,0,99.88,936.82,935.71,0,-0.12,0,1.23,0,0,5.9,0,91.63,0
아시아퍼시픽8호선박투자회사,040526,2012/12,0.03,0,4.04,0.09,0,0.27,0,0,0.1,0,0,0,0,0,0,91.82,0,91.84,6.12,6.12,0,6.12,6.16,0,6.16,6.17,0,6.17,0.18,0,0,6.12,871.53,871.74,0,8.18,0.02,-0.02,0,0.04,8.18,0,2,-0.19,0,0,0,-0.16,0,0,0,0.04,0.04,0,0,0,335.75,308,0,306.45,5001.95,0.04,0,308.27,0.72,0,0.72,0.72,99.28,99.32,0.68,100.04,99.96,99.96,105.71,105.71,33.53,0,0,0,0,0,0,0.68,0.68,0,0,0,0.04,0,0,999999999,999999999,0.04,0,10.53,1489.2,10.74,901.87,0,6.11,91.66,0,0.07,9.49,0.07,0.07,10.05,0,0,9.49,9.49,0,0,0,0,0,0,0,0.07,0,4.88,0,0,750.98,0,0,0,0,0,0,0,0,6.13,0,0,91.98,0,0,99.84,750.98,749.78,,-0.13,,1.34,,,6.13,,91.98,
아시아퍼시픽8호선박투자회사,040526,2013/12,-0.01,0,-1.98,-0.3,0,-0.27,0,0,-0.4,0,0,0,0,0,0,91.91,0,91.95,6.1,6.1,0,6.11,6.14,0,6.15,6.15,0,6.15,0.15,0,0,6.11,860.57,860.97,0,8.09,0.04,-0.02,0.03,0.04,8.09,0,1.72,-0.19,0,0,0,-0.15,0,0,0,0.04,0.04,0,0,0,334.41,307,0,306.85,5001.95,0.04,0,307.36,0.7,0,0.71,0.7,99.3,99.34,0.66,100.04,99.96,99.96,105.83,105.83,32.3,0,0,0,0,0,0,0.67,0.67,0,0,0,0.04,0,0,999999999,999999999,0.04,0,10.68,1495.17,10.57,917.82,0,6.09,91.7,0,0.07,9.36,0.07,0.07,9.9,0,0,9.36,9.36,0,0,0,0,0,0,0,0.07,0,4.81,0,0,748.73,0,0,0,0,0,0,0,0,6.12,0,0,92.08,0,0,99.87,748.73,747.73,0,-0.13,0,1.13,0,0,6.12,0,92.08,0
아시아퍼시픽8호선박투자회사,040526,2014/12,-0.01,0,14139.52,0,0,0,0,0,-0.14,0,0,0,0,0,0,92.03,0,92.08,6.11,6.1,0,6.11,6.14,0,6.15,6.15,0,6.15,0.17,0,0,6.11,12.12,12.13,0,7.97,0.05,-0.02,0.03,0.06,7.96,0,1.92,-0.22,0,0,0,-0.18,0,0,0,0.04,0.04,0,0,0,333.95,307,0,307.1,5001.95,0.04,0,307.34,0,0,0,0,0,99.34,0.65,100.04,0,0,15267.28,15267.28,31.52,0,0,0,0,0,0,0.66,0.66,0,0,0,99.35,0,0,999999999,999999999,0.04,0,759.15,748.62,1507.7,930.84,0,6.1,91.92,0,0.07,0.13,0.07,0.07,10.06,0,0,0.13,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,748.83,0,0,0,0,0,0,0,0,6.12,0,0,92.22,0,0,99.85,748.83,747.73,0,-0.14,0,1.24,0,0,6.12,0,92.22,0
아시아퍼시픽9호선박투자회사,040538,2012/02,0.03,0,3.31,0.21,0,-3.32,0,0,-0.16,0,0,0,0,0,0,89.42,0,89.42,5.95,5.95,0,5.95,6.02,0,6.02,6.02,0,6.02,0.18,0,0,5.95,541.44,541.41,0,10.58,0,-0.01,-0.02,0.03,10.62,0,1.53,-0.1,0,0,0,-0.06,0,0,0,-0.02,-0.02,0,0,0,336.42,301,0,300.91,4999,-0.02,0,300.83,1.12,0,1.13,1.12,98.88,98.86,1.14,99.98,100.02,100.02,98.26,98.26,16.92,0,0,0,0,0,0,1.15,1.15,0,0,0,-0.02,0,0,999999999,999999999,-0.02,0,16.52,1486.27,16.79,520.96,0,5.92,88.99,0,0.07,6.05,0.07,0.07,5.95,0,0,6.05,6.05,0,0,0,0,0,0,0,0.07,0,3,0,0,805.08,0,0,0,0,0,0,0,0,5.96,0,0,89.57,0,0,99.83,805.08,803.72,,-0.09,,1.46,,,5.96,,89.57,
아시아퍼시픽9호선박투자회사,040538,2013/02,-0.04,0,-3.26,-0.28,0,-0.27,0,0,-0.24,0,0,0,0,0,0,89.39,0,89.39,5.93,5.93,0,5.93,6,0,6,6,0,6,0.15,0,0,5.93,540.06,540.08,0,10.61,0,-0.01,-0.01,0.03,10.62,0,1.22,-0.12,0,0,0,-0.07,0,0,0,-0.02,-0.02,0,0,0,335.6,300,0,299.87,4999,-0.02,0,299.99,1.08,0,1.09,1.08,98.92,98.9,1.1,99.98,100.02,100.02,98.2,98.2,15.76,0,0,0,0,0,0,1.11,1.11,0,0,0,-0.02,0,0,999999999,999999999,-0.02,0,16.55,1489.86,16.28,539.99,0,5.94,89.51,0,0.07,6.04,0.07,0.07,5.93,0,0,6.04,6.04,0,0,0,0,0,0,0,0.07,0,2.99,0,0,802.57,0,0,0,0,0,0,0,0,5.94,0,0,89.51,0,0,99.87,802.57,801.52,,-0.11,,1.17,,,5.94,,89.51,
아시아퍼시픽9호선박투자회사,040538,2014/02,-0.03,0,9150.03,-0.09,0,0,0,0,-0.21,0,0,0,0,0,0,89.49,0,89.58,5.93,5.93,0,5.94,6,0,6,5.99,0,6,0.14,0,0,5.94,11.74,11.75,0,10.51,0.09,-0.01,0.07,0.03,10.5,0,1.19,-0.11,0,0,0,-0.07,0,0,0,-0.02,-0.02,0,0,0,334.89,300,0,301.65,4999,-0.02,0,299.71,0,0,0,0,0,98.93,1.07,99.98,0,0,9359.36,9359.36,16.25,0,0,0,0,0,0,1.08,1.08,0,0,0,98.93,0,0,999999999,999999999,-0.02,0,762.57,746.51,1508.83,557.08,0,5.95,89.81,0,0.07,0.13,0.07,0.07,6.11,0,0,0.13,0.13,0,0,0,0,0,0,0,0.13,0,0.13,0,0,802.54,0,0,0,0,0,0,0,0,5.94,0,0,89.69,0,0,99.87,802.54,801.52,0,-0.1,0,1.12,0,0,5.94,0,89.69,0
안산에듀피아주식회사,051278,2012/12,-3.85,0,2.78,10.87,0,0,0,2.84,-7.25,0,0,-4.32,0,0,0,73.42,0,4.18,5.93,5.93,0,0.34,49.3,0,2.8,52.46,0,2.98,8.76,0,0,5.82,85.75,4.88,0,26.58,-68.84,67.89,0,0,95.42,0,0,71.14,0,0,0,6.23,6.53,6.36,0,7.34,7.34,0,0,0,3572.8,149,0,215.29,5395.85,7.92,0,2623.17,7.15,0,7.7,7.15,92.85,12.44,87.56,107.92,746.17,98.73,119.99,119.99,50.63,0,0,0,0,0,0,703.64,47.9,5.25,655.75,6848.9,1.19,85.69,688.68,1.08,1.07,0.91,0.08,85.62,1152.36,86.79,0.29,0.3,0.26,3.1,1.08,0.08,1.17,0.67,0.71,0.09,0,0,1.17,1.17,0,0,0,0,0,0,0,0.09,0,0.63,0,0,2029.25,0,0,0,0,0,0,0,0,5.97,0,0,72.46,0,0,5.76,2029.25,128.18,,1901.07,,,,,5.97,,72.46,
안산에듀피아주식회사,051278,2013/12,-4.5,0,14.02,-29.77,0,-17.67,0,2.28,-21.58,0,0,-5.93,0,0,0,65.76,0,4.38,4.35,4.35,0,0.29,33.76,0,2.25,36.85,0,2.46,23.87,0,0,4.26,55.52,3.7,0,34.24,-60,60,0,0,94.24,0,0,63.65,0,0,0,4.55,4.79,4.65,0,9.4,9.4,0,0,0,2801.85,123,0,57.32,5518.69,10.37,0,1842.37,8.54,0,9.33,8.54,91.46,13.33,86.67,110.37,686.31,98.15,125.29,125.29,48.58,0,0,0,0,0,0,650.38,51.14,6.76,599.24,4634.17,1.72,84.83,636.56,1.1,1.1,1.25,0.1,118.43,1394.4,126.19,0.38,0.39,0.33,4.86,1.1,0.07,0.84,0.51,0.56,0.08,0,0,0.84,0.84,0,0,0,0,0,0,0,0.07,0,0.47,0,0,1444.05,0,0,0,0,0,0,0,0,4.45,0,0,65.76,0,0,6.67,1444.05,126.46,,1317.6,,,,,4.45,,65.76,
안산에듀피아주식회사,051278,2014/12,-5.1,0,3.97,-14.44,0,0.41,0,2.23,-9.07,0,0,-5.95,0,0,0,61.88,0,4.84,3.91,3.91,0,0.31,28.25,0,2.21,31.53,0,2.47,24.12,0,0,3.81,43.72,3.42,0,38.12,-55.5,55.49,0,0,93.62,0,0,59.26,0,0,0,4.07,4.32,4.17,0,11.38,11.38,0,0,0,2547.62,123,0,241.72,5642.03,12.84,0,1576.36,9.35,0,10.32,9.35,90.65,14.36,85.64,112.84,631.39,97.74,128.9,128.9,49.92,0,0,0,0,0,0,596.54,50.55,7.35,546,3737.79,2.1,83.35,580.55,1.11,1.11,1.63,0.13,141.54,1442.5,144.29,0.44,0.46,0.38,5.87,1.12,0.06,0.71,0.46,0.51,0.07,0,0,0.71,0.71,0,0,0,0,0,0,0,0.07,0,0.4,0,0,1235.5,0,0,0,0,0,0,0,0,4.01,0,0,61.87,0,0,7.82,1235.5,127.4,0,1108.1,0,0,0,0,4.01,0,61.87,0
안산에듀피아주식회사,051278,2015/12,-4.57,0,14.84,-5.25,0,5.53,0,2.31,6.52,0,0,-6.58,0,0,0,55.04,0,4.8,3.89,3.89,0,0.34,26.17,0,2.28,29.87,0,2.6,28.4,0,0,3.76,37.82,3.3,0,44.96,-48.34,48.34,0,0,93.3,0,0,51.8,0,0,0,4.01,4.33,4.16,0,13.38,13.38,0,0,0,2713.63,130,0,587.34,5772.18,15.44,0,1493.59,11.26,0,12.69,11.26,88.74,15.39,84.61,115.44,576.56,97.17,129.79,129.79,57.75,0,0,0,0,0,0,549.7,56.35,8.27,493.35,2939.25,2.58,80.92,525.75,1.14,1.14,2.06,0.15,145.52,1269.58,155.57,1.31,1.37,1.11,15.28,1.14,0.07,0.69,0.48,0.54,0.08,0,0,0.69,0.69,0,0,0,0,0,0,0,0.08,0,0.39,0,0,1170.68,0,0,0,0,0,0,0,0,3.98,0,0,55.04,0,0,8.71,1170.68,142.48,0,1028.19,0,0,0,0,3.98,0,55.04,0
안산에듀피아주식회사,051278,2016/12,-5.43,0,9.47,-6.38,0,51.48,0,3.42,-12.04,0,0,-7.32,0,0,0,58.58,0,8.26,3.84,3.83,0,0.54,23.82,0,3.36,27.97,0,3.94,-6.01,0,0,3.86,31.62,4.46,0,41.42,-50.79,50.79,0,0,92.21,0,0,55.06,0,0,0,3.96,4.34,4.16,0,16.24,16.24,0,0,0,2386.88,197,0,306.65,5969.34,19.39,0,1398.29,13.03,0,14.98,13.03,86.97,16.83,83.17,119.39,516.68,96.01,138.42,138.42,65.41,0,0,0,0,0,0,494.1,55.93,9.32,438.17,2039.07,3.62,78.89,468.71,1.15,1.15,2.73,0.19,185.25,1343.24,193.62,1.52,1.6,1.26,18.73,1.15,0.07,0.54,0.41,0.48,0.08,0,0,0.54,0.54,0,0,0,0,0,0,0,0.07,0,0.31,0,0,1095.98,0,0,0,0,0,0,0,0,3.94,0,0,58.58,0,0,14.1,1095.98,145.78,0,950.21,0,0,0,0,3.94,0,58.58,0
안산에듀피아주식회사,051278,2017/12,-6.63,0,5.02,-9.7,0,-21.1,0,2.61,-4.96,0,0,-8.38,0,0,0,55.66,0,6.86,3.69,3.68,0,0.45,20.88,0,2.57,25.25,0,3.11,11,0,0,3.63,26.65,3.28,0,44.34,-47.95,47.95,0,0,92.3,0,0,51.93,0,0,0,3.85,4.29,4.08,0,18.37,18.37,0,0,0,2268.56,156,0,230.8,6124.91,22.5,0,1262.67,14.66,0,17.18,14.66,85.34,18.5,81.5,122.5,461.38,94.44,152.09,152.09,71.69,0,0,0,0,0,0,440.63,52.1,9.88,388.53,1431.43,5.02,76.62,414.25,1.16,1.16,3.4,0.22,208.84,1302.63,213.96,1,1.06,0.81,11.85,1.16,0.07,0.48,0.38,0.45,0.08,0,0,0.48,0.48,0,0,0,0,0,0,0,0.08,0,0.28,0,0,989.69,0,0,0,0,0,0,0,0,3.81,0,0,55.66,0,0,12.32,989.69,137.01,0,852.68,0,0,0,0,3.81,0,55.66,0
안산에듀피아주식회사,051278,2018/12,-8.14,0,-0.04,-13.7,,25.14,0,3.18,-6.99,0,0,-9.53,0,0,0,51.64,,9.23,3.43,3.43,,0.61,17.51,,3.13,21.79,,3.89,-30.21,,,3.57,22.45,4.01,0,48.36,-44.56,44.56,0,0,92.95,0,0,47.71,0,0,0,3.68,4.15,3.92,0,20.88,20.88,0,0,0,2109.98,195,,-56.15,6319.6,26.39,0,1089.63,15.95,0,18.98,15.95,84.05,20.78,79.22,126.39,404.53,93.6,156.34,156.34,70.04,0,0,0,0,0,0,381.31,49.11,12.31,332.2,1200.79,5.75,74.65,359.3,1.16,1.16,4.34,0.26,229.99,1275.47,229.94,0.36,0.38,0.29,4.14,1.16,0.07,0.43,0.34,0.42,0.08,0,0,0.43,0.43,0,0,0,0,0,0,0,0.08,0,0.26,0,0,854.06,0,0,,0,0,0,0,0,3.58,0,0,51.64,0,0,17.87,854.06,117.19,0,736.87,0,0,0,0,3.58,0,51.64,0
안산에듀피아주식회사,051278,2019/12,-8.28,0,5.28,-9.27,,-27.32,0,2.24,-4.61,0,0,-10.85,0,0,0,49.12,,7.03,3.4,3.39,,0.49,15.47,,2.21,19.77,,2.83,11,,,3.33,6.04,0.86,0,50.88,-41.22,41.22,0,0,92.11,0,0,44.72,0,0,0,3.64,4.17,3.9,0,22.61,22.61,0,0,0,2012.68,142,,248.97,6461.1,29.22,0,988.58,18.31,0,22.41,18.31,81.69,23.16,76.84,129.22,352.74,91.65,168.54,168.54,77,0,0,0,0,0,0,331.79,46.91,13.75,284.89,886.11,7.45,71.37,308.18,1.19,1.19,5.24,0.29,247.42,1201.27,1386.14,0.45,0.48,0.35,4.79,1.19,0.07,0.12,0.31,0.4,0.09,0,0,0.4,0.4,0,0,0,0,0,0,0,0.08,0,0.25,0,0,774.85,0,0,,0,0,0,0,0,3.54,0,0,49.12,0,0,14.31,774.85,124.62,0,650.23,0,0,0,0,3.54,0,49.12,0
안산에듀피아주식회사,051278,2020/12,-8.81,0,8.13,-9.75,,4.44,0,2.29,-4.49,0,0,-12.61,0,0,0,46.41,,7.69,3.35,3.35,,0.55,13.65,,2.26,17.84,,2.96,11,,,3.28,5.34,0.88,0,53.59,-37.78,37.78,0,0,91.37,0,0,41.31,0,0,0,3.61,4.24,3.92,0,24.34,24.34,0,0,0,1922.27,148,,250.77,6608.88,32.18,0,892.2,21.71,0,27.73,21.71,78.29,25.98,74.02,132.18,301.36,89.83,169.03,169.03,81.07,0,0,0,0,0,0,284.93,49.44,17.44,235.49,689.98,8.87,67.51,259.86,1.23,1.23,6.32,0.32,276.52,1110.85,287.32,1.33,1.45,0.98,13,1.23,0.07,0.12,0.29,0.38,0.1,0,0,0.36,0.36,0,0,0,0,0,0,0,0.09,0,0.23,0,0,699.31,0,0,,0,0,0,0,0,3.51,0,0,46.41,0,0,16.56,699.31,130.15,0,569.17,0,0,0,0,3.51,0,46.41,0
안산에듀피아주식회사,051278,2021/12,-12.32,0,-2.82,-11.19,,5.01,0,2.35,17.51,0,0,-14.95,0,0,0,35.08,,6.87,3.33,3.32,,0.65,11.85,,2.32,15.85,,3.1,11,,,3.24,14.55,2.85,0,64.92,-27.36,27.37,0,0,92.29,0,0,29.64,0,0,0,3.6,4.37,3.95,0,26.08,26.08,0,0,0,2258.77,155,,-166.57,6764.06,35.28,0,792.36,24.06,0,31.69,24.06,75.94,30.32,69.68,135.28,250.42,89.35,160.27,160.27,71.36,0,0,0,0,0,0,229.78,49.51,21.9,180.26,604.1,9.05,63.56,209.61,1.28,1.28,7.91,0.35,241.07,815.82,237.63,0.27,0.3,0.19,1.86,1.28,0.09,0.41,0.34,0.45,0.13,0,0,0.41,0.41,0,0,0,0,0,0,0,0.12,0,0.26,0,0,621.3,0,0,,0,0,0,0,0,3.55,0,0,35.09,0,0,19.58,621.3,136.66,0,484.64,0,0,0,0,3.55,0,35.09,0
안산에듀피아주식회사,051278,2022/12,-11.24,0,10.26,-9.79,,17.36,0,2.69,-18.04,0,0,-18.06,0,0,0,38.61,,9.84,3.4,3.4,,0.87,10.43,,2.66,14.3,,3.64,10.96,,,3.29,12.67,3.23,0,61.39,-27.56,27.56,0,0,88.96,0,0,30.96,0,0,0,3.59,4.62,4.05,0,28.02,28.02,0,0,0,1851.39,182,,568.01,6946.19,38.92,0,714.79,29.89,0,42.64,29.89,70.11,35.08,64.92,138.92,199.83,86.5,157.76,157.76,75.94,0,0,0,0,0,0,185.03,54.01,29.05,131.02,420.02,10.94,55.93,159.41,1.4,1.4,9.83,0.39,304.79,832.32,319.67,1.56,1.81,1.01,10.84,1.4,0.09,0.33,0.27,0.37,0.13,0,0,0.33,0.33,0,0,0,0,0,0,0,0.12,0,0.2,0,0,560.26,0,0,,0,0,0,0,0,3.61,0,0,38.61,0,0,25.48,560.26,160.31,0,399.94,0,0,0,0,3.61,0,38.61,0
양승토건주식회사,089232,2018/12,0,0,0,0,,0,0,0,0,0,0,0,0,0,11.18,3.1,,1.57,4.76,4.75,,2.4,24.89,,12.57,178.19,,90.01,35.49,,,4.51,5.02,2.53,88.82,96.9,-1.28,1.38,0,0,98.19,2.72,0.62,1.4,0.02,0.06,33.06,2.61,2.07,4.13,0,85.97,85.97,0,0,0,287534.05,2250,,17936.79,71587.6,615.88,0,8909.38,42.13,19.15,72.79,34.06,57.87,19.07,80.93,715.88,303.42,74.46,189.08,152.87,57.53,0,223.51,40.64,150.87,0,148.15,424.29,116.81,0,307.48,295.49,19.85,51.56,270.34,2.23,2.31,16.41,6.16,27.5,37.77,123.53,2.95,4.63,2.39,3.12,2.24,1.53,1.62,8.03,57.51,1.89,12.82,28.47,3.64,4.5,19,19.21,0,0,0,8.5,42.95,2.65,2.98,2.38,0.07,0.03,488.41,0,0,,0,0,0,0,0,5.21,10.12,150.45,6.79,39.33,60.67,23.04,488.41,130.46,192.08,99.25,21.16,43.94,1.52,0,5.21,150.45,6.79,0
양승토건주식회사,089232,2019/12,-3.45,14.6,-14.04,27.54,,-20.12,1.92,-32.45,7.38,0,0,4.25,0,0,10.44,3.68,,1.16,3.09,3.08,,0.97,18.95,,5.99,113.63,,35.95,49.34,,,2.36,3.18,1,89.56,96.32,-1.72,1.66,0,0,98.04,3.68,0.34,1.69,19.53,24.97,43.86,1.66,2.58,2.62,0,79.19,79.19,0,0,0,154381.42,1798,,27710.44,24178.55,383.57,0,5681.51,37.51,22.7,60.02,28.99,62.49,13.34,86.66,483.57,468.29,115.83,81.45,62.96,10.04,0,227.51,0,269.66,0,84.37,649.36,345.07,46.55,304.29,0,-8.54,55.27,414.14,2.2,2.18,10.59,3.84,47.61,71.85,116.69,11.68,18.32,10.12,11.88,2.22,0.84,0.86,5.15,30.88,1,8.71,41.9,2.1,2.65,10.1,36.13,0,0,0,4.48,81.49,1.39,1.49,1.13,0.17,0.01,2091.08,0,0,,0,0,0,0,0,23.08,37.79,257.48,27.09,13.33,86.67,4.3,2091.08,151.34,278.7,128.17,28.25,26.08,1478.55,0,23.08,257.48,27.09,0
에너리스주식회사,089923,2018/12,0,0,0,0,,0,0,0,0,0,0,0,0,0,42.91,27.67,,13.11,9.44,9.43,,4.47,39.66,,18.79,43.48,,20.6,11.99,,,8.91,10.02,4.75,57.09,72.33,-12.97,13.03,0,0.26,85.31,2.95,0.23,15.26,61.44,19.11,13.59,5.82,4.03,8.06,0,8.81,8.81,0,0,0,15712.71,1030,,17804.47,21762.2,9.62,0,4347.94,6.39,0,6.82,6.39,93.61,23.77,76.23,109.62,393.83,268.01,9.82,9.82,3.93,0,0,0,77259.26,0,0,320.71,273.76,79.78,46.95,0,-58.68,55.2,232.24,2.12,2.13,2.09,0.1,18.75,274.77,552.07,12.66,17.48,9.65,56.66,2.12,0.34,0.36,1.43,1.57,0.45,15236.57,0.02,5.33,5.33,0,0,0,0,0,19.72,18.51,0.36,0.38,0.48,0,0.05,2090.41,0,0,,0,0,0,0,0,14.16,16.78,16.78,83.15,3.03,96.97,15.77,2090.41,369.62,63.26,327.65,6,4.87,1319.01,0,14.16,16.78,83.15,0
에너리스주식회사,089923,2019/12,31.26,23.82,154.24,88.1,,43.62,0,13.49,85.93,0,0,22.86,0,0,39.78,27.99,,10.13,7.72,7.67,,2.77,34.95,,12.64,40.89,,14.79,49.24,,,5.05,8.33,3.01,60.22,72.01,-8.16,8.31,0,0.12,80.23,2.2,0.14,10.32,63.12,15.39,24.87,2.92,3.58,4.13,0,19.62,19.62,0,0,0,14607.66,1479,,11250.25,12379.01,24.42,0,4089.27,12.37,0,14.12,12.37,87.63,20.55,79.45,124.42,426.36,221.1,20.49,20.49,9.45,0,0,0,0,0,0,386.55,293.72,66.95,92.83,0,-48,57.24,278.52,3.3,3.39,4.03,0.24,35.72,329.34,375.26,20.95,29.08,16.65,68.98,3.37,0.27,0.3,1.25,1.46,0.35,28330.01,0.01,2.8,2.8,0,0,0,0,0,9.68,37.69,0.3,0.31,0.38,0,0.03,3785.06,0,0,,0,0,0,0,0,19.54,25.8,25.8,80.97,2.19,97.81,12.51,3785.06,927.21,82.87,388.45,6,5.34,2375.19,0,19.54,25.8,80.97,0
